Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1516,Yu-Gi-Oh! The Sacred Cards,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0.0,0.02,1.3
1529,Mega Man Battle Network 3 Blue / White Version,2002,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29
1534,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Platform,TDK Mediactive,0.93,0.34,0.0,0.02,1.29
1623,SpongeBob SquarePants: Battle for Bikini Bottom,2003,Platform,THQ,0.88,0.33,0.0,0.02,1.23
1626,Donkey Kong Country 2,2004,Platform,Nintendo,0.79,0.27,0.12,0.04,1.23
1628,"WarioWare, Inc.: Mega MicroGame$",2003,Puzzle,Nintendo,0.4,0.11,0.7,0.02,1.23
1646,Golden Sun: The Lost Age,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22
1664,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,2007,Misc,N/A,0.87,0.32,0.0,0.02,1.21
1691,The Simpsons: Road Rage,2003,Racing,THQ,0.86,0.32,0.0,0.02,1.19
1693,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002,Platform,THQ,0.92,0.23,0.0,0.04,1.19
1702,Final Fantasy I & II: Dawn of Souls,2004,Role-Playing,Nintendo,0.64,0.24,0.29,0.02,1.19
1713,Tony Hawk's Pro Skater 2,2001,Sports,Activision,0.85,0.31,0.0,0.02,1.18
1740,Mario vs. Donkey Kong,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17
1754,Yu-Gi-Oh! The Sacred Cards (American and Others sales),2002,Role-Playing,Konami Digital Entertainment,0.84,0.27,0.0,0.05,1.16
1798,LEGO Star Wars: The Video Game,2005,Action,Eidos Interactive,0.82,0.3,0.0,0.02,1.14
1807,Cars,2006,Racing,THQ,0.81,0.3,0.0,0.02,1.13
1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),2005,Role-Playing,Nintendo,0.81,0.3,0.0,0.02,1.13
1877,Dragon Ball Z: The Legacy of Goku II,2003,Role-Playing,Atari,0.78,0.29,0.0,0.02,1.09
1914,Dragon Ball Z: Taiketsu,2003,Fighting,Atari,0.77,0.29,0.0,0.02,1.08
1915,Disney's Lilo & Stitch,2002,Platform,Ubisoft,0.77,0.29,0.0,0.02,1.08
1961,Spider-Man 2,2004,Action,Activision,0.76,0.28,0.0,0.02,1.06
2002,F-Zero: Maximum Velocity,2001,Racing,Nintendo,0.39,0.16,0.37,0.12,1.04
2111,Mario Party Advance,2005,Misc,Nintendo,0.5,0.19,0.28,0.02,0.98
2135,Fire Emblem,2003,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97
2185,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003,Misc,Konami Digital Entertainment,0.68,0.25,0.0,0.02,0.95
2224,Bentley's Hackpack,2005,Misc,N/A,0.67,0.25,0.0,0.02,0.93
2233,Crash City Mayhem,2004,Racing,THQ,0.67,0.25,0.0,0.02,0.93
2238,Teenage Mutant Ninja Turtles,2003,Action,Unknown,0.67,0.25,0.0,0.02,0.93
2326,Madagascar,2005,Platform,Activision,0.62,0.24,0.0,0.03,0.89
2332,Castlevania: Circle of the Moon,2001,Platform,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89
2335,Classic NES Series: The Legend of Zelda,2004,Adventure,Nintendo,0.46,0.17,0.24,0.02,0.89
2337,Fire Emblem: The Sacred Stones,2004,Strategy,Nintendo,0.42,0.16,0.3,0.02,0.89
2476,Metroid: Zero Mission,2004,Adventure,Nintendo,0.6,0.22,0.0,0.01,0.84
2487,Lizzie McGuire 2: Lizzie Diaries,2004,Action,Disney Interactive Studios,0.6,0.22,0.0,0.01,0.83
2633,Secret Agent Barbie: Royal Jewels Mission,2002,Platform,Vivendi Games,0.56,0.21,0.0,0.01,0.78
2677,Star Wars Episode II: Attack of the Clones,2002,Action,THQ,0.55,0.2,0.0,0.01,0.77
2684,Donkey Kong Country 3,2005,Platform,Nintendo,0.45,0.17,0.14,0.01,0.77
2709,Mega Man Battle Network 6: Cybeast Falzar / Gregar,2005,Role-Playing,Capcom,0.09,0.03,0.62,0.02,0.76
2717,That's So Raven,2004,Adventure,Disney Interactive Studios,0.54,0.2,0.0,0.01,0.76
2774,Yu-Gi-Oh! Dungeon Dice Monsters,2001,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74
2782,The Lord of the Rings: The Two Towers,2002,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74
2788,WarioWare: Twisted!,N/A,Puzzle,Unknown,0.16,0.06,0.5,0.02,0.74
2792,Sword of Mana,2003,Role-Playing,Nintendo,0.31,0.11,0.3,0.02,0.74
2798,Classic NES Series: Donkey Kong,2004,Platform,Nintendo,0.4,0.15,0.17,0.01,0.73
2817,Beyblade VForce: Ultimate Blader Jam,2003,Action,Atari,0.52,0.19,0.0,0.01,0.73
2828,Star Wars Episode III: Revenge of the Sith,2005,Action,Ubisoft,0.52,0.19,0.0,0.01,0.72
2839,Kouchuu Ouja Mushi King,2005,Action,Sega,0.0,0.0,0.7,0.02,0.72
2849,Super Monkey Ball Jr.,2002,Puzzle,Atari,0.51,0.19,0.0,0.01,0.72
2882,Scooby-Doo 2: Monsters Unleashed,2004,Action,THQ,0.51,0.19,0.0,0.01,0.71
2916,F-14 Tomcat,2001,Action,Majesco Entertainment,0.5,0.19,0.0,0.01,0.7
2925,Advance Wars,2001,Strategy,Nintendo,0.5,0.19,0.0,0.01,0.7
2939,Classic NES Series: Zelda II: The Adventure of Link,2004,Adventure,Nintendo,0.37,0.14,0.17,0.01,0.7
2941,Disney's Chicken Little,2005,Platform,Disney Interactive Studios,0.5,0.18,0.0,0.01,0.7
2956,Mario Pinball Land,2004,Misc,Nintendo,0.5,0.18,0.0,0.01,0.69
2973,Shark Tale,2004,Action,Activision,0.49,0.18,0.0,0.01,0.68
3051,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",N/A,Action,Disney Interactive Studios,0.48,0.18,0.0,0.01,0.67
3069,Dragon Quest Monsters: Caravan Heart,2003,Role-Playing,Enix Corporation,0.0,0.0,0.64,0.02,0.66
3070,Strawberry Shortcake: Summertime Adventure,2004,Adventure,Majesco Entertainment,0.47,0.18,0.0,0.01,0.66
3084,Shrek: Hassle at the Castle,2002,Action,TDK Mediactive,0.47,0.17,0.0,0.01,0.66
3087,Disney's Kim Possible 2: Drakken's Demise,2004,Platform,Disney Interactive Studios,0.47,0.17,0.0,0.01,0.66
3106,Yoshi Topsy-Turvy,2004,Platform,Nintendo,0.25,0.09,0.3,0.01,0.65
3110,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,2005,Misc,THQ,0.47,0.17,0.0,0.01,0.65
3115,Advance Wars 2: Black Hole Rising,2003,Strategy,Nintendo,0.47,0.17,0.0,0.01,0.65
3137,Crash Bandicoot Purple: Ripto's Rampage,2004,Platform,Vivendi Games,0.46,0.17,0.0,0.01,0.64
3161,Nicktoons Collection: Game Boy Advance Video Volume 1,2004,Misc,N/A,0.46,0.17,0.0,0.01,0.64
3168,SpongeBob SquarePants: Game Boy Advance Video Volume 1,2004,Misc,N/A,0.46,0.17,0.0,0.01,0.64
3170,Konami Collector's Series: Arcade Advanced,2002,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64
3199,Dogz,2004,Simulation,Ubisoft,0.45,0.17,0.0,0.01,0.63
3260,The Urbz: Sims in the City,2004,Simulation,Electronic Arts,0.37,0.22,0.0,0.03,0.62
3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,2005,Misc,THQ,0.44,0.16,0.0,0.01,0.61
3296,Dora the Explorer: Super Spies,2004,Platform,Gotham Games,0.44,0.16,0.0,0.01,0.61
3301,Texas Hold 'Em Poker,2004,Misc,Majesco Entertainment,0.44,0.16,0.0,0.01,0.61
3319,Final Fantasy IV Advance,2005,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,0.61
3320,Madden NFL 2003,2002,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61
3322,Harry Potter and the Goblet of Fire,2005,Action,Electronic Arts,0.44,0.16,0.0,0.01,0.61
3323,Dragon Ball Z: Buu's Fury,2004,Action,Atari,0.44,0.16,0.0,0.01,0.61
3327,Spider-Man: Mysterio's Menace,2001,Action,Activision,0.43,0.16,0.0,0.01,0.61
3330,Game & Watch Gallery 4,2002,Misc,Nintendo,0.43,0.16,0.0,0.01,0.61
3336,Tony Hawk's Underground,2003,Sports,Activision,0.43,0.16,0.0,0.01,0.6
3338,Monster Trucks,2004,Racing,Majesco Entertainment,0.43,0.16,0.0,0.01,0.6
3434,Harvest Moon: Friends of Mineral Town,2003,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59
3477,Shrek 2: Beg for Mercy,2004,Adventure,Activision,0.42,0.15,0.0,0.01,0.58
3513,Tony Hawk's Pro Skater 4,2002,Sports,Activision,0.41,0.15,0.0,0.01,0.57
3519,Spyro Orange: The Cortex Conspiracy,2004,Action,Vivendi Games,0.41,0.15,0.0,0.01,0.57
3565,The Incredible Hulk,2003,Action,Universal Interactive,0.4,0.15,0.0,0.01,0.56
3566,Ms. Pac-Man Maze Madness,2004,Puzzle,Zoo Digital Publishing,0.4,0.15,0.0,0.01,0.56
3568,The Lord of the Rings: The Return of the King,2003,Action,Electronic Arts,0.4,0.15,0.0,0.01,0.56
3570,Classic NES Series: Dr. Mario,2004,Puzzle,Nintendo,0.31,0.11,0.13,0.01,0.56
3576,Yu-Gi-Oh! World Championship Tournament 2004,2004,Misc,Konami Digital Entertainment,0.4,0.15,0.0,0.01,0.56
3586,Backyard NFL Football,2002,Sports,Infogrames,0.4,0.15,0.0,0.01,0.56
3605,Barbie Groovy Games,2002,Misc,Universal Interactive,0.4,0.15,0.0,0.01,0.56
3606,Yu-Gi-Oh! Reshef of Destruction,2003,Strategy,Konami Digital Entertainment,0.4,0.15,0.0,0.01,0.56
3664,Mega Man Zero,2002,Platform,Capcom,0.22,0.08,0.24,0.01,0.55
3673,SpongeBob SquarePants: SuperSponge,2001,Action,THQ,0.39,0.15,0.0,0.01,0.55
3678,Tak and the Power of Juju,2003,Platform,THQ,0.39,0.15,0.0,0.01,0.55
3708,The Fairly Odd Parents: Breakin' Da Rules,2003,Platform,THQ,0.39,0.14,0.0,0.01,0.54
3736,Bratz: Rock Angelz,2004,Misc,THQ,0.39,0.14,0.0,0.01,0.54
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,2004,Misc,N/A,0.38,0.14,0.0,0.01,0.53
3824,Mario Tennis: Power Tour,2005,Sports,Nintendo,0.24,0.09,0.19,0.01,0.52
3862,That's So Raven 2: Supernatural Style,2005,Adventure,Disney Interactive Studios,0.37,0.14,0.0,0.01,0.52
3869,Tony Hawk's Pro Skater 3,2002,Sports,Activision,0.37,0.14,0.0,0.01,0.52
3870,Harry Potter and the Prisoner of Azkaban,2004,Action,Electronic Arts,0.37,0.14,0.0,0.01,0.52
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",2005,Misc,THQ,0.37,0.14,0.0,0.01,0.51
3918,Disney's Kim Possible: Revenge of Monkey Fist,2002,Platform,THQ,0.37,0.14,0.0,0.01,0.51
3937,Dragon Ball Z: Supersonic Warriors,2004,Fighting,Atari,0.36,0.13,0.0,0.01,0.51
3949,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,THQ,0.36,0.13,0.0,0.01,0.5
3981,Tactics Ogre: The Knight of Lodis,2001,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5
4007,Rayman Advance,2001,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5
4025,Tony Hawk's Underground 2,2004,Sports,Activision,0.35,0.13,0.0,0.01,0.49
4035,Power Rangers: Dino Thunder,2003,Action,THQ,0.35,0.13,0.0,0.01,0.49
4090,Madagascar: Operation Penguin,2005,Action,Activision,0.35,0.13,0.0,0.01,0.48
4094,Need for Speed: Porsche Unleashed,2004,Racing,Zoo Digital Publishing,0.35,0.13,0.0,0.01,0.48
4133,Midnight Club: Street Racing,2001,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48
4176,Densetsu no Stafi,2002,Platform,Nintendo,0.0,0.0,0.46,0.01,0.47
4213,Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47
4218,Kong: The 8th Wonder of the World,2005,Action,Ubisoft,0.33,0.12,0.0,0.01,0.47
4229,Iridion 3D,2001,Shooter,THQ,0.33,0.12,0.0,0.01,0.46
4231,Classic NES Series: Pac-Man,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
4233,Dragon Ball Z: Collectible Card Game,2002,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46
4239,Disney's Kim Possible 3: Team Possible,2005,Platform,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.46
4245,Stuart Little 2,2002,Platform,Activision,0.33,0.12,0.0,0.01,0.46
4248,Tak 2: The Staff of Dreams,2004,Platform,THQ,0.33,0.12,0.0,0.01,0.46
4258,Scooby-Doo,2001,Platform,THQ,0.33,0.12,0.0,0.01,0.46
4272,Rugrats: Castle Capers,2001,Action,THQ,0.33,0.12,0.0,0.01,0.46
4273,Crash Nitro Kart,2003,Racing,Vivendi Games,0.33,0.12,0.0,0.01,0.46
4298,Mother 1+2,2003,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,0.46
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,2005,Platform,THQ,0.33,0.12,0.0,0.01,0.45
4358,Yu-Gi-Oh! Destiny Board Traveler,2004,Misc,Konami Digital Entertainment,0.32,0.12,0.0,0.01,0.45
4373,Tekken Advance,2001,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45
4378,Hot Wheels: Stunt Track Challenge,2004,Racing,THQ,0.32,0.12,0.0,0.01,0.45
4406,Mario Golf: Advance Tour,2004,Sports,Nintendo,0.32,0.12,0.0,0.01,0.45
4439,Densetsu no Stafi 2,2003,Platform,Nintendo,0.0,0.0,0.43,0.01,0.44
4470,Scooby-Doo! Mystery Mayhem,2003,Action,THQ,0.31,0.12,0.0,0.01,0.44
4477,Battlebots: Design & Destroy,2003,Action,Majesco Entertainment,0.31,0.12,0.0,0.01,0.44
4480,Power Rangers: S.P.D.,2004,Action,THQ,0.31,0.12,0.0,0.01,0.44
4494,Classic NES Series: Metroid,2004,Adventure,Nintendo,0.26,0.1,0.07,0.01,0.43
4500,Need for Speed Underground 2,2004,Racing,Electronic Arts,0.31,0.12,0.0,0.01,0.43
4504,Flight Control Rocket,2005,Simulation,THQ,0.31,0.12,0.0,0.01,0.43
4522,The Powerpuff Girls: Him and Seek,2002,Platform,BAM! Entertainment,0.31,0.11,0.0,0.01,0.43
4523,Mega Man Zero 2,2003,Platform,Capcom,0.18,0.07,0.17,0.01,0.43
4528,The Fairly Odd Parents: Game Boy Advance Video Volume 1,2004,Misc,N/A,0.31,0.11,0.0,0.01,0.43
4555,Backyard Baseball,2002,Sports,Atari,0.31,0.11,0.0,0.01,0.43
4576,Mega Man Battle Network,2001,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42
4590,Famicom Mini: Super Mario Bros. 2,2004,Platform,Nintendo,0.0,0.0,0.41,0.01,0.42
4604,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,2005,Misc,Konami Digital Entertainment,0.3,0.11,0.0,0.01,0.42
4611,Star Wars Trilogy: Apprentice of the Force,2004,Action,Ubisoft,0.3,0.11,0.0,0.01,0.42
4613,Lemony Snicket's A Series of Unfortunate Events,2004,Platform,Activision,0.3,0.11,0.0,0.01,0.42
4637,The Fairly Odd Parents: Game Boy Advance Video Volume 2,2004,Misc,N/A,0.3,0.11,0.0,0.01,0.42
4653,Jimmy Neutron: Boy Genius,2001,Platform,THQ,0.3,0.11,0.0,0.01,0.42
4681,Dexter's Laboratory Deesaster Strikes,2001,Adventure,BAM! Entertainment,0.3,0.11,0.0,0.01,0.41
4683,Scooby-Doo and the Cyber Chase,2001,Adventure,Ubisoft,0.3,0.11,0.0,0.01,0.41
4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),2001,Misc,Konami Digital Entertainment,0.0,0.0,0.4,0.01,0.41
4811,The Incredibles: Rise of the Underminer,2005,Action,THQ,0.29,0.11,0.0,0.01,0.4
4842,Rocket Power: Dream Scheme,2001,Action,THQ,0.29,0.11,0.0,0.01,0.4
4849,Mother 3,2006,Role-Playing,Nintendo,0.0,0.0,0.39,0.01,0.4
4850,Nicktoons: Freeze Frame Frenzy,2004,Action,THQ,0.29,0.11,0.0,0.01,0.4
4898,Disney's Brother Bear,2003,Action,THQ,0.28,0.1,0.0,0.01,0.39
4904,Fire Emblem: Fuuin no Tsurugi,2002,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,0.39
4931,Madden NFL 2005,2004,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39
4959,The Sims 2,2005,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39
4975,Harry Potter: Quidditch World Cup,2003,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39
5000,The Cat in the Hat,2005,Platform,Jack of All Games,0.27,0.1,0.0,0.01,0.38
5007,Ice Age,2002,Action,Ubisoft,0.27,0.1,0.0,0.01,0.38
5027,Lilo & Stitch 2: Hämsterviel Havoc,2004,Action,Disney Interactive Studios,0.27,0.1,0.0,0.01,0.38
5137,Barbie Horse Adventures: Blue Ribbon Race,2003,Sports,Knowledge Adventure,0.26,0.1,0.0,0.01,0.37
5140,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,2003,Adventure,Square Enix,0.0,0.0,0.36,0.01,0.37
5193,Hamtaro: Ham-Ham Heartbreak,2002,Action,Nintendo,0.26,0.1,0.0,0.01,0.36
5197,Cubix Robots for Everyone: Clash 'n' Bash,N/A,Action,Unknown,0.26,0.1,0.0,0.01,0.36
5214,Shaun Palmer's Pro Snowboarder,2001,Sports,Activision,0.26,0.1,0.0,0.01,0.36
5218,Hamster Club 3,2002,Simulation,Jorudan,0.0,0.0,0.35,0.01,0.36
5241,Super Robot Taisen A,2001,Strategy,Banpresto,0.0,0.0,0.35,0.01,0.36
5269,Backyard Baseball 2006,2005,Sports,Atari,0.25,0.09,0.0,0.01,0.35
5285,Disney's Tarzan: Return to the Jungle,2002,Action,Activision,0.25,0.09,0.0,0.01,0.35
5297,Star Wars: Flight of the Falcon,2003,Action,THQ,0.25,0.09,0.0,0.01,0.35
5313,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,2003,Action,THQ,0.25,0.09,0.0,0.01,0.35
5353,Risk / Battleship / Clue,2005,Misc,Zoo Digital Publishing,0.25,0.09,0.0,0.01,0.34
5356,The Wild Thornberrys Movie,2002,Platform,THQ,0.25,0.09,0.0,0.01,0.34
5363,Classic NES Series: Ice Climber,2004,Platform,Nintendo,0.1,0.04,0.2,0.01,0.34
5369,Driver 2 Advance,2002,Action,Atari,0.25,0.09,0.0,0.01,0.34
5377,The Fairly Odd Parents: Shadow Showdown,2004,Platform,THQ,0.25,0.09,0.0,0.01,0.34
5422,Herbie: Fully Loaded,2005,Racing,Disney Interactive Studios,0.24,0.09,0.0,0.01,0.34
5452,Banjo-Kazooie: Grunty's Revenge,2003,Platform,THQ,0.24,0.09,0.0,0.01,0.33
5489,Shrek SuperSlam,2005,Action,Activision,0.24,0.09,0.0,0.01,0.33
5503,Classic NES Series: Castlevania,2004,Platform,Nintendo,0.17,0.06,0.09,0.01,0.33
5507,GT Advance Championship Racing,2001,Racing,THQ,0.24,0.09,0.0,0.01,0.33
5536,Spy Kids 3-D: Game Over,2003,Platform,Disney Interactive Studios,0.24,0.09,0.0,0.01,0.33
5540,Power Rangers: Ninja Storm,2003,Misc,THQ,0.24,0.09,0.0,0.01,0.33
5569,Dr. Mario / Puzzle League,2005,Puzzle,Nintendo,0.12,0.04,0.16,0.01,0.33
5581,Teenage Mutant Ninja Turtles 2: Battle Nexus,2004,Action,Konami Digital Entertainment,0.23,0.09,0.0,0.01,0.32
5636,Fortress,2001,Action,Majesco Entertainment,0.23,0.08,0.0,0.01,0.32
5649,Cartoon Network Collection: Game Boy Advance Video Platinum Edition,2005,Misc,N/A,0.23,0.08,0.0,0.01,0.32
5652,SpongeBob SquarePants: Double Pack,2005,Platform,THQ,0.23,0.08,0.0,0.01,0.32
5658,"Ed, Edd n Eddy: Jawbreakers!",2002,Adventure,BAM! Entertainment,0.23,0.08,0.0,0.01,0.32
5670,Sega Smash Pack,2002,Misc,Atari,0.23,0.08,0.0,0.01,0.32
5676,Madden NFL 2002,2001,Sports,Electronic Arts,0.23,0.08,0.0,0.01,0.32
5714,Madden NFL 2004,2003,Sports,Electronic Arts,0.22,0.08,0.0,0.01,0.31
5750,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,2005,Action,THQ,0.22,0.08,0.0,0.01,0.31
5773,Mega Man Battle Network 2,2002,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31
5815,KuruKuru Kururin,2001,Puzzle,Nintendo,0.0,0.0,0.3,0.01,0.31
5824,Ultimate Spider-Man,2005,Action,Activision,0.22,0.08,0.0,0.01,0.3
5827,Shrek Swamp Kart Speedway,2002,Racing,TDK Mediactive,0.22,0.08,0.0,0.01,0.3
5835,Spyro: Attack of the Rhynocs,2003,Platform,Universal Interactive,0.22,0.08,0.0,0.01,0.3
5848,Lizzie McGuire 3: Homecoming Havoc,2005,Platform,Disney Interactive Studios,0.22,0.08,0.0,0.01,0.3
5854,Charlie and the Chocolate Factory,2005,Adventure,Global Star,0.22,0.08,0.0,0.01,0.3
5857,Rhythm Tengoku,2006,Misc,Nintendo,0.0,0.0,0.3,0.01,0.3
5890,Crazy Taxi: Catch a Ride,2003,Racing,THQ,0.21,0.08,0.0,0.01,0.3
5897,Yu Yu Hakusho Ghost Files: Spirit Detective,2003,Action,Atari,0.21,0.08,0.0,0.01,0.3
5933,Power Pro Kun Pocket 6,2003,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.01,0.3
5938,Finding Nemo: The Continuing Adventures,2004,Action,THQ,0.21,0.08,0.0,0.01,0.3
5939,Spirit: Stallion of the Cimarron,2002,Platform,THQ,0.21,0.08,0.0,0.01,0.3
5970,Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29
5971,Power Pro Kun Pocket 4,2002,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.01,0.29
6015,Hamster Club 4: Shigessa Daidassou,2003,Simulation,Jorudan,0.0,0.0,0.28,0.01,0.29
