Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2544,Guitar Hero Live,2015,Misc,Activision,0.32,0.35,0.0,0.13,0.81
2645,Pro Evolution Soccer 2016,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.78
2703,Pro Evolution Soccer 2015,2014,Sports,Konami Digital Entertainment,0.09,0.43,0.11,0.13,0.76
2832,Final Fantasy XIV: A Realm Reborn,2014,Role-Playing,Square Enix,0.32,0.22,0.08,0.1,0.72
2864,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,2015,Action,Square Enix,0.16,0.13,0.37,0.06,0.71
2877,Final Fantasy X/X-2 HD Remaster,2015,Role-Playing,Square Enix,0.29,0.25,0.06,0.11,0.71
2981,Disney Infinity 3.0,2015,Action,Disney Interactive Studios,0.21,0.36,0.0,0.11,0.68
2989,Metro: Last Light,2014,Action,Deep Silver,0.22,0.3,0.04,0.12,0.68
2992,Sniper Elite 3,2014,Shooter,505 Games,0.22,0.33,0.0,0.13,0.68
3030,The LEGO Movie Videogame,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67
3037,Minecraft: Story Mode,2015,Adventure,Mojang,0.23,0.33,0.0,0.11,0.67
3093,F1 2015,2015,Racing,Codemasters,0.09,0.44,0.03,0.09,0.66
3113,MLB 14: The Show,2014,Sports,Sony Computer Entertainment America,0.58,0.0,0.0,0.07,0.65
3151,LEGO Marvel's Avengers,2016,Action,Warner Bros. Interactive Entertainment,0.25,0.29,0.0,0.1,0.64
3174,LEGO Dimensions,2015,Action,Warner Bros. Interactive Entertainment,0.22,0.32,0.0,0.1,0.64
3214,God of War III,2015,Action,Sony Computer Entertainment,0.23,0.29,0.01,0.1,0.63
3275,Rocksmith 2014,2014,Misc,Ubisoft,0.34,0.17,0.0,0.11,0.62
3288,NHL 16,2015,Sports,Electronic Arts,0.35,0.15,0.0,0.11,0.61
3289,Plants vs. Zombies: Garden Warfare,2014,Shooter,Electronic Arts,0.21,0.29,0.01,0.11,0.61
3353,LEGO The Hobbit,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.37,0.0,0.1,0.6
3378,Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Disney Interactive Studios,0.26,0.24,0.0,0.1,0.6
3430,Dark Souls II,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59
3448,NHL 15,2014,Sports,Electronic Arts,0.3,0.18,0.0,0.1,0.58
3666,The Amazing Spider-Man 2 (2014),2014,Action,Activision,0.2,0.25,0.02,0.09,0.55
3713,Resident Evil: Revelations 2,2015,Action,Capcom,0.13,0.24,0.1,0.07,0.54
3748,Lego Star Wars: The Force Awakens,2016,Action,Warner Bros. Interactive Entertainment,0.14,0.32,0.0,0.08,0.54
3894,Lords of the Fallen,2014,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
3935,Rory McIlroy PGA Tour,2015,Action,Electronic Arts,0.18,0.24,0.0,0.08,0.51
4319,The Walking Dead: Season One,2014,Adventure,Telltale Games,0.12,0.25,0.01,0.08,0.45
4352,Plants vs. Zombies: Garden Warfare 2,2016,Shooter,Electronic Arts,0.17,0.21,0.0,0.07,0.45
4363,One Piece: Pirate Warriors 3,2015,Action,Namco Bandai Games,0.08,0.22,0.1,0.05,0.45
4507,Trials Fusion,2014,Racing,Ubisoft,0.13,0.21,0.01,0.08,0.43
4517,Sleeping Dogs,2014,Action,Square Enix,0.16,0.2,0.0,0.07,0.43
4564,Skylanders: Trap Team,2014,Action,Activision,0.18,0.17,0.0,0.07,0.43
4630,Wolfenstein: The Old Blood,2015,Action,Bethesda Softworks,0.09,0.25,0.02,0.06,0.42
4916,Just Dance 2014,2013,Misc,Ubisoft,0.18,0.16,0.0,0.05,0.39
4977,Saints Row IV,2015,Action,Deep Silver,0.13,0.17,0.03,0.06,0.38
5026,Tales of Zestiria,2015,Role-Playing,Namco Bandai Games,0.16,0.15,0.02,0.06,0.38
5060,Just Dance 2015,2014,Misc,Ubisoft,0.19,0.13,0.0,0.06,0.38
5098,Life is Strange,2016,Adventure,Square Enix,0.14,0.15,0.03,0.06,0.37
5141,Dishonored,2015,Action,Bethesda Softworks,0.11,0.18,0.02,0.06,0.37
5157,Skylanders SWAP Force,2013,Platform,Activision,0.2,0.12,0.0,0.05,0.37
5159,Rock Band 4,2015,Misc,Harmonix Music Systems,0.25,0.05,0.0,0.07,0.37
5174,Resident Evil Zero,2016,Action,Capcom,0.09,0.17,0.05,0.05,0.36
5334,Farming Simulator 2015,2015,Simulation,Koch Media,0.1,0.2,0.0,0.05,0.35
5347,Just Dance 2016,2015,Misc,Ubisoft,0.16,0.13,0.0,0.06,0.35
5428,Persona 5,2016,Role-Playing,Atlus,0.0,0.0,0.34,0.0,0.34
5484,Dead or Alive 5,2015,Fighting,Tecmo Koei,0.09,0.13,0.08,0.04,0.33
5501,Deus Ex: Mankind Divided,2016,Role-Playing,Square Enix,0.1,0.18,0.0,0.05,0.33
5615,Murdered: Soul Suspect,2014,Action,Square Enix,0.09,0.16,0.02,0.05,0.32
5623,TrackMania Turbo,2016,Action,Ubisoft,0.03,0.24,0.0,0.05,0.32
5635,DiRT Rally,2016,Racing,Codemasters,0.03,0.24,0.0,0.05,0.32
5663,Mirror's Edge Catalyst,2016,Platform,Electronic Arts,0.1,0.14,0.02,0.06,0.32
5731,Homefront: The Revolution,2016,Shooter,Deep Silver,0.05,0.19,0.03,0.04,0.31
5874,DmC: Devil May Cry,2015,Action,Capcom,0.12,0.13,0.0,0.05,0.3
5878,Dynasty Warriors 8: Xtreme Legends,2014,Action,Tecmo Koei,0.09,0.11,0.06,0.04,0.3
5884,Tropico 5,2015,Simulation,Kalypso Media,0.05,0.16,0.05,0.04,0.3
5893,Skylanders: SuperChargers,2015,Action,Activision,0.17,0.08,0.0,0.05,0.3
5924,Star Ocean 5: Integrity and Faithlessness,2016,Role-Playing,Square Enix,0.06,0.07,0.14,0.02,0.3
6126,One Piece: Burning Blood,2016,Fighting,Namco Bandai Games,0.1,0.08,0.07,0.04,0.28
6138,Pro Evolution Soccer 2017,2016,Sports,Konami Digital Entertainment,0.01,0.16,0.09,0.03,0.28
6205,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,2016,Action,Square Enix,0.0,0.0,0.28,0.0,0.28
6207,UEFA Euro 2016,2016,Sports,Konami Digital Entertainment,0.0,0.21,0.03,0.03,0.28
6261,Deadpool,2015,Action,Activision,0.13,0.1,0.0,0.05,0.28
6293,Divinity: Original Sin,2015,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27
6327,Disgaea 5: Alliance of Vengeance,2015,Role-Playing,Nippon Ichi Software,0.1,0.08,0.06,0.04,0.27
6336,Sherlock Holmes: Crimes & Punishments,2014,Adventure,Focus Home Interactive,0.08,0.14,0.0,0.05,0.27
6382,F1 2016 (Codemasters),2016,Racing,Codemasters,0.01,0.21,0.01,0.04,0.27
6408,Payday 2,2015,Shooter,505 Games,0.09,0.14,0.0,0.04,0.27
6620,Tearaway Unfolded,2015,Platform,Sony Computer Entertainment,0.09,0.12,0.0,0.04,0.25
6695,J Stars Victory Vs.,2015,Fighting,Namco Bandai Games,0.07,0.14,0.0,0.04,0.25
6893,Samurai Warriors 4,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
6925,Onechanbara Z2: Chaos,2014,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
6950,The Walking Dead: Season Two,2014,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.24
7009,Sword Art Online: Lost Song,2015,Role-Playing,Namco Bandai Games,0.09,0.1,0.0,0.04,0.23
7059,NBA Live 15,2014,Sports,Electronic Arts,0.15,0.04,0.0,0.04,0.23
7074,Rocket League,2016,Sports,505 Games,0.02,0.14,0.0,0.07,0.23
7182,Battleborn,2016,Shooter,Take-Two Interactive,0.09,0.08,0.01,0.04,0.22
7222,Dragon Quest Builders: Revive Alefgard,2016,Role-Playing,Square Enix,0.0,0.0,0.22,0.0,0.22
7248,Tales of Berseria,2016,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
7256,Transformers: Devastation,2015,Action,Activision,0.1,0.08,0.0,0.04,0.22
7282,Darksiders II,2015,Action,Nordic Games,0.09,0.1,0.0,0.04,0.22
7294,NBA Live 14,2013,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
7311,Ride,2015,Racing,Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22
7386,Transformer: Rise of the Dark Spark,2014,Action,Activision,0.07,0.1,0.01,0.04,0.21
7496,The Wolf Among Us,2014,Adventure,Telltale Games,0.1,0.07,0.0,0.03,0.21
7499,Attack on Titan (KOEI),2016,Action,Tecmo Koei,0.02,0.06,0.11,0.02,0.2
7577,NHL 17,2016,Sports,Electronic Arts,0.13,0.04,0.0,0.04,0.2
7593,Angry Birds Star Wars,2013,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
7634,Tony Hawk's Pro Skater 5,2015,Sports,Activision,0.09,0.08,0.0,0.03,0.2
7653,BioShock The Collection,2016,Shooter,Take-Two Interactive,0.05,0.11,0.01,0.03,0.2
7731,Zombie Army Trilogy,2015,Shooter,Rebellion Developments,0.04,0.12,0.0,0.03,0.2
7749,Bound By Flame,2014,Role-Playing,Focus Home Interactive,0.07,0.08,0.0,0.04,0.19
7894,The Heavy Rain and Beyond: Two Souls Collection,2016,Action,Sony Computer Entertainment,0.0,0.16,0.0,0.03,0.19
7940,Singstar: Ultimate Party,2014,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19
8011,MotoGP 14,2014,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.04,0.18
8027,Dynasty Warriors 8: Empires,2014,Action,Tecmo Koei,0.06,0.07,0.03,0.02,0.18
8089,Odin Sphere: Leifthrasir,2016,Role-Playing,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18
8145,Godzilla (2015),2014,Action,Namco Bandai Games,0.1,0.03,0.02,0.03,0.18
8234,Back to the Future: The Game,2015,Adventure,Telltale Games,0.1,0.04,0.0,0.03,0.17
8261,Yakuza Zero: The Place of Oath,2015,Action,Sega,0.0,0.0,0.17,0.0,0.17
8356,NBA Live 16,2015,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.17
8379,MotoGP 15,2015,Racing,Milestone S.r.l.,0.0,0.12,0.03,0.02,0.17
8402,Jikkyou Powerful Pro Baseball 2016,2016,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
8411,Valkyria Chronicles,2016,Role-Playing,Sega,0.06,0.04,0.05,0.02,0.17
8416,Toukiden Kiwami,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17
8450,Senran Kagura: Estival Versus,2015,Action,Marvelous Interactive,0.07,0.0,0.08,0.02,0.17
8530,Bladestorm: Nightmare,2015,Action,Tecmo Koei,0.07,0.04,0.03,0.02,0.16
8659,Yakuza Kiwami,2016,Adventure,Sega,0.0,0.0,0.16,0.0,0.16
8675,Guilty Gear Xrd: Sign,2014,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16
8712,Putty Squad,2013,Platform,System 3,0.06,0.07,0.0,0.02,0.16
8845,Saint Seiya: Soldiers' Soul,2015,Fighting,Namco Bandai Games,0.0,0.09,0.04,0.02,0.15
8908,Warriors Orochi 3,2014,Action,Tecmo Koei,0.04,0.05,0.04,0.02,0.15
8939,Yakuza: Ishin,2014,Action,Sega,0.0,0.0,0.15,0.0,0.15
9263,BlazBlue: Chrono Phantasma Extend,2015,Action,PQube,0.07,0.03,0.02,0.02,0.14
9513,Brothers: A Tale of Two Sons,2015,Adventure,505 Games,0.03,0.08,0.0,0.02,0.13
9578,Gravity Rush Remastered,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13
9729,Final Fantasy XIV: Heavensward,2015,Action,Square Enix,0.0,0.05,0.06,0.01,0.12
9880,7 Days to Die,2016,Action,Telltale Games,0.03,0.07,0.0,0.02,0.12
9918,Don Bradman Cricket 14,2015,Sports,Tru Blu Entertainment,0.01,0.09,0.0,0.02,0.12
9991,Sword Art Online: Hollow Fragment,2015,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02,0.12
9995,Dead Island Definitive Collection,2016,Action,Deep Silver,0.02,0.07,0.01,0.02,0.12
10100,Akiba's Trip: Undead & Undressed,2014,Action,Acquire,0.08,0.0,0.01,0.02,0.11
10114,Samurai Warriors 4-II,2015,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.11
10285,Digimon Story: Cyber Sleuth,2016,Role-Playing,Namco Bandai Games,0.0,0.09,0.0,0.02,0.11
10312,Rugby 15,2015,Sports,Bigben Interactive,0.03,0.06,0.0,0.02,0.11
10521,God Eater 2: Rage Burst,2015,Role-Playing,Namco Bandai Games,0.0,0.01,0.09,0.0,0.1
10583,Wasteland 2,2015,Role-Playing,Deep Silver,0.07,0.0,0.01,0.02,0.1
10662,Atelier Sophie: The Alchemist of the Mysterious Book,2015,Role-Playing,Tecmo Koei,0.01,0.02,0.06,0.01,0.1
10675,Earth Defense Force 2025.1: The Shadow of New Despair,2015,Action,D3Publisher,0.0,0.0,0.1,0.0,0.1
10728,Ultra Street Fighter IV,2015,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1
10810,Natural Doctrine,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1
10846,Gundam Breaker 3,2016,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
10854,The King of Fighters XIV,2016,Fighting,Deep Silver,0.04,0.01,0.03,0.01,0.09
10893,The Crew: Wild Run,2015,Action,Ubisoft,0.0,0.08,0.0,0.01,0.09
10906,Devil May Cry 4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09
10956,The Idolmaster: Platinum Stars,2016,Simulation,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11067,Super Robot Wars OG: The Moon Dwellers,2016,Misc,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11077,Samurai Warriors 4: Empires,2015,Action,Tecmo Koei,0.02,0.01,0.05,0.01,0.09
11185,Adventure Time: Finn & Jake Investigations,2015,Action,Little Orbit,0.03,0.04,0.0,0.01,0.09
11267,Lara Croft and the Temple of Osiris,2014,Action,Square Enix,0.0,0.07,0.0,0.01,0.08
11299,Arslan: The Warriors of Legend,2015,Action,Tecmo Koei,0.02,0.01,0.04,0.01,0.08
11384,God Eater Resurrection,2015,Action,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
11426,Toukiden 2,2016,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08
11484,The Witch and the Hundred Knight,2015,Role-Playing,Nippon Ichi Software,0.02,0.01,0.05,0.01,0.08
11522,MXGP 2,2016,Racing,Milestone S.r.l.,0.02,0.05,0.0,0.01,0.08
11583,Assassin's Creed Chronicles,2016,Action,Ubisoft,0.01,0.05,0.01,0.01,0.08
11602,The Golf Club,2014,Sports,Unknown,0.05,0.02,0.0,0.01,0.08
11629,Dragon's Dogma Online,2015,Role-Playing,Capcom,0.0,0.0,0.08,0.0,0.08
11724,Shovel Knight,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08
11735,Yoru no Nai Kuni,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.08,0.0,0.08
11744,Mega Man Legacy Collection,2016,Platform,Capcom,0.06,0.0,0.0,0.01,0.07
11843,Teenage Mutant Ninja Turtles: Mutants in Manhattan,2016,Action,Activision,0.04,0.02,0.0,0.01,0.07
11897,Guilty Gear Xrd -Revelator-,2016,Fighting,PQube,0.02,0.0,0.05,0.0,0.07
12078,Toy Soldiers: War Chest,2015,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07
12105,Grand Ages: Medieval,2015,Strategy,Kalypso Media,0.0,0.05,0.01,0.01,0.07
12135,Resident Evil 6,2016,Shooter,Capcom,0.05,0.0,0.0,0.01,0.07
12163,The Book of Unwritten Tales 2,2015,Adventure,Nordic Games,0.0,0.06,0.0,0.01,0.07
12199,Fairy Fencer F: Advent Dark Force,2015,Role-Playing,Idea Factory International,0.02,0.0,0.05,0.0,0.07
12282,Broken Sword 5: The Serpent's Curse,2015,Adventure,Revolution Software,0.0,0.06,0.0,0.01,0.06
12328,Legend of Kay,2015,Action,Nordic Games,0.02,0.03,0.0,0.01,0.06
12390,Song of the Deep,2016,Action,Insomniac Games,0.05,0.0,0.0,0.01,0.06
12404,Valentino Rossi: The Game,2016,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.06
12442,Terraria,2014,Action,505 Games,0.0,0.05,0.01,0.01,0.06
12449,Risen 3: Titan Lords,2015,Role-Playing,Deep Silver,0.0,0.05,0.0,0.01,0.06
12525,Destiny: The Collection,2016,Shooter,Activision,0.01,0.04,0.0,0.01,0.06
12646,Project Setsuna,2016,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06
12691,Romance of the Three Kingdoms 13,2015,Action,Tecmo Koei,0.01,0.0,0.05,0.0,0.06
12694,Utawarerumono: Itsuwari no Kamen,2015,Adventure,Aqua Plus,0.0,0.0,0.06,0.0,0.06
12728,Rugby World Cup 2015,2015,Sports,Ubisoft,0.0,0.05,0.0,0.01,0.06
12731,Nights of Azure,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06
12784,MX vs. ATV Supercross Encore,2015,Sports,Nordic Games,0.0,0.05,0.0,0.01,0.06
12802,Handball 16,2015,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06
12804,Grand Kingdom,2015,Role-Playing,Nippon Ichi Software,0.02,0.0,0.03,0.0,0.06
12807,Nobunaga no Yabou: Souzou,2014,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
12837,Kamen Rider: Battride War Genesis,2016,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
12927,ZombiU,2016,Action,Ubisoft,0.0,0.04,0.01,0.01,0.05
12950,Arcania: Gothic 4,2015,Role-Playing,Nordic Games,0.04,0.0,0.0,0.01,0.05
12989,Dead or Alive Xtreme 3: Fortune,2016,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
13014,WRC 5: FIA World Rally Championship,2015,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05
13015,Earth Defense Force 4.1: The Shadow of New Despair,2015,Shooter,Xseed Games,0.02,0.02,0.0,0.01,0.05
13031,Assetto Corsa,2016,Racing,505 Games,0.0,0.04,0.0,0.01,0.05
13072,Child of Light,2014,Role-Playing,Ubisoft,0.0,0.01,0.04,0.0,0.05
13097,The Technomancer,2016,Role-Playing,Focus Home Interactive,0.01,0.03,0.0,0.01,0.05
13125,Steins;Gate 0,2015,Adventure,PQube,0.0,0.0,0.05,0.0,0.05
13140,Sengoku Basara 4: Sumeragi,2015,Action,Capcom,0.0,0.0,0.05,0.0,0.05
13172,Pro Cycling Manager 2016,2016,Sports,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05
13262,Sword Art Online: Game Director's Edition,2015,Role-Playing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
