Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1382,Spider-Man: The Movie,2002,Action,Activision,1.07,0.28,0.0,0.05,1.4
1401,True Crime: Streets of LA,2003,Action,Activision,0.96,0.37,0.0,0.05,1.38
1421,Star Wars Knights of the Old Republic II: The Sith Lords,2004,Role-Playing,Activision,0.99,0.33,0.0,0.05,1.37
1425,Tom Clancy's Ghost Recon 2,2004,Shooter,Ubisoft,0.86,0.45,0.0,0.06,1.36
1448,The Simpsons: Hit & Run,2003,Racing,Vivendi Games,0.7,0.58,0.0,0.07,1.35
1461,Doom 3,2005,Shooter,Activision,0.85,0.43,0.0,0.06,1.34
1514,Burnout 3: Takedown,2004,Racing,Electronic Arts,0.84,0.43,0.0,0.04,1.31
1561,Tony Hawk's Underground,2003,Sports,Activision,0.85,0.37,0.0,0.05,1.27
1611,Star Wars Episode III: Revenge of the Sith,2005,Action,Activision,0.82,0.38,0.0,0.04,1.24
1615,Ninja Gaiden,2004,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23
1616,Crash Bandicoot: The Wrath of Cortex,2002,Platform,Universal Interactive,0.59,0.57,0.0,0.07,1.23
1648,Max Payne,2001,Shooter,Take-Two Interactive,0.98,0.19,0.0,0.05,1.22
1654,Fuzion Frenzy,2001,Misc,Microsoft Game Studios,0.93,0.24,0.0,0.04,1.21
1655,Call of Duty: Finest Hour,2004,Shooter,Activision,0.78,0.4,0.0,0.04,1.21
1681,Enter the Matrix,2003,Action,Atari,0.72,0.43,0.01,0.04,1.2
1699,Hitman 2: Silent Assassin,N/A,Action,Eidos Interactive,0.76,0.38,0.0,0.05,1.19
1735,Medal of Honor: Rising Sun,2003,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17
1760,LEGO Star Wars: The Video Game,2005,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16
1797,The Lord of the Rings: The Return of the King,2003,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14
1803,MechAssault,2002,Simulation,Microsoft Game Studios,1.01,0.1,0.0,0.03,1.13
1809,Tom Clancy's Rainbow Six 3: Black Arrow,2004,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13
1828,Call Of Duty 2: Big Red One,2005,Shooter,Activision,0.66,0.4,0.0,0.05,1.12
1832,Spider-Man 2,2004,Action,Activision,0.82,0.26,0.0,0.04,1.12
1833,Counter-Strike,2003,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11
1840,Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,Ubisoft,0.68,0.38,0.0,0.05,1.11
1883,Madden NFL 2004,2003,Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09
1980,The Simpsons: Road Rage,2001,Racing,Electronic Arts,0.78,0.26,0.0,0.01,1.05
1984,Forza Motorsport,2005,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05
2007,Need for Speed: Most Wanted,2005,Racing,Electronic Arts,0.53,0.46,0.0,0.05,1.04
2039,Madden NFL 07,2006,Sports,Electronic Arts,0.97,0.03,0.0,0.03,1.02
2066,SoulCalibur II,2003,Fighting,Namco Bandai Games,0.78,0.18,0.03,0.0,1.0
2085,NFL Fever 2002,2000,Sports,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99
2132,NCAA Football 06,2005,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97
2142,FIFA Soccer 2005,2004,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97
2169,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,0.77,0.15,0.0,0.04,0.96
2174,ESPN NBA 2K5,2004,Sports,Global Star,0.88,0.04,0.0,0.04,0.95
2210,MVP Baseball 2005,2005,Sports,Electronic Arts,0.7,0.2,0.0,0.03,0.94
2216,Prince of Persia: The Sands of Time,2003,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94
2225,Tony Hawk's Pro Skater 4,2002,Sports,Activision,0.59,0.3,0.0,0.04,0.93
2288,Namco Museum,N/A,Misc,Unknown,0.77,0.11,0.0,0.04,0.91
2292,Sonic Mega Collection Plus,2004,Misc,Sega,0.61,0.26,0.0,0.04,0.91
2309,Sonic Heroes,2003,Platform,Sega,0.41,0.43,0.01,0.05,0.9
2315,James Bond 007: Agent Under Fire,2002,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9
2322,X-Men Legends,2004,Role-Playing,Activision,0.62,0.24,0.0,0.04,0.9
2323,NBA Live 2005,2004,Sports,Electronic Arts,0.81,0.05,0.0,0.04,0.9
2376,Crimson Skies: High Road to Revenge,2003,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87
2384,Tom Clancy's Ghost Recon: Island Thunder,2003,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87
2402,Conflict: Desert Storm,2002,Shooter,SCi,0.48,0.37,0.0,0.02,0.87
2438,Tiger Woods PGA Tour 2005,2004,Sports,Electronic Arts,0.64,0.18,0.0,0.03,0.85
2490,Brute Force,2003,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83
2506,James Bond 007: Nightfire,2002,Shooter,Electronic Arts,0.58,0.22,0.0,0.03,0.82
2514,Need for Speed: Hot Pursuit 2,2002,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82
2517,Amped: Freestyle Snowboarding,2001,Sports,Microsoft Game Studios,0.69,0.11,0.0,0.02,0.82
2582,Prince of Persia: Warrior Within,2004,Action,Ubisoft,0.48,0.28,0.0,0.04,0.8
2625,FIFA Soccer 2004,2003,Sports,Electronic Arts,0.24,0.49,0.0,0.05,0.79
2693,Driv3r,2004,Racing,Atari,0.36,0.38,0.0,0.03,0.76
2715,Mortal Kombat: Deception,2004,Fighting,Midway Games,0.61,0.12,0.0,0.03,0.76
2751,Tony Hawk's Underground 2,2004,Sports,Activision,0.48,0.24,0.0,0.03,0.75
2780,Midnight Club 3: DUB Edition,2005,Racing,Take-Two Interactive,0.61,0.1,0.0,0.03,0.74
2787,Unreal Championship,2002,Shooter,Atari,0.59,0.12,0.0,0.03,0.74
2807,Oddworld: Munch's Oddysee,2001,Platform,Atari,0.54,0.16,0.0,0.03,0.73
2815,Full Spectrum Warrior,2004,Strategy,THQ,0.54,0.16,0.0,0.03,0.73
2836,Dead to Rights,2002,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72
2859,The Lord of the Rings: The Two Towers,2002,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71
2860,Madden NFL 2003,2002,Sports,Electronic Arts,0.67,0.02,0.0,0.03,0.71
2874,Conker: Live And Reloaded,2005,Adventure,Microsoft Game Studios,0.49,0.2,0.0,0.02,0.71
2898,Doom 3: Resurrection of Evil,2005,Shooter,Activision,0.53,0.15,0.0,0.03,0.71
2911,Star Wars: Obi-Wan,2001,Action,Activision,0.52,0.16,0.0,0.02,0.7
2919,Jade Empire,2005,Role-Playing,Microsoft Game Studios,0.48,0.19,0.0,0.03,0.7
2951,Halo 2 Multiplayer Map Pack,2005,Shooter,Microsoft Game Studios,0.54,0.13,0.0,0.02,0.69
2979,NBA Street Vol. 2,2003,Sports,Electronic Arts,0.62,0.04,0.0,0.02,0.68
2983,NCAA Football 2005,2004,Sports,Electronic Arts,0.63,0.02,0.0,0.03,0.68
2991,Mercenaries: Playground of Destruction,2005,Action,LucasArts,0.54,0.11,0.0,0.03,0.68
2998,FIFA Soccer 06,2005,Sports,Electronic Arts,0.29,0.38,0.0,0.01,0.68
3001,Fight Night 2004,2004,Fighting,Electronic Arts,0.51,0.15,0.0,0.02,0.68
3011,Return to Castle Wolfenstein: Tides of War,2003,Shooter,Activision,0.49,0.16,0.0,0.02,0.67
3019,Fight Night Round 2004,2004,Fighting,Electronic Arts,0.46,0.18,0.0,0.03,0.67
3024,Star Wars: Republic Commando,2005,Shooter,Activision,0.48,0.17,0.0,0.02,0.67
3054,NFL Street,2004,Sports,Electronic Arts,0.49,0.15,0.0,0.02,0.66
3063,Finding Nemo,2003,Action,THQ,0.48,0.16,0.0,0.02,0.66
3089,Brothers In Arms: Road to Hill 30,2005,Shooter,Ubisoft,0.49,0.14,0.0,0.02,0.66
3144,Max Payne 2: The Fall of Max Payne,2003,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64
3152,James Bond 007: Everything or Nothing,2004,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,0.64
3155,NBA Live 06,2005,Sports,Electronic Arts,0.57,0.04,0.0,0.03,0.64
3163,TimeSplitters 2,2002,Shooter,Eidos Interactive,0.29,0.33,0.0,0.01,0.64
3192,Tony Hawk's Pro Skater 2x,2001,Sports,Activision,0.41,0.19,0.0,0.03,0.63
3194,FIFA Soccer 2003,2002,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63
3240,Metal Gear Solid 2: Substance,N/A,Action,Konami Digital Entertainment,0.38,0.22,0.0,0.03,0.62
3241,Tony Hawk's American Wasteland,2005,Sports,Activision,0.4,0.2,0.0,0.03,0.62
3251,Tiger Woods PGA Tour 2004,2003,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62
3290,NFL Fever 2003,2002,Sports,Microsoft Game Studios,0.46,0.13,0.0,0.02,0.61
3310,Half-Life 2,2005,Shooter,Electronic Arts,0.37,0.21,0.0,0.03,0.61
3342,Fight Night Round 2,2005,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6
3408,MVP Baseball 2004,2004,Sports,Electronic Arts,0.44,0.13,0.0,0.02,0.59
3417,Dead or Alive Xtreme Beach Volleyball,2003,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59
3474,Prince of Persia: The Two Thrones,2005,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58
3503,Madden NFL 2002,N/A,Sports,Unknown,0.53,0.02,0.0,0.03,0.58
3511,Far Cry Instincts,2005,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57
3539,Blood Wake,2001,Shooter,Microsoft Game Studios,0.43,0.12,0.0,0.02,0.57
3545,Wreckless: ThE YaKuza MisSiOns,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57
3547,SpongeBob SquarePants: Battle for Bikini Bottom,2003,Platform,THQ,0.45,0.1,0.0,0.02,0.57
3551,RalliSport Challenge,2002,Racing,Microsoft Game Studios,0.39,0.16,0.0,0.02,0.57
3571,The Sims: Bustin' Out,2003,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56
3583,Battlefield 2: Modern Combat,2005,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56
3591,WWE Raw 2,2003,Fighting,THQ,0.43,0.11,0.0,0.02,0.56
3607,Blinx: The Time Sweeper,2002,Platform,Microsoft Game Studios,0.39,0.15,0.0,0.02,0.56
3613,Major League Baseball 2K5,2005,Sports,Take-Two Interactive,0.52,0.02,0.0,0.02,0.56
3626,NCAA Football 07,2006,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.56
3637,The Godfather (old US sales),2006,Action,Electronic Arts,0.42,0.11,0.0,0.02,0.55
3641,WWF Raw,2002,Fighting,THQ,0.4,0.13,0.0,0.02,0.55
3663,Tony Hawk's Pro Skater 3,2002,Sports,Activision,0.34,0.18,0.0,0.02,0.55
3670,Shrek 2,2004,Platform,Activision,0.4,0.13,0.0,0.02,0.55
3681,Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,0.55
3687,Red Dead Revolver,2004,Shooter,Take-Two Interactive,0.4,0.12,0.0,0.02,0.55
3694,The SpongeBob SquarePants Movie,2004,Platform,THQ,0.4,0.12,0.0,0.02,0.54
3695,FIFA Soccer 07,2006,Sports,Electronic Arts,0.16,0.35,0.0,0.04,0.54
3701,Dance Dance Revolution Ultramix,2003,Simulation,Konami Digital Entertainment,0.42,0.11,0.0,0.02,0.54
3717,Def Jam: Fight for NY,N/A,Fighting,Electronic Arts,0.43,0.1,0.0,0.02,0.54
3740,Greg Hastings' Tournament Paintball,2004,Shooter,Activision,0.46,0.06,0.0,0.02,0.54
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,2004,Misc,Sega,0.4,0.11,0.0,0.02,0.53
3778,Blitz: The League,2004,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53
3785,Peter Jackson's King Kong: The Official Game of the Movie,2005,Action,Ubisoft,0.34,0.17,0.0,0.02,0.53
3788,Burnout Revenge,2005,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53
3790,Medal of Honor: European Assault,2005,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53
3793,The Lord of the Rings: The Fellowship of the Ring,2002,Action,Universal Interactive,0.31,0.19,0.0,0.03,0.53
3841,NCAA Football 2003,2002,Sports,Electronic Arts,0.39,0.11,0.0,0.02,0.52
3861,Gun,2005,Shooter,Activision,0.38,0.12,0.0,0.02,0.52
3875,NFL 2K3,2002,Sports,Sega,0.38,0.11,0.0,0.02,0.52
3916,NBA Live 2004,2003,Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51
3931,World Championship Poker,2004,Misc,Crave Entertainment,0.37,0.11,0.0,0.02,0.51
3940,NBA Ballers,2004,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51
3959,Midnight Club II,2003,Racing,Take-Two Interactive,0.42,0.06,0.0,0.02,0.5
3988,Dead or Alive Ultimate,2004,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5
4036,GoldenEye: Rogue Agent,2004,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49
4044,Scarface: The World is Yours,2006,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49
4068,Pac-Man World 2,2002,Action,Namco Bandai Games,0.36,0.11,0.0,0.02,0.49
4096,NFL Street 2,2004,Sports,Electronic Arts,0.36,0.11,0.0,0.02,0.48
4138,Tiger Woods PGA Tour 06,2005,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48
4200,Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47
4232,Destroy All Humans!,2005,Shooter,THQ,0.34,0.11,0.0,0.02,0.46
4303,Top Spin,2003,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46
4323,NASCAR 2005: Chase for the Cup,2004,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45
4332,The Chronicles of Riddick: Escape from Butcher Bay,N/A,Shooter,Vivendi Games,0.32,0.11,0.0,0.02,0.45
4346,Star Wars Jedi Knight: Jedi Academy,2003,Shooter,Activision,0.34,0.1,0.0,0.02,0.45
4391,WWE WrestleMania 21,2005,Fighting,THQ,0.34,0.1,0.0,0.02,0.45
4398,ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,0.36,0.07,0.0,0.01,0.45
4415,World Soccer Winning Eleven 9,2005,Sports,Konami Digital Entertainment,0.06,0.33,0.02,0.03,0.44
4424,X-Men Legends II: Rise of Apocalypse,2005,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44
4430,The Godfather (US sales),2006,Action,Electronic Arts,0.33,0.1,0.0,0.02,0.44
4434,Tiger Woods PGA Tour 2003,2002,Sports,Electronic Arts,0.35,0.08,0.0,0.01,0.44
4438,50 Cent: Bulletproof,2005,Action,Vivendi Games,0.33,0.1,0.0,0.02,0.44
4445,LEGO Star Wars II: The Original Trilogy,2006,Action,LucasArts,0.33,0.1,0.0,0.02,0.44
4464,MX Unleashed,2004,Racing,THQ,0.34,0.08,0.0,0.02,0.44
4492,Star Wars: Jedi Starfighter,2002,Simulation,Activision,0.35,0.07,0.0,0.02,0.44
4503,SSX Tricky,2001,Sports,Electronic Arts,0.32,0.09,0.0,0.02,0.43
4510,NCAA Football 2004,2003,Sports,Electronic Arts,0.4,0.02,0.0,0.02,0.43
4558,Midway Arcade Treasures,2003,Misc,Midway Games,0.33,0.08,0.0,0.01,0.43
4581,The Sims,2003,Simulation,Electronic Arts,0.31,0.1,0.0,0.01,0.42
4603,ESPN NHL 2K5,2004,Sports,Global Star,0.32,0.09,0.0,0.02,0.42
4619,Test Drive,2002,Racing,Atari,0.35,0.05,0.0,0.02,0.42
4633,Dance Dance Revolution Ultramix 2,2004,Simulation,Konami Digital Entertainment,0.32,0.09,0.0,0.02,0.42
4654,Black,2006,Shooter,Electronic Arts,0.31,0.09,0.0,0.01,0.42
4656,Double Pack: Finding Nemo / The Incredibles,2006,Action,THQ,0.31,0.09,0.0,0.01,0.42
4664,Lord of the Rings: The Third Age,2004,Role-Playing,Electronic Arts,0.31,0.09,0.0,0.01,0.42
4674,Star Wars Starfighter: Special Edition,2001,Simulation,LucasArts,0.3,0.1,0.0,0.02,0.42
4695,Tom Clancy's Rainbow Six: Lockdown,2005,Shooter,Ubisoft,0.26,0.13,0.0,0.02,0.41
4844,MX vs. ATV Unleashed,2005,Racing,THQ,0.32,0.07,0.0,0.01,0.4
4862,NBA Live 2002,2001,Sports,Electronic Arts,0.35,0.03,0.0,0.02,0.4
4882,Ultimate Spider-Man,2005,Action,Activision,0.26,0.11,0.0,0.02,0.39
4902,The House of The Dead III,2002,Shooter,Sega,0.29,0.08,0.0,0.01,0.39
4929,SSX 3,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39
4964,Tom Clancy's Ghost Recon 2: Summit Strike,2005,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39
4990,ESPN College Hoops 2K5,2004,Sports,Sega,0.29,0.08,0.0,0.01,0.38
5047,Hunter: The Reckoning,2002,Action,Interplay,0.28,0.08,0.0,0.01,0.38
5070,Dance Dance Revolution Ultramix 3,2005,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38
5100,NBA Inside Drive 2002,2002,Sports,Microsoft Game Studios,0.28,0.08,0.0,0.01,0.37
5164,NBA Live 2003,N/A,Sports,Electronic Arts,0.31,0.04,0.0,0.01,0.36
5205,NBA 2K6,2005,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36
5216,MechAssault 2: Lone Wolf,2004,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36
5225,ESPN NFL Football,2003,Sports,Sega,0.27,0.08,0.0,0.01,0.36
5250,Harry Potter and the Chamber of Secrets,2002,Action,Electronic Arts,0.27,0.08,0.0,0.01,0.36
5264,Shrek,2001,Platform,TDK Mediactive,0.25,0.1,0.0,0.01,0.36
5286,Cabela's Dangerous Hunts,2003,Sports,Zoo Digital Publishing,0.26,0.08,0.0,0.01,0.35
5317,Xbox Music Mixer,2003,Misc,Microsoft Game Studios,0.26,0.08,0.0,0.01,0.35
5381,Hitman: Contracts,2004,Shooter,Eidos Interactive,0.26,0.07,0.0,0.01,0.34
5390,The Urbz: Sims in the City,2004,Simulation,Electronic Arts,0.22,0.11,0.0,0.01,0.34
5406,MVP 06 NCAA Baseball,2006,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.34
5417,Spy Hunter,2002,Racing,Midway Games,0.25,0.07,0.0,0.01,0.34
5438,Delta Force: Black Hawk Down,2005,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34
5444,Tom Clancy's Ghost Recon Advanced Warfighter,2006,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33
5471,Hulk,2003,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33
5476,Deus Ex: Invisible War,2003,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33
5480,NASCAR Thunder 2002,2001,Racing,Electronic Arts,0.25,0.07,0.0,0.01,0.33
5506,Fight Night Round 3,2006,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33
5572,Major League Baseball 2K6,2006,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33
5602,NBA Street V3,2005,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32
5665,NBA 2K3,2002,Sports,Sega,0.24,0.07,0.0,0.01,0.32
5675,NFL Fever 2004,2003,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32
5680,Kingdom Under Fire: The Crusaders,2004,Strategy,Deep Silver,0.24,0.07,0.0,0.01,0.32
5696,Shenmue II,2002,Adventure,Microsoft Game Studios,0.22,0.08,0.0,0.01,0.32
5707,Crash Nitro Kart,2003,Racing,Vivendi Games,0.24,0.07,0.0,0.01,0.31
5723,NBA Inside Drive 2003,2002,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.31
5734,Yu-Gi-Oh! The Dawn of Destiny,2004,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.01,0.31
5735,The Matrix: Path of Neo,2005,Action,Atari,0.23,0.07,0.0,0.01,0.31
5736,Mortal Kombat: Shaolin Monks,2005,Action,Midway Games,0.23,0.07,0.0,0.01,0.31
5749,Brothers In Arms: Earned in Blood,2005,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31
5771,Star Wars Jedi Knight II: Jedi Outcast,N/A,Shooter,Activision,0.23,0.07,0.0,0.01,0.31
5785,Midway Arcade Treasures 2,2004,Misc,Midway Games,0.24,0.05,0.0,0.01,0.31
5813,Bruce Lee: Quest of the Dragon,2002,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,0.31
5826,Midtown Madness 3,2003,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3
5948,Teenage Mutant Ninja Turtles,2003,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,0.3
5954,AMF Bowling 2004,2003,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3
5977,Outlaw Golf,2002,Sports,TDK Mediactive,0.22,0.06,0.0,0.01,0.29
6011,Area 51,2005,Shooter,Midway Games,0.22,0.06,0.0,0.01,0.29
6047,Madden NFL 08,2007,Sports,Electronic Arts,0.22,0.06,0.0,0.01,0.29
6049,Pirates of the Caribbean,2003,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29
6052,The Punisher,2005,Action,THQ,0.22,0.06,0.0,0.01,0.29
6097,Links 2004,2003,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29
6122,The Warriors,2005,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28
6128,Street Hoops,2002,Sports,Activision,0.21,0.06,0.0,0.01,0.28
6140,Marvel Nemesis: Rise of the Imperfects,2005,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28
6155,Unreal Championship 2: The Liandri Conflict,N/A,Shooter,Midway Games,0.22,0.05,0.0,0.01,0.28
6156,Kung Fu Chaos,2003,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.28
6176,Conflict: Desert Storm II - Back to Bagdhad,2003,Shooter,SCi,0.21,0.06,0.0,0.01,0.28
6195,NCAA March Madness 2005,2004,Sports,Electronic Arts,0.21,0.06,0.0,0.01,0.28
6203,Silent Hill 2: Restless Dreams,2001,Action,Konami Digital Entertainment,0.21,0.06,0.0,0.01,0.28
6225,Madagascar,2005,Platform,Activision,0.21,0.06,0.0,0.01,0.28
6244,True Crime: New York City,2005,Action,Activision,0.21,0.06,0.0,0.01,0.28
6270,Tao Feng: Fist of the Lotus,2003,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27
6283,NHL Hitz 20-02,2001,Sports,Midway Games,0.2,0.06,0.0,0.01,0.27
6323,RalliSport Challenge 2,2004,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27
6337,NASCAR 06: Total Team Control,2005,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6341,NHL 2002,2001,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6357,Fantastic 4,2005,Action,Activision,0.2,0.06,0.0,0.01,0.27
6376,NASCAR Thunder 2003,2002,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6406,Knockout Kings 2002,2002,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27
6440,ESPN NBA Basketball,2003,Sports,Sega,0.2,0.06,0.0,0.01,0.27
6457,Panzer Dragoon Orta,2002,Shooter,Sega,0.16,0.05,0.04,0.01,0.26
6536,Outlaw Volleyball,2003,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26
6544,Dungeons & Dragons Heroes,2003,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26
6565,Oddworld: Stranger's Wrath,2005,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26
6576,"SpongeBob SquarePants: Lights, Camera, Pants!",2005,Misc,THQ,0.19,0.06,0.0,0.01,0.26
6593,All-Star Baseball 2003,2002,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
6607,Baldur's Gate: Dark Alliance II,2004,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
6610,Secret Weapons Over Normandy,2003,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25
6631,World Series of Poker,2005,Misc,Activision,0.19,0.05,0.0,0.01,0.25
6638,Triple Play 2002,2002,Sports,Electronic Arts,0.19,0.05,0.0,0.01,0.25
6644,Exhibition,2001,Misc,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25
6647,Amped 2,2003,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25
6664,Men of Valor,2004,Shooter,Vivendi Games,0.19,0.05,0.0,0.01,0.25
