Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1904,Grand Theft Auto: Chinatown Wars,2009,Action,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
1934,World Tour Soccer,2005,Sports,Sony Computer Entertainment,0.1,0.63,0.0,0.34,1.07
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
2012,MotorStorm: Arctic Edge,2009,Racing,Sony Computer Entertainment,0.16,0.58,0.0,0.3,1.04
2013,WipEout Pure,2005,Racing,Sony Computer Entertainment,0.47,0.34,0.0,0.22,1.04
2045,God of War: Ghost of Sparta,2010,Action,Sony Computer Entertainment,0.41,0.36,0.03,0.21,1.01
2090,Ace Combat X: Skies of Deception,2006,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
2098,Midnight Club: LA Remix,2008,Racing,Take-Two Interactive,0.52,0.28,0.0,0.19,0.99
2107,Pro Evolution Soccer 2008,2008,Sports,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98
2158,Gangs of London,2006,Adventure,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96
2217,Phantasy Star Portable,2008,Role-Playing,Sega,0.19,0.06,0.63,0.05,0.94
2254,SpongeBob SquarePants: The Yellow Avenger,2006,Action,THQ,0.55,0.21,0.0,0.16,0.92
2310,Resistance: Retribution,2009,Shooter,Sony Computer Entertainment,0.27,0.36,0.05,0.22,0.9
2328,Killzone: Liberation,2006,Shooter,Sony Computer Entertainment,0.44,0.28,0.0,0.18,0.89
2345,Dissidia 012: Duodecim Final Fantasy,2011,Fighting,Square Enix,0.21,0.13,0.46,0.08,0.89
2370,Metal Gear Ac!d,2004,Strategy,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.88
2375,Phantasy Star Portable 2,2009,Role-Playing,Sega,0.08,0.11,0.62,0.06,0.88
2397,Buzz! Master Quiz,2008,Misc,Sony Computer Entertainment,0.2,0.44,0.0,0.23,0.87
2405,Lemmings,2006,Puzzle,Sony Computer Entertainment,0.12,0.52,0.0,0.23,0.87
2413,Winning Eleven: Pro Evolution Soccer 2007,2006,Sports,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
2444,Burnout Legends,2005,Racing,Electronic Arts,0.7,0.06,0.0,0.09,0.85
2486,Madden NFL 07,N/A,Sports,Unknown,0.77,0.03,0.0,0.04,0.83
2508,Tony Hawk's Underground 2 Remix,2005,Sports,Activision,0.46,0.21,0.0,0.15,0.82
2519,MediEvil: Resurrection,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.82
2537,Patapon,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.17,0.81
2546,Final Fantasy Type-0,2011,Role-Playing,Unknown,0.0,0.0,0.81,0.0,0.81
2572,The Sims 2: Pets,2006,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8
2575,Pro Evolution Soccer 2010,2009,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2581,The Sims 2: Castaway,2007,Simulation,Electronic Arts,0.08,0.46,0.0,0.25,0.8
2588,PES 2009: Pro Evolution Soccer,N/A,Sports,Konami Digital Entertainment,0.04,0.33,0.26,0.17,0.8
2597,pro evolution soccer 2011,2010,Sports,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2607,Invizimals,2009,Strategy,Sony Computer Entertainment,0.17,0.51,0.0,0.11,0.79
2646,Worms: Open Warfare,2006,Strategy,THQ,0.11,0.43,0.0,0.24,0.78
2647,Star Wars Battlefront: Elite Squadron,2009,Shooter,LucasArts,0.38,0.24,0.0,0.16,0.78
2651,Need for Speed: ProStreet,2008,Racing,Electronic Arts,0.24,0.33,0.01,0.2,0.78
2667,Need For Speed: Undercover,2008,Racing,Electronic Arts,0.23,0.32,0.03,0.19,0.77
2680,Twisted Metal: Head On,2005,Action,Sony Computer Entertainment,0.71,0.0,0.0,0.06,0.77
2720,Need for Speed: Shift,2009,Racing,Electronic Arts,0.16,0.38,0.01,0.21,0.76
2734,WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.41,0.21,0.0,0.14,0.75
2749,Madden NFL 06,2005,Sports,Electronic Arts,0.69,0.0,0.0,0.06,0.75
2750,Coded Arms,2005,Shooter,Konami Digital Entertainment,0.28,0.29,0.0,0.18,0.75
2769,Tom Clancy's Rainbow Six: Vegas,2007,Shooter,Ubisoft,0.42,0.19,0.0,0.14,0.74
2772,Mortal Kombat: Unchained,2006,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74
2831,God Eater,2010,Action,Unknown,0.0,0.0,0.72,0.0,0.72
2847,Ben 10: Protector of Earth,2007,Action,D3Publisher,0.23,0.31,0.0,0.18,0.72
2871,Madden NFL 08,2007,Sports,Electronic Arts,0.6,0.04,0.0,0.07,0.71
2876,Madden NFL 09,2008,Sports,Electronic Arts,0.65,0.0,0.0,0.06,0.71
2888,LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,0.14,0.37,0.0,0.19,0.71
2893,WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,0.22,0.31,0.0,0.17,0.71
2902,Spider-Man 2,2005,Action,Activision,0.35,0.21,0.0,0.14,0.71
2928,Ape Escape: On the Loose,2005,Platform,Sony Computer Entertainment,0.52,0.01,0.12,0.05,0.7
2946,Metal Gear Solid: Portable Ops Plus,2007,Action,Konami Digital Entertainment,0.26,0.01,0.26,0.17,0.69
2954,MX vs. ATV Unleashed: On the Edge,2006,Racing,THQ,0.64,0.0,0.0,0.05,0.69
2988,Hot Shots Golf: Open Tee 2,2007,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.08,0.68
3029,Virtua Tennis: World Tour (US & Others sales),2005,Sports,Sega,0.16,0.36,0.0,0.14,0.67
3031,Ratatouille,2007,Action,THQ,0.22,0.28,0.0,0.16,0.67
3044,WWE SmackDown vs. RAW 2007,2006,Fighting,THQ,0.33,0.2,0.0,0.14,0.67
3078,Toy Story 3: The Video Game,2010,Action,Disney Interactive Studios,0.27,0.25,0.0,0.14,0.66
3086,Gods Eater Burst,2010,Action,Namco Bandai Games,0.03,0.0,0.62,0.0,0.66
3090,Madden NFL 10,2009,Sports,Electronic Arts,0.5,0.08,0.0,0.08,0.66
3091,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",2007,Action,Activision,0.23,0.27,0.0,0.16,0.66
3105,Wall-E,2008,Platform,THQ,0.29,0.22,0.0,0.14,0.65
3125,MX vs. ATV Untamed,2007,Racing,THQ,0.35,0.18,0.0,0.12,0.65
3128,Star Ocean: First Departure,2007,Role-Playing,Square Enix,0.2,0.14,0.22,0.09,0.65
3140,Crash of the Titans,2007,Action,Vivendi Games,0.25,0.25,0.0,0.15,0.64
3202,Iron Man,2008,Action,Sega,0.46,0.09,0.0,0.09,0.63
3227,Shin Megami Tensei: Persona 3 Portable,2009,Role-Playing,Ghostlight,0.18,0.06,0.34,0.04,0.63
3270,WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.25,0.23,0.0,0.14,0.62
3313,Jak and Daxter: The Lost Frontier,2009,Platform,Sony Computer Entertainment,0.18,0.27,0.0,0.15,0.61
3343,MonHun Nikki: Poka Poka Ailu Mura,2010,Role-Playing,Capcom,0.0,0.0,0.6,0.0,0.6
3357,Avatar: The Game,2009,Action,Ubisoft,0.22,0.24,0.0,0.14,0.6
3404,LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.21,0.24,0.0,0.14,0.59
3429,Final Fantasy Anniversary Edition,2007,Role-Playing,Square Enix,0.39,0.02,0.13,0.04,0.59
3431,Ben 10: Alien Force,2008,Action,Koch Media,0.35,0.14,0.0,0.1,0.59
3510,ATV Offroad Fury: Blazin' Trails,2005,Racing,SouthPeak Games,0.53,0.0,0.0,0.04,0.57
3524,Tomb Raider: Anniversary,2007,Action,Eidos Interactive,0.21,0.23,0.0,0.13,0.57
3537,Pro Evolution Soccer 2012,2011,Action,Konami Digital Entertainment,0.1,0.12,0.29,0.07,0.57
3575,Tony Hawk's Project 8,2006,Sports,Activision,0.41,0.08,0.0,0.07,0.56
3598,Final Fantasy IV: The Complete Collection,2011,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
3609,Archer Maclean's Mercury,2005,Puzzle,Ignition Entertainment,0.17,0.24,0.0,0.14,0.56
3657,Secret Agent Clank(US sales),2008,Platform,Sony Computer Entertainment,0.33,0.22,0.0,0.0,0.55
3688,Dragon Ball Z: Shin Budokai,2006,Fighting,Atari,0.26,0.08,0.13,0.07,0.55
3702,ModNation Racers,2010,Racing,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
3730,Valkyria Chronicles II,2010,Role-Playing,Sega,0.12,0.16,0.18,0.09,0.54
3766,Tactics Ogre: Let Us Cling Together,2010,Role-Playing,Square Enix,0.15,0.07,0.27,0.05,0.53
3789,FIFA 12,2011,Sports,Electronic Arts,0.12,0.26,0.02,0.14,0.53
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,Shooter,Ubisoft,0.35,0.1,0.0,0.08,0.53
3808,F1 2009,2009,Racing,Codemasters,0.08,0.29,0.0,0.16,0.53
3819,Silent Hill: Origins,2007,Action,Konami Digital Entertainment,0.22,0.16,0.04,0.1,0.53
3833,Fight Night Round 3,2006,Fighting,Electronic Arts,0.46,0.02,0.0,0.05,0.52
3885,The 3rd Birthday,2010,Role-Playing,Square Enix,0.13,0.07,0.27,0.05,0.51
3892,SoulCalibur: Broken Destiny,2009,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
3902,NBA Live 07,2006,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51
3905,Dynasty Warriors,2004,Action,Tecmo Koei,0.18,0.01,0.3,0.02,0.51
3923,Test Drive Unlimited,2007,Racing,Atari,0.08,0.28,0.0,0.15,0.51
3926,Final Fantasy II Anniversary Edition,2007,Role-Playing,Square Enix,0.36,0.03,0.07,0.04,0.51
3928,Harry Potter and the Half-Blood Prince,2009,Action,Electronic Arts,0.18,0.21,0.0,0.12,0.51
4063,Football Manager Handheld 2009,2008,Sports,Sega,0.0,0.47,0.0,0.02,0.49
4110,Rock Band Unplugged,2009,Misc,MTV Games,0.24,0.15,0.0,0.1,0.48
4113,2010 FIFA World Cup South Africa,2010,Sports,Electronic Arts,0.09,0.24,0.03,0.12,0.48
4183,Crazy Taxi: Fare Wars,2007,Racing,Sega,0.1,0.22,0.02,0.12,0.47
4241,Syphon Filter: Logan's Shadow,2007,Shooter,Sony Computer Entertainment,0.25,0.12,0.0,0.09,0.46
4251,ATV Offroad Fury Pro,2006,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
4261,Brothers In Arms: D-Day,2006,Shooter,Ubisoft,0.23,0.14,0.0,0.09,0.46
4284,Tomb Raider: Legend,2006,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46
4292,Burnout Dominator,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46
4312,Dynasty Warriors: Strikeforce,2009,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45
4384,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,2010,Shooter,Sony Computer Entertainment,0.17,0.13,0.06,0.08,0.45
4393,Worms: Open Warfare 2,2007,Strategy,THQ,0.04,0.26,0.0,0.14,0.45
4407,Crash: Mind Over Mutant,2008,Platform,Vivendi Games,0.11,0.22,0.0,0.12,0.45
4463,Yu-Gi-Oh! 5D's Tag Force 4,2009,Strategy,Konami Digital Entertainment,0.19,0.07,0.12,0.06,0.44
4490,Dragon Ball Z: Shin Budokai - Another Road,2007,Fighting,Atari,0.19,0.09,0.08,0.07,0.44
4547,Tales of the World: Radiant Mythology,2006,Role-Playing,Ubisoft,0.17,0.01,0.23,0.02,0.43
4566,Pirates of the Caribbean: At World's End,2007,Action,Disney Interactive Studios,0.15,0.17,0.0,0.1,0.43
4567,Juiced: Eliminator,2006,Racing,THQ,0.11,0.2,0.0,0.12,0.43
4570,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,2011,Strategy,Banpresto,0.0,0.0,0.42,0.0,0.42
4573,Ben 10 Alien Force: Vilgax Attacks,2009,Action,D3Publisher,0.13,0.19,0.0,0.11,0.42
4593,Yu-Gi-Oh! GX: Tag Force 2,2007,Strategy,Konami Digital Entertainment,0.03,0.2,0.1,0.11,0.42
4615,NBA Live 06,2005,Sports,Electronic Arts,0.39,0.0,0.0,0.03,0.42
4618,Mobile Suit Gundam: Gundam vs. Gundam,2008,Fighting,Namco Bandai Games,0.0,0.0,0.42,0.0,0.42
4657,Star Wars The Clone Wars: Republic Heroes,2009,Action,LucasArts,0.21,0.13,0.0,0.08,0.42
4658,NBA 2K11,2010,Action,Take-Two Interactive,0.39,0.0,0.0,0.03,0.42
4665,Football Manager Handheld 2011,2010,Sports,Sega,0.0,0.28,0.0,0.14,0.42
4670,Castlevania: The Dracula X Chronicles,2007,Platform,Konami Digital Entertainment,0.22,0.09,0.04,0.07,0.42
4696,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,2009,Fighting,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41
4703,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Activision,0.17,0.15,0.0,0.09,0.41
4712,300: March to Glory,2007,Action,Warner Bros. Interactive Entertainment,0.27,0.08,0.0,0.06,0.41
4721,Up,2009,Action,THQ,0.24,0.1,0.0,0.07,0.41
4725,Cars: Race-O-Rama,2009,Racing,THQ,0.29,0.07,0.0,0.06,0.41
4754,AKB1/48: Idol to Koishitara...,2010,Misc,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41
4765,Hatsune Miku: Project Diva 2nd,2010,Misc,Sega,0.0,0.0,0.41,0.0,0.41
4809,WWE SmackDown! vs. RAW 2006,2005,Fighting,THQ,0.36,0.01,0.0,0.03,0.4
4827,AKB1/48: Idol to Guam de Koishitara...,2011,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
4893,Danball Senki,2011,Role-Playing,Level 5,0.0,0.0,0.39,0.0,0.39
4901,LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,0.14,0.17,0.0,0.09,0.39
4905,SpongeBob's Truth or Square (US sales),2009,Action,THQ,0.39,0.0,0.0,0.0,0.39
4909,NBA Live 09,2008,Sports,Electronic Arts,0.23,0.07,0.03,0.06,0.39
4912,LocoRoco,2006,Platform,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
5001,Naruto Shippuden: Ultimate Ninja Heroes 3,2009,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38
5042,Iron Man 2,2010,Action,Sega,0.18,0.12,0.0,0.07,0.38
5051,Tiger Woods PGA Tour 08,2007,Sports,Electronic Arts,0.14,0.15,0.0,0.09,0.38
5053,Taiko no Tatsujin Portable DX,2011,Misc,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38
5080,The Golden Compass,N/A,Action,Sega,0.11,0.16,0.0,0.1,0.38
5107,Phantasy Star Portable 2: Infinity,2011,Role-Playing,Sega,0.0,0.0,0.37,0.0,0.37
5113,Prince of Persia: The Forgotten Sands,2010,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37
5116,Madden NFL 11,2010,Sports,Electronic Arts,0.35,0.0,0.0,0.03,0.37
5124,Juiced 2: Hot Import Nights,2007,Racing,THQ,0.06,0.2,0.0,0.11,0.37
5131,FIFA Soccer 13,2012,Action,Electronic Arts,0.05,0.19,0.02,0.1,0.37
5133,Harry Potter and the Order of the Phoenix,2007,Action,Electronic Arts,0.1,0.17,0.0,0.1,0.37
5142,Marvel: Ultimate Alliance,2006,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37
5143,NFL Street 2 Unleashed,2005,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
5162,NCAA Football 07,2006,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
5182,Valkyrie Profile: Lenneth,2006,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36
5183,Tiger Woods PGA Tour 09,2008,Sports,Electronic Arts,0.07,0.19,0.0,0.1,0.36
5186,LocoRoco 2,2008,Platform,Sony Computer Entertainment,0.21,0.09,0.01,0.05,0.36
5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,2012,Strategy,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
5252,Toriko: Gourmet Survival!,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
5258,G-Force,2009,Action,Electronic Arts,0.24,0.07,0.0,0.05,0.36
5260,Football Manager Handheld 2010,2009,Sports,Sega,0.0,0.26,0.0,0.09,0.36
5266,SOCOM: Tactical Strike,2007,Shooter,Sony Computer Entertainment,0.32,0.01,0.0,0.03,0.35
5324,Yu-Gi-Oh! 5D's Tag Force 5,2010,Strategy,Konami Digital Entertainment,0.13,0.05,0.14,0.03,0.35
5343,MLB 06: The Show,2006,Sports,Sony Computer Entertainment,0.32,0.0,0.0,0.03,0.35
5346,Naruto Shippuden: Ultimate Ninja Impact,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.35
5354,SD Gundam G Generation World,2011,Strategy,Namco Bandai Games,0.0,0.0,0.34,0.0,0.34
5355,LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.11,0.15,0.0,0.08,0.34
5403,Football Manager Handheld 2008,2007,Sports,Sega,0.0,0.34,0.0,0.0,0.34
5413,Star Ocean: Second Evolution,2008,Role-Playing,Square Enix,0.14,0.02,0.16,0.02,0.34
5456,Street Fighter Alpha 3 MAX,2006,Fighting,Capcom,0.27,0.01,0.02,0.03,0.33
5457,Untold Legends: The Warriors Code,2006,Role-Playing,Ubisoft,0.14,0.12,0.0,0.08,0.33
5460,Tales of the World: Radiant Mythology 2,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33
5463,Ape Escape Academy,2004,Misc,Sony Computer Entertainment,0.13,0.15,0.0,0.05,0.33
5481,Jeanne d'Arc,2006,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33
5498,Capcom Classics Collection Reloaded,2006,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
5512,Hatsune Miku: Project Diva Extend,2011,Misc,Sega,0.0,0.0,0.33,0.0,0.33
5524,"Warhammer 40,000: Squad Command",2007,Strategy,THQ,0.11,0.14,0.0,0.08,0.33
5529,DiRT 2,2009,Racing,Sony Computer Entertainment,0.09,0.16,0.0,0.09,0.33
5533,MLB 08: The Show,2008,Sports,Sony Computer Entertainment,0.3,0.0,0.0,0.02,0.33
5578,NBA 2K10,2009,Sports,Take-Two Interactive,0.3,0.0,0.0,0.03,0.32
5583,One Piece: Romance Dawn - Bouken no Yoake,2012,Fighting,Namco Bandai Games,0.0,0.0,0.32,0.0,0.32
5598,Tekken 6,2009,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
5605,Army of Two: The 40th Day,2010,Shooter,Electronic Arts,0.12,0.13,0.0,0.08,0.32
5643,Shaun White Snowboarding,2008,Sports,Ubisoft,0.26,0.03,0.0,0.03,0.32
5651,Marvel Nemesis: Rise of the Imperfects,2005,Fighting,Electronic Arts,0.29,0.0,0.0,0.03,0.32
5664,Manhunt 2,2007,Action,Take-Two Interactive,0.04,0.18,0.0,0.1,0.32
5686,Shrek the Third,2007,Action,Activision,0.08,0.15,0.0,0.09,0.32
5691,WipEout Pulse,2007,Racing,Sony Computer Entertainment,0.13,0.12,0.0,0.06,0.32
5706,MonHun Nikki: Poka Poka Ailu Mura G,2011,Role-Playing,Capcom,0.0,0.0,0.31,0.0,0.31
5719,Jikkyou Powerful Pro Yakyuu Portable 3,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
5752,Mega Man Maverick Hunter X,2005,Platform,Capcom,0.27,0.01,0.0,0.03,0.31
5754,Lord of Arcana,2010,Role-Playing,Square Enix,0.07,0.04,0.17,0.03,0.31
5790,SD Gundam G Generation: Overworld,2012,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
5795,NBA Live 08,2007,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31
5806,Fate/Extra,2010,Role-Playing,Marvelous Interactive,0.18,0.01,0.1,0.02,0.31
5812,Silent Hill: Shattered Memories,2010,Action,Konami Digital Entertainment,0.09,0.13,0.01,0.08,0.31
5833,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,2005,Misc,Sega,0.0,0.0,0.3,0.0,0.3
5841,Lumines ll,2006,Puzzle,Disney Interactive Studios,0.12,0.12,0.0,0.07,0.3
5860,Invizimals: Shadow Zone,2010,Strategy,Sony Computer Entertainment,0.05,0.16,0.0,0.08,0.3
5862,Spider-Man 3,2007,Platform,Activision,0.01,0.23,0.0,0.06,0.3
5900,Shin Megami Tensei: Persona 2: Innocent Sin,2011,Role-Playing,Atlus,0.13,0.03,0.11,0.03,0.3
5918,Capcom Classics Collection Remixed,2006,Misc,Capcom,0.27,0.0,0.0,0.03,0.3
5961,Syphon Filter: Dark Mirror,2006,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29
5967,X-Men Legends II: Rise of Apocalypse,2005,Role-Playing,Activision,0.25,0.01,0.0,0.03,0.29
5983,Kurohyou: Ryu ga Gotoku Shinshou,2010,Adventure,Sega,0.0,0.0,0.29,0.0,0.29
5991,FlatOut: Head On,2008,Racing,Empire Interactive,0.13,0.11,0.0,0.06,0.29
6014,Ace Combat: Joint Assault,2010,Simulation,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29
6095,Warriors Orochi 2,2008,Action,Tecmo Koei,0.06,0.0,0.22,0.01,0.29
6142,Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,Disney Interactive Studios,0.25,0.01,0.0,0.02,0.28
6162,Tales of the World: Radiant Mythology 3,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
6180,MLB 07: The Show,2007,Sports,Sony Computer Entertainment,0.26,0.0,0.0,0.02,0.28
