Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5374,Iron Storm,1995,Shooter,Sega,0.0,0.0,0.34,0.0,0.34
5395,Night Warriors: Darkstalkers' Revenge,1995,Fighting,Virgin Interactive,0.0,0.0,0.34,0.0,0.34
5647,Street Fighter Alpha 2,1995,Fighting,Virgin Interactive,0.0,0.0,0.32,0.0,0.32
5747,Panzer Dragoon II Zwei,1995,Shooter,Sega,0.0,0.0,0.31,0.0,0.31
5780,Shin Megami Tensei: Devil Summoner - Soul Hackers,1997,Role-Playing,Atlus,0.0,0.0,0.31,0.0,0.31
5831,Virtua Cop 2,1996,Shooter,Sega,0.0,0.0,0.3,0.0,0.3
5856,Blazing Heroes,1995,Role-Playing,Sega,0.0,0.0,0.3,0.0,0.3
5870,Decathlete,1994,Sports,Sega,0.0,0.0,0.3,0.0,0.3
5906,Dragon Force,1996,Strategy,Sega,0.0,0.0,0.3,0.0,0.3
5974,Guardian Heroes,1995,Role-Playing,Sega,0.0,0.0,0.29,0.0,0.29
5997,J-League Victory Goal '96,1996,Sports,Sega,0.0,0.0,0.29,0.0,0.29
6141,The King of Fighters '95,1995,Fighting,SNK Playmore,0.0,0.0,0.28,0.0,0.28
6219,Kakyuusei,1997,Strategy,Elf,0.0,0.0,0.28,0.0,0.28
6231,SimCity 2000,1994,Simulation,Sega,0.0,0.0,0.28,0.0,0.28
6255,Mobile Suit Gundam Side Story I: Senritsu no Blue,1996,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
6562,X-Men vs. Street Fighter,1997,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26
6570,J-League Pro Soccer Club wo Tsukurou!,1996,Sports,Sega,0.0,0.0,0.26,0.0,0.26
6587,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,1997,Role-Playing,Hudson Soft,0.0,0.0,0.26,0.0,0.26
6606,Doukyuusei if,1996,Role-Playing,NEC,0.0,0.0,0.26,0.0,0.26
6613,Kidou Senshi Gundam: Giren no Yabou,1998,Strategy,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25
6633,Galactic Attack,1994,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25
6706,Pro Yakyuu Team o Tsukurou!,1998,Sports,Sega,0.0,0.0,0.25,0.0,0.25
6708,Sentimental Graffiti,1998,Adventure,NEC Interchannel,0.0,0.0,0.25,0.0,0.25
7023,Virtua Fighter Kids,1995,Fighting,Sega,0.0,0.0,0.23,0.0,0.23
7024,Lunar: Silver Star Story,1996,Role-Playing,Kadokawa Shoten,0.0,0.0,0.23,0.0,0.23
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,1995,Sports,Sega,0.0,0.0,0.22,0.0,0.22
7328,Pro Yakyuu Greatest Nine '97,1997,Sports,Sega,0.0,0.0,0.21,0.0,0.21
7331,Lunar: Silver Star Story Complete,1997,Role-Playing,Kadokawa Shoten,0.0,0.0,0.21,0.0,0.21
7334,EVE: burst error,1997,Adventure,Imagineer,0.0,0.0,0.21,0.0,0.21
7423,The King of Fighters '96,1996,Fighting,SNK,0.0,0.0,0.21,0.0,0.21
7466,X-Men: Children of the Atom,1995,Fighting,Acclaim Entertainment,0.0,0.0,0.21,0.0,0.21
7554,Langrisser III,1996,Strategy,NCS,0.0,0.0,0.2,0.0,0.2
7578,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996,Shooter,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2
7649,Wing Arms,1994,Shooter,Sega,0.0,0.0,0.2,0.0,0.2
7839,GunGriffon,1995,Simulation,Sega,0.0,0.0,0.19,0.0,0.19
7954,Super Real Mahjong P V,1995,Misc,Seta Corporation,0.0,0.0,0.19,0.0,0.19
8021,Dead or Alive,1997,Fighting,Tecmo Koei,0.0,0.0,0.18,0.0,0.18
8078,Vampire Savior: The Lord of Vampire,1998,Fighting,Capcom,0.0,0.0,0.18,0.0,0.18
8126,F1 Challenge,1994,Racing,Sega,0.0,0.0,0.18,0.0,0.18
8279,The King of Fighters '97,1998,Fighting,SNK,0.0,0.0,0.17,0.0,0.17
8444,Resident Evil,1997,Action,Capcom,0.0,0.0,0.17,0.0,0.17
8462,Parodius,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.17
8636,Eve: The Lost One,1998,Adventure,Imagineer,0.0,0.0,0.16,0.0,0.16
8761,Saturn Bomberman,1996,Puzzle,Sega,0.0,0.0,0.15,0.0,0.15
8791,Kidou Senkan Nadesico,1997,Strategy,Sega,0.0,0.0,0.15,0.0,0.15
8811,All Japan Pro Wrestling featuring Virtua,1997,Fighting,Sega,0.0,0.0,0.15,0.0,0.15
8854,J-League Victory Goal,1995,Sports,Sega,0.0,0.0,0.15,0.0,0.15
8906,Mobile Suit Gundam Side Story III: Sabakareshi Mono,1997,Shooter,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
8982,Dragon Ball Z: Idainaru Dragon Ball Densetsu,1995,Fighting,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15
9183,Desire,1997,Adventure,Imadio,0.0,0.0,0.14,0.0,0.14
9259,Daytona USA Championship Circuit Edition,1995,Racing,Sega,0.0,0.0,0.14,0.0,0.14
9414,Shining Force III,1997,Strategy,Sega,0.0,0.0,0.13,0.0,0.13
9495,The House of the Dead,1997,Shooter,Sega,0.0,0.0,0.13,0.0,0.13
9510,Last Bronx,1996,Fighting,Sega,0.0,0.0,0.13,0.0,0.13
9512,Momotaro Douchuuki,1997,Misc,Hudson Soft,0.0,0.0,0.13,0.0,0.13
9620,Doukyuusei 2,1997,Role-Playing,NEC Interchannel,0.0,0.0,0.13,0.0,0.13
9642,Detana TwinBee Yahho! Deluxe Pack,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
9661,Sonic Jam,1997,Platform,Sega,0.0,0.0,0.12,0.0,0.12
9668,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,1998,Sports,Sega,0.0,0.0,0.12,0.0,0.12
9671,High Velocity: Mountain Racing Challenge,1995,Racing,Atlus,0.0,0.0,0.12,0.0,0.12
9695,Fire ProWrestling S: 6Men Scramble,1996,Fighting,Human Entertainment,0.0,0.0,0.12,0.0,0.12
9753,San Goku Shi V,1996,Strategy,Tecmo Koei,0.0,0.0,0.12,0.0,0.12
9767,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,1995,Misc,Sega,0.0,0.0,0.12,0.0,0.12
9901,Battle Arena Toshinden Remix,1994,Fighting,Sega,0.0,0.0,0.12,0.0,0.12
9949,Hanagumi Taisen Columns,1997,Puzzle,Sega,0.0,0.0,0.12,0.0,0.12
9964,Lunar 2: Eternal Blue,1998,Role-Playing,Kadokawa Shoten,0.0,0.0,0.12,0.0,0.12
9987,Center Ring Boxing,1994,Fighting,JVC,0.0,0.0,0.12,0.0,0.12
10006,Nobunaga no Yabou: Tenshoki,1995,Strategy,Tecmo Koei,0.0,0.0,0.11,0.0,0.11
10023,Doukoku Shoshite...,1998,Adventure,Data East,0.0,0.0,0.11,0.0,0.11
10087,Shinseiki Evangelion: Koutetsu no Girlfriend,1998,Adventure,Sega,0.0,0.0,0.11,0.0,0.11
10095,Sega Touring Car Championship,1996,Racing,Sega,0.0,0.0,0.11,0.0,0.11
10144,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,1995,Misc,Sega,0.0,0.0,0.11,0.0,0.11
10216,Lunacy,1996,Adventure,Sega,0.0,0.0,0.11,0.0,0.11
10231,Street Fighter Collection,1996,Fighting,Capcom,0.0,0.0,0.11,0.0,0.11
10249,Sakura Taisen Hanagumi Tsuushin,1997,Misc,Sega,0.0,0.0,0.11,0.0,0.11
10267,Panzer Dragoon Saga,1997,Role-Playing,Sega,0.0,0.0,0.11,0.0,0.11
10283,Winter Heat,1996,Sports,Sega,0.0,0.0,0.11,0.0,0.11
10313,Langrisser IV,1997,Strategy,NCS,0.0,0.0,0.11,0.0,0.11
10386,Virtual Hydlide,1995,Role-Playing,Sega,0.0,0.0,0.11,0.0,0.11
10590,Darius Gaiden,1995,Shooter,Acclaim Entertainment,0.0,0.0,0.1,0.0,0.1
10608,Sword & Sorcery,1996,Role-Playing,Micro Cabin,0.0,0.0,0.1,0.0,0.1
10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,1997,Shooter,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
10682,Idol Janshi Suchie-Pai Remix,1995,Misc,Jaleco,0.0,0.0,0.1,0.0,0.1
10710,Real Bout Garou Densetsu,1996,Fighting,SNK,0.0,0.0,0.1,0.0,0.1
10855,Langrisser V: The End of Legend,1998,Strategy,NCS,0.0,0.0,0.09,0.0,0.09
10880,World Cup '98 France: Road to Win,1998,Sports,Sega,0.0,0.0,0.09,0.0,0.09
10899,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,1995,Misc,Sega,0.0,0.0,0.09,0.0,0.09
10915,Pro Yakyuu Greatest Nine 98,1998,Sports,Sega,0.0,0.0,0.09,0.0,0.09
10990,Sound Novel Machi,1998,Adventure,ChunSoft,0.0,0.0,0.09,0.0,0.09
11061,Dragon Ball Z: Shin Butouden,1995,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
11089,Clockwork Knight,1994,Platform,Sega,0.0,0.0,0.09,0.0,0.09
11186,Derby Stallion,1999,Sports,ASCII Entertainment,0.0,0.0,0.09,0.0,0.09
11256,Princess Maker 2,1995,Simulation,Micro Cabin,0.0,0.0,0.08,0.0,0.08
11263,Tokimeki Memorial: Taisen Pazurudama,1996,Puzzle,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
11271,Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,1995,Misc,Sega,0.0,0.0,0.08,0.0,0.08
11283,Theme Park,1994,Simulation,Electronic Arts,0.0,0.0,0.08,0.0,0.08
11464,Black/Matrix,1998,Strategy,NEC Interchannel,0.0,0.0,0.08,0.0,0.08
11476,The Space Bar,1996,Adventure,Sega,0.0,0.0,0.08,0.0,0.08
11526,Sentimental Graffiti: First Window,1997,Adventure,NEC Interchannel,0.0,0.0,0.08,0.0,0.08
11621,GOTHA: Ismailia Seneki,1995,Strategy,Sega,0.0,0.0,0.08,0.0,0.08
11625,Deep Fear,1998,Adventure,Sega,0.0,0.0,0.08,0.0,0.08
11633,Virus,1997,Shooter,Hudson Soft,0.0,0.0,0.08,0.0,0.08
11651,Slayers Royal 2,1998,Role-Playing,Kadokawa Shoten,0.0,0.0,0.08,0.0,0.08
11673,Dragon Force II: Kamisarishi Daichi ni,1998,Strategy,Sega,0.0,0.0,0.08,0.0,0.08
11679,Quo Vadis,1995,Strategy,Glams,0.0,0.0,0.08,0.0,0.08
11740,Gale Racer,1994,Racing,Sega,0.0,0.0,0.07,0.0,0.07
11786,Real Sound: Kaze no Riguretto,1997,Adventure,Warp,0.0,0.0,0.07,0.0,0.07
11814,Hang On GP,1995,Racing,Sega,0.0,0.0,0.07,0.0,0.07
12100,Mega Man X4,1997,Action,Capcom,0.0,0.0,0.07,0.0,0.07
12109,Super Real Mahjong Graffiti,1995,Misc,Seta Corporation,0.0,0.0,0.07,0.0,0.07
12326,GunGriffon II,1998,Simulation,ESP,0.0,0.0,0.06,0.0,0.06
12353,Robotica,1994,Shooter,Sega,0.0,0.0,0.06,0.0,0.06
12441,Kekkon: Marriage,1995,Adventure,Shogakukan,0.0,0.0,0.06,0.0,0.06
12513,Marvel Super Heroes,1997,Fighting,Capcom,0.0,0.0,0.06,0.0,0.06
12540,Worldwide Soccer,1994,Sports,Sega,0.0,0.0,0.06,0.0,0.06
12594,Tenchi Muyou! Ryoukouki Gokuraku,1995,Adventure,Yumedia,0.0,0.0,0.06,0.0,0.06
12651,Tanjou S Debut,1996,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06
12696,Burning Rangers,1998,Platform,Sega,0.0,0.0,0.06,0.0,0.06
12763,Myst,1994,Adventure,Sunsoft,0.0,0.0,0.06,0.0,0.06
12794,Gunbird,1995,Shooter,Atlus,0.0,0.0,0.06,0.0,0.06
12805,Mega Man 8 Anniversary Collector's Edition,1997,Platform,Capcom,0.0,0.0,0.06,0.0,0.06
12826,Shining Force III: Scenario 2,1998,Strategy,Sega,0.0,0.0,0.05,0.0,0.05
13091,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,1995,Misc,Sega,0.0,0.0,0.05,0.0,0.05
13171,Baku Baku,1995,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05
13218,Strikers 1945,1996,Shooter,Atlus,0.0,0.0,0.05,0.0,0.05
13237,Kekkon Zenya,1995,Adventure,Shogakukan,0.0,0.0,0.05,0.0,0.05
13245,Golden Axe: The Duel,1994,Fighting,Sega,0.0,0.0,0.05,0.0,0.05
13417,Garou Densetsu 3: Road to the Final Victory,1996,Fighting,SNK,0.0,0.0,0.05,0.0,0.05
13471,Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1995,Misc,Sega,0.0,0.0,0.04,0.0,0.04
13717,Haunted Casino,1996,Adventure,Societa,0.0,0.0,0.04,0.0,0.04
13718,World Series Baseball,1994,Sports,Sega,0.0,0.0,0.04,0.0,0.04
13839,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1995,Misc,Sonnet,0.0,0.0,0.04,0.0,0.04
13973,Galaxy Fight,1994,Fighting,Sunsoft,0.0,0.0,0.04,0.0,0.04
14122,Radiant Silvergun,1998,Shooter,ESP,0.0,0.0,0.03,0.0,0.03
14320,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,1996,Misc,ASK,0.0,0.0,0.03,0.0,0.03
14323,Madou Monogatari,1998,Role-Playing,Compile,0.0,0.0,0.03,0.0,0.03
14340,Rampo,1995,Adventure,Sega,0.0,0.0,0.03,0.0,0.03
14368,Pocket Fighter,1998,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03
14371,Ojyousama Express,1998,Strategy,Media Works,0.0,0.0,0.03,0.0,0.03
14408,Highschool Terra Story,1998,Adventure,KID,0.0,0.0,0.03,0.0,0.03
14694,Battle Arena Toshinden URA,1995,Fighting,Sega,0.0,0.0,0.03,0.0,0.03
14744,Darius II,1995,Shooter,Taito,0.0,0.0,0.03,0.0,0.03
14861,Hankou Shashin,1996,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03
14930,America Oudan Ultra-Quiz,1995,Misc,Victor Interactive,0.0,0.0,0.02,0.0,0.02
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,1996,Shooter,Gaga,0.0,0.0,0.02,0.0,0.02
15259,Pebble Beach Golf Links,1994,Sports,Sega,0.0,0.0,0.02,0.0,0.02
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996,Misc,Sonnet,0.0,0.0,0.02,0.0,0.02
15349,Code R,1998,Adventure,Quintet,0.0,0.0,0.02,0.0,0.02
