Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
844,Madden NFL 15,2014,Sports,Electronic Arts,1.76,0.09,0.0,0.17,2.02
845,Forza Horizon,2012,Racing,Microsoft Game Studios,0.82,0.98,0.04,0.18,2.02
859,Resident Evil 6,2012,Shooter,Capcom,1.11,0.63,0.07,0.16,1.98
867,BioShock Infinite,2013,Shooter,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
872,Tom Clancy's Rainbow Six: Vegas,2006,Shooter,Ubisoft,1.09,0.65,0.02,0.2,1.96
873,Destiny,2014,Shooter,Activision,1.3,0.49,0.0,0.16,1.95
879,FIFA Soccer 09,2008,Sports,Electronic Arts,0.49,1.26,0.01,0.18,1.94
887,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,1.15,0.61,0.0,0.17,1.93
892,Mortal Kombat vs. DC Universe,2008,Fighting,Midway Games,1.53,0.24,0.0,0.16,1.93
895,Tomb Raider (2013),2013,Action,Square Enix,0.86,0.87,0.01,0.17,1.92
897,Need for Speed: Shift,2009,Racing,Electronic Arts,0.73,0.97,0.01,0.22,1.92
951,The Orange Box,2007,Shooter,Electronic Arts,1.09,0.54,0.02,0.17,1.83
966,Madden NFL 07,2006,Sports,Electronic Arts,1.66,0.0,0.01,0.13,1.8
972,Kinect Star Wars,2012,Action,Microsoft Game Studios,1.05,0.57,0.03,0.14,1.78
999,Hitman: Absolution,2012,Action,Square Enix,0.68,0.9,0.01,0.17,1.76
1001,Call of Duty: Black Ops 3,2015,Shooter,Activision,1.11,0.48,0.0,0.16,1.76
1009,Crackdown,2007,Shooter,Microsoft Game Studios,1.0,0.54,0.03,0.18,1.75
1033,Dishonored,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73
1062,Saints Row IV,2013,Action,Deep Silver,1.01,0.53,0.01,0.14,1.69
1065,FIFA 16,2015,Sports,Electronic Arts,0.55,1.01,0.0,0.13,1.69
1069,Need For Speed: Undercover,2008,Racing,Electronic Arts,0.79,0.71,0.01,0.18,1.69
1077,LEGO Batman 2: DC Super Heroes,2012,Action,Warner Bros. Interactive Entertainment,0.9,0.64,0.0,0.15,1.68
1103,Max Payne 3,2012,Shooter,Take-Two Interactive,0.86,0.64,0.01,0.14,1.66
1105,Need for Speed Carbon,2006,Racing,Electronic Arts,0.76,0.7,0.02,0.18,1.66
1113,Army of Two,2008,Shooter,Electronic Arts,1.09,0.38,0.02,0.16,1.65
1123,Kinectimals,2010,Simulation,Microsoft Game Studios,1.02,0.48,0.0,0.14,1.64
1126,Viva Pinata,2006,Simulation,Microsoft Game Studios,0.45,0.96,0.02,0.2,1.63
1132,NBA 2K15,2014,Sports,Take-Two Interactive,1.33,0.14,0.0,0.15,1.63
1134,Just Cause 2,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
1137,Rage,2011,Shooter,Bethesda Softworks,0.82,0.61,0.03,0.15,1.62
1143,Gears of War: Judgment,2013,Shooter,Microsoft Game Studios,0.92,0.53,0.03,0.13,1.61
1153,Far Cry 2,2008,Action,Ubisoft,0.71,0.69,0.02,0.18,1.6
1167,SoulCalibur IV,2008,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59
1168,LEGO Harry Potter: Years 1-4,2010,Action,Warner Bros. Interactive Entertainment,0.95,0.5,0.0,0.14,1.59
1175,Need for Speed: Most Wanted,2012,Racing,Electronic Arts,0.62,0.8,0.01,0.15,1.58
1196,Mafia II,2010,Action,Take-Two Interactive,0.84,0.56,0.0,0.15,1.55
1215,Tom Clancy's Ghost Recon Advanced Warfighter,2006,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54
1230,Dead Space 2,2011,Shooter,Electronic Arts,0.94,0.45,0.0,0.13,1.52
1245,LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,0.84,0.54,0.0,0.13,1.51
1265,Dead Rising 2,2010,Action,Capcom,0.75,0.53,0.09,0.12,1.5
1275,007: Quantum of Solace,2008,Action,Activision,0.82,0.52,0.01,0.14,1.49
1292,Fight Night Round 3,2006,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1295,Star Wars: The Force Unleashed II,2010,Action,LucasArts,0.95,0.4,0.0,0.12,1.47
1301,Tom Clancy's Ghost Recon: Future Soldier,2012,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.46
1302,Battlefield: Bad Company,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1306,Homefront,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.46
1318,Diablo III,2013,Role-Playing,Activision,0.89,0.44,0.0,0.12,1.45
1340,WWE SmackDown vs Raw 2008,2007,Fighting,THQ,0.92,0.38,0.0,0.13,1.44
1341,Kinect Joy Ride,2010,Racing,Microsoft Game Studios,0.92,0.4,0.0,0.12,1.44
1348,Disney Infinity,2013,Action,Disney Interactive Studios,0.96,0.37,0.0,0.11,1.43
1350,Sonic's Ultimate Genesis Collection,2009,Misc,Sega,0.85,0.46,0.0,0.13,1.43
1361,Sonic Generations,2011,Platform,Sega,0.71,0.57,0.0,0.14,1.42
1364,Dead Space,2008,Action,Electronic Arts,0.89,0.4,0.0,0.13,1.42
1370,Fight Night Round 4,2009,Fighting,Electronic Arts,0.95,0.34,0.0,0.13,1.41
1372,Injustice: Gods Among Us,2013,Fighting,Warner Bros. Interactive Entertainment,0.97,0.34,0.0,0.11,1.41
1400,Deus Ex: Human Revolution,2011,Shooter,Square Enix,0.76,0.48,0.02,0.12,1.39
1405,Titanfall,2014,Shooter,Electronic Arts,0.87,0.38,0.02,0.11,1.38
1413,Need for Speed: The Run,2011,Action,Electronic Arts,0.63,0.58,0.0,0.15,1.38
1427,Burnout Paradise,2008,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36
1444,Alan Wake,2010,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
1449,Devil May Cry 4,2008,Action,Capcom,0.79,0.34,0.08,0.13,1.35
1452,Crysis 2,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35
1455,FIFA Soccer 08,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35
1459,Lost Planet: Extreme Condition,2006,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
1469,Your Shape: Fitness Evolved,2010,Sports,Ubisoft,0.79,0.42,0.0,0.11,1.33
1471,Skylanders SWAP Force,2013,Platform,Activision,0.86,0.36,0.0,0.11,1.33
1479,UFC Undisputed 2010,2010,Fighting,THQ,0.9,0.31,0.0,0.11,1.33
1490,The LEGO Movie Videogame,2014,Action,Warner Bros. Interactive Entertainment,0.69,0.52,0.0,0.11,1.32
1499,Skylanders Giants,2012,Action,Activision,0.75,0.45,0.0,0.11,1.32
1503,The Beatles: Rock Band,2009,Misc,MTV Games,0.97,0.23,0.0,0.11,1.31
1504,Tekken 6,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1505,[Prototype],2009,Action,Activision,0.84,0.35,0.0,0.12,1.31
1532,Need for Speed: Most Wanted,2005,Racing,Electronic Arts,1.0,0.17,0.02,0.1,1.29
1541,Watch Dogs,2014,Action,Ubisoft,0.72,0.45,0.01,0.11,1.28
1547,WWE '13,2012,Action,THQ,0.72,0.45,0.0,0.11,1.28
1559,NBA 2K9,2008,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27
1560,WWE '12,2011,Fighting,THQ,0.74,0.4,0.0,0.12,1.27
1582,LEGO The Lord of the Rings,2012,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0.0,0.11,1.26
1620,Guitar Hero: Aerosmith,2008,Misc,Activision,1.0,0.14,0.0,0.1,1.23
1705,Just Dance 4,2012,Misc,Ubisoft,0.9,0.2,0.0,0.08,1.19
1721,Your Shape: Fitness Evolved 2012,2011,Sports,Ubisoft,0.7,0.37,0.0,0.1,1.17
1727,Medal of Honor: Warfighter,2012,Action,Electronic Arts,0.58,0.47,0.01,0.1,1.17
1738,Mirror's Edge,2008,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.17
1758,Sniper: Ghost Warrior,2010,Shooter,City Interactive,0.54,0.51,0.0,0.12,1.16
1762,Plants vs. Zombies: Garden Warfare,2014,Shooter,Electronic Arts,0.51,0.54,0.0,0.1,1.16
1800,Guitar Hero 5,2009,Misc,Activision,0.65,0.37,0.0,0.11,1.14
1813,WWE 2K14,2013,Sports,Take-Two Interactive,0.64,0.39,0.0,0.1,1.13
1818,Dragon Age II,2011,Action,Electronic Arts,0.72,0.3,0.01,0.09,1.12
1822,Crackdown 2,2010,Shooter,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1825,Rocksmith,2011,Misc,Ubisoft,0.84,0.2,0.01,0.08,1.12
1826,Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Disney Interactive Studios,0.62,0.4,0.0,0.1,1.12
1851,Medal of Honor: Airborne,2007,Shooter,Electronic Arts,0.45,0.53,0.01,0.12,1.1
1876,Skate 2,2009,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09
1894,Sonic Free Riders,2010,Racing,Sega,0.74,0.26,0.0,0.09,1.09
1903,NCAA Football 13,2012,Action,Electronic Arts,1.02,0.0,0.0,0.06,1.08
1908,Tomb Raider: Underworld,2008,Action,Eidos Interactive,0.53,0.43,0.01,0.11,1.08
1918,Marvel vs. Capcom 3: Fate of Two Worlds,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08
1919,NCAA Football 14,2013,Sports,Electronic Arts,1.01,0.0,0.0,0.06,1.07
1923,Red Dead Redemption: Undead Nightmare,2010,Action,Take-Two Interactive,0.57,0.39,0.02,0.09,1.07
1924,Bully: Scholarship Edition,2008,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.07
1928,Pro Evolution Soccer 2008,2007,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07
1937,LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,0.54,0.42,0.0,0.1,1.07
1941,Aliens vs Predator,2010,Shooter,Sega,0.55,0.4,0.0,0.11,1.06
1944,Darksiders,2010,Action,THQ,0.67,0.29,0.01,0.1,1.06
1951,Mercenaries 2: World in Flames,2008,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06
1957,DJ Hero,2009,Misc,Activision,0.56,0.4,0.0,0.11,1.06
1966,Assassin's Creed: Rogue,2014,Action,Ubisoft,0.58,0.38,0.0,0.09,1.05
1983,WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,0.56,0.38,0.01,0.11,1.05
1985,Sonic the Hedgehog,2006,Platform,Sega,0.44,0.49,0.0,0.11,1.05
1989,The Simpsons Game,2007,Action,Electronic Arts,0.54,0.4,0.0,0.11,1.05
2001,Brink,2011,Shooter,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04
2005,LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,0.62,0.33,0.0,0.09,1.04
2027,Bulletstorm,2011,Shooter,Electronic Arts,0.61,0.32,0.01,0.08,1.02
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02
2038,Ace Combat 6: Fires of Liberation,2007,Simulation,Atari,0.69,0.04,0.22,0.06,1.02
2044,Prince of Persia,2008,Action,Ubisoft,0.54,0.35,0.02,0.1,1.01
2047,Ninja Gaiden II,2008,Action,Tecmo Koei,0.65,0.22,0.05,0.1,1.01
2059,PES 2009: Pro Evolution Soccer,2008,Sports,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1.0
2068,UFC Undisputed 3,2012,Action,THQ,0.72,0.21,0.0,0.07,1.0
2069,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),2006,Sports,Konami Digital Entertainment,0.08,0.9,0.02,0.0,1.0
2080,Dark Souls,2011,Role-Playing,Namco Bandai Games,0.64,0.28,0.0,0.08,1.0
2083,Dead Space 3,2013,Action,Electronic Arts,0.64,0.28,0.0,0.08,0.99
2088,LEGO Harry Potter: Years 5-7,N/A,Action,Warner Bros. Interactive Entertainment,0.51,0.39,0.0,0.09,0.99
2089,Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.57,0.34,0.01,0.08,0.99
2091,NCAA Football 12,2011,Sports,Electronic Arts,0.94,0.0,0.0,0.06,0.99
2110,Just Dance 2014,2013,Misc,Ubisoft,0.72,0.19,0.0,0.07,0.98
2121,Far Cry 4,2014,Shooter,Ubisoft,0.45,0.44,0.0,0.08,0.98
2125,Madden NFL 16,2015,Sports,Electronic Arts,0.82,0.05,0.0,0.1,0.98
2127,Brutal Legend,2009,Action,Electronic Arts,0.62,0.27,0.0,0.09,0.98
2134,NBA 2K10,2009,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97
2137,Skylanders: Spyro's Adventure,2011,Action,Activision,0.53,0.35,0.0,0.1,0.97
2141,NBA 2K16,2015,Sports,Take-Two Interactive,0.77,0.1,0.0,0.1,0.97
2161,Sonic Unleashed,2008,Platform,Sega,0.54,0.33,0.0,0.09,0.96
2173,LEGO Jurassic World,2015,Action,Warner Bros. Interactive Entertainment,0.47,0.4,0.0,0.08,0.95
2179,South Park: The Stick of Truth,2014,Role-Playing,Ubisoft,0.57,0.3,0.0,0.08,0.95
2192,Army of Two: The 40th Day,2010,Shooter,Electronic Arts,0.62,0.24,0.0,0.08,0.95
2194,Lego Batman 3: Beyond Gotham,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0.0,0.08,0.95
2201,Rocksmith 2014,2013,Misc,Ubisoft,0.69,0.17,0.0,0.08,0.94
2207,The Witcher 2: Assassins of Kings,2012,Action,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
2208,Bayonetta,2009,Action,Sega,0.51,0.26,0.09,0.08,0.94
2212,NCAA Football 10,2009,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94
2221,Operation Flashpoint: Dragon Rising,2009,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93
2240,Skylanders: Trap Team,2014,Action,Activision,0.54,0.31,0.0,0.08,0.93
2248,Blue Dragon,2006,Role-Playing,Microsoft Game Studios,0.3,0.33,0.21,0.08,0.92
2250,NCAA Football 11,2010,Sports,Electronic Arts,0.86,0.0,0.0,0.06,0.92
2252,FIFA Street,2012,Sports,Electronic Arts,0.17,0.65,0.0,0.1,0.92
2255,WWE SmackDown vs. Raw 2009,2008,Fighting,THQ,0.58,0.26,0.0,0.08,0.92
2256,Dante's Inferno,2010,Action,Electronic Arts,0.63,0.2,0.02,0.07,0.92
2257,Wipeout: In The Zone,2011,Misc,Activision,0.87,0.0,0.0,0.05,0.92
2264,Crysis 3,2013,Shooter,Electronic Arts,0.51,0.33,0.01,0.08,0.92
2272,Lost Odyssey,2007,Role-Playing,Microsoft Game Studios,0.45,0.27,0.11,0.09,0.92
2280,Tom Clancy's EndWar,2008,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91
2287,Minecraft: Story Mode,2015,Adventure,Mojang,0.46,0.38,0.0,0.08,0.91
2289,Marvel: Ultimate Alliance 2,2009,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.91
2325,The Biggest Loser: Ultimate Workout,2010,Sports,THQ,0.73,0.1,0.0,0.06,0.9
2347,F1 2010,2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.89
2351,Kingdoms of Amalur: Reckoning,2012,Role-Playing,Electronic Arts,0.55,0.25,0.01,0.07,0.89
2357,WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,0.44,0.36,0.0,0.08,0.88
2358,Sleeping Dogs,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
2361,Michael Jackson: The Experience,2011,Misc,Ubisoft,0.62,0.2,0.0,0.07,0.88
2363,Rock Band 3,2010,Misc,MTV Games,0.73,0.1,0.0,0.06,0.88
2374,GRID,2008,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88
2380,DiRT,2007,Racing,Codemasters,0.38,0.4,0.0,0.09,0.87
2383,Red Faction: Guerrilla,2009,Shooter,THQ,0.48,0.29,0.01,0.09,0.87
2398,Brothers in Arms: Hell's Highway,2008,Shooter,Ubisoft,0.47,0.31,0.0,0.09,0.87
2407,Guitar Hero: Warriors of Rock,2010,Misc,Activision,0.47,0.32,0.0,0.08,0.87
2424,The Lord of the Rings: War in the North,N/A,Action,Warner Bros. Interactive Entertainment,0.52,0.26,0.0,0.08,0.86
2426,2010 FIFA World Cup South Africa,2010,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
