Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7292,Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22
1225,Call of Duty: Modern Warfare: Reflex Edition,Wii,2009,Shooter,Activision,0.95,0.43,0.0,0.14,1.53
411,Destiny,XOne,2014,Shooter,Activision,2.13,0.92,0.0,0.23,3.28
8756,Digimon World 4,PS2,2005,Role-Playing,Atari,0.08,0.06,0.0,0.02,0.15
9112,Zapper: One Wicked Cricket!,GBA,2002,Platform,Infogrames,0.1,0.04,0.0,0.0,0.14
5143,NFL Street 2 Unleashed,PSP,2005,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
3029,Virtua Tennis: World Tour (US & Others sales),PSP,2005,Sports,Sega,0.16,0.36,0.0,0.14,0.67
15573,New Atelier Rorona: Hajimari no Monogatari,3DS,2015,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
5239,Ryu Ga Gotoku Kenzan!,PS3,2008,Adventure,Sega,0.0,0.0,0.36,0.0,0.36
9419,Super Robot Wars BX,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13
16278,Jan Sangoku Musou,PS2,2006,Misc,Tecmo Koei,0.0,0.0,0.01,0.0,0.01
8596,Take A Break's: Puzzle Master,DS,2009,Puzzle,Ubisoft,0.0,0.15,0.0,0.01,0.16
903,Toy Story Mania!,Wii,2009,Misc,Disney Interactive Studios,1.06,0.67,0.0,0.18,1.92
5839,Trauma Center: New Blood,Wii,2007,Simulation,Nintendo,0.22,0.04,0.01,0.03,0.3
1255,Tokyo Xtreme Racer Zero,PS2,2000,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,1.5
2908,Super Bomberman 3,SNES,1994,Puzzle,Hudson Soft,0.0,0.0,0.7,0.0,0.7
6944,Afro Samurai,X360,2009,Action,Atari,0.16,0.05,0.0,0.02,0.24
15772,Clock Zero: Shuuen no Ichibyou - ExTime,PSV,2015,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02
2667,Need For Speed: Undercover,PSP,2008,Racing,Electronic Arts,0.23,0.32,0.03,0.19,0.77
15587,Arabians Lost: The Engagement on Desert,PS2,2007,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02
15191,Fritz Chess,DS,2009,Strategy,Deep Silver,0.02,0.0,0.0,0.0,0.02
8310,Tak: The Great Juju Challenge,GBA,2005,Platform,THQ,0.12,0.05,0.0,0.0,0.17
4943,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.37,0.0,0.0,0.02,0.39
3446,Diablo,PS,1997,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58
7756,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,2005,Action,Sega,0.0,0.0,0.19,0.0,0.19
4543,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,0.37,0.0,0.03,0.03,0.43
458,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.86,0.03,0.24,3.07
8090,Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18
956,The Sims: Hot Date,PC,2001,Simulation,Electronic Arts,1.81,0.0,0.0,0.0,1.82
7436,Disgaea D2: A Brighter Darkness,PS3,2013,Role-Playing,Nippon Ichi Software,0.09,0.0,0.1,0.01,0.21
15100,Enchanted Arms (JP sales),X360,2006,Role-Playing,Ubisoft,0.0,0.0,0.02,0.0,0.02
9346,Bratz,GBA,2002,Platform,Ubisoft,0.1,0.04,0.0,0.0,0.13
6405,NBA ShootOut 2001,PS,2000,Sports,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.27
1768,Kaboom!,2600,1980,Misc,Activision,1.07,0.07,0.0,0.01,1.15
3608,Madagascar: Escape 2 Africa,Wii,2008,Action,Activision,0.32,0.18,0.0,0.05,0.56
8313,Jillian Michaels Fitness Ultimatum 2011,Wii,2010,Sports,D3Publisher,0.16,0.0,0.0,0.01,0.17
15405,Winning Post 7: Maximum 2007,PS2,2007,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
2525,Madden NFL 16,PS3,2015,Sports,Electronic Arts,0.56,0.11,0.0,0.15,0.82
1678,Ganbare Goemon! Karakuri Douchuu,NES,1986,Platform,Konami Digital Entertainment,0.0,0.0,1.2,0.0,1.2
971,Beyond: Two Souls,PS3,2013,Adventure,Sony Computer Entertainment,0.52,0.88,0.06,0.34,1.79
1692,Pro Evolution Soccer 2008,Wii,2008,Sports,Konami Digital Entertainment,0.09,0.84,0.11,0.15,1.19
11300,S.C.A.R.S,PS,1998,Racing,Ubisoft,0.05,0.03,0.0,0.01,0.08
15848,W.L.O. Sekai Renai Kikousen,X360,2010,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
9106,Pirates: The Legend of Black Kat,PS2,2002,Adventure,Electronic Arts,0.07,0.05,0.0,0.02,0.14
5294,Bloody Roar 3,PS2,2001,Fighting,Virgin Interactive,0.15,0.11,0.05,0.04,0.35
2100,Guitar Hero: Aerosmith,PS3,2008,Misc,Activision,0.73,0.15,0.0,0.11,0.99
11028,Spectral Force Genesis,DS,2008,Role-Playing,Nobilis,0.08,0.0,0.01,0.01,0.09
8725,FIFA 06: Road to FIFA World Cup,X360,2005,Sports,Electronic Arts,0.11,0.02,0.01,0.01,0.15
1106,NBA Live 2003,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66
2486,Madden NFL 07,PSP,N/A,Sports,Unknown,0.77,0.03,0.0,0.04,0.83
13813,Brothers In Arms DS,DS,2007,Shooter,Ubisoft,0.03,0.0,0.0,0.0,0.04
2266,Dynasty Warriors 7,PS3,2011,Action,Tecmo Koei,0.25,0.14,0.46,0.06,0.92
4876,Tales of Phantasia,SNES,1995,Role-Playing,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
6379,America's Test Kitchen: Let's Get Cooking,DS,2010,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.27
13061,Yanya Caballista: City Skater,PS2,2001,Sports,Tecmo Koei,0.02,0.02,0.0,0.01,0.05
12486,Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,3DS,2014,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
9786,Blazblue: Continuum Shift Extend,PSV,2011,Fighting,PQube,0.03,0.05,0.02,0.02,0.12
15896,Hiiro no Kakera Portable,PSP,2008,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
12526,Gun Showdown,PSP,2006,Action,Activision,0.05,0.01,0.0,0.01,0.06
16042,GunParade Orchestra: Ao no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01
16454,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014,Adventure,Views,0.0,0.0,0.01,0.0,0.01
5928,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,2010,Misc,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3
1571,Kung Fu Panda,DS,2008,Action,Activision,0.56,0.57,0.0,0.14,1.26
12870,Blood Omen 2,GC,2002,Action,Eidos Interactive,0.04,0.01,0.0,0.0,0.05
10823,Gundam Breaker,PSV,2013,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
2259,Kung Fu Panda,Wii,2008,Action,Activision,0.5,0.32,0.0,0.09,0.92
1687,Metal Gear Solid: Portable Ops,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
10986,Brigandine: The Legend of Forsena,PS,1998,Strategy,Atlus,0.05,0.03,0.0,0.01,0.09
4599,Horsez,DS,2006,Simulation,Ubisoft,0.38,0.01,0.0,0.03,0.42
9915,NPPL: Championship Paintball 2009,Wii,2008,Shooter,Activision Value,0.11,0.0,0.0,0.01,0.12
12341,Ratchet & Clank Collection,PSV,2014,Action,Sony Computer Entertainment,0.0,0.05,0.0,0.01,0.06
13851,Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0.0,0.01,0.04
5979,Dynasty Warriors: Strikeforce,PS3,2009,Action,Tecmo Koei,0.11,0.08,0.07,0.03,0.29
11974,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft Game Studios,0.0,0.06,0.0,0.01,0.07
4596,Big Strike Bowling,PS,2003,Sports,Gotham Games,0.23,0.16,0.0,0.03,0.42
193,Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.11,0.05,0.38,5.13
15215,Disney's Meet the Robinsons,DS,2007,Action,Disney Interactive Studios,0.02,0.0,0.0,0.0,0.02
7003,The Scorpion King: Rise of the Akkadian,PS2,2002,Action,Universal Interactive,0.11,0.09,0.0,0.03,0.23
4464,MX Unleashed,XB,2004,Racing,THQ,0.34,0.08,0.0,0.02,0.44
14913,Monster Mayhem: Build and Battle,DS,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.02
11119,Transworld Snowboarding,XB,2002,Sports,Atari,0.07,0.02,0.0,0.0,0.09
9738,Eyeshield 21: Max Devil Power,DS,2006,Role-Playing,Nintendo,0.0,0.0,0.12,0.0,0.12
11065,Detana TwinBee Yahho! Deluxe Pack,PS,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.08,0.01,0.09
14987,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",DS,2008,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02
4085,Dead Space Extraction,Wii,2009,Shooter,Electronic Arts,0.33,0.11,0.01,0.04,0.48
11009,Top Gun: Firestorm Advance,GBA,2002,Shooter,Titus,0.07,0.02,0.0,0.0,0.09
14688,Harukanaru Toki no Naka de 6,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
12871,NBA 2K17,X360,2016,Sports,Take-Two Interactive,0.04,0.0,0.0,0.01,0.05
3596,Fullmetal Alchemist and the Broken Angel,PS2,2003,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56
13538,Gem Smashers,3DS,2011,Platform,Crave Entertainment,0.04,0.0,0.0,0.0,0.04
5719,Jikkyou Powerful Pro Yakyuu Portable 3,PSP,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
6668,Billy Hatcher and the Giant Egg,GC,2003,Platform,Sega,0.19,0.05,0.0,0.01,0.25
5815,KuruKuru Kururin,GBA,2001,Puzzle,Nintendo,0.0,0.0,0.3,0.01,0.31
8626,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006,Fighting,Atari,0.14,0.0,0.0,0.01,0.16
3631,NBA Showtime: NBA on NBC,PS,1999,Sports,Midway Games,0.31,0.21,0.0,0.04,0.55
8363,Nightmare Creatures II,PS,2000,Action,Konami Digital Entertainment,0.09,0.06,0.0,0.01,0.17
1275,007: Quantum of Solace,X360,2008,Action,Activision,0.82,0.52,0.01,0.14,1.49
3995,Madden NFL 11,PS2,2010,Sports,Electronic Arts,0.41,0.02,0.0,0.07,0.5
16561,Pro Evolution Soccer 2008,PC,2007,Sports,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01
13816,Clannad,PSP,2008,Adventure,Prototype,0.0,0.0,0.04,0.0,0.04
9718,Magic: The Gathering - Battlemage,PS,1997,Strategy,Acclaim Entertainment,0.07,0.05,0.0,0.01,0.12
6101,Kung Zhu,DS,2010,Action,Activision,0.26,0.0,0.0,0.02,0.29
5786,Final Fantasy IV,PS,1997,Simulation,SquareSoft,0.0,0.0,0.29,0.02,0.31
13649,Hitman (2016),PS4,2016,Action,Square Enix,0.0,0.04,0.0,0.01,0.04
407,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,1.47,1.39,0.03,0.43,3.32
2470,Rocket Power: Team Rocket Rescue,PS,2001,Sports,THQ,0.47,0.32,0.0,0.05,0.84
9114,Watch Dogs,WiiU,2014,Action,Ubisoft,0.08,0.05,0.0,0.01,0.14
6536,Outlaw Volleyball,XB,2003,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26
9917,Dementium II,DS,2010,Shooter,SouthPeak Games,0.09,0.02,0.0,0.01,0.12
11091,Freestyle Metal X,PS2,2003,Racing,Midway Games,0.04,0.03,0.0,0.01,0.09
12706,Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06
9523,Pop'n Music Portable,PSP,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
8235,Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17
3882,Fishing Derby,2600,N/A,Sports,Activision,0.48,0.03,0.0,0.01,0.51
2121,Far Cry 4,X360,2014,Shooter,Ubisoft,0.45,0.44,0.0,0.08,0.98
8529,Pro Evolution Soccer 2015,X360,2014,Sports,Konami Digital Entertainment,0.05,0.1,0.0,0.01,0.16
14736,Eco Creatures: Save The Forest,DS,2007,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03
5098,Life is Strange,PS4,2016,Adventure,Square Enix,0.14,0.15,0.03,0.06,0.37
617,Saints Row: The Third,PS3,2011,Action,THQ,0.86,1.06,0.18,0.39,2.49
7683,Bust-A-Move 2 Arcade Edition,PS,1995,Puzzle,Acclaim Entertainment,0.11,0.07,0.0,0.01,0.2
5980,Fisherman's Bait 2: Big Ol' Bass,PS,1999,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.29
9217,Super Puzzle Fighter II Turbo,PS,1996,Puzzle,Virgin Interactive,0.08,0.05,0.0,0.01,0.14
578,Pac-Man: Adventures in Time,PSP,2006,Fighting,Sony Computer Entertainment,0.76,1.1,0.12,0.65,2.63
16071,Mortal Kombat: Tournament Edition,GBA,2003,Fighting,Midway Games,0.01,0.0,0.0,0.0,0.01
2522,Rocket Power: Beach Bandits,PS2,2002,Platform,THQ,0.4,0.31,0.0,0.1,0.82
10015,Pac 'n Roll,DS,2005,Platform,Namco Bandai Games,0.09,0.0,0.02,0.01,0.11
6724,Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02,0.25
13571,Little Battlers eXperience W,PSV,2012,Role-Playing,Level 5,0.0,0.0,0.04,0.0,0.04
12750,Dr. Muto,XB,2002,Platform,Midway Games,0.04,0.01,0.0,0.0,0.06
5490,Sonic Boom: Rise of Lyric,WiiU,2014,Action,Sega,0.21,0.09,0.0,0.03,0.33
15604,Command & Conquer 3: Kane's Wrath,PC,2008,Strategy,Electronic Arts,0.0,0.01,0.0,0.0,0.02
16252,Aquaman: Battle for Atlantis,GC,2003,Action,TDK Mediactive,0.01,0.0,0.0,0.0,0.01
1682,NHL 2002,PS2,2001,Sports,Electronic Arts,0.59,0.46,0.0,0.15,1.2
13113,Metal Max 2 Reloaded,DS,2011,Role-Playing,Unknown,0.0,0.0,0.05,0.0,0.05
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Adventure,Victor Interactive,0.0,0.0,0.02,0.0,0.02
8378,Sword of the Samurai,PS2,N/A,Fighting,Ubisoft,0.0,0.0,0.17,0.0,0.17
9242,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,PSP,2010,Role-Playing,Nippon Ichi Software,0.07,0.0,0.06,0.01,0.14
11362,Worms: Open Warfare,DS,2006,Strategy,THQ,0.05,0.03,0.0,0.01,0.08
15107,Brave: The Video Game,Wii,2012,Action,Disney Interactive Studios,0.0,0.02,0.0,0.0,0.02
5036,Virtua Tennis 2009,Wii,2009,Sports,Sega,0.13,0.21,0.0,0.04,0.38
15491,Dynasty Warriors 8: Empires,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
13517,Coraline,DS,2009,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04
865,Burnout Paradise,PS3,2008,Racing,Electronic Arts,1.01,0.64,0.02,0.3,1.97
9933,Spider-Man: Edge of Time,3DS,2011,Action,Activision,0.08,0.03,0.0,0.01,0.12
1771,Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0.0,1.12,0.0,0.03,1.15
10688,Tales of Innocence R,PSV,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6364,LEGO The Hobbit,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0.0,0.02,0.27
6479,DS Bungaku Zenshuu,DS,2007,Misc,Nintendo,0.0,0.0,0.26,0.0,0.26
5240,U-Sing,Wii,2009,Misc,Mindscape,0.0,0.32,0.0,0.03,0.36
922,FIFA 2000,PS,1998,Sports,Electronic Arts,0.22,1.47,0.04,0.14,1.87
1858,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami Digital Entertainment,0.0,0.0,1.1,0.0,1.1
9687,Star Trek: Conquest,Wii,2007,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.01,0.12
9932,Castlevania: Curse of Darkness,XB,2005,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12
4858,Sonic Lost World,WiiU,2013,Platform,Sega,0.24,0.12,0.01,0.03,0.4
4707,Jimmy Neutron: Boy Genius,PS2,2002,Platform,THQ,0.2,0.16,0.0,0.05,0.41
6960,Karaoke Revolution Volume 2,PS2,2004,Misc,Konami Digital Entertainment,0.11,0.09,0.0,0.03,0.23
9916,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004,Fighting,Eidos Interactive,0.09,0.03,0.0,0.0,0.12
1701,Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19
6173,Remington Super Slam Hunting: Africa,Wii,2010,Sports,Mastiff,0.27,0.0,0.0,0.02,0.28
4446,Family Fest Presents Circus Games,Wii,2008,Misc,Ubisoft,0.1,0.29,0.0,0.05,0.44
6375,Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.16,0.08,0.0,0.02,0.27
3376,Kinect Rush: A Disney Pixar Adventure,X360,2012,Adventure,Microsoft Game Studios,0.38,0.16,0.0,0.05,0.6
13418,Bleach: Soul Carnival,PSP,2008,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
15964,Farming Simulator 2014,PSV,2014,Simulation,Focus Home Interactive,0.01,0.0,0.0,0.0,0.02
3030,The LEGO Movie Videogame,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.01,0.11,0.67
12963,Air Conflicts: Aces of World War II,PSP,2009,Simulation,Graffiti,0.05,0.0,0.0,0.0,0.05
4602,Grandia,SAT,1997,Role-Playing,ESP,0.0,0.0,0.42,0.0,0.42
6806,Vexx,PS2,2003,Platform,Acclaim Entertainment,0.12,0.09,0.0,0.03,0.24
9783,The God of War Trilogy,PS3,2010,Action,Sony Computer Entertainment,0.0,0.07,0.03,0.02,0.12
13687,Chaos;Head - Love Chu*Chu!,PSP,2011,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
3003,Mass Effect,PC,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68
8961,Shin Chan: ¡Aventuras de Cine!,DS,2008,Platform,505 Games,0.0,0.0,0.15,0.0,0.15
1392,Final Fantasy XII: Revenant Wings,DS,2007,Role-Playing,Square Enix,0.34,0.42,0.54,0.1,1.39
11749,Winter Sports 2: The Next Challenge,X360,2008,Sports,RTL,0.06,0.01,0.0,0.01,0.07
15245,Group S Challenge,XB,2003,Racing,Capcom,0.02,0.0,0.0,0.0,0.02
13693,Battle Spirits: Digital Starter,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
11688,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.07,0.0,0.0,0.01,0.08
8643,F-Zero: GP Legend,GBA,2003,Racing,Nintendo,0.11,0.04,0.0,0.0,0.16
9919,USA Today Crossword Challenge,DS,2008,Puzzle,Destineer,0.11,0.0,0.0,0.01,0.12
9564,All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13
11635,WWE Crush Hour,GC,2003,Racing,THQ,0.06,0.02,0.0,0.0,0.08
10262,Bust-A-Move DS,DS,2005,Puzzle,505 Games,0.08,0.02,0.0,0.01,0.11
111,Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo,4.12,1.77,0.87,0.19,6.95
550,L.A. Noire,X360,2011,Adventure,Take-Two Interactive,1.52,0.94,0.02,0.24,2.72
10348,Viewtiful Joe: Double Trouble!,DS,2005,Action,Capcom,0.08,0.0,0.01,0.01,0.11
5231,J-League Pro Soccer Club o Tsukurou '04,PS2,2004,Sports,Sega,0.0,0.0,0.36,0.0,0.36
15475,Date-A-Live Twin Edition: Rio Reincarnation,PSV,2015,Action,Compile Heart,0.0,0.0,0.02,0.0,0.02
7855,Frogger's Adventures 2: The Lost Wand,GBA,2002,Adventure,Konami Digital Entertainment,0.14,0.05,0.0,0.0,0.19
16186,Sakura-Sou no Pet na Kanojo,PSP,2013,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01
8271,ESPN Final Round Golf 2002,GBA,2001,Sports,Konami Digital Entertainment,0.12,0.05,0.0,0.0,0.17
8869,Burger Island,Wii,2009,Action,Destineer,0.14,0.0,0.0,0.01,0.15
8325,Thief: Deadly Shadows,XB,2004,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17
6687,NBA Showtime: NBA on NBC,N64,1999,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25
5994,The Bureau: XCOM Declassified,PS3,2013,Shooter,Take-Two Interactive,0.08,0.16,0.0,0.05,0.29
967,NBA 2K11,PS3,2010,Action,Take-Two Interactive,1.41,0.21,0.03,0.16,1.8
7721,Marvel Super Hero Squad: Comic Combat,Wii,2011,Action,THQ,0.15,0.03,0.0,0.01,0.2
12956,Culdcept Revolt,3DS,2016,Strategy,Nintendo,0.0,0.0,0.05,0.0,0.05
12295,Pop'n Music Portable 2,PSP,2011,Misc,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
4953,Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,0.16,0.15,0.0,0.07,0.39
5526,Disgaea: Hour of Darkness,PS2,2003,Role-Playing,Tecmo Koei,0.16,0.13,0.0,0.04,0.33
15487,Rainbow Islands Revolution,DS,2005,Platform,Rising Star Games,0.01,0.0,0.0,0.0,0.02
10374,Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11
4495,Alpha Protocol,PS3,2010,Role-Playing,Sega,0.19,0.18,0.0,0.07,0.43
