Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12162,Jewels of the Ages,DS,2011,Puzzle,City Interactive,0.03,0.03,0.0,0.01,0.07
14249,Legend of the Dragon,PSP,2007,Fighting,Game Factory,0.03,0.0,0.0,0.0,0.03
4783,Disney Sing It! High School Musical 3: Senior Year,PS3,2008,Misc,Disney Interactive Studios,0.08,0.26,0.0,0.07,0.4
2590,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0.0,0.06,0.8
11734,Fairy Tail: Portable Guild 2,PSP,2011,Fighting,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
16061,WRC: FIA World Rally Championship,PC,N/A,Racing,Black Bean Games,0.0,0.01,0.0,0.0,0.01
5756,Goemon's Great Adventure,N64,1998,Platform,Konami Digital Entertainment,0.06,0.02,0.13,0.1,0.31
13199,Sesame Street: Cookie's Counting Carnival,PC,2010,Misc,Warner Bros. Interactive Entertainment,0.05,0.0,0.0,0.0,0.05
3569,NHL Hitz 20-02,PS2,2001,Sports,Midway Games,0.28,0.22,0.0,0.07,0.56
9165,Monster House,GC,2006,Adventure,THQ,0.11,0.03,0.0,0.0,0.14
11340,Nano Assault,3DS,2011,Shooter,Majesco Entertainment,0.08,0.0,0.0,0.01,0.08
1418,Forza Horizon 2,XOne,2014,Racing,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
7223,Tetris Worlds,GC,2002,Puzzle,THQ,0.17,0.04,0.0,0.01,0.22
15644,Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02
11413,Seven Samurai 20XX,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.08
10618,SNK vs. Capcom: SVC Chaos,XB,2004,Fighting,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1
2831,God Eater,PSP,2010,Action,Unknown,0.0,0.0,0.72,0.0,0.72
15337,Hakuouki: Yuugi Roku DS,DS,2011,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
13302,Gummy Bears Mini Golf,DS,2010,Sports,Storm City Games,0.04,0.0,0.0,0.0,0.05
10509,Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,0.04,0.05,0.0,0.01,0.1
14351,Sorcery Saga: The Curse of the Great Curry God,PSV,2013,Role-Playing,Rising Star Games,0.0,0.0,0.03,0.0,0.03
11826,Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,0.04,0.03,0.0,0.01,0.07
10927,Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0.0,0.0,0.09,0.01,0.09
12101,Family Trainer: Treasure Adventure,Wii,2010,Sports,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07
10809,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
7589,Dead to Rights II,PS2,2005,Shooter,Electronic Arts,0.1,0.08,0.0,0.03,0.2
3941,Silent Hill 4: The Room,PS2,2004,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.06,0.51
6548,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26
10047,Star Trek: Conquest,PS2,N/A,Strategy,Bethesda Softworks,0.06,0.04,0.0,0.01,0.11
3812,The Warriors,PS2,2005,Action,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53
1271,Madden NFL 09,PS2,2008,Sports,Electronic Arts,1.22,0.0,0.0,0.27,1.49
1545,Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,0.61,0.56,0.0,0.11,1.28
12221,Top Gun,PS3,2011,Simulation,505 Games,0.06,0.0,0.0,0.01,0.07
555,Mario Party,N64,1998,Misc,Nintendo,1.25,0.53,0.87,0.05,2.7
7961,NCAA Final Four 2001,PS2,2000,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19
4404,Jawbreaker,2600,1981,Action,Tigervision,0.42,0.03,0.0,0.0,0.45
3693,NBA Live 10,PS3,2009,Sports,Electronic Arts,0.46,0.03,0.01,0.05,0.54
13749,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,0.03,0.01,0.0,0.0,0.04
4207,Super Momotarou Dentetsu DX,SNES,1995,Misc,Hudson Soft,0.0,0.0,0.47,0.0,0.47
6230,Pinkalicious,DS,2011,Misc,GameMill Entertainment,0.26,0.0,0.0,0.02,0.28
12751,Tom Clancy's Rainbow Six: Critical Hour,XB,N/A,Shooter,Unknown,0.04,0.01,0.0,0.0,0.06
11274,Don King Boxing,DS,2009,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08
14122,Radiant Silvergun,SAT,1998,Shooter,ESP,0.0,0.0,0.03,0.0,0.03
4141,Grand Prix,2600,1981,Racing,Activision,0.45,0.03,0.0,0.0,0.48
3504,NCAA Football 10,PS2,2009,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.58
5228,Just Dance 2016,X360,2015,Misc,Ubisoft,0.23,0.1,0.0,0.03,0.36
7246,Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,0.13,0.07,0.0,0.02,0.22
15894,Trigger Man,GC,2004,Shooter,Crave Entertainment,0.01,0.0,0.0,0.0,0.02
11762,Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07
5572,Major League Baseball 2K6,XB,2006,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33
957,Metroid Prime 3: Corruption,Wii,2007,Shooter,Nintendo,0.91,0.74,0.07,0.09,1.82
1050,Cabela's Big Game Hunter 2010,Wii,2009,Sports,Activision Value,1.58,0.0,0.0,0.12,1.7
8472,Star Wars: Super Bombad Racing,PS2,2001,Racing,LucasArts,0.08,0.06,0.0,0.02,0.16
2288,Namco Museum,XB,N/A,Misc,Unknown,0.77,0.11,0.0,0.04,0.91
14705,Star Trek: The Game,PC,2013,Action,Namco Bandai Games,0.0,0.02,0.0,0.0,0.03
6336,Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.08,0.14,0.0,0.05,0.27
9821,Densha De Go! 64,N64,1999,Simulation,Taito,0.0,0.0,0.05,0.07,0.12
1604,[Prototype],PS3,2009,Action,Activision,0.65,0.41,0.0,0.19,1.24
7959,Bubsy 3D,PS,1996,Platform,Accolade,0.1,0.07,0.0,0.01,0.19
7692,Resident Evil: Revelations,WiiU,2013,Action,Capcom,0.07,0.08,0.03,0.01,0.2
3134,Crysis 3,PC,2013,Shooter,Electronic Arts,0.17,0.39,0.0,0.09,0.64
14015,Clock Zero: Shuuen no Ichibyou Portable,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
5128,Scooby-Doo! Classic Creep Capers,N64,2000,Action,THQ,0.3,0.06,0.0,0.0,0.37
16015,UEFA Champions League 2006-2007,PSP,2007,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.01
8697,Block Party,Wii,2008,Misc,Activision,0.14,0.0,0.0,0.01,0.16
11063,Super Robot Taisen MX Portable,PSP,2005,Strategy,Banpresto,0.0,0.0,0.09,0.0,0.09
7727,Big Mutha Truckers 2,PS2,2005,Racing,Xplosiv,0.1,0.07,0.0,0.03,0.2
2212,NCAA Football 10,X360,2009,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94
6383,Connect Four / Perfection / Trouble,GBA,2005,Misc,Zoo Digital Publishing,0.19,0.07,0.0,0.0,0.27
12426,Winx Club: Quest for the Codex,DS,2006,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06
12610,Magi: Aratanaru Sekai,3DS,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
4238,F.E.A.R. 3,PS3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.17,0.01,0.07,0.46
3573,"Monsters, Inc. Scream Team",PS,2001,Platform,Sony Computer Entertainment,0.31,0.21,0.0,0.04,0.56
11096,Kenka Banchou 2: Full Throttle,PS2,2007,Action,Spike,0.0,0.0,0.09,0.0,0.09
2028,FIFA Soccer 08,Wii,2007,Sports,Electronic Arts,0.32,0.59,0.01,0.11,1.02
12461,The Great Escape,XB,2003,Action,SCi,0.05,0.01,0.0,0.0,0.06
16376,Meru Purana,PS,1996,Strategy,Gust,0.0,0.0,0.01,0.0,0.01
636,Riven: The Sequel to Myst,PC,1997,Adventure,Red Orb,1.52,0.82,0.0,0.1,2.43
16025,Wiffle Ball Advance,DS,2007,Sports,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01
6356,Stuntman: Ignition,PS2,2007,Racing,THQ,0.13,0.1,0.0,0.03,0.27
11457,The Hidden,3DS,N/A,Adventure,Unknown,0.08,0.0,0.0,0.0,0.08
2140,Grand Theft Auto: Vice City Stories,PS2,2007,Action,Take-Two Interactive,0.78,0.03,0.03,0.13,0.97
5954,AMF Bowling 2004,XB,2003,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3
1826,Disney Infinity 2.0: Marvel Super Heroes,X360,2014,Action,Disney Interactive Studios,0.62,0.4,0.0,0.1,1.12
13112,Blues Brothers 2000,N64,2000,Platform,Virgin Interactive,0.04,0.01,0.0,0.0,0.05
8825,The Cursed Crusade,X360,2011,Action,DTP Entertainment,0.08,0.05,0.0,0.01,0.15
5687,Catherine,X360,2011,Adventure,Deep Silver,0.2,0.06,0.03,0.02,0.32
6220,Patapon 3,PSP,2011,Misc,Sony Computer Entertainment,0.05,0.04,0.17,0.02,0.28
10926,Henry Hatsworth in the Puzzling Adventure,DS,2009,Puzzle,Electronic Arts,0.08,0.01,0.0,0.01,0.09
6455,Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,0.22,0.02,0.0,0.02,0.26
10755,Major League Baseball 2K11,DS,2011,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1
4205,Spider-Man: Friend or Foe,DS,2007,Action,Activision,0.43,0.0,0.0,0.04,0.47
1931,SoulCalibur III,PS2,2005,Fighting,Namco Bandai Games,0.74,0.15,0.13,0.05,1.07
12698,Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,DS,2010,Action,Takara Tomy,0.0,0.0,0.06,0.0,0.06
3709,LEGO Dimensions,PS3,2015,Action,Warner Bros. Interactive Entertainment,0.15,0.3,0.0,0.09,0.54
770,Tetris DS,DS,2006,Puzzle,Nintendo,0.64,0.07,1.35,0.08,2.13
1572,Tamagotchi Connection: Corner Shop,DS,2005,Simulation,Atari,0.1,0.02,1.12,0.01,1.26
6198,NBA In The Zone,PS,1995,Sports,Konami Digital Entertainment,0.16,0.11,0.0,0.02,0.28
1023,Madden NFL 99,PS,1998,Sports,Electronic Arts,1.66,0.04,0.0,0.04,1.74
683,NBA 2K16,XOne,2015,Sports,Take-Two Interactive,1.93,0.14,0.0,0.24,2.32
10134,Yu Yu Hakusho: Tournament Tactics,GBA,2004,Strategy,Atari,0.08,0.03,0.0,0.0,0.11
10298,The Lord of the Rings: Conquest,DS,2009,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.11
15962,Technic Beat,PS2,2002,Misc,Arika,0.01,0.01,0.0,0.0,0.02
5181,One Piece: Gigant Battle!,DS,2010,Fighting,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
1972,Dance on Broadway,Wii,2010,Misc,Ubisoft,0.27,0.66,0.0,0.12,1.05
4868,NBA Jam,PS3,2010,Sports,Electronic Arts,0.22,0.12,0.0,0.06,0.4
12028,Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
1542,Imagine: Wedding Designer,DS,2008,Simulation,Ubisoft,0.55,0.59,0.0,0.14,1.28
4077,Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0.0,0.04,0.49
15270,Dungeon Defenders,PC,2011,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.02
6882,Ashes Cricket 2009,Wii,2009,Sports,Codemasters,0.0,0.23,0.0,0.01,0.24
7170,Madden NFL 12,PSP,2011,Sports,Electronic Arts,0.21,0.0,0.0,0.02,0.22
778,NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
8175,SimCity Creator (JP sales),DS,2008,Simulation,Electronic Arts,0.0,0.0,0.18,0.0,0.18
2358,Sleeping Dogs,X360,2012,Action,Square Enix,0.38,0.41,0.01,0.08,0.88
6079,Rayman 3: Hoodlum Havoc,PS2,2003,Platform,Ubisoft,0.14,0.11,0.0,0.04,0.29
2089,Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,Ubisoft,0.57,0.34,0.01,0.08,0.99
6289,Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0.0,0.02,0.27
12593,Summon Night 6: Lost Borders,PSV,2016,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
13798,Famicom Mini: Clu Clu Land,GBA,2004,Puzzle,Nintendo,0.0,0.0,0.04,0.0,0.04
4787,Super Monkey Ball: Step & Roll,Wii,2010,Action,Sega,0.17,0.2,0.0,0.04,0.4
3752,The Hobbit,PS2,2003,Platform,Vivendi Games,0.26,0.2,0.0,0.07,0.54
16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002,Misc,Media Entertainment,0.0,0.0,0.01,0.0,0.01
15823,Winter Sports 3: The Great Tournament,X360,2010,Sports,Tradewest,0.0,0.01,0.0,0.0,0.02
4076,SimCity 2000,SNES,1995,Simulation,THQ,0.0,0.0,0.49,0.0,0.49
2563,NCAA Football 14,PS3,2013,Sports,Electronic Arts,0.75,0.0,0.0,0.06,0.8
547,Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,1.07,1.31,0.06,0.31,2.74
10382,Kamen Rider: Climax Heroes,PS2,2009,Fighting,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
2401,Scooby-Doo! First Frights,DS,2009,Action,Warner Bros. Interactive Entertainment,0.63,0.17,0.0,0.07,0.87
8277,Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17
10728,Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1
4128,Viva Pinata: Trouble in Paradise,X360,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.48
8973,Mad Dash Racing,XB,2001,Racing,Eidos Interactive,0.11,0.03,0.0,0.01,0.15
3470,NASCAR: Dirt to Daytona,PS2,N/A,Racing,Unknown,0.28,0.22,0.0,0.07,0.58
7363,Bratz: Girlz Really Rock,Wii,2008,Action,THQ,0.19,0.0,0.0,0.02,0.21
9145,How to Train Your Dragon,X360,2010,Action,Activision,0.11,0.02,0.0,0.01,0.14
12279,Miami Vice: The Game,PSP,2006,Shooter,Activision,0.06,0.0,0.0,0.0,0.06
46,Pokemon HeartGold/Pokemon SoulSilver,DS,2009,Action,Nintendo,4.4,2.77,3.96,0.77,11.9
9173,Bejeweled 3,PS3,N/A,Puzzle,Unknown,0.13,0.0,0.0,0.01,0.14
7716,Baldur's Gate: Dark Alliance,XB,2002,Role-Playing,Virgin Interactive,0.15,0.04,0.0,0.01,0.2
12360,Dissidia: Final Fantasy Universal Tuning,PSP,2009,Fighting,Square Enix,0.0,0.0,0.06,0.0,0.06
4003,SplashDown: Rides Gone Wild,PS2,2003,Racing,THQ,0.24,0.19,0.0,0.06,0.5
5005,Tamagotchi Connection: Corner Shop 3,DS,2007,Simulation,Atari,0.07,0.0,0.31,0.01,0.38
10131,Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,0.08,0.03,0.0,0.0,0.11
8753,NHL 17,XOne,2016,Sports,Electronic Arts,0.13,0.01,0.0,0.02,0.15
10092,Spy vs Spy,XB,2005,Action,Global Star,0.08,0.02,0.0,0.0,0.11
16307,Moto Racer Advance,GBA,2002,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.01
8872,Rocky,XB,2002,Fighting,Rage Software,0.11,0.03,0.0,0.01,0.15
16527,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008,Adventure,Russel,0.0,0.0,0.01,0.0,0.01
14547,Virtual Pool: Tournament Edition,XB,2005,Sports,Global Star,0.02,0.01,0.0,0.0,0.03
12137,Yoostar on MTV,X360,N/A,Misc,Unknown,0.06,0.0,0.0,0.0,0.07
7967,MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.0,0.02,0.19
4897,Mobile Suit Gundam: Lost War Chronicles,PS2,2002,Shooter,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39
7324,Namco Museum: 50th Anniversary,GC,2005,Misc,Namco Bandai Games,0.17,0.04,0.0,0.01,0.21
10729,Animal Planet: Vet Life,Wii,2009,Simulation,Activision,0.09,0.0,0.0,0.01,0.1
13699,Catwoman,GBA,2004,Action,Electronic Arts,0.03,0.01,0.0,0.0,0.04
14801,Archer Maclean Presents: Pool Paradise,GC,2004,Sports,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03
4383,SingStar Take That,PS2,2009,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.39,0.45
6404,Are You Smarter than a 5th Grader? Game Time,Wii,2009,Puzzle,THQ,0.25,0.0,0.0,0.02,0.27
3744,ESPN NBA Basketball,PS2,2003,Sports,Sega,0.26,0.21,0.0,0.07,0.54
11917,Alexi Lalas International Soccer,PS,1998,Sports,Take-Two Interactive,0.04,0.03,0.0,0.0,0.07
15416,Gakuen K: Wonderful School Days,PSP,2014,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
5431,Modnation Racers: Road Trip,PSV,2012,Racing,Sony Computer Entertainment,0.17,0.12,0.0,0.05,0.34
430,Super Mario Maker,WiiU,2015,Platform,Nintendo,1.18,0.87,0.93,0.2,3.18
1351,Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,Electronic Arts,0.81,0.48,0.0,0.14,1.43
4458,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,2005,Misc,THQ,0.34,0.09,0.0,0.01,0.44
7221,The Suffering,XB,2004,Action,Midway Games,0.16,0.05,0.0,0.01,0.22
737,Guitar Hero II,X360,2007,Misc,Activision,2.01,0.02,0.0,0.17,2.2
6751,Pro Evolution Soccer 2014,X360,2013,Action,Konami Digital Entertainment,0.06,0.16,0.0,0.03,0.25
3734,Terminator Salvation,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.29,0.01,0.11,0.54
7831,Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
13946,DuckTales: Remastered,X360,2013,Action,Capcom,0.03,0.0,0.0,0.0,0.04
7146,EX Monopoly,GBA,2001,Misc,Takara,0.16,0.06,0.0,0.0,0.22
3670,Shrek 2,XB,2004,Platform,Activision,0.4,0.13,0.0,0.02,0.55
15341,Dead Rising,PS4,2016,Action,Capcom,0.01,0.0,0.0,0.0,0.02
28,Brain Age 2: More Training in Minutes a Day,DS,2005,Puzzle,Nintendo,3.44,5.36,5.32,1.18,15.3
2646,Worms: Open Warfare,PSP,2006,Strategy,THQ,0.11,0.43,0.0,0.24,0.78
14584,Higurashi no Naku Koro ni Iki,PSV,2015,Action,Kaga Create,0.0,0.0,0.03,0.0,0.03
4834,Bugs Bunny: Lost in Time,PS,1999,Platform,Infogrames,0.22,0.15,0.0,0.03,0.4
34,Call of Duty: Black Ops 3,PS4,2015,Shooter,Activision,5.77,5.81,0.35,2.31,14.24
14453,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,DS,2011,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
6868,Front Line,2600,1981,Action,Taito,0.22,0.01,0.0,0.0,0.24
2108,Far Cry 3,PC,2012,Shooter,Ubisoft,0.21,0.62,0.0,0.14,0.98
4969,Airlock,2600,1981,Action,Data Age,0.36,0.02,0.0,0.0,0.39
14493,Smashing Drive,GBA,2004,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
6224,Dynasty Warriors: Gundam,PS2,2008,Action,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
7093,Alundra,PS,1997,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23
10963,Transformers: Devastation,X360,2015,Action,Activision,0.06,0.02,0.0,0.01,0.09
6251,Myst III: Exile,PS2,2002,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28
2483,Ace Combat 3: Electrosphere,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
7833,IL-2 Sturmovik: Birds of Prey,PSP,2009,Simulation,505 Games,0.08,0.07,0.0,0.04,0.19
16237,Broken Sword 5: The Serpent's Curse,XOne,2015,Adventure,Revolution Software,0.0,0.01,0.0,0.0,0.01
2930,IL-2 Sturmovik: Birds of Prey,PS3,2009,Simulation,505 Games,0.34,0.26,0.0,0.1,0.7
4545,Zone of the Enders HD Collection,PS3,2012,Simulation,Konami Digital Entertainment,0.21,0.08,0.09,0.05,0.43
12246,Jewel Quest IV: Heritage,DS,2011,Puzzle,iWin,0.0,0.05,0.0,0.01,0.06
881,Scooby Doo and the Cyber Chase,PS,2001,Adventure,THQ,0.59,1.23,0.0,0.13,1.94
4709,Castlevania: Order of Ecclesia,DS,2008,Platform,Konami Digital Entertainment,0.31,0.03,0.04,0.03,0.41
748,Yu-Gi-Oh: Duel Monsters 4,GB,2000,Role-Playing,Konami Digital Entertainment,0.0,0.0,2.17,0.01,2.18
6888,Densetsu no Stafi 3,GBA,2004,Platform,Nintendo,0.0,0.0,0.23,0.01,0.24
943,Demon's Souls,PS3,2009,Role-Playing,Namco Bandai Games,0.97,0.34,0.35,0.18,1.84
