Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10812,Mystery Stories: Curse of the Ancient Spirits,DS,2011,Adventure,GSP,0.05,0.04,0.0,0.01,0.1
13034,Plants vs. Zombies,PC,2009,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05
10510,Beyond Good & Evil,XB,2003,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1
5558,Sniper Elite 3,XOne,2014,Shooter,505 Games,0.19,0.11,0.0,0.03,0.33
13203,Power Spike Pro Beach Volleyball,PS,2000,Sports,Infogrames,0.03,0.02,0.0,0.0,0.05
7825,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,SNES,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
5982,Up,X360,2009,Action,THQ,0.2,0.07,0.0,0.03,0.29
13857,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Adventure,Infogrames,0.02,0.01,0.0,0.0,0.04
1308,Donkey Kong,2600,1981,Platform,Coleco,1.36,0.08,0.0,0.02,1.46
10906,Devil May Cry 4,PS4,2015,Action,Capcom,0.01,0.0,0.08,0.0,0.09
5358,Dynasty Warriors 5 Empires,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,0.34
3129,Super Robot Taisen Impact,PS2,2002,Strategy,Banpresto,0.0,0.0,0.65,0.0,0.65
1281,WWF WrestleMania 2000,N64,1999,Fighting,THQ,1.2,0.25,0.02,0.02,1.48
12759,Kid Fit Island Resort,Wii,2010,Sports,Avanquest,0.05,0.0,0.0,0.0,0.06
6917,Tiger Woods PGA Tour 10,PSP,2009,Sports,Electronic Arts,0.12,0.07,0.0,0.05,0.24
6633,Galactic Attack,SAT,1994,Shooter,Acclaim Entertainment,0.0,0.0,0.25,0.0,0.25
3379,Major League Baseball 2K7,PS2,2007,Sports,Spike,0.29,0.23,0.0,0.08,0.6
6935,Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24
16541,Sea Monsters: A Prehistoric Adventure,DS,2007,Adventure,DSI Games,0.01,0.0,0.0,0.0,0.01
13937,Greg Hastings' Tournament Paintball Max'd,DS,2006,Shooter,Activision,0.03,0.0,0.0,0.0,0.04
10407,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
6166,Mega Man II,GB,1991,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28
8680,Culdcept,3DS,2012,Misc,Nintendo,0.0,0.0,0.16,0.0,0.16
16318,Gakuen Hetalia,DS,2012,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01
10834,Whacked!,XB,2002,Misc,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
7519,DarkStar One: Broken Alliance,X360,2010,Simulation,Kalypso Media,0.11,0.08,0.0,0.02,0.2
4158,The Godfather (JP sales),PS2,2006,Action,Electronic Arts,0.39,0.02,0.0,0.06,0.47
5319,The Shoot,PS3,2010,Shooter,Sony Computer Entertainment,0.13,0.16,0.01,0.06,0.35
5864,Famista '91,NES,1990,Sports,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3
8532,SD Gundam G Generation 3D,3DS,2011,Role-Playing,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006,Misc,Konami Digital Entertainment,0.18,0.03,0.0,0.02,0.22
14370,Toaru Majutsu no Kagaku no Ensemble,PSP,2013,Adventure,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13610,Scaler,XB,2004,Platform,Global Star,0.03,0.01,0.0,0.0,0.04
2480,Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
8891,Scooby-Doo! Mystery Mayhem,XB,2004,Action,THQ,0.11,0.03,0.0,0.01,0.15
3407,2002 FIFA World Cup,PS2,2002,Sports,Electronic Arts,0.21,0.17,0.16,0.06,0.59
12328,Legend of Kay,PS4,2015,Action,Nordic Games,0.02,0.03,0.0,0.01,0.06
16219,Bakumatsu Rock,PSP,2014,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,DS,2011,Misc,Disney Interactive Studios,0.0,0.0,0.02,0.0,0.02
5697,Heart of Darkness,PS,1998,Platform,Ocean,0.18,0.12,0.0,0.02,0.32
13947,APB Reloaded,PC,2011,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04
5607,Bigfoot: Collision Course,Wii,2008,Racing,Zoo Digital Publishing,0.3,0.0,0.0,0.02,0.32
4925,EA Sports Active 2,X360,2010,Sports,Electronic Arts,0.18,0.17,0.0,0.04,0.39
13125,Steins;Gate 0,PS4,2015,Adventure,PQube,0.0,0.0,0.05,0.0,0.05
545,Missile Command,2600,1980,Shooter,Atari,2.56,0.17,0.0,0.03,2.76
9885,Deus Ex: Human Revolution,WiiU,2013,Shooter,Square Enix,0.06,0.05,0.0,0.01,0.12
4516,MLB 2002,PS,2001,Sports,Sony Computer Entertainment,0.24,0.16,0.0,0.03,0.43
12543,Zoo Tycoon: Complete Collection,PC,2003,Strategy,Microsoft Game Studios,0.03,0.02,0.0,0.01,0.06
10964,Wild ARMs: Alter Code F,PS2,2003,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
11345,Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08
16046,Raven's Cry,PS4,2015,Role-Playing,TopWare Interactive,0.0,0.01,0.0,0.0,0.01
12081,Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
2318,Pure,PS3,2008,Racing,Disney Interactive Studios,0.42,0.33,0.0,0.14,0.9
3868,SSX On Tour,PS2,2005,Sports,Electronic Arts,0.25,0.2,0.0,0.07,0.52
1142,NFL Street 2,PS2,2004,Sports,Electronic Arts,0.79,0.62,0.0,0.21,1.61
1887,Star Wars: Bounty Hunter,PS2,2002,Shooter,LucasArts,0.53,0.42,0.0,0.14,1.09
9115,Mr. Driller: Drill Spirits,DS,2004,Puzzle,Nintendo,0.08,0.0,0.05,0.01,0.14
12532,Power Pro Success Legends,PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
7498,Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,0.15,0.04,0.0,0.02,0.2
15266,Dragon's Lair,DS,2010,Platform,Destineer,0.02,0.0,0.0,0.0,0.02
10372,Jampack Volume 14 (RP-T),PS2,2006,Misc,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.11
12696,Burning Rangers,SAT,1998,Platform,Sega,0.0,0.0,0.06,0.0,0.06
16534,Hitman (2016),XOne,2016,Action,Square Enix,0.0,0.01,0.0,0.0,0.01
1129,Sonic Generations,PS3,2011,Platform,Sega,0.6,0.73,0.02,0.28,1.63
12578,Pro Yakyuu Netsu Star 2007,PS2,2007,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
2849,Super Monkey Ball Jr.,GBA,2002,Puzzle,Atari,0.51,0.19,0.0,0.01,0.72
5938,Finding Nemo: The Continuing Adventures,GBA,2004,Action,THQ,0.21,0.08,0.0,0.01,0.3
9714,Wild ARMs 5 (jp sales),PS2,2006,Role-Playing,505 Games,0.0,0.0,0.12,0.0,0.12
5960,Grandia II,PS2,2002,Role-Playing,Ubisoft,0.14,0.11,0.0,0.04,0.29
6192,Bionic Commando,X360,2009,Platform,Capcom,0.12,0.12,0.01,0.03,0.28
4455,Sin and Punishment: Star Successor,Wii,2009,Shooter,Nintendo,0.2,0.14,0.06,0.04,0.44
7547,Deal or No Deal: The Banker is Back!,DS,2008,Misc,Mindscape,0.0,0.2,0.0,0.0,0.2
15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,2009,Role-Playing,Gust,0.0,0.0,0.02,0.0,0.02
49,Super Mario Galaxy,Wii,2007,Platform,Nintendo,6.16,3.4,1.2,0.76,11.52
13766,Hakuouki: Reimeiroku Portable,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.04,0.0,0.04
14455,Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0.0,0.0,0.03
13825,Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04
10444,Pariah,XB,2005,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1
5256,Mega Man Zero Collection,DS,2010,Platform,Capcom,0.21,0.02,0.11,0.02,0.36
13047,Little Busters! Converted Edition,PS2,2009,Adventure,Prototype,0.0,0.0,0.05,0.0,0.05
6571,Daisy Fuentes Pilates,Wii,2009,Sports,505 Games,0.17,0.06,0.0,0.02,0.26
8252,Cabela's Big Game Hunter: Hunting Party,X360,2011,Sports,Activision,0.16,0.0,0.0,0.01,0.17
8205,Camp Rock: The Final Jam,DS,2010,Misc,Disney Interactive Studios,0.14,0.02,0.0,0.01,0.18
10189,HOP,DS,2011,Platform,505 Games,0.09,0.01,0.0,0.01,0.11
15488,"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008,Strategy,THQ,0.0,0.02,0.0,0.0,0.02
4756,'98 Koshien,PS,1998,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41
14854,Monster Mayhem: Build and Battle,Wii,2009,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03
14156,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
1971,Defender,2600,1980,Misc,Atari,0.99,0.05,0.0,0.01,1.05
15836,Kao the Kangaroo Round 2,GC,2005,Platform,JoWood Productions,0.01,0.0,0.0,0.0,0.02
14043,The Croods: Prehistoric Party!,3DS,2013,Misc,D3Publisher,0.01,0.02,0.0,0.0,0.04
12889,Goosebumps: The Game,3DS,2015,Adventure,WayForward Technologies,0.05,0.0,0.0,0.01,0.05
11025,Jimmie Johnson's Anything With an Engine,X360,2011,Racing,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09
2500,I Spy: Fun House,DS,2007,Puzzle,Scholastic Inc.,0.77,0.0,0.0,0.06,0.83
2063,NES Open Tournament Golf,NES,1991,Sports,Nintendo,0.41,0.1,0.47,0.02,1.0
8924,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,2011,Adventure,Banpresto,0.0,0.0,0.15,0.0,0.15
3894,Lords of the Fallen,PS4,2014,Role-Playing,Square Enix,0.17,0.23,0.02,0.09,0.51
7338,Akiba's Trip: Undead & Undressed,PSV,2013,Action,Nippon Ichi Software,0.09,0.02,0.08,0.03,0.21
7041,Dynasty Warriors: Strikeforce,X360,2009,Action,Tecmo Koei,0.13,0.06,0.02,0.02,0.23
15452,Angelique Retour,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
6927,Covert Ops: Nuclear Dawn,PS,2000,Action,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.24
9529,Alter Echo,PS2,2003,Shooter,THQ,0.06,0.05,0.0,0.02,0.13
9142,Gretzky NHL 06,PS2,2005,Sports,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14
1452,Crysis 2,X360,2011,Action,Electronic Arts,0.7,0.5,0.02,0.12,1.35
8438,Leisure Suit Larry: Magna Cum Laude,XB,2004,Adventure,Vivendi Games,0.12,0.04,0.0,0.01,0.17
5658,"Ed, Edd n Eddy: Jawbreakers!",GBA,2002,Adventure,BAM! Entertainment,0.23,0.08,0.0,0.01,0.32
13724,Metal Max Returns,SNES,1995,Role-Playing,Data East,0.0,0.0,0.04,0.0,0.04
6110,SingStar Country,PS2,2008,Misc,Sony Computer Entertainment,0.14,0.11,0.0,0.04,0.28
12427,Blast Lacrosse,PS,2001,Sports,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06
8391,Michael Jackson: The Experience 3D,3DS,2011,Misc,Ubisoft,0.13,0.03,0.0,0.01,0.17
14896,R-Type Delta,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0.0,0.0,0.03
16193,Satisfashion,Wii,2010,Misc,Destineer,0.01,0.0,0.0,0.0,0.01
8327,NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,0.16,0.0,0.0,0.01,0.17
9660,Monster Truck Madness,GBA,2003,Racing,THQ,0.09,0.03,0.0,0.0,0.12
4382,Silent Hill: Homecoming,X360,N/A,Action,Konami Digital Entertainment,0.25,0.16,0.0,0.04,0.45
1792,South Park,N64,1998,Shooter,Acclaim Entertainment,0.9,0.23,0.0,0.02,1.14
5944,Hamster Tarou,GB,1999,Simulation,Jorudan,0.0,0.0,0.3,0.0,0.3
6252,Castlevania: Aria of Sorrow,GBA,2003,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28
15256,Canimal Triple,PSV,2014,Misc,Warner Bros. Interactive Entertainment,0.0,0.02,0.0,0.0,0.02
13680,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.04,0.0,0.0,0.0,0.04
2083,Dead Space 3,X360,2013,Action,Electronic Arts,0.64,0.28,0.0,0.08,0.99
5629,SimAnimals,Wii,2009,Simulation,Electronic Arts,0.15,0.14,0.0,0.03,0.32
10258,Tyco RC: Assault with a Battery,PS,1999,Racing,Syscom,0.06,0.04,0.0,0.01,0.11
12323,Zill O'll Infinite Plus,PSP,2009,Role-Playing,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
13120,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,2007,Misc,Irem Software Engineering,0.0,0.0,0.05,0.0,0.05
13403,Arcana Famiglia: La storia della Aracana Famiglia,PSP,2011,Adventure,Comfort,0.0,0.0,0.05,0.0,0.05
6012,The Smurfs: Dance Party,Wii,2011,Misc,Ubisoft,0.22,0.04,0.0,0.02,0.29
11314,Zoids: Legacy,GBA,2003,Role-Playing,Tomy Corporation,0.06,0.02,0.0,0.0,0.08
15961,Drone Tactics,DS,2007,Strategy,Success,0.01,0.0,0.0,0.0,0.02
14176,Who Wants to be a Millionaire: 1st Edition,Wii,2007,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03
15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Sports,Hudson Soft,0.0,0.0,0.02,0.0,0.02
516,BioShock,X360,2007,Shooter,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
5586,Championship Bass,PS,1999,Sports,Electronic Arts,0.18,0.12,0.0,0.02,0.32
1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,0.91,0.39,0.0,0.13,1.43
10032,Brain Quest: Grades 5 & 6,DS,2008,Misc,Electronic Arts,0.11,0.0,0.0,0.01,0.11
6182,Driver: Parallel Lines,PS2,2006,Racing,Atari,0.12,0.1,0.03,0.03,0.28
15909,Tokyo Friend Park II DS,DS,2006,Misc,Rocket Company,0.0,0.0,0.02,0.0,0.02
6695,J Stars Victory Vs.,PS4,2015,Fighting,Namco Bandai Games,0.07,0.14,0.0,0.04,0.25
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,Platform,THQ,0.53,0.41,0.0,0.14,1.08
