Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015,Simulation,FuRyu,0.0,0.0,0.03,0.0,0.03
11811,OK! Puzzle Stars,DS,2010,Puzzle,Ubisoft,0.0,0.06,0.0,0.01,0.07
10991,FIFA 2001: Major League Soccer,PS2,2000,Sports,Electronic Arts,0.0,0.0,0.09,0.0,0.09
524,Imagine: Fashion Designer,DS,2007,Simulation,Ubisoft,1.32,1.19,0.0,0.3,2.81
2710,Syphon Filter: The Omega Strain,PS2,2004,Shooter,Sony Computer Entertainment,0.37,0.29,0.0,0.1,0.76
7559,Earth Defense Force: Insect Armageddon,PS3,2011,Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2
7481,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,0.16,0.04,0.0,0.01,0.21
12107,Monster High: New Ghoul in School,PS3,2015,Action,Little Orbit,0.0,0.06,0.0,0.01,0.07
1504,Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
2180,Ben 10: Alien Force,DS,2008,Action,Koch Media,0.65,0.22,0.0,0.09,0.95
14636,Hajime no Ippo: The Fighting,GBA,2002,Fighting,ESP,0.0,0.0,0.03,0.0,0.03
5769,Shrek's Carnival Craze Party Games,Wii,2008,Misc,Activision,0.28,0.0,0.0,0.02,0.31
3176,Cruis'n World,N64,1998,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64
14791,Lost Planet 2,PC,2010,Shooter,Capcom,0.0,0.02,0.0,0.01,0.03
15492,Mary King's Riding School,DS,2008,Simulation,Ghostlight,0.0,0.02,0.0,0.0,0.02
2432,Army Men: Air Attack,PS,1999,Action,3DO,0.47,0.32,0.0,0.06,0.85
5655,Disney's Extreme Skate Adventure,PS2,2003,Sports,Activision,0.16,0.12,0.0,0.04,0.32
1982,Imagine: Animal Doctor,DS,2007,Simulation,Ubisoft,0.45,0.49,0.0,0.11,1.05
11869,Pro Farm 1,PC,2011,Simulation,Excalibur Publishing,0.0,0.06,0.0,0.01,0.07
317,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,Nintendo,0.87,1.57,1.05,0.35,3.84
11963,Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,0.05,0.01,0.0,0.01,0.07
7530,Dark Messiah of Might and Magic Elements,X360,2008,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2
10675,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015,Action,D3Publisher,0.0,0.0,0.1,0.0,0.1
3370,XCOM: Enemy Unknown,PS3,2012,Strategy,Take-Two Interactive,0.24,0.25,0.0,0.11,0.6
10626,Big League Sports,Wii,2008,Sports,Activision,0.09,0.01,0.0,0.01,0.1
9727,Guardian's Crusade,PS,1998,Role-Playing,Activision,0.07,0.05,0.0,0.01,0.12
9132,Bravo Air Race,PS,1997,Racing,THQ,0.08,0.05,0.0,0.01,0.14
11338,Aliens versus Predator: Extinction,XB,2003,Strategy,Electronic Arts,0.06,0.02,0.0,0.0,0.08
2839,Kouchuu Ouja Mushi King,GBA,2005,Action,Sega,0.0,0.0,0.7,0.02,0.72
14334,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Misc,Hackberry,0.0,0.0,0.03,0.0,0.03
12180,Destrega,PS,1998,Fighting,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
9841,Fate/Extra CCC,PSP,2013,Action,Marvelous Entertainment,0.0,0.0,0.12,0.0,0.12
8778,Enthusia Professional Racing,PS2,2005,Racing,Konami Digital Entertainment,0.07,0.06,0.0,0.02,0.15
11122,Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09
549,Metroid,NES,1986,Action,Nintendo,1.33,0.31,1.04,0.05,2.73
5201,Assassin's Creed III,WiiU,2012,Action,Ubisoft,0.19,0.13,0.0,0.03,0.36
5479,Disney's Treasure Planet,PS2,2002,Action,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33
8969,Barbie Superpack: Secret Agent / Groovy Games,GBA,2005,Misc,Vivendi Games,0.1,0.04,0.0,0.0,0.15
3441,Petz Dogz 2,Wii,2007,Simulation,Ubisoft,0.53,0.01,0.0,0.04,0.58
1270,Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1.0,0.43,0.0,0.06,1.49
2058,Breath of Fire III,PS,1997,Role-Playing,Capcom,0.29,0.19,0.46,0.07,1.0
4436,G-Force,Wii,2009,Action,Disney Interactive Studios,0.19,0.2,0.0,0.05,0.44
6127,Haven: Call of the King,PS2,N/A,Platform,Midway Games,0.14,0.11,0.0,0.04,0.28
16417,thinkSMART: Chess for Kids,DS,2011,Misc,Mentor Interactive,0.01,0.0,0.0,0.0,0.01
4922,Need for Speed: Nitro,DS,2009,Racing,Electronic Arts,0.22,0.13,0.0,0.04,0.39
4701,Mobile Suit Gundam,SAT,1995,Action,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41
16411,Sega Rally Revo,PC,2007,Racing,Sega,0.0,0.01,0.0,0.0,0.01
14529,Braid,PC,2009,Platform,Number None,0.0,0.02,0.0,0.01,0.03
11102,Momu-chan Diet Wii: Figurobics by Chon Dayon,Wii,2010,Misc,Hudson Soft,0.0,0.0,0.09,0.0,0.09
8380,SSX On Tour,GC,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17
12659,Myst III: Exile,XB,2002,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.06
4180,FIFA Soccer 13,PSV,2012,Action,Electronic Arts,0.0,0.3,0.05,0.12,0.47
13314,Forza Motorsport 3: Ultimate Edition,X360,2010,Racing,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1998,Action,Swing! Entertainment,0.03,0.02,0.0,0.0,0.05
5372,Chicken Riot,Wii,2010,Action,City Interactive,0.15,0.16,0.0,0.03,0.34
16343,Grooverider: Slot Car Thunder,GC,2003,Racing,Encore,0.01,0.0,0.0,0.0,0.01
9797,Rush,PSP,2006,Racing,Midway Games,0.11,0.0,0.0,0.01,0.12
5489,Shrek SuperSlam,GBA,2005,Action,Activision,0.24,0.09,0.0,0.01,0.33
8606,TimeShift,PS3,2007,Shooter,Vivendi Games,0.14,0.01,0.0,0.01,0.16
7272,Disney's Magical Quest Starring Mickey and Minnie,GBA,2002,Action,Nintendo,0.16,0.06,0.0,0.0,0.22
15960,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02
7028,Ultimate Band,DS,2008,Misc,Disney Interactive Studios,0.19,0.02,0.0,0.02,0.23
10850,Metal Fight Beyblade,DS,2009,Action,Hudson Soft,0.0,0.0,0.09,0.0,0.09
6141,The King of Fighters '95,SAT,1995,Fighting,SNK Playmore,0.0,0.0,0.28,0.0,0.28
9752,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007,Shooter,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
2594,Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0.0,0.0,0.8,0.0,0.8
13952,Resident Evil 6,XOne,2016,Shooter,Capcom,0.03,0.0,0.0,0.0,0.04
12927,ZombiU,PS4,2016,Action,Ubisoft,0.0,0.04,0.01,0.01,0.05
16334,Rondo of Swords (jp sales),DS,2007,Role-Playing,Success,0.0,0.0,0.01,0.0,0.01
11177,Bella Sara,DS,2008,Misc,Codemasters,0.04,0.03,0.0,0.01,0.09
11888,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,2009,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
6055,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991,Role-Playing,Angel Studios,0.0,0.0,0.29,0.0,0.29
3754,Tales of Symphonia: Dawn of the New World,Wii,2008,Role-Playing,Namco Bandai Games,0.22,0.05,0.24,0.03,0.54
8621,MLB 11: The Show,PSP,2011,Sports,Sony Computer Entertainment,0.15,0.0,0.0,0.01,0.16
10524,Culdcept DS,DS,2008,Strategy,Sega,0.0,0.0,0.1,0.0,0.1
4231,Classic NES Series: Pac-Man,GBA,2004,Puzzle,Nintendo,0.25,0.09,0.12,0.01,0.46
478,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts,1.33,1.12,0.08,0.45,2.97
8287,SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17
2261,Balloon Fight,NES,1985,Platform,Nintendo,0.39,0.09,0.43,0.01,0.92
14305,GunGriffon: Allied Strike,XB,2004,Simulation,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03
16139,Dragon's Dogma Online: Season 2,PS4,2016,Action,Capcom,0.0,0.0,0.01,0.0,0.01
7685,Tom Clancy's Splinter Cell: Essentials,PSP,2006,Shooter,Ubisoft,0.17,0.01,0.0,0.02,0.2
16456,Winx Club: Saving Alfea,3DS,2014,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01
13416,Yoru no Nai Kuni,PS3,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
765,Mahjong,NES,1983,Misc,Nintendo,0.01,0.0,2.13,0.0,2.14
16444,G1 Jockey 4 2007,PS2,2007,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01
13275,Detective Conan: Marionette Symphony,3DS,2013,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
2806,Practise English!,DS,2007,Misc,Nintendo,0.0,0.0,0.73,0.0,0.73
11139,Jikkyou Powerful Pro Yakyuu 2012,PSV,2012,Action,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
10062,The Settlers,DS,2007,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999,Fighting,Human Entertainment,0.0,0.0,0.12,0.01,0.12
11889,Elements of Destruction,DS,2007,Strategy,THQ,0.07,0.0,0.0,0.01,0.07
10514,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995,Fighting,Atlus,0.0,0.0,0.1,0.01,0.1
14792,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
4052,J-League Pro Soccer Club wo Tsukurou! 2,SAT,1997,Sports,Sega,0.0,0.0,0.49,0.0,0.49
4439,Densetsu no Stafi 2,GBA,2003,Platform,Nintendo,0.0,0.0,0.43,0.01,0.44
1881,Namco Museum Battle Collection,PSP,2005,Misc,Sony Computer Entertainment,0.75,0.18,0.0,0.16,1.09
4659,Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.42
7265,NCAA Basketball 09,X360,2008,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
11050,Golden Nugget 64,N64,1998,Misc,Electronic Arts,0.07,0.02,0.0,0.0,0.09
9091,PaRappa The Rapper 2,PS2,2001,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14
11179,Karaoke Revolution,XB,2004,Misc,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.09
8748,Deponia,PC,2012,Adventure,Daedalic,0.0,0.13,0.0,0.03,0.15
5843,1701 A.D.,PC,2006,Simulation,Deep Silver,0.0,0.25,0.0,0.05,0.3
2084,Phoenix Wright: Ace Attorney,DS,2005,Adventure,Capcom,0.49,0.07,0.39,0.05,0.99
12903,Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,0.0,0.04,0.0,0.01,0.05
5939,Spirit: Stallion of the Cimarron,GBA,2002,Platform,THQ,0.21,0.08,0.0,0.01,0.3
2371,Cooking Mama: World Kitchen,Wii,2008,Simulation,505 Games,0.51,0.28,0.01,0.08,0.88
11189,Rollcage Stage II,PS,2000,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
10168,Green Lantern: Rise of the Manhunters,DS,2011,Action,Warner Bros. Interactive Entertainment,0.08,0.02,0.0,0.01,0.11
6653,Kung Fu Panda 2,X360,2011,Action,THQ,0.16,0.07,0.0,0.02,0.25
1550,Kid Icarus: Uprising,3DS,2012,Action,Nintendo,0.48,0.35,0.36,0.07,1.28
14626,Exist Archive: The Other Side of the Sky,PS4,2015,Role-Playing,Aksys Games,0.0,0.0,0.03,0.0,0.03
7015,ESPN NHL Hockey,PS2,2003,Sports,Sega,0.11,0.09,0.0,0.03,0.23
9882,Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12
1498,Cars 2,DS,2011,Racing,Disney Interactive Studios,0.72,0.44,0.04,0.12,1.32
2771,LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.27,0.0,0.06,0.74
2070,Road & Track Presents: The Need for Speed,PS,1995,Racing,Electronic Arts,0.56,0.38,0.0,0.07,1.0
9207,Power Gig: Rise of the SixString,PS3,2010,Misc,Unknown,0.13,0.0,0.0,0.01,0.14
11312,Sniper: Ghost Warrior 2,PC,2013,Shooter,City Interactive,0.02,0.05,0.0,0.01,0.08
4995,Batman: Arkham City,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.18,0.0,0.03,0.38
4243,Kessen II,PS2,2001,Strategy,THQ,0.13,0.1,0.2,0.03,0.46
3215,Ape Escape 2,PS2,2002,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63
11035,Cardfight!! Vanguard: Ride to Victory,3DS,2013,Misc,FuRyu,0.0,0.0,0.09,0.0,0.09
442,Spider-Man,PS,2000,Action,Activision,1.7,1.25,0.02,0.16,3.13
10640,Lode Runner 3-D,N64,1998,Action,Infogrames,0.08,0.02,0.0,0.0,0.1
5622,"Go, Diego, Go!: Great Dinosaur Rescue",PS2,2008,Action,Take-Two Interactive,0.16,0.12,0.0,0.04,0.32
8447,Apache: Air Assault,X360,2010,Simulation,Activision,0.12,0.04,0.0,0.01,0.17
557,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,1.85,0.64,0.01,0.19,2.69
14640,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
5807,Shaun White Snowboarding: World Stage,Wii,2009,Sports,Ubisoft,0.25,0.04,0.0,0.02,0.31
6140,Marvel Nemesis: Rise of the Imperfects,XB,2005,Fighting,Electronic Arts,0.21,0.06,0.0,0.01,0.28
1152,Dollar Dash,PS2,2005,Action,Take-Two Interactive,1.3,0.23,0.0,0.07,1.6
9055,Mojo!,PS2,2003,Puzzle,Mindscape,0.07,0.05,0.0,0.02,0.14
14408,Highschool Terra Story,SAT,1998,Adventure,KID,0.0,0.0,0.03,0.0,0.03
2618,Dead Island: Riptide,X360,2013,Action,Deep Silver,0.44,0.27,0.01,0.07,0.79
1233,The Simpsons Skateboarding,PS2,2002,Sports,Electronic Arts,0.36,0.9,0.0,0.27,1.52
912,Madden NFL 09,PS3,2008,Sports,Electronic Arts,1.56,0.15,0.0,0.18,1.89
11832,Pong / Asteroids / Yars' Revenge,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
176,Donkey Kong 64,N64,1999,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27
15992,DokuSui: DokiDoki Suikoden,PSP,2011,Role-Playing,Irem Software Engineering,0.0,0.0,0.01,0.0,0.01
14516,D.C.I.F.: Da Capo Innocent Finale,PS2,2009,Adventure,Sweets,0.0,0.0,0.03,0.0,0.03
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010,Simulation,Activision,0.41,0.11,0.0,0.04,0.55
3249,Far Cry 4,PC,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62
8787,Jikkyou Powerful Pro Yakyuu 2009,PS2,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
16090,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,Takara Tomy,0.0,0.0,0.01,0.0,0.01
13804,Thoroughbred Breeder II Plus,PS,1995,Simulation,Hect,0.0,0.0,0.04,0.0,0.04
13917,Rabbids Land,WiiU,2012,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
10212,Puss in Boots,DS,2011,Action,THQ,0.09,0.01,0.0,0.01,0.11
4407,Crash: Mind Over Mutant,PSP,2008,Platform,Vivendi Games,0.11,0.22,0.0,0.12,0.45
3251,Tiger Woods PGA Tour 2004,XB,2003,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62
7406,The Land Before Time: Big Water Adventure,PS,2002,Platform,TDK Mediactive,0.12,0.08,0.0,0.01,0.21
2291,Super Momotarou Dentetsu III,SNES,1994,Simulation,Hudson Soft,0.0,0.0,0.91,0.0,0.91
6213,Pac-Man Fever,GC,N/A,Misc,Unknown,0.21,0.06,0.0,0.01,0.28
6691,F1 Pole Position 64,N64,1997,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25
13318,To Heart 2 DX Plus,PS3,2011,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
14116,XBLAZE Code: Embryo,PS3,2013,Adventure,Arc System Works,0.02,0.0,0.01,0.0,0.03
13404,Tokyo Ghoul: Jail,PSV,2015,Racing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
10143,Truth or Lies,X360,2010,Misc,THQ,0.07,0.03,0.0,0.01,0.11
9148,NBA ShootOut 2002,PS,2001,Sports,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
1435,LEGO Harry Potter: Years 5-7,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.76,0.47,0.0,0.13,1.36
13537,Top Gun,DS,2006,Simulation,505 Games,0.04,0.0,0.0,0.0,0.04
2531,Madden NFL 25,PS4,2013,Sports,Electronic Arts,0.62,0.13,0.0,0.07,0.82
7050,Project CARS,XOne,2015,Racing,Slightly Mad Studios,0.08,0.13,0.0,0.02,0.23
9017,Rayman 3,GBA,2003,Platform,Ubisoft,0.1,0.04,0.0,0.0,0.14
14066,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,PSP,2010,Adventure,Yeti,0.0,0.0,0.04,0.0,0.04
8410,RC Revenge Pro,PS2,2000,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.17
7293,SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,0.05,0.13,0.0,0.04,0.22
6871,Midway's Greatest Arcade Hits Volume 1,N64,2000,Misc,Midway Games,0.19,0.05,0.0,0.0,0.24
14558,Pro Cycling Manager 2016,PC,2016,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03
4029,Lego Batman 3: Beyond Gotham,PSV,2014,Action,Warner Bros. Interactive Entertainment,0.09,0.29,0.0,0.11,0.49
1796,Super R.C. Pro-Am,GB,1991,Racing,Nintendo,0.58,0.37,0.15,0.04,1.14
16223,Dynasty Warriors: Eiketsuden,PS4,2016,Action,Tecmo Koei,0.0,0.0,0.01,0.0,0.01
8827,Kids Learn Math: A+ Edition,DS,2011,Misc,Unknown,0.14,0.0,0.0,0.01,0.15
6179,Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010,Misc,Warner Bros. Interactive Entertainment,0.27,0.0,0.0,0.02,0.28
4456,Jump Start Pet Rescue,Wii,2009,Misc,Knowledge Adventure,0.41,0.0,0.0,0.03,0.44
12366,Challenge Me: Brain Puzzles,DS,2009,Puzzle,Oxygen Interactive,0.06,0.0,0.0,0.0,0.06
2861,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,2007,Role-Playing,Square Enix,0.18,0.01,0.5,0.02,0.71
3968,Chopper Command,2600,1982,Shooter,Activision,0.47,0.03,0.0,0.01,0.5
3331,Littlest Pet Shop: Jungle,DS,2008,Simulation,Electronic Arts,0.34,0.2,0.0,0.06,0.61
1582,LEGO The Lord of the Rings,X360,2012,Action,Warner Bros. Interactive Entertainment,0.63,0.51,0.0,0.11,1.26
1358,NBA Live 06 (Weekly american sales),PS2,2005,Sports,Electronic Arts,1.35,0.05,0.0,0.02,1.42
5968,Junior Brain Trainer 2,DS,2010,Misc,GSP,0.04,0.21,0.0,0.04,0.29
4750,Buzz! Junior: Jungle Party,PS2,2006,Misc,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
6136,Fantastic 4: Flame On,GBA,2005,Action,Activision,0.2,0.08,0.0,0.01,0.28
13122,Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05
12725,Zero Divide,PS,1995,Fighting,Ocean,0.03,0.02,0.0,0.0,0.06
1556,Road Rash,PS,1995,Racing,Electronic Arts,0.71,0.48,0.0,0.08,1.27
5120,Rage,PC,2011,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37
5633,Rayman 2: The Great Escape,PS,2000,Platform,Ubisoft,0.18,0.12,0.0,0.02,0.32
2273,MLB 15: The Show,PS4,2015,Sports,Sony Computer Entertainment,0.67,0.08,0.0,0.17,0.92
5067,Monster Jam: Path of Destruction,DS,2010,Racing,Activision,0.35,0.0,0.0,0.02,0.38
3451,The Lord of the Rings: The Third Age,PS2,2004,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58
9444,Contra III: The Alien Wars,SNES,1992,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
14385,Hakuoki Zuisouroku Omokage Hana,PSV,2015,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03
1492,Gyromite,NES,1985,Puzzle,Nintendo,0.73,0.16,0.4,0.03,1.32
2103,Shadow The Hedgehog,GC,2005,Platform,Sega,0.76,0.2,0.0,0.03,0.99
3855,Kung Fu Panda,PS3,2008,Action,Activision,0.21,0.21,0.0,0.09,0.52
5149,Shin Megami Tensei II,SNES,1994,Role-Playing,Atlus,0.0,0.0,0.37,0.0,0.37
6972,NASCAR Thunder 2004,XB,2003,Racing,Electronic Arts,0.18,0.05,0.0,0.01,0.23
9877,Disney's Extreme Skate Adventure,GC,2003,Sports,Activision,0.09,0.02,0.0,0.0,0.12
14245,Maximum Racing: GP Classic Racing,Wii,2010,Racing,Nordic Games,0.03,0.0,0.0,0.0,0.03
2659,Harry Potter and the Half-Blood Prince,Wii,2009,Action,Electronic Arts,0.28,0.4,0.0,0.09,0.77
36,Call of Duty: Black Ops II,X360,2012,Shooter,Activision,8.25,4.3,0.07,1.12,13.73
418,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.33,0.12,0.51,3.23
13115,Hercules: The Legendary Journeys,N64,2000,Role-Playing,Titus,0.04,0.01,0.0,0.0,0.05
158,Super Smash Bros.,N64,1999,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55
13627,Duke Nukem Trilogy: Critical Mass,DS,2011,Shooter,Deep Silver,0.04,0.0,0.0,0.0,0.04
11997,Ant Nation,DS,2009,Simulation,Konami Digital Entertainment,0.06,0.01,0.0,0.01,0.07
9197,NFL Blitz 20-03,GC,2002,Sports,Midway Games,0.11,0.03,0.0,0.0,0.14
2360,Peppa Pig: The Game,DS,2008,Misc,Pinnacle,0.0,0.82,0.0,0.06,0.88
9123,Cabela's Outdoor Adventures (2009),PS2,2009,Sports,Activision Value,0.07,0.05,0.0,0.02,0.14
11507,Samurai Shodown III,NG,1995,Fighting,SNK,0.0,0.0,0.08,0.0,0.08
1134,Just Cause 2,X360,2010,Action,Square Enix,0.59,0.85,0.02,0.17,1.62
13030,Winning Post 7 2010,PSP,2010,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
5985,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009,Action,Namco Bandai Games,0.0,0.1,0.17,0.02,0.29
10733,Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0.0,0.09,0.0,0.01,0.1
1135,Rock Band,PS3,N/A,Misc,Electronic Arts,0.99,0.41,0.0,0.22,1.62
3777,NASCAR 09,PS2,2008,Racing,Electronic Arts,0.26,0.2,0.0,0.07,0.53
10615,USA Today Puzzle Craze,DS,2009,Puzzle,Destineer,0.09,0.0,0.0,0.01,0.1
6764,Turning Point: Fall of Liberty,PS3,2008,Shooter,Codemasters,0.21,0.01,0.0,0.02,0.25
10679,College Hoops 2K6,XB,2005,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1
10482,PictoImage,DS,2007,Puzzle,Sega,0.1,0.0,0.0,0.01,0.1
14835,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03
11900,The Testament of Sherlock Holmes,PC,2012,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07
10279,Constantine,PS2,2005,Action,SCi,0.05,0.04,0.0,0.01,0.11
9128,Farming Simulator 2012,3DS,2012,Action,Excalibur Publishing,0.0,0.12,0.0,0.02,0.14
15031,Backyard NFL Football,DS,2007,Sports,Atari,0.02,0.0,0.0,0.0,0.02
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0.0,0.0,0.03,0.0,0.03
