Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4898,Disney's Brother Bear,GBA,2003,Action,THQ,0.28,0.1,0.0,0.01,0.39
14506,Marble Madness / Klax,GBA,2005,Puzzle,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005,Role-Playing,Nintendo,0.81,0.3,0.0,0.02,1.13
5196,Mobile Suit Z-Gundam,PS,1997,Action,Namco Bandai Games,0.0,0.0,0.34,0.02,0.36
7225,ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment,0.18,0.04,0.0,0.0,0.22
10328,Angry Birds Star Wars,WiiU,2013,Strategy,Activision,0.06,0.04,0.0,0.01,0.11
13324,Pet Vet: Down Under,DS,2009,Simulation,Deep Silver,0.04,0.0,0.0,0.0,0.05
5597,LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.18,0.11,0.0,0.03,0.32
6076,Looney Tunes Racing,PS,2000,Racing,Infogrames,0.16,0.11,0.0,0.02,0.29
7587,Spy Hunter,GC,2002,Racing,Midway Games,0.16,0.04,0.0,0.01,0.2
8249,NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17
11307,Dead or Alive 5,XOne,2015,Fighting,Tecmo Koei,0.04,0.03,0.01,0.01,0.08
2966,The Lord of the Rings: The Return of the King,GC,2003,Action,Electronic Arts,0.53,0.14,0.0,0.02,0.69
10094,The Price is Right: Decades,X360,2011,Misc,Ubisoft,0.11,0.0,0.0,0.01,0.11
10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
1946,Call of Duty 4: Modern Warfare,DS,2007,Shooter,Activision,0.96,0.02,0.01,0.08,1.06
11387,Kamen Rider: Travelers Senki,3DS,2013,Action,Seventh Chord,0.0,0.0,0.08,0.0,0.08
3571,The Sims: Bustin' Out,XB,2003,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56
2548,Army Men: Sarge's Heroes,N64,1999,Action,3DO,0.68,0.12,0.0,0.01,0.81
8075,FIFA Soccer 07,GC,2006,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
4514,Bionicle,PS2,2003,Action,Electronic Arts,0.21,0.17,0.0,0.06,0.43
7283,Saltwater Sportfishing,PS,2001,Sports,Take-Two Interactive,0.12,0.08,0.0,0.01,0.22
239,Madden NFL 2005,PS2,2004,Sports,Electronic Arts,4.18,0.26,0.01,0.08,4.53
333,Resident Evil 3: Nemesis,PS,1999,Action,Eidos Interactive,1.3,0.77,1.54,0.11,3.72
10686,Zero4 Champ RR-Z,SNES,1995,Racing,Media Rings,0.0,0.0,0.1,0.0,0.1
5401,MX vs. ATV Untamed,Wii,2008,Racing,THQ,0.29,0.03,0.0,0.03,0.34
6271,Rapala Pro Bass Fishing 2010,PS3,2010,Sports,Activision,0.18,0.06,0.0,0.03,0.27
2132,NCAA Football 06,XB,2005,Sports,Electronic Arts,0.73,0.21,0.0,0.03,0.97
14011,Enchanted Arms (JP sales),PS3,2007,Role-Playing,Ubisoft,0.0,0.0,0.04,0.0,0.04
14080,NHRA Drag Racing: Countdown to the Championship,PS2,2007,Racing,THQ,0.02,0.01,0.0,0.0,0.04
11792,Margot's Word Brain,DS,2008,Puzzle,Zoo Games,0.07,0.0,0.0,0.01,0.07
6215,Real Pool,PS2,2000,Sports,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.28
11743,Beat City,DS,2010,Misc,THQ,0.07,0.0,0.0,0.01,0.07
2032,Shrek 2,GC,2004,Platform,Activision,0.73,0.26,0.01,0.03,1.02
9856,Tom Clancy's EndWar,PSP,2008,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.12
1393,Bakugan: Battle Brawlers,DS,2009,Action,Activision,1.27,0.02,0.0,0.09,1.39
10178,Maximum Force,PS,1997,Shooter,GT Interactive,0.06,0.04,0.0,0.01,0.11
13835,The Movies,PC,2005,Simulation,Activision,0.01,0.03,0.0,0.01,0.04
14111,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,2010,Misc,Unknown,0.0,0.0,0.03,0.0,0.03
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
11491,Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0.0,0.0,0.08
3245,Wild ARMs 3,PS2,2002,Role-Playing,Ubisoft,0.16,0.13,0.29,0.04,0.62
7069,Musou Orochi Z,PS3,2009,Action,Tecmo Koei,0.0,0.0,0.23,0.0,0.23
10470,The Wolf Among Us,PS3,2014,Adventure,Telltale Games,0.05,0.03,0.0,0.02,0.1
1623,SpongeBob SquarePants: Battle for Bikini Bottom,GBA,2003,Platform,THQ,0.88,0.33,0.0,0.02,1.23
10290,BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.11
1539,Midnight Club 3: DUB Edition (America weekly sales),PS2,2005,Racing,Take-Two Interactive,1.22,0.05,0.0,0.01,1.29
15536,Shrek / Shark Tale Game Boy Advance Video,GBA,2006,Misc,Hasbro Interactive,0.01,0.0,0.0,0.0,0.02
15614,Agatha Christie: Death on the Nile,PC,2008,Adventure,Big Fish Games,0.0,0.01,0.0,0.0,0.02
3967,Disney Sing It,PS2,2008,Misc,Disney Interactive Studios,0.25,0.19,0.0,0.06,0.5
11156,Digimon World 4,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
5616,Tony Hawk's American Wasteland,X360,2005,Sports,Activision,0.28,0.02,0.0,0.03,0.32
2753,X-Men Origins: Wolverine - Uncaged Edition,PS3,2009,Action,Activision,0.31,0.32,0.0,0.13,0.75
12600,Trapt,PS2,2005,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06
385,Borderlands,X360,2009,Shooter,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44
10191,Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0.0,0.0,0.11
2120,Sniper Elite V2,PS3,2012,Shooter,505 Games,0.38,0.39,0.06,0.15,0.98
15123,Franklin's Great Adventures,DS,2006,Action,Game Factory,0.02,0.0,0.0,0.0,0.02
8707,Ultimate Spider-Man,DS,2005,Action,Activision,0.14,0.0,0.0,0.01,0.16
4694,Wheel of Fortune: 2nd Edition,PS,2000,Misc,Hasbro Interactive,0.23,0.16,0.0,0.03,0.41
13888,Bullet Girls 2,PSV,2016,Action,D3Publisher,0.0,0.0,0.04,0.0,0.04
14166,SX Superstar,GC,2003,Racing,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.03
15176,Happiness! De-Lucks,PS2,2007,Adventure,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
2864,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,2015,Action,Square Enix,0.16,0.13,0.37,0.06,0.71
3192,Tony Hawk's Pro Skater 2x,XB,2001,Sports,Activision,0.41,0.19,0.0,0.03,0.63
7136,Legion: The Legend of Excalibur,PS2,2002,Action,Midway Games,0.11,0.09,0.0,0.03,0.22
4431,DmC: Devil May Cry,X360,2013,Action,Capcom,0.26,0.13,0.01,0.04,0.44
7575,MLB 12: The Show,PSV,2012,Sports,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2
366,Battlefield 4,X360,2013,Shooter,Electronic Arts,2.14,1.08,0.02,0.29,3.53
2986,Naruto: Clash of Ninja,GC,2003,Fighting,Tomy Corporation,0.53,0.14,0.0,0.02,0.68
7166,Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,0.0,0.0,0.22,0.0,0.22
8595,Culdcept SAGA,X360,2006,Role-Playing,Namco Bandai Games,0.12,0.0,0.03,0.01,0.16
15862,Transformers: Prime,Wii,2012,Action,Activision,0.0,0.01,0.0,0.0,0.02
11365,Godzilla Generations,DC,1998,Action,Sega,0.0,0.0,0.08,0.0,0.08
3605,Barbie Groovy Games,GBA,2002,Misc,Universal Interactive,0.4,0.15,0.0,0.01,0.56
9995,Dead Island Definitive Collection,PS4,2016,Action,Deep Silver,0.02,0.07,0.01,0.02,0.12
15753,Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,0.01,0.0,0.0,0.0,0.02
15741,Clue / Mouse Trap / Perfection / Aggravation,DS,2006,Misc,Unknown,0.02,0.0,0.0,0.0,0.02
14599,Guitar Freaks V & DrumMania V,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
1256,Final Fantasy XIV: A Realm Reborn,PC,2010,Role-Playing,Square Enix,0.86,0.48,0.0,0.17,1.5
694,Pokemon Ranger: Shadows of Almia,DS,2008,Role-Playing,Nintendo,0.95,0.54,0.62,0.18,2.3
6377,Section 8,X360,2009,Shooter,SouthPeak Games,0.15,0.09,0.0,0.03,0.27
2614,Dance Dance Revolution SuperNOVA 2,PS2,2007,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
4079,Battlefield: Hardline,PS3,2015,Shooter,Electronic Arts,0.12,0.23,0.07,0.07,0.49
4151,NBA Live 99,N64,1998,Sports,Electronic Arts,0.45,0.02,0.0,0.0,0.47
15966,Ship Simulator 2008,PC,2007,Simulation,Lighthouse Interactive,0.0,0.01,0.0,0.0,0.02
15730,MX vs. ATV Supercross Encore,XOne,2015,Sports,Nordic Games,0.02,0.0,0.0,0.0,0.02
13846,PopStar Guitar,PS2,2008,Misc,XS Games,0.02,0.01,0.0,0.0,0.04
6483,Ford Racing 3,PS2,2004,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26
16003,Smart Kid's Mega Game Mix,DS,2009,Misc,UFO Interactive,0.01,0.0,0.0,0.0,0.01
12185,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,0.0,0.0,0.07,0.0,0.07
14484,Power Rangers Super Megaforce,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.03
8248,The Grim Adventures of Billy & Mandy,GC,2006,Action,Midway Games,0.13,0.03,0.0,0.0,0.17
8995,Tamagotchi no Appare! Niji Venture,DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14
1060,NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1.36,0.18,0.0,0.15,1.69
5992,Kagero: Deception II,PS,1998,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29
10515,Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,0.0,0.0,0.1,0.0,0.1
13325,World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006,Misc,Activision,0.04,0.0,0.0,0.0,0.05
12332,Spy Fox in Dry Cereal,Wii,2008,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06
11881,Hakuouki: Yuugi Roku,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.07,0.0,0.07
3036,BioShock Infinite,PC,2013,Shooter,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
12815,SeaBlade,XB,2002,Shooter,TDK Mediactive,0.04,0.01,0.0,0.0,0.06
9981,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,PS2,2007,Misc,D3Publisher,0.0,0.0,0.12,0.0,0.12
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Shooter,Ubisoft,0.87,0.05,0.02,0.08,1.02
8840,Ultimate Board Game Collection,Wii,2007,Misc,Xplosiv,0.14,0.0,0.0,0.01,0.15
4424,X-Men Legends II: Rise of Apocalypse,XB,2005,Role-Playing,Activision,0.3,0.12,0.0,0.02,0.44
7072,Naruto Shippuden: Ninja Council 4,DS,2007,Action,Nintendo,0.09,0.0,0.13,0.01,0.23
3016,Club Penguin: Elite Penguin Force - Herbert's Revenge,DS,2010,Adventure,Disney Interactive Studios,0.4,0.22,0.0,0.06,0.67
11511,Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,GBA,2004,Strategy,Nintendo,0.0,0.0,0.08,0.0,0.08
11190,Samurai Warriors 2: Xtreme Legends,PS2,2007,Action,Tecmo Koei,0.04,0.03,0.0,0.01,0.09
1211,Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.68,0.43,0.29,0.14,1.54
13599,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",DS,2006,Adventure,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04
8844,Musashi: Samurai Legend,PS2,2005,Role-Playing,Atari,0.07,0.06,0.0,0.02,0.15
9247,I Spy: Universe,DS,2010,Puzzle,Scholastic Inc.,0.13,0.0,0.0,0.01,0.14
9692,Galidor: Defenders of the Outer Dimension,GBA,2002,Action,Electronic Arts,0.09,0.03,0.0,0.0,0.12
10561,My Healthy Cooking Coach,DS,N/A,Simulation,Unknown,0.09,0.0,0.0,0.01,0.1
4529,Ghostbusters: The Video Game,PS2,2009,Action,Atari,0.15,0.04,0.0,0.24,0.43
367,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,0.71,2.4,0.02,0.4,3.53
10989,Disney's The Haunted Mansion,XB,2003,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
714,Resident Evil 4,Wii,2007,Action,Capcom,1.34,0.57,0.14,0.21,2.26
5061,Madagascar: Escape 2 Africa,PS2,2008,Action,Activision,0.12,0.0,0.0,0.26,0.38
4646,Monster Jam: Urban Assault,Wii,2008,Racing,Activision,0.39,0.0,0.0,0.03,0.42
5072,WWE SmackDown vs. Raw 2011,PS2,2010,Fighting,THQ,0.24,0.07,0.0,0.07,0.38
4391,WWE WrestleMania 21,XB,2005,Fighting,THQ,0.34,0.1,0.0,0.02,0.45
13552,Star X,GBA,2002,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.04
38,Call of Duty: Modern Warfare 3,PS3,2011,Shooter,Activision,5.54,5.82,0.49,1.62,13.46
13761,Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04
13410,Atelier Ayesha: The Alchemist of Dusk,PSV,2014,Role-Playing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05
10767,Ice Age 2: The Meltdown,XB,2006,Platform,Vivendi Games,0.07,0.02,0.0,0.0,0.1
2932,NCAA Football 2001,PS,2000,Sports,Electronic Arts,0.39,0.26,0.0,0.05,0.7
5913,FIFA 15,PC,2014,Sports,Electronic Arts,0.0,0.27,0.0,0.03,0.3
8589,Space Invaders,N64,1999,Shooter,Activision,0.13,0.03,0.0,0.0,0.16
300,Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
2759,Borderlands: The Pre-Sequel,X360,2014,Shooter,Take-Two Interactive,0.46,0.22,0.01,0.06,0.75
11279,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,PS2,2007,Misc,Hackberry,0.0,0.0,0.08,0.0,0.08
9118,MX vs. ATV Reflex,DS,2009,Racing,THQ,0.13,0.0,0.0,0.01,0.14
15449,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,2015,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
6827,F1 2015,XOne,2015,Racing,Codemasters,0.08,0.15,0.0,0.02,0.24
9286,Magnetica,DS,2006,Puzzle,Nintendo,0.08,0.01,0.03,0.01,0.14
221,Crash Team Racing,PS,1999,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
2758,Just Dance 2015,WiiU,2014,Misc,Ubisoft,0.4,0.28,0.0,0.07,0.75
12362,Age of Empires Online,PC,2011,Strategy,Microsoft Game Studios,0.01,0.04,0.0,0.01,0.06
13267,2002 FIFA World Cup,GC,2002,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
14676,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,2011,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03
15139,Shonen Jump's One Piece: Grand Adventure,PS2,2005,Fighting,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
14440,Ebikore Photo Kano Kiss,PSV,2015,Action,Kadokawa Games,0.0,0.0,0.03,0.0,0.03
7073,Genji: Dawn of the Samurai,PS2,2005,Action,Sony Computer Entertainment,0.11,0.09,0.0,0.03,0.23
11512,NBA 10: The Inside,PSP,2009,Sports,Sony Computer Entertainment,0.07,0.0,0.0,0.01,0.08
14730,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011,Misc,Idea Factory,0.0,0.0,0.03,0.0,0.03
14286,The Walking Dead: Season One,PC,2012,Adventure,Avanquest Software,0.0,0.03,0.0,0.01,0.03
6890,Ratchet & Clank: Going Commando (JP weekly sales),PS2,2003,Action,Sony Computer Entertainment,0.0,0.0,0.24,0.0,0.24
4046,Pokemon Art Academy,3DS,2014,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49
3788,Burnout Revenge,XB,2005,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53
16279,Assetto Corsa,XOne,2016,Racing,505 Games,0.0,0.01,0.0,0.0,0.01
10439,Imagine: Soccer Captain,DS,2009,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.1
5907,John Deere: Harvest in the Heartland,DS,2007,Simulation,Ubisoft,0.23,0.04,0.0,0.02,0.3
2477,FIFA 15,PSV,2014,Sports,Electronic Arts,0.13,0.48,0.04,0.19,0.84
8619,Battle Soccer: Field no Hasha,SNES,1992,Sports,Banpresto,0.0,0.0,0.16,0.0,0.16
14564,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011,Misc,Unknown,0.0,0.0,0.03,0.0,0.03
13558,Record of Agarest War: Marriage,PSP,2012,Role-Playing,Compile Heart,0.0,0.0,0.04,0.0,0.04
9190,Sid Meier's Pirates!,XB,2005,Strategy,Take-Two Interactive,0.11,0.03,0.0,0.01,0.14
7701,Ore no Shikabane o Koete Yuke,PSP,2011,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.2,0.0,0.2
641,Dragon Ball Z: Budokai 2,PS2,2003,Fighting,Atari,1.63,0.22,0.51,0.06,2.41
12333,Cel Damage,GC,2002,Racing,Electronic Arts,0.05,0.01,0.0,0.0,0.06
2638,Puzzler World,DS,2009,Puzzle,Ubisoft,0.41,0.3,0.0,0.07,0.78
13708,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,0.04,0.0,0.0,0.0,0.04
4635,Blazing Angels: Squadrons of WWII,X360,2006,Simulation,Ubisoft,0.36,0.03,0.0,0.03,0.42
8607,Blitz: The League,X360,2006,Sports,Midway Games,0.15,0.0,0.0,0.01,0.16
3858,Tomb Raider: Legend,PS2,2006,Action,Eidos Interactive,0.25,0.19,0.02,0.06,0.52
7335,We Sing Robbie Williams,Wii,2010,Misc,Nordic Games,0.0,0.19,0.0,0.03,0.21
9982,ASH: Archaic Sealed Heat,DS,2007,Role-Playing,Nintendo,0.0,0.0,0.12,0.0,0.12
9627,Baroque,PS2,2007,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.01,0.13
11098,Pro Yaky? Spirits 2014,PSP,2014,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
3438,Doom 3 BFG Edition,PS3,2012,Shooter,Bethesda Softworks,0.26,0.22,0.0,0.1,0.59
1162,The Legend of Zelda: Twilight Princess,GC,2006,Action,Nintendo,1.15,0.36,0.04,0.04,1.59
11587,Striker 96,PS,1995,Sports,Time Warner Interactive,0.04,0.03,0.0,0.01,0.08
699,Pro Evolution Soccer 2010,PS3,2009,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,2.28
15294,Stormrise,PC,2009,Strategy,Sega,0.0,0.02,0.0,0.0,0.02
12324,Pawly Pets: My Vet Practice,DS,2007,Strategy,Ubisoft,0.0,0.06,0.0,0.01,0.06
982,High School Musical: Sing It!,Wii,2007,Misc,Disney Interactive Studios,1.16,0.45,0.0,0.16,1.77
4665,Football Manager Handheld 2011,PSP,2010,Sports,Sega,0.0,0.28,0.0,0.14,0.42
3492,Tony Hawk's Pro Skater 4,GC,2002,Sports,Activision,0.45,0.12,0.0,0.02,0.58
7620,Twisted Edge Extreme Snowboarding,N64,1998,Sports,Kemco,0.16,0.04,0.0,0.0,0.2
