Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12222,Gunstar Super Heroes,GBA,2005,Shooter,Sega,0.05,0.02,0.0,0.0,0.07
9473,Hasbro Family Fun Pack,XOne,2015,Misc,Ubisoft,0.1,0.02,0.0,0.01,0.13
2353,MLB 2001,PS,2000,Sports,Sony Computer Entertainment,0.49,0.34,0.0,0.06,0.89
12733,Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06
14054,Penguins of Madagascar,WiiU,2014,Action,Namco Bandai Games,0.01,0.02,0.0,0.0,0.04
4644,Condemned: Criminal Origins,X360,2005,Action,Sega,0.36,0.03,0.0,0.03,0.42
11293,Derby Tsuku: Derby Uma o Tsukurou!,DC,2000,Sports,Sega,0.0,0.0,0.08,0.0,0.08
396,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,1.08,1.35,0.48,0.47,3.38
15196,Motto! SoniComi,PS3,2014,Simulation,Kadokawa Games,0.0,0.0,0.02,0.0,0.02
15235,Command & Conquer 3: Deluxe Edition,PC,2008,Strategy,Electronic Arts,0.0,0.02,0.0,0.0,0.02
11397,Ken to Mahou to Gakuen Mono. 2,PSP,2009,Role-Playing,Acquire,0.0,0.0,0.08,0.0,0.08
9225,Doukyuusei,TG16,1995,Adventure,NEC,0.0,0.0,0.14,0.0,0.14
10056,Growlanser Generations,PS2,2003,Role-Playing,Atlus,0.06,0.04,0.0,0.01,0.11
14659,In Cold Blood,PS,2000,Adventure,Sony Computer Entertainment,0.02,0.01,0.0,0.0,0.03
7789,New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
12563,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,PS2,2006,Misc,Irem Software Engineering,0.0,0.0,0.06,0.0,0.06
13618,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04
9869,Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.03,0.05,0.02,0.02,0.12
5682,Cabela's Dangerous Hunts 2011,X360,2010,Sports,Activision,0.28,0.01,0.0,0.02,0.32
2791,Persona 4: Arena,PS3,2012,Fighting,Atlus,0.3,0.12,0.24,0.07,0.74
10709,Piglet's Big Game,PS2,2003,Platform,Gotham Games,0.05,0.04,0.0,0.01,0.1
86,Mario & Sonic at the Olympic Games,Wii,2007,Sports,Sega,2.58,3.9,0.66,0.91,8.06
1440,FIFA Soccer 09,PSP,2008,Sports,Electronic Arts,0.23,0.73,0.02,0.37,1.35
10568,Cabela's Adventure Camp,X360,2011,Misc,Activision,0.07,0.02,0.0,0.01,0.1
873,Destiny,X360,2014,Shooter,Activision,1.3,0.49,0.0,0.16,1.95
2955,Skylanders: Trap Team,PS3,2014,Action,Activision,0.24,0.33,0.0,0.12,0.69
10518,Dora's Cooking Club,DS,2010,Misc,Take-Two Interactive,0.08,0.01,0.0,0.01,0.1
6527,Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0.0,0.0,0.26
3146,GoldenEye: Rogue Agent,PS2,2004,Shooter,Electronic Arts,0.54,0.02,0.0,0.09,0.64
11589,Bleach: Heat the Soul 4,PSP,2007,Fighting,Sony Computer Entertainment,0.0,0.0,0.08,0.0,0.08
3502,Ratchet & Clank: Quest for Booty,PS3,2008,Platform,Sony Computer Entertainment,0.0,0.53,0.0,0.04,0.58
9480,Summon Night: Twin Age,DS,2007,Role-Playing,Banpresto,0.07,0.0,0.05,0.01,0.13
5159,Rock Band 4,PS4,2015,Misc,Harmonix Music Systems,0.25,0.05,0.0,0.07,0.37
9890,MLB Inside Pitch 2003,XB,2003,Sports,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12
11219,Theme Hospital,PS,1998,Strategy,Electronic Arts,0.03,0.02,0.03,0.01,0.09
1704,Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.19
13175,Smart Kid's Party Fun Pak,DS,2008,Misc,UFO Interactive,0.05,0.0,0.0,0.0,0.05
8574,Murdered: Soul Suspect,XOne,2014,Action,Square Enix,0.08,0.07,0.0,0.01,0.16
14183,Junior Island Adventure,DS,2011,Puzzle,Unknown,0.03,0.0,0.0,0.0,0.03
13830,Tiger Woods PGA Tour Golf,GBA,2002,Sports,Ubisoft,0.03,0.01,0.0,0.0,0.04
5915,Harvest Moon: The Tale of Two Towns,3DS,N/A,Simulation,Unknown,0.28,0.0,0.0,0.02,0.3
362,The Getaway,PS2,2002,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54
6378,Superbike 2000,PS,1999,Racing,Electronic Arts,0.15,0.1,0.0,0.02,0.27
13702,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,2009,Puzzle,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
2617,Ghost Squad,Wii,2007,Shooter,Sega,0.42,0.21,0.08,0.07,0.79
12792,Backyard NFL Football '08,PS2,2007,Sports,Atari,0.03,0.02,0.0,0.01,0.06
3287,SingStar Singalong With Disney,PS2,2008,Misc,Sony Computer Entertainment,0.0,0.04,0.0,0.57,0.61
6113,Hot Shots Golf: World Invitational,PS3,2012,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28
14273,Winning Post World,PS2,2009,Sports,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
8540,Dr. Muto,PS2,2002,Platform,Midway Games,0.08,0.06,0.0,0.02,0.16
2452,Karaoke Revolution Glee,Wii,2010,Misc,Konami Digital Entertainment,0.52,0.25,0.0,0.07,0.85
15595,ESPN NFL Primetime 2002,XB,2002,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
7856,Sudeki,XB,2004,Role-Playing,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19
12407,A-Train: City Simulator,3DS,2014,Simulation,ArtDink,0.0,0.0,0.06,0.0,0.06
15453,Winx Club: Saving Alfea,DS,2014,Action,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02
14855,I Heart Geeks,DS,2011,Puzzle,CDV Software Entertainment,0.02,0.0,0.0,0.0,0.03
5492,World Stadium 3,PS,1999,Sports,Namco Bandai Games,0.0,0.0,0.31,0.02,0.33
10385,Total Immersion Racing,PS2,2002,Racing,Empire Interactive,0.05,0.04,0.0,0.01,0.11
2698,ISS Pro Evolution,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.71,0.05,0.76
964,Guitar Hero: World Tour,PS2,2008,Misc,Activision,1.0,0.03,0.0,0.77,1.8
13549,Advance Guardian Heroes,GBA,2004,Role-Playing,Ubisoft,0.03,0.01,0.0,0.0,0.04
3481,Contra: Shattered Soldier,PS2,2002,Shooter,Konami Digital Entertainment,0.28,0.22,0.0,0.07,0.58
3087,Disney's Kim Possible 2: Drakken's Demise,GBA,2004,Platform,Disney Interactive Studios,0.47,0.17,0.0,0.01,0.66
12087,OverBlood 2,PS,1998,Action,Evolution Games,0.0,0.0,0.06,0.0,0.07
3988,Dead or Alive Ultimate,XB,2004,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5
13677,Luxor: Pharaoh's Challenge,Wii,N/A,Puzzle,Funsta,0.01,0.03,0.0,0.0,0.04
7990,The Bee Game,DS,2007,Adventure,Midway Games,0.17,0.0,0.0,0.01,0.19
6941,Rampage,2600,1988,Action,Activision,0.22,0.01,0.0,0.0,0.24
191,Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13
8701,Megamind: Ultimate Showdown,PS3,2010,Action,THQ,0.07,0.06,0.0,0.02,0.16
11495,Kenshuui Tendo Dokuta,DS,2004,Simulation,Spike,0.0,0.0,0.08,0.0,0.08
5089,Alien: Isolation,PS3,2014,Shooter,Sega,0.12,0.19,0.0,0.07,0.37
11062,Beowulf: The Game,PSP,2007,Action,Ubisoft,0.08,0.0,0.0,0.01,0.09
2075,Zoo Tycoon DS,DS,2005,Strategy,THQ,0.86,0.04,0.01,0.08,1.0
9679,Mega Man X: Command Mission,GC,2004,Role-Playing,Capcom,0.1,0.02,0.0,0.0,0.12
8023,Siren,PS2,2003,Adventure,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18
9880,7 Days to Die,PS4,2016,Action,Telltale Games,0.03,0.07,0.0,0.02,0.12
7699,Jikkyou Powerful Pro Yakyuu 2010,PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
8411,Valkyria Chronicles,PS4,2016,Role-Playing,Sega,0.06,0.04,0.05,0.02,0.17
11668,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.08
380,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,2.09,1.02,0.04,0.32,3.48
11827,You Don't Know Jack,DS,2011,Misc,THQ,0.07,0.0,0.0,0.01,0.07
11097,Zoids Assault,X360,2007,Strategy,Takara Tomy,0.08,0.0,0.0,0.01,0.09
16199,Rave Master: Special Attack Force!,GBA,2002,Fighting,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01
506,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,1.87,0.77,0.0,0.22,2.86
414,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment,0.5,1.59,0.31,0.87,3.27
10166,The Spiderwick Chronicles,X360,2008,Action,Vivendi Games,0.09,0.01,0.0,0.01,0.11
5582,Nicktoons: Movin',PS2,2004,Action,THQ,0.16,0.12,0.0,0.04,0.32
8539,Midway Arcade Treasures 3,PS2,2005,Misc,Midway Games,0.08,0.06,0.0,0.02,0.16
16054,Battle Worlds: Kronos,PC,2016,Strategy,Nordic Games,0.0,0.01,0.0,0.0,0.01
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,DS,2010,Misc,Alvion,0.0,0.0,0.02,0.0,0.02
1188,Fight Night Round 3,PS2,2006,Fighting,Electronic Arts,1.07,0.4,0.0,0.1,1.56
2159,Mortal Kombat Trilogy,N64,1996,Fighting,GT Interactive,0.72,0.22,0.0,0.02,0.96
132,Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4
812,UFC 2009 Undisputed,X360,2009,Fighting,THQ,1.48,0.39,0.0,0.19,2.07
4290,Bloody Roar II,PS,1999,Fighting,Virgin Interactive,0.25,0.17,0.0,0.03,0.46
11797,Hero Bank,3DS,2014,Role-Playing,Sega,0.0,0.0,0.07,0.0,0.07
9451,NBA 08,PS3,2007,Sports,Sony Computer Entertainment,0.12,0.0,0.0,0.01,0.13
5984,Prince of Persia: Rival Swords,Wii,2007,Action,Ubisoft,0.24,0.03,0.0,0.02,0.29
15891,Worldwide Soccer Manager 2006,PC,2004,Sports,Sega,0.0,0.01,0.0,0.0,0.02
16362,NHL 2K7,XB,2006,Sports,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01
8008,Happy Cooking,DS,2006,Simulation,Ubisoft,0.17,0.0,0.0,0.01,0.18
713,Call of Duty 3,Wii,N/A,Shooter,Activision,1.19,0.84,0.0,0.23,2.26
4346,Star Wars Jedi Knight: Jedi Academy,XB,2003,Shooter,Activision,0.34,0.1,0.0,0.02,0.45
8735,The Quest Trio,DS,2008,Puzzle,Avanquest,0.14,0.01,0.0,0.01,0.15
8412,Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,0.13,0.02,0.0,0.02,0.17
3004,.hack//Mutation Part 2,PS2,2002,Role-Playing,Atari,0.23,0.18,0.2,0.06,0.68
9250,The Amazing Race,Wii,2010,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14
1630,Madden NFL 17,PS4,2016,Sports,Electronic Arts,0.92,0.08,0.0,0.23,1.23
6250,Power Pro Kun Pocket 3,GBA,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.01,0.28
1461,Doom 3,XB,2005,Shooter,Activision,0.85,0.43,0.0,0.06,1.34
7372,Breakaway IV,2600,N/A,Puzzle,Sears,0.2,0.01,0.0,0.0,0.21
303,Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0.0,0.54,3.98
1370,Fight Night Round 4,X360,2009,Fighting,Electronic Arts,0.95,0.34,0.0,0.13,1.41
12164,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07
7150,Deadly Duck,2600,1981,Shooter,20th Century Fox Video Games,0.21,0.01,0.0,0.0,0.22
1068,Harry Potter and the Sorcerer's Stone,GBA,2001,Action,Electronic Arts,0.87,0.66,0.08,0.08,1.69
14159,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03
14634,The Great Mystery Hidden Object Package 5,PC,2015,Adventure,Rondomedia,0.0,0.03,0.0,0.0,0.03
8490,F1 Championship Season 2000,PS2,2000,Racing,Electronic Arts,0.06,0.05,0.03,0.02,0.16
11212,L: the proLogue to DEATH NOTE - Rasen no Wana,DS,2008,Adventure,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6326,Over the Hedge,GBA,2006,Platform,Activision,0.19,0.07,0.0,0.0,0.27
841,NBA Live 2004,PS2,2003,Sports,Electronic Arts,1.57,0.18,0.0,0.27,2.03
8356,NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.17
542,The Sims,PS2,2003,Simulation,Electronic Arts,1.41,1.12,0.0,0.24,2.77
7997,EyePet & Friends,PS3,2011,Simulation,Sony Computer Entertainment,0.06,0.09,0.0,0.03,0.19
3503,Madden NFL 2002,XB,N/A,Sports,Unknown,0.53,0.02,0.0,0.03,0.58
3088,Um Jammer Lammy,PS,1998,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
1434,Dead to Rights,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0.0,0.17,1.36
8144,FIFA Soccer 2002,GC,2001,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
1220,Fight Night Round 4,PS3,2009,Fighting,Electronic Arts,0.92,0.41,0.0,0.21,1.53
15523,The Cheetah Girls,GBA,2006,Misc,Disney Interactive Studios,0.01,0.0,0.0,0.0,0.02
727,New Super Luigi U,WiiU,2013,Platform,Nintendo,1.27,0.62,0.18,0.16,2.22
10050,NFL Head Coach 09,X360,2008,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11
12342,The Pinball of the Dead,GBA,2002,Misc,Sega,0.05,0.02,0.0,0.0,0.06
3624,MX 2002 Featuring Ricky Carmichael,PS2,2001,Racing,THQ,0.27,0.21,0.0,0.07,0.56
731,Need for Speed: Hot Pursuit,X360,2010,Racing,Electronic Arts,1.03,0.98,0.0,0.21,2.22
2999,Hidden Objects: Mystery Stories,DS,2009,Adventure,GSP,0.19,0.43,0.0,0.05,0.68
2361,Michael Jackson: The Experience,X360,2011,Misc,Ubisoft,0.62,0.2,0.0,0.07,0.88
13884,Memories Off 6: T-Wave,PS2,2008,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
10605,Bejeweled Twist,DS,2010,Puzzle,PopCap Games,0.0,0.09,0.0,0.01,0.1
3626,NCAA Football 07,XB,2006,Sports,Electronic Arts,0.42,0.12,0.0,0.01,0.56
219,Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.83,4.83
8602,Black & Bruised,PS2,2003,Fighting,Vivendi Games,0.08,0.06,0.0,0.02,0.16
481,Sonic Heroes,PS2,2003,Platform,Sega,1.04,1.37,0.06,0.49,2.96
10947,Yourself Fitness,XB,2004,Sports,responDESIGN,0.07,0.02,0.0,0.0,0.09
9406,Greg Hastings Paintball 2,Wii,2010,Shooter,505 Games,0.12,0.0,0.0,0.01,0.13
9974,Armored Core: Verdict Day,PS3,2013,Simulation,From Software,0.0,0.0,0.12,0.0,0.12
496,Sonic Mega Collection Plus,PS2,2004,Misc,Sega,1.54,1.14,0.0,0.22,2.9
8884,Star Trek: Voyager Elite Force,PS2,2001,Shooter,Codemasters,0.07,0.06,0.0,0.02,0.15
15922,Rayman 10th Anniversary,GBA,2005,Platform,Ubisoft,0.01,0.0,0.0,0.0,0.02
242,Spider-Man: The Movie,PS2,2002,Action,Activision,2.71,1.51,0.03,0.23,4.48
1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,2011,Fighting,Capcom,0.79,0.18,0.03,0.07,1.08
12056,Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.01,0.07
896,The Legend of Zelda: Oracle of Ages,GB,2001,Action,Nintendo,0.92,0.53,0.41,0.06,1.92
5851,NASCAR 2011: The Game,X360,2011,Racing,Activision,0.29,0.0,0.0,0.02,0.3
14917,Stronghold 2 Deluxe,PC,2005,Strategy,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02
3408,MVP Baseball 2004,XB,2004,Sports,Electronic Arts,0.44,0.13,0.0,0.02,0.59
9618,Garfield's Fun Fest,DS,2008,Platform,Zoo Digital Publishing,0.07,0.04,0.0,0.01,0.13
9122,Sphinx and the Cursed Mummy,GC,2003,Action,THQ,0.11,0.03,0.0,0.0,0.14
5468,WWE Wrestlemania XIX,GC,2003,Fighting,THQ,0.26,0.07,0.0,0.01,0.33
13629,Pocket Pool,PSP,2007,Action,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.04
11022,Great Party Games,Wii,2010,Misc,O-Games,0.0,0.08,0.0,0.01,0.09
12793,Coraline,Wii,2009,Action,D3Publisher,0.05,0.0,0.0,0.0,0.06
13450,Nora to Koku no Koubou: Kiri no Mori no Majo,DS,2011,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05
894,Mario Super Sluggers,Wii,2008,Sports,Nintendo,1.51,0.0,0.29,0.12,1.93
12434,Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.04,0.0,0.01,0.01,0.06
12732,Dungeon Keeper 2,PC,1999,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06
12076,Jackass the Game DS,DS,2008,Action,Empire Interactive,0.06,0.0,0.0,0.01,0.07
4423,Van Helsing,PS2,2004,Action,Activision,0.22,0.17,0.0,0.06,0.44
7509,You Don't Know Jack,X360,2011,Misc,THQ,0.19,0.0,0.0,0.01,0.2
8925,Baseball Blast!,Wii,2009,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15
11504,Midway Arcade Treasures 3,XB,2005,Misc,Midway Games,0.06,0.02,0.0,0.0,0.08
10552,Draglade,DS,2007,Fighting,505 Games,0.09,0.0,0.0,0.01,0.1
16222,Thunder Alley,GBA,2004,Racing,XS Games,0.01,0.0,0.0,0.0,0.01
3783,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994,Strategy,Tecmo Koei,0.0,0.0,0.53,0.0,0.53
4527,Spec Ops: The Line,X360,2012,Shooter,Take-Two Interactive,0.21,0.19,0.0,0.04,0.43
3149,XCOM: Enemy Unknown,X360,2012,Strategy,Take-Two Interactive,0.36,0.23,0.0,0.05,0.64
2016,Sonic Unleashed,PS3,2008,Platform,Sega,0.56,0.33,0.01,0.14,1.03
13597,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0.0,0.01,0.04
9052,Doshin the Giant,GC,2002,Simulation,Nintendo,0.0,0.0,0.14,0.0,0.14
9198,The King of Fighters '94 (CD),NG,1993,Fighting,SNK,0.0,0.0,0.14,0.0,0.14
10170,Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011,Adventure,THQ,0.0,0.0,0.11,0.0,0.11
134,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36
2262,Assassin's Creed,PC,2008,Adventure,Ubisoft,0.01,0.83,0.0,0.08,0.92
16248,FlatOut: Ultimate Carnage,PC,2008,Racing,Empire Interactive,0.0,0.01,0.0,0.0,0.01
7402,Namco Museum Megamix,Wii,2010,Misc,Namco Bandai Games,0.2,0.0,0.0,0.01,0.21
12349,Intellivision Lives!,GC,2004,Misc,Crave Entertainment,0.05,0.01,0.0,0.0,0.06
7618,Roadsters 99,N64,1999,Racing,Titus,0.06,0.13,0.0,0.01,0.2
6947,NASCAR 2011: The Game,Wii,2011,Racing,Activision,0.22,0.0,0.0,0.01,0.24
12904,Zapper: One Wicked Cricket!,XB,2002,Platform,Infogrames,0.04,0.01,0.0,0.0,0.05
10302,Hole in the Wall: Deluxe Edition,X360,2011,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.11
16455,Rugby League Live 3,XOne,2015,Action,Tru Blu Entertainment,0.0,0.01,0.0,0.0,0.01
10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011,Action,Electronic Arts,0.05,0.04,0.0,0.01,0.1
80,Halo 2,XB,2004,Shooter,Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49
13187,Alter Echo,XB,2003,Shooter,THQ,0.04,0.01,0.0,0.0,0.05
5236,Disney's The Haunted Mansion,PS2,2003,Platform,Take-Two Interactive,0.18,0.14,0.0,0.05,0.36
10965,Bomberman Max 2: Blue Advance,GBA,2002,Puzzle,Vivendi Games,0.07,0.02,0.0,0.0,0.09
2542,The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0.63,0.16,0.0,0.02,0.81
11428,Tornado Outbreak,X360,2009,Action,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08
14065,Sins of a Solar Empire: Trinity,PC,2010,Strategy,Kalypso Media,0.0,0.03,0.0,0.01,0.04
5109,LEGO Dimensions,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.21,0.13,0.0,0.03,0.37
3096,Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014,Action,Disney Interactive Studios,0.38,0.22,0.0,0.06,0.65
16546,Driving Simulator 2011,PC,2011,Racing,N/A,0.0,0.01,0.0,0.0,0.01
15647,NHL 2K3,GC,2002,Sports,Sega,0.01,0.0,0.0,0.0,0.02
4907,Ener-G: Gym Rockets,DS,2008,Sports,Ubisoft,0.36,0.0,0.0,0.03,0.39
15058,Castlevania: Lords of Shadow - Reverie,X360,2011,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02
1849,Guitar Hero 5,PS3,2009,Misc,Activision,0.53,0.4,0.0,0.17,1.1
6089,World of Warcraft: Legion,PC,2016,Role-Playing,Activision,0.14,0.12,0.0,0.02,0.29
3131,The Black Eyed Peas Experience,Wii,2011,Misc,Ubisoft,0.39,0.2,0.0,0.06,0.65
9000,CSI: 3 Dimensions of Murder,PS2,2007,Adventure,Ubisoft,0.07,0.06,0.0,0.02,0.14
14523,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03
4726,Fantastic Pets,X360,2011,Simulation,THQ,0.3,0.08,0.0,0.03,0.41
1789,Dance Dance Revolution Extreme 2,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0.0,0.16,1.14
1143,Gears of War: Judgment,X360,2013,Shooter,Microsoft Game Studios,0.92,0.53,0.03,0.13,1.61
16554,Sweet Honey Coming,PS2,2009,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01
11202,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005,Adventure,Disney Interactive Studios,0.06,0.02,0.0,0.0,0.09
16161,Monkey Madness: Island Escape,DS,2010,Action,Storm City Games,0.01,0.0,0.0,0.0,0.01
15090,Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,0.0,0.02,0.0,0.0,0.02
7647,Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2
14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009,Action,Russel,0.0,0.0,0.03,0.0,0.03
