Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6181,Pitfall: The Mayan Adventure,GBA,2001,Platform,Interplay,0.2,0.07,0.0,0.01,0.28
4979,One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.38
5354,SD Gundam G Generation World,PSP,2011,Strategy,Namco Bandai Games,0.0,0.0,0.34,0.0,0.34
6446,Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,Atari,0.19,0.07,0.0,0.0,0.26
5513,Battlestations: Pacific,X360,2009,Strategy,Eidos Interactive,0.17,0.12,0.01,0.03,0.33
10402,The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.11
3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005,Misc,THQ,0.44,0.16,0.0,0.01,0.61
8650,Trivial Pursuit: Bet You Know It,Wii,2011,Misc,Electronic Arts,0.1,0.04,0.0,0.01,0.16
7872,Family Game Night 4: The Game Show,Wii,2011,Misc,Electronic Arts,0.13,0.04,0.0,0.01,0.19
11603,Mission Runway,DS,2008,Simulation,Eidos Interactive,0.07,0.01,0.0,0.01,0.08
2845,Kangaroo,2600,1982,Platform,Atari,0.67,0.04,0.0,0.01,0.72
7096,Super R-Type,SNES,1991,Shooter,Nintendo,0.0,0.0,0.23,0.0,0.23
1340,WWE SmackDown vs Raw 2008,X360,2007,Fighting,THQ,0.92,0.38,0.0,0.13,1.44
12535,Pheasants Forever Wingshooter,Wii,2010,Shooter,Unknown,0.03,0.02,0.0,0.0,0.06
10852,Speed Kings,PS2,2003,Racing,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.09
13933,Corpse Party: Blood Covered - Repeated Fear,3DS,2015,Adventure,5pb,0.0,0.0,0.04,0.0,0.04
10278,Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11
14657,Totally Spies! Totally Party,PC,2008,Misc,Ubisoft,0.0,0.02,0.0,0.0,0.03
5621,The Settlers 7: Paths to a Kingdom,PC,2010,Strategy,Ubisoft,0.0,0.26,0.0,0.06,0.32
139,Driver,PS,1999,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27
2010,ZhuZhu Pets,DS,2010,Simulation,Activision,0.68,0.27,0.0,0.09,1.04
15971,IGT Slots: Lucky Larry's Lobstermania,PC,2011,Simulation,Masque Publishing,0.01,0.0,0.0,0.0,0.02
15253,Terminator 3: The Redemption,GC,2004,Shooter,Atari,0.02,0.0,0.0,0.0,0.02
1325,Tamagotchi,GB,1996,Simulation,Namco Bandai Games,0.0,0.0,1.44,0.01,1.45
15063,DemiKids: Dark Version,GBA,2002,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
7175,NCAA Football 2005,GC,2004,Sports,Electronic Arts,0.17,0.04,0.0,0.01,0.22
7049,Luminous Arc 2,DS,2008,Role-Playing,Rising Star Games,0.21,0.0,0.0,0.02,0.23
7340,College Hoops 2K7,X360,2006,Sports,Take-Two Interactive,0.2,0.0,0.0,0.02,0.21
13685,Horses 3D,3DS,2012,Misc,Ubisoft,0.04,0.0,0.0,0.0,0.04
9210,NCIS,X360,2011,Adventure,Ubisoft,0.1,0.03,0.0,0.01,0.14
14985,Rapala for Kinect,X360,2011,Sports,Activision,0.0,0.02,0.0,0.0,0.02
2204,Assassin's Creed III,PC,2012,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
5995,NBA Live 06,X360,2005,Sports,Electronic Arts,0.27,0.0,0.0,0.02,0.29
9699,Solitaire & Mahjong,Wii,2009,Puzzle,Crave Entertainment,0.11,0.0,0.0,0.01,0.12
5298,One Piece: Gigant Battle 2 Shin Sekai,DS,2011,Fighting,Namco Bandai Games,0.0,0.0,0.35,0.0,0.35
7055,Deadly Creatures,Wii,2009,Action,THQ,0.08,0.12,0.0,0.03,0.23
5292,Mini Ninjas,DS,2009,Action,Eidos Interactive,0.17,0.15,0.0,0.04,0.35
11785,PhotoKano,PSV,2013,Adventure,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07
2589,Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0.0,0.02,0.8
15242,Discovery Kids: Snake Safari,DS,2009,Simulation,505 Games,0.02,0.0,0.0,0.0,0.02
2834,Area 51,PS,1996,Shooter,GT Interactive,0.4,0.27,0.0,0.05,0.72
5493,Little Deviants,PSV,2011,Platform,Sony Computer Entertainment,0.15,0.13,0.0,0.05,0.33
9067,Record of Agarest War 2,PS3,2010,Role-Playing,Compile Heart,0.09,0.0,0.04,0.01,0.14
13019,SpongeBob: HeroPants,PSV,2015,Platform,Activision,0.03,0.01,0.0,0.01,0.05
3280,Toshochu: Run for Money,3DS,2012,Adventure,Namco Bandai Games,0.0,0.0,0.62,0.0,0.62
2020,NCAA March Madness 2004,PS2,2003,Sports,Electronic Arts,0.5,0.39,0.0,0.13,1.03
1629,Star Wars: Battlefront II,PSP,2005,Shooter,LucasArts,1.05,0.06,0.01,0.11,1.23
15466,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
8089,Odin Sphere: Leifthrasir,PS4,2016,Role-Playing,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18
3466,Harvest Moon: The Tale of Two Towns,DS,2010,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58
4653,Jimmy Neutron: Boy Genius,GBA,2001,Platform,THQ,0.3,0.11,0.0,0.01,0.42
4164,Castlevania: Dawn of Sorrow,DS,2005,Platform,Konami Digital Entertainment,0.37,0.04,0.03,0.04,0.47
10188,Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0.0,0.01,0.11
10299,PriPara Mezase! Idol Grand Prix No.1!,3DS,2015,Misc,Takara Tomy,0.0,0.0,0.11,0.0,0.11
14701,UK Truck Simulator,PC,2010,Simulation,N/A,0.0,0.03,0.0,0.0,0.03
6324,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996,Role-Playing,ChunSoft,0.0,0.0,0.27,0.0,0.27
4377,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
3745,Inazuma Eleven GO,3DS,2011,Role-Playing,Nintendo,0.0,0.05,0.48,0.0,0.54
15946,Tiger & Bunny: Hero's Day,PSP,2013,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02
10550,Creeper World 3: Arc Eternal,Wii,2009,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
15263,PopCap Hits!,X360,2011,Misc,PopCap Games,0.0,0.02,0.0,0.0,0.02
13914,Darklight Conflict,PS,1997,Simulation,Electronic Arts,0.02,0.01,0.0,0.0,0.04
53,Gran Turismo,PS,1997,Racing,Sony Computer Entertainment,4.02,3.87,2.54,0.52,10.95
1126,Viva Pinata,X360,2006,Simulation,Microsoft Game Studios,0.45,0.96,0.02,0.2,1.63
10856,FIFA Street 3,DS,2008,Sports,Electronic Arts,0.07,0.02,0.0,0.01,0.09
8256,Kekkaishi: Karasumori Ayakashi Kidan,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
10506,The Story of Noah's Ark,DS,2010,Action,SouthPeak Games,0.1,0.0,0.0,0.01,0.1
10460,Ski-Doo Snowmobile Challenge,PS3,2009,Racing,PQube,0.1,0.0,0.0,0.01,0.1
3947,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,2009,Adventure,GSP,0.12,0.33,0.0,0.06,0.51
12972,Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0.0,0.01,0.0,0.05
2593,Tales of Destiny 2,PS2,2002,Role-Playing,Namco Bandai Games,0.0,0.0,0.8,0.0,0.8
5640,My Horse & Me,Wii,2007,Sports,Atari,0.27,0.02,0.0,0.03,0.32
895,Tomb Raider (2013),X360,2013,Action,Square Enix,0.86,0.87,0.01,0.17,1.92
10323,Tetris Evolution,X360,2007,Puzzle,THQ,0.08,0.02,0.0,0.01,0.11
16498,Unending Bloody Call,PSP,2012,Action,Asgard,0.0,0.0,0.01,0.0,0.01
13412,Black Jack vs. Matsudajun,PS,2000,Misc,Pony Canyon,0.03,0.02,0.0,0.0,0.05
8867,Tokyo Xanadu,PSV,2015,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.15,0.0,0.15
3068,Puzzler Brain Games,Wii,2012,Puzzle,Namco Bandai Games,0.0,0.0,0.66,0.0,0.66
16243,Seisou no Amazones,3DS,2013,Role-Playing,Arc System Works,0.0,0.0,0.01,0.0,0.01
16204,Adventure Time: The Secret of the Nameless,X360,2014,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.01
2430,Skate 2,PS3,2009,Sports,Electronic Arts,0.46,0.26,0.01,0.12,0.85
6147,Polaris,2600,1982,Action,Tigervision,0.26,0.02,0.0,0.0,0.28
5342,Disney Fairies: Tinker Bell and the Great Fairy Rescue,DS,2010,Adventure,Disney Interactive Studios,0.18,0.14,0.0,0.03,0.35
15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15865,Taishou Moebius Line Vitable,PSV,2016,Adventure,dramatic create,0.0,0.0,0.02,0.0,0.02
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,Sega,0.32,0.08,0.0,0.01,0.42
15943,Worms: WMD,PS4,2016,Action,Sold Out,0.01,0.01,0.0,0.0,0.02
15096,Toxic Grind,XB,2002,Sports,THQ,0.02,0.0,0.0,0.0,0.02
4503,SSX Tricky,XB,2001,Sports,Electronic Arts,0.32,0.09,0.0,0.02,0.43
8508,Lethal Skies II,PS2,2003,Simulation,Sammy Corporation,0.08,0.06,0.0,0.02,0.16
12516,Star Soldier: Vanishing Earth,N64,1998,Shooter,Hudson Entertainment,0.05,0.01,0.0,0.0,0.06
4341,Area 51,PS2,2005,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45
795,Finding Nemo,PS2,2003,Action,THQ,1.26,0.6,0.05,0.18,2.09
6611,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0.0,0.0,0.24,0.02,0.25
16352,Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.0,0.0,0.01,0.0,0.01
15470,Atlantic Quest,PC,2011,Puzzle,Avanquest,0.0,0.02,0.0,0.0,0.02
13572,The Smurfs,PS,1998,Action,Infogrames,0.02,0.02,0.0,0.0,0.04
14703,MechAssault: Phantom War,DS,2006,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
5882,Fossil Fighters (JP sales),DS,2008,Role-Playing,Nintendo,0.0,0.0,0.3,0.0,0.3
254,Resistance: Fall of Man,PS3,2006,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
6562,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,0.0,0.0,0.26,0.0,0.26
3557,Bolt,Wii,2008,Adventure,Disney Interactive Studios,0.19,0.31,0.0,0.06,0.57
6028,Jeremy McGrath Supercross 2000,N64,1999,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29
8274,Watchmen: The End is Nigh - The Complete Experience,PS3,2009,Action,Warner Bros. Interactive Entertainment,0.08,0.07,0.0,0.02,0.17
2135,Fire Emblem,GBA,2003,Strategy,Nintendo,0.49,0.18,0.29,0.01,0.97
6323,RalliSport Challenge 2,XB,2004,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27
6948,Silent Hill: Book of Memories,PSV,2012,Action,Konami Digital Entertainment,0.13,0.06,0.0,0.04,0.24
16215,Gardening Guide: How to get Green Fingers,DS,2009,Misc,Mindscape,0.0,0.01,0.0,0.0,0.01
6278,M&M's Blast!,GBA,2001,Puzzle,Unknown,0.2,0.07,0.0,0.0,0.27
689,Need For Speed: High Stakes,PS,1999,Racing,Electronic Arts,1.58,0.64,0.0,0.09,2.31
14418,Knights of Honor,PC,2004,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03
4865,I-Ninja,PS2,2003,Platform,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.4
6924,PGA Tour 96,PS,1995,Sports,Electronic Arts,0.13,0.09,0.0,0.02,0.24
2519,MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0.0,0.22,0.82
16214,Tomoyo After: It's a Wonderful Life CS Edition,PS2,2007,Adventure,Prototype,0.0,0.0,0.01,0.0,0.01
7478,NCAA Football 10,PSP,2009,Sports,Electronic Arts,0.19,0.0,0.0,0.02,0.21
4730,Ogre Battle 64: Person of Lordly Caliber,N64,1999,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,0.41
13401,March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05
9500,NightCaster,XB,2002,Action,Microsoft Game Studios,0.1,0.03,0.0,0.0,0.13
16487,Smart Boy's Winter Wonderland,DS,2008,Misc,UFO Interactive,0.01,0.0,0.0,0.0,0.01
3809,Oni,PS2,2001,Action,Take-Two Interactive,0.26,0.2,0.0,0.07,0.53
14336,Accel World: Ginyoku no Kakusei,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
15462,Coded Soul: Uke Keigareshi Idea,PSP,2008,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02
8618,Bulletstorm,PC,2011,Shooter,Electronic Arts,0.07,0.07,0.0,0.02,0.16
2546,Final Fantasy Type-0,PSP,2011,Role-Playing,Unknown,0.0,0.0,0.81,0.0,0.81
9954,Merv Griffin's Crosswords,Wii,2008,Puzzle,THQ,0.11,0.0,0.0,0.01,0.12
12753,Tokyo Twilight Ghost Hunters,PS3,2014,Role-Playing,Aksys Games,0.03,0.0,0.02,0.01,0.06
6681,XIII,XB,2003,Shooter,Ubisoft,0.16,0.08,0.0,0.01,0.25
1194,Pokemon Pinball: Ruby & Sapphire,GBA,2003,Misc,Nintendo,0.68,0.38,0.44,0.05,1.56
660,Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,1.73,0.46,0.02,0.18,2.38
5752,Mega Man Maverick Hunter X,PSP,2005,Platform,Capcom,0.27,0.01,0.0,0.03,0.31
2984,Mortal Kombat Mythologies: Sub-Zero,PS,1997,Fighting,GT Interactive,0.38,0.26,0.0,0.04,0.68
3787,Kirby and the Rainbow Curse,WiiU,2015,Platform,Nintendo,0.23,0.14,0.12,0.04,0.53
4412,Payday 2,PS3,2013,Shooter,505 Games,0.21,0.15,0.0,0.08,0.44
6373,XGIII: Extreme G Racing,PS2,2001,Racing,Acclaim Entertainment,0.13,0.1,0.0,0.03,0.27
15709,Pirates: Legend of the Black Buccaneer,PS2,2006,Adventure,10TACLE Studios,0.01,0.01,0.0,0.0,0.02
8394,Off-World Interceptor Extreme,PS,1995,Racing,Crystal Dynamics,0.09,0.06,0.0,0.01,0.17
2198,Colin McRae Rally 04,PS2,2003,Racing,Codemasters,0.01,0.71,0.01,0.21,0.94
9758,Daikaijyuu Monogatari II,SNES,1996,Role-Playing,Hudson Soft,0.0,0.0,0.12,0.0,0.12
5782,Rapala Pro Bass Fishing 2010,Wii,2010,Sports,Activision,0.23,0.05,0.0,0.02,0.31
11870,Combat: Task Force 121,XB,2005,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07
10363,FIFA World Cup Germany 2006,PSP,2006,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11
13084,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
3122,Harry Potter and the Goblet of Fire,PS2,2005,Action,Electronic Arts,0.54,0.02,0.0,0.09,0.65
4138,Tiger Woods PGA Tour 06,XB,2005,Sports,Electronic Arts,0.35,0.11,0.0,0.02,0.48
934,Chrono Cross,PS,1999,Role-Playing,SquareSoft,0.62,0.42,0.69,0.12,1.86
6828,Skylanders SWAP Force,3DS,2013,Platform,Activision,0.1,0.12,0.0,0.02,0.24
223,Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.31,0.04,0.41,4.76
4768,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,Platform,Midway Games,0.34,0.01,0.0,0.06,0.41
7714,Jikkyou Powerful Pro Yakyuu 2011,PSP,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
1024,Diablo III,PS4,2014,Role-Playing,Activision,0.49,0.88,0.06,0.3,1.74
4403,Celebrity Sports Showdown,Wii,2008,Sports,Electronic Arts,0.18,0.22,0.0,0.05,0.45
8715,Top Spin 4,Wii,2011,Sports,Take-Two Interactive,0.05,0.09,0.0,0.02,0.16
7064,Family Fest presents: Movie Games,Wii,2008,Action,Ubisoft,0.2,0.01,0.0,0.02,0.23
15135,Rule of Rose,PS2,2006,Action,505 Games,0.01,0.01,0.0,0.0,0.02
14402,Super Heroine Chronicle,PS3,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14445,Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
10303,Dr. Seuss' The Cat in the Hat,XB,2003,Misc,Vivendi Games,0.08,0.02,0.0,0.0,0.11
7057,Cabela's Outdoor Adventures (2009),PS3,2009,Sports,Activision Value,0.21,0.0,0.0,0.02,0.23
941,inFAMOUS 2,PS3,2011,Action,Sony Computer Entertainment,1.05,0.49,0.08,0.23,1.85
11216,Pro Evolution Soccer 2013,PC,2012,Sports,Konami Digital Entertainment,0.0,0.07,0.0,0.01,0.09
11955,Rock Band Track Pack: Classic Rock,X360,2009,Misc,MTV Games,0.07,0.0,0.0,0.01,0.07
14264,SBK 2011: FIM Superbike World Championship,PC,2011,Racing,Black Bean Games,0.0,0.03,0.0,0.01,0.03
4117,Harvest Moon 64,N64,1999,Simulation,Pack In Soft,0.25,0.06,0.11,0.06,0.48
9087,Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14
3865,The Punisher,PS2,2005,Action,THQ,0.25,0.2,0.0,0.07,0.52
7985,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19
5455,Digimon World: Dawn / Dusk,DS,2007,Role-Playing,Namco Bandai Games,0.14,0.0,0.18,0.01,0.33
11578,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,DS,2010,Misc,Disney Interactive Studios,0.0,0.0,0.08,0.0,0.08
10638,Flying Dragon,N64,1997,Fighting,Natsume,0.08,0.02,0.0,0.0,0.1
2187,Brutal Legend,PS3,2009,Action,Electronic Arts,0.54,0.28,0.0,0.13,0.95
4884,LEGO The Lord of the Rings,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.19,0.17,0.0,0.03,0.39
4601,NASCAR Thunder 2002,PS,2001,Racing,Electronic Arts,0.23,0.16,0.0,0.03,0.42
3476,Gex: Enter the Gecko,PS,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0.0,0.04,0.58
6892,LEGO The Hobbit,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0.0,0.02,0.24
9141,X-Blades,X360,2009,Action,SouthPeak Games,0.1,0.02,0.02,0.01,0.14
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0.0,0.0,3.19,0.0,3.19
1753,Mega Man X,SNES,1993,Platform,Capcom,0.57,0.08,0.5,0.01,1.16
9381,SingStar Latino,PS2,2007,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.13
11624,Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,0.06,0.02,0.0,0.0,0.08
4364,Sphinx and the Cursed Mummy,PS2,2003,Action,THQ,0.22,0.17,0.0,0.06,0.45
6193,NFL Blitz 20-02,PS2,2002,Sports,Midway Games,0.14,0.11,0.0,0.04,0.28
3845,Ready 2 Rumble Boxing: Round 2,PS,2000,Fighting,Midway Games,0.29,0.2,0.0,0.03,0.52
14104,Zenkoku Dekotora Matsuri,Wii,2008,Racing,Jaleco,0.0,0.0,0.03,0.0,0.03
13369,Super Bubble Pop,GC,2003,Puzzle,Jaleco,0.04,0.01,0.0,0.0,0.05
8575,Ener-G: Dance Squad,DS,2008,Sports,Ubisoft,0.15,0.0,0.0,0.01,0.16
14295,Monster Rancher Hop-A-Bout,PS,2000,Action,Tecmo Koei,0.02,0.01,0.0,0.0,0.03
12531,I Love Beauty: Hollywood Makeover,DS,2009,Misc,City Interactive,0.06,0.0,0.0,0.0,0.06
16571,XI Coliseum,PSP,2006,Puzzle,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01
4445,LEGO Star Wars II: The Original Trilogy,XB,2006,Action,LucasArts,0.33,0.1,0.0,0.02,0.44
7874,Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19
1180,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58
15127,To Love-Ru Trouble: Darkness - True Princess,PSV,2015,Action,FuRyu,0.0,0.0,0.02,0.0,0.02
8449,Jikkyou Powerful Pro Yakyuu 2014,PS3,2014,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17
10274,GiFTPiA,GC,N/A,Role-Playing,Unknown,0.0,0.0,0.11,0.0,0.11
3297,New Carnival Games,Wii,2010,Misc,Take-Two Interactive,0.35,0.21,0.0,0.05,0.61
7276,Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,0.08,0.0,0.13,0.01,0.22
12628,Captain America: Super Soldier,Wii,N/A,Action,Sega,0.05,0.0,0.0,0.0,0.06
3740,Greg Hastings' Tournament Paintball,XB,2004,Shooter,Activision,0.46,0.06,0.0,0.02,0.54
2131,de Blob,Wii,2008,Platform,THQ,0.5,0.37,0.0,0.1,0.97
9465,Academy of Champions: Soccer,Wii,2009,Sports,Ubisoft,0.1,0.02,0.0,0.01,0.13
8528,Major League Baseball 2K12,Wii,2012,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16
6075,BlazBlue: Chrono Phantasma,PS3,2013,Fighting,Arc System Works,0.13,0.0,0.14,0.02,0.29
16351,Dungeons & Dragons: Neverwinter Nights - Complete,PC,2011,Misc,Atari,0.01,0.0,0.0,0.0,0.01
186,FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.08,3.48,0.03,0.58,5.18
6644,Exhibition,XB,2001,Misc,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25
11010,Justice League Heroes,DS,2006,Role-Playing,Eidos Interactive,0.08,0.0,0.0,0.01,0.09
6876,NCAA College Basketball 2K3,PS2,2002,Sports,Sega,0.12,0.09,0.0,0.03,0.24
10002,A Witch's Tale,DS,2009,Role-Playing,Nippon Ichi Software,0.08,0.0,0.03,0.01,0.11
4692,Cars: Mater-National Championship,PS3,2007,Racing,THQ,0.37,0.01,0.0,0.03,0.41
13553,Jewel Quest 5: The Sleepless Star,PC,2011,Action,Astragon,0.01,0.02,0.0,0.01,0.04
12946,UEFA Champions League 2006-2007,X360,2007,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
10417,Brunswick Circuit Pro Bowling 2,PS,2000,Sports,THQ,0.06,0.04,0.0,0.01,0.11
4921,Wipeout 2048,PSV,2012,Racing,Sony Computer Entertainment,0.14,0.19,0.0,0.06,0.39
12396,Tokimeki no Houkago,PS,1998,Misc,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
10007,Stronghold,PC,2001,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11
11405,My English Coach: Para Hispanoparlantes,DS,2009,Misc,Ubisoft,0.08,0.0,0.0,0.01,0.08
2173,LEGO Jurassic World,X360,2015,Action,Warner Bros. Interactive Entertainment,0.47,0.4,0.0,0.08,0.95
2947,Disney Tangled,Wii,2010,Action,Disney Interactive Studios,0.47,0.17,0.0,0.05,0.69
3759,Jewel Master Egypt,DS,2009,Puzzle,Rondomedia,0.21,0.27,0.0,0.05,0.53
3593,Mega Man X2,SNES,1993,Platform,Laguna,0.09,0.02,0.45,0.0,0.56
