Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8542,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,0.15,0.0,0.0,0.01,0.16
15370,Princess Isabella: A Witch's Curse,Wii,2010,Adventure,Destineer,0.02,0.0,0.0,0.0,0.02
7377,Hasbro Family Game Night 3,X360,2010,Misc,Electronic Arts,0.17,0.03,0.0,0.01,0.21
7218,The Walking Dead: Season Two,PS3,2014,Adventure,Telltale Games,0.09,0.09,0.0,0.04,0.22
14367,F1 2002,GC,2002,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03
7822,NBA Live 14,XOne,2013,Sports,Electronic Arts,0.16,0.02,0.0,0.01,0.19
12260,Desert Strike Advance,GBA,2002,Simulation,Electronic Arts,0.05,0.02,0.0,0.0,0.06
6014,Ace Combat: Joint Assault,PSP,2010,Simulation,Namco Bandai Games,0.06,0.05,0.15,0.03,0.29
4518,TimeSplitters,PS2,2000,Shooter,Eidos Interactive,0.21,0.17,0.0,0.06,0.43
4310,Tales of Vesperia,PS3,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45
774,Final Fantasy III,DS,2006,Role-Playing,Square Enix,0.91,0.05,1.07,0.09,2.12
10171,Guitar Rock Tour,DS,2007,Misc,Gameloft,0.1,0.0,0.0,0.01,0.11
4841,Mafia II,PC,2010,Action,Take-Two Interactive,0.17,0.17,0.0,0.06,0.4
8321,Fighter Maker,PS,1998,Fighting,Agetec,0.05,0.04,0.07,0.01,0.17
10968,Pillow Pets,DS,2011,Adventure,GameMill Entertainment,0.09,0.0,0.0,0.01,0.09
197,Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.43,1.08,0.65,5.11
6112,VMX Racing,PS,1997,Racing,Playmates,0.16,0.11,0.0,0.02,0.28
6282,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Action,Conspiracy Entertainment,0.15,0.1,0.0,0.02,0.27
6205,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016,Action,Square Enix,0.0,0.0,0.28,0.0,0.28
13879,Kevin Van Dam: Big Bass Challenge,Wii,2010,Sports,Zoo Games,0.04,0.0,0.0,0.0,0.04
14665,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
10815,MindJack,X360,2011,Shooter,Square Enix,0.07,0.02,0.0,0.01,0.1
11373,Death Jr. and the Science Fair of Doom,DS,2007,Platform,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.08
9066,Victorious Boxers: Revolution,Wii,2007,Fighting,Ubisoft,0.07,0.0,0.06,0.01,0.14
1361,Sonic Generations,X360,2011,Platform,Sega,0.71,0.57,0.0,0.14,1.42
14943,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02
5147,Theatrhythm Final Fantasy: Curtain Call,3DS,2014,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37
5856,Blazing Heroes,SAT,1995,Role-Playing,Sega,0.0,0.0,0.3,0.0,0.3
603,Dragon Warrior II,NES,1987,Role-Playing,Enix Corporation,0.15,0.0,2.41,0.0,2.56
355,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts,2.02,1.17,0.0,0.42,3.61
4,Wii Sports Resort,Wii,2009,Sports,Nintendo,15.75,11.01,3.28,2.96,33.0
6915,Wild 9,PS,1998,Action,Interplay,0.13,0.09,0.0,0.02,0.24
13561,428: Fuusa Sareta Shibuya de,PSP,2009,Adventure,Spike,0.0,0.0,0.04,0.0,0.04
7359,The BIGS 2,X360,2009,Sports,Take-Two Interactive,0.19,0.01,0.0,0.02,0.21
8546,Angry Birds Trilogy,PS3,2012,Action,Activision,0.12,0.02,0.0,0.02,0.16
5745,SD Gundam G Generation Wars,PS2,2009,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
5247,Boxer's Road,PS,1995,Fighting,New,0.0,0.0,0.33,0.02,0.36
11431,FIFA Soccer 2003,GC,2002,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08
1825,Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.2,0.01,0.08,1.12
7604,Ty the Tasmanian Tiger 2: Bush Rescue,GC,2004,Platform,Electronic Arts,0.15,0.04,0.0,0.01,0.2
15175,The Settlers IV,PC,2001,Strategy,Blue Byte,0.0,0.02,0.0,0.0,0.02
15517,Triggerheart Excelica Enhanced,PS2,2009,Shooter,Alchemist,0.0,0.0,0.02,0.0,0.02
12660,Warriors: Legends of Troy,X360,2011,Action,Tecmo Koei,0.0,0.04,0.01,0.01,0.06
10209,Paws & Claws Pet Vet: Australian Adventures,DS,2009,Simulation,THQ,0.1,0.0,0.0,0.01,0.11
7172,Breath of Fire,GBA,2001,Role-Playing,Ubisoft,0.11,0.04,0.06,0.0,0.22
3127,Dead or Alive 5,PS3,2012,Fighting,Tecmo Koei,0.23,0.15,0.2,0.07,0.65
10916,Snood 2: On Vacation,DS,2005,Puzzle,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.09
9587,Surf Riders,PS,1999,Sports,Ubisoft,0.07,0.05,0.0,0.01,0.13
4361,Samurai Warriors 3,Wii,2009,Action,Nintendo,0.1,0.02,0.32,0.01,0.45
365,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,1.98,1.14,0.01,0.41,3.53
14023,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,Deep Silver,0.0,0.03,0.0,0.01,0.04
5911,Star Gladiator Episode: I Final Crusade,PS,1996,Fighting,Virgin Interactive,0.07,0.05,0.15,0.02,0.3
10848,Medieval II: Total War,PC,2006,Strategy,Sega,0.0,0.08,0.0,0.02,0.09
13877,Shonen Jump's One Piece: Grand Adventure,GC,2006,Fighting,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04
5555,Folklore,PS3,2007,Role-Playing,Sony Computer Entertainment,0.2,0.05,0.05,0.03,0.33
1493,NFL 2K3,PS2,2002,Sports,Atari,1.06,0.08,0.0,0.18,1.32
16473,Amnesia Later,PSV,2014,Misc,Idea Factory,0.0,0.0,0.01,0.0,0.01
15665,Castle Shikigami 2,PS2,2004,Shooter,Play It,0.01,0.01,0.0,0.0,0.02
14215,K-On! After School Live!! HD Ver.,PS3,2012,Action,Sega,0.0,0.0,0.03,0.0,0.03
14240,Summer Athletics: The Ultimate Challenge,X360,2008,Sports,DTP Entertainment,0.02,0.01,0.0,0.0,0.03
3887,International Track & Field,PS,1996,Sports,Konami Digital Entertainment,0.08,0.05,0.35,0.03,0.51
16144,Furious Karting,XB,2003,Racing,Atari,0.01,0.0,0.0,0.0,0.01
8203,NFL 2K2,XB,2002,Sports,Sega,0.13,0.04,0.0,0.01,0.18
6875,Rock Band Track Pack Volume 2,Wii,2008,Misc,MTV Games,0.21,0.02,0.0,0.02,0.24
11148,RollerCoaster Tycoon 3: Platinum,PC,2005,Strategy,Atari,0.01,0.06,0.0,0.01,0.09
3673,SpongeBob SquarePants: SuperSponge,GBA,2001,Action,THQ,0.39,0.15,0.0,0.01,0.55
12417,A New Beginning,PC,2010,Adventure,Deep Silver,0.0,0.05,0.0,0.01,0.06
7193,Petz: Horse Club,Wii,2008,Misc,Ubisoft,0.2,0.0,0.0,0.02,0.22
12786,Mighty Beanz: Pocket Puzzles,GBA,2004,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.06
12238,"Warhammer 40,000: Squad Command",DS,2007,Strategy,THQ,0.05,0.01,0.0,0.01,0.07
211,Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,2.31,1.73,0.12,0.78,4.94
1660,Dragon Quest IV: Michibikareshi Monotachi,PS,2001,Role-Playing,Enix Corporation,0.0,0.0,1.2,0.01,1.21
9562,Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.11,0.01,0.0,0.01,0.13
5986,Ben 10 Alien Force: Vilgax Attacks,PS2,2009,Action,D3Publisher,0.11,0.03,0.0,0.15,0.29
11361,Petz: Dogz Family,PSP,2009,Simulation,Ubisoft,0.05,0.02,0.0,0.01,0.08
2685,All-Star Baseball 2003,PS2,2002,Sports,Acclaim Entertainment,0.38,0.29,0.0,0.1,0.77
359,WWF SmackDown!,PS,2000,Fighting,THQ,2.01,1.35,0.06,0.16,3.58
4571,NBA Street,GC,2002,Sports,Electronic Arts,0.33,0.09,0.0,0.01,0.42
2080,Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0.64,0.28,0.0,0.08,1.0
16168,Ouka Sengoku Portable,PSP,2012,Adventure,Alchemist,0.0,0.0,0.01,0.0,0.01
9740,O.D.T.: Escape... Or Die Trying,PS,1997,Adventure,Psygnosis,0.07,0.05,0.0,0.01,0.12
9676,SCORE International Baja 1000: The Official Game,X360,2008,Racing,Activision,0.11,0.01,0.0,0.01,0.12
3558,Top Spin 3,X360,2008,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57
12363,Alien Syndrome,Wii,2007,Role-Playing,Sega,0.06,0.0,0.0,0.0,0.06
3045,Peppa Pig: Fun and Games,DS,2010,Misc,Ubisoft,0.0,0.58,0.0,0.09,0.67
7158,Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,0.21,0.0,0.0,0.01,0.22
3420,NHL 12,PS3,2011,Sports,Electronic Arts,0.36,0.16,0.0,0.07,0.59
6176,Conflict: Desert Storm II - Back to Bagdhad,XB,2003,Shooter,SCi,0.21,0.06,0.0,0.01,0.28
16253,Strider (2014),PS3,2014,Platform,Capcom,0.0,0.0,0.01,0.0,0.01
3254,Evolve,XOne,2015,Shooter,Take-Two Interactive,0.36,0.2,0.0,0.06,0.62
2003,Bomberman 64,N64,1997,Puzzle,Hudson Soft,0.5,0.2,0.31,0.03,1.04
12825,4 Elements,PC,2009,Puzzle,Mastertronic,0.0,0.04,0.0,0.01,0.05
14356,Montessori Music,DS,2008,Misc,Oxygen Interactive,0.01,0.02,0.0,0.0,0.03
15676,Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,2009,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02
1155,River Raid,2600,1981,Shooter,Activision,1.49,0.09,0.0,0.02,1.6
10896,Galactic Taz Ball,DS,2010,Platform,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.09
6368,Major League Baseball 2K10,Wii,2010,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27
12205,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07
14123,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
15688,Golden Nugget Casino DS,DS,2005,Misc,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02
16520,Teenage Mutant Ninja Turtles,Wii,2007,Action,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01
12318,Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
3342,Fight Night Round 2,XB,2005,Fighting,Electronic Arts,0.42,0.16,0.0,0.02,0.6
15459,Digimon Rumble Arena 2,XB,2004,Fighting,Atari,0.01,0.0,0.0,0.0,0.02
13429,Grey's Anatomy: The Video Game,DS,2009,Adventure,Ubisoft,0.03,0.01,0.0,0.0,0.05
11676,Tokyo Beat Down,DS,2008,Action,Success,0.07,0.0,0.0,0.01,0.08
5364,Skylanders: Trap Team,XOne,2014,Action,Activision,0.25,0.07,0.0,0.03,0.34
8079,Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,GBA,2004,Misc,Nintendo,0.13,0.05,0.0,0.0,0.18
3246,NBA ShootOut '97,PS,1997,Sports,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.62
11802,ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,0.07,0.0,0.0,0.01,0.07
4788,Hatsune Miku: Project Diva F 2nd,PSV,2014,Misc,Sega,0.13,0.06,0.16,0.06,0.4
14151,Cabela's Dangerous Hunts 2,GC,2005,Sports,Activision,0.03,0.01,0.0,0.0,0.03
4395,Defender II,2600,1987,Shooter,Atari,0.42,0.02,0.0,0.0,0.45
9554,Backyard Baseball,GC,2003,Sports,Infogrames,0.1,0.03,0.0,0.0,0.13
1304,Wall-E,DS,2008,Platform,THQ,0.46,0.83,0.0,0.17,1.46
13949,Magical Starsign (JP sales),DS,2006,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,0.04
8098,Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,0.13,0.04,0.0,0.01,0.18
16029,Ten Pin Alley 2,GBA,2004,Sports,XS Games,0.01,0.0,0.0,0.0,0.01
9977,Wipeout 2,PS3,2011,Misc,Activision,0.11,0.0,0.0,0.01,0.12
8319,Pro Evolution Soccer 2014,PSP,2013,Action,Konami Digital Entertainment,0.0,0.03,0.14,0.0,0.17
435,Club Penguin: Elite Penguin Force,DS,2008,Adventure,Disney Interactive Studios,1.88,0.98,0.0,0.3,3.16
8436,Sega Superstars,PS2,2004,Misc,Sega,0.08,0.06,0.0,0.02,0.17
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
8114,The Adventures of Cookie & Cream,PS2,2000,Puzzle,Empire Interactive,0.09,0.07,0.0,0.02,0.18
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,Role-Playing,Sega,0.0,0.0,0.05,0.0,0.05
4830,NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,0.37,0.03,0.0,0.0,0.4
607,Madden NFL 09,X360,2008,Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.54
7533,International Superstar Soccer 2000,PS2,2000,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2
16495,Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008,Misc,Paon,0.0,0.0,0.01,0.0,0.01
10419,Winning Eleven: Pro Evolution Soccer 2007,X360,2006,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1
9347,Go Play: Circus Star,Wii,2009,Action,Majesco Entertainment,0.12,0.0,0.0,0.01,0.13
5101,The BIGS,Wii,2007,Sports,Take-Two Interactive,0.34,0.0,0.0,0.03,0.37
3864,Madden NFL 07,PS3,2006,Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52
1984,Forza Motorsport,XB,2005,Racing,Microsoft Game Studios,0.52,0.51,0.0,0.02,1.05
15156,Rugby World Cup 2015,XOne,2015,Sports,Ubisoft,0.0,0.02,0.0,0.0,0.02
3682,Jak X: Combat Racing,PS2,2005,Racing,Sony Computer Entertainment,0.45,0.02,0.0,0.07,0.55
14941,Stake: Fortune Fighters,XB,2003,Fighting,Metro 3D,0.02,0.01,0.0,0.0,0.02
84,The Sims 3,PC,2009,Simulation,Electronic Arts,0.98,6.42,0.0,0.71,8.11
2717,That's So Raven,GBA,2004,Adventure,Disney Interactive Studios,0.54,0.2,0.0,0.01,0.76
13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010,Role-Playing,Spike,0.0,0.0,0.05,0.0,0.05
14639,Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03
3047,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67
10875,Scaler,PS2,2004,Platform,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09
6316,Gun,X360,N/A,Shooter,Activision,0.24,0.01,0.0,0.02,0.27
9493,Barbie and the Three Musketeers,DS,2009,Adventure,Activision,0.12,0.0,0.0,0.01,0.13
4745,Band Hero,PS2,2009,Misc,Activision,0.15,0.06,0.0,0.2,0.41
1420,Sonic Colors,DS,2010,Platform,Sega,0.74,0.5,0.01,0.13,1.37
1716,Plants vs. Zombies,DS,2011,Strategy,Mastertronic,0.95,0.15,0.0,0.08,1.18
4637,The Fairly Odd Parents: Game Boy Advance Video Volume 2,GBA,2004,Misc,N/A,0.3,0.11,0.0,0.01,0.42
11206,Royal Palace of White Sword and The City of Gentiles,XB,2005,Role-Playing,Take-Two Interactive,0.06,0.02,0.0,0.0,0.09
5522,Call Of Duty 2: Big Red One,GC,2005,Shooter,Activision,0.25,0.07,0.0,0.01,0.33
6266,Q-Ball: Billiards Master,PS2,2000,Sports,Take-Two Interactive,0.13,0.1,0.0,0.04,0.27
3002,Tourist Trophy: The Real Riding Simulator,PS2,2006,Racing,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68
4651,Harvest Moon: Grand Bazaar,DS,2008,Simulation,Rising Star Games,0.22,0.05,0.13,0.02,0.42
13546,Painkiller: Hell & Damnation,PS3,2013,Shooter,Nordic Games,0.02,0.02,0.0,0.01,0.04
10336,My Boyfriend,DS,2008,Simulation,DTP Entertainment,0.1,0.0,0.0,0.01,0.11
1502,IHRA Drag Racing 2,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0.0,0.17,1.31
7102,MySims Party,Wii,2009,Simulation,Electronic Arts,0.18,0.03,0.0,0.02,0.23
11077,Samurai Warriors 4: Empires,PS4,2015,Action,Tecmo Koei,0.02,0.01,0.05,0.01,0.09
8917,Gallop & Ride!,Wii,2008,Sports,THQ,0.14,0.0,0.0,0.01,0.15
7259,You Don't Know Jack,Wii,2011,Misc,THQ,0.2,0.0,0.0,0.01,0.22
1893,NFL Blitz 2000,PS,1998,Sports,Midway Games,0.6,0.41,0.0,0.07,1.09
1186,Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
6990,SSX On Tour,PSP,2005,Sports,Electronic Arts,0.19,0.02,0.0,0.02,0.23
5761,Football Manager 2016,PC,2015,Simulation,Sega,0.0,0.29,0.0,0.02,0.31
13013,RPG Tsukuru DS,DS,2010,Role-Playing,Enterbrain,0.0,0.0,0.05,0.0,0.05
13590,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,Simulation,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04
10251,Tornado Outbreak,Wii,2009,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
97,Super Mario Bros. 2,NES,1988,Platform,Nintendo,5.39,1.18,0.7,0.19,7.46
10288,Deca Sports DS,DS,2009,Sports,Hudson Soft,0.08,0.02,0.0,0.01,0.11
11347,Orega Kantoku Da! Gekitou Pennant Race,PS2,2000,Sports,Enix Corporation,0.0,0.0,0.08,0.0,0.08
1998,Mega Man X4,PS,1996,Action,Virgin Interactive,0.45,0.3,0.22,0.07,1.04
1732,Cabela's Dangerous Hunts,PS2,2003,Sports,Zoo Digital Publishing,0.57,0.45,0.0,0.15,1.17
2408,Enduro,2600,1982,Misc,Quelle,0.81,0.05,0.0,0.01,0.87
12551,Impossible Mission,PSP,2007,Platform,System 3 Arcade Software,0.0,0.04,0.0,0.02,0.06
6491,Inazuma Eleven Strikers,Wii,2011,Role-Playing,Nintendo,0.0,0.01,0.25,0.0,0.26
3113,MLB 14: The Show,PS4,2014,Sports,Sony Computer Entertainment America,0.58,0.0,0.0,0.07,0.65
7482,Outlaw Golf 2,XB,2004,Sports,Global Star,0.15,0.04,0.0,0.01,0.21
66,Halo 4,X360,2012,Shooter,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76
12621,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06
789,Project Gotham Racing (JP weekly sales),XB,2002,Action,Microsoft Game Studios,1.54,0.44,0.04,0.07,2.1
6411,NFL Street 3,PSP,2006,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
4216,NHL 97,PS,1996,Sports,Electronic Arts,0.26,0.18,0.0,0.03,0.47
10994,Pokemon Rumble World,3DS,2015,Action,Nintendo,0.0,0.01,0.08,0.0,0.09
7385,NOëL: NOT DiGITAL,PS,1996,Adventure,Pioneer LDC,0.0,0.0,0.2,0.01,0.21
2053,The LEGO Movie Videogame,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
13741,Monaco Grand Prix,N64,1999,Racing,Ubisoft,0.03,0.01,0.0,0.0,0.04
6047,Madden NFL 08,XB,2007,Sports,Electronic Arts,0.22,0.06,0.0,0.01,0.29
12907,Bust-A-Bloc,PS2,2002,Puzzle,Midas Interactive Entertainment,0.0,0.0,0.05,0.0,0.05
13366,Puyo Puyo Tetris,PSV,2014,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05
2797,Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.73,0.0,0.73
7639,Nobunaga no Yabou: Reppuuden,PS,1999,Strategy,Tecmo Koei,0.0,0.0,0.19,0.01,0.2
13360,FIFA Manager 12,PC,2011,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.05
8800,The Fairly Odd Parents: Clash with the Anti-World,GBA,2005,Adventure,THQ,0.11,0.04,0.0,0.0,0.15
4909,NBA Live 09,PSP,2008,Sports,Electronic Arts,0.23,0.07,0.03,0.06,0.39
14097,Might & Magic X: Legacy,PC,2014,Role-Playing,Ubisoft,0.0,0.03,0.0,0.0,0.04
226,Tony Hawk's Pro Skater 2,PS,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68
4899,Naruto: Clash of Ninja Revolution 2,Wii,2008,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.39
14793,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
12520,The Legend of Heroes VII: The Trail of Blue,PSV,2014,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.06,0.0,0.06
5881,Romance of the Three Kingdoms VIII,PS2,2002,Strategy,Tecmo Koei,0.05,0.04,0.19,0.01,0.3
14090,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.04
15034,Cities XL 2011,PC,2010,Simulation,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02
7475,Final Fight One,GBA,2001,Fighting,Ubisoft,0.09,0.03,0.08,0.0,0.21
5673,Shin Super Robot Taisen Special Disk,PS,1997,Strategy,Banpresto,0.0,0.0,0.3,0.02,0.32
13772,Terraria,XOne,2014,Action,505 Games,0.0,0.04,0.0,0.0,0.04
