Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14581,Syberia,PC,2002,Action,Microids,0.0,0.02,0.0,0.0,0.03
8174,Tales of the Tempest,DS,2006,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18
2541,EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,0.77,0.0,0.0,0.05,0.81
1356,Cabela's Big Game Hunter,PS2,2002,Sports,Activision,0.7,0.54,0.0,0.18,1.42
6219,Kakyuusei,SAT,1997,Strategy,Elf,0.0,0.0,0.28,0.0,0.28
11287,RockMan EXE 4.5 Real Operation,GBA,2004,Role-Playing,Capcom,0.0,0.0,0.08,0.0,0.08
5773,Mega Man Battle Network 2,GBA,2002,Action,Ubisoft,0.22,0.08,0.0,0.01,0.31
6331,Sengoku Basara 4,PS3,2014,Action,Capcom,0.0,0.0,0.27,0.0,0.27
11647,Guilty Gear XX Slash,PS2,2006,Fighting,Sammy Corporation,0.0,0.0,0.08,0.0,0.08
9425,Star Wars: Lethal Alliance,PSP,2006,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13
11354,Gradius Galaxies,GBA,2001,Shooter,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.08
12169,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0.0,0.06,0.0,0.0,0.07
4080,Harry Potter and the Order of the Phoenix,Wii,2007,Action,Electronic Arts,0.38,0.06,0.0,0.04,0.49
514,FIFA 16,PS3,2015,Sports,Electronic Arts,0.4,1.98,0.05,0.42,2.85
14485,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0.0,0.0,0.03
13849,Outlaw Volleyball Remixed,PS2,2004,Sports,Global Star,0.02,0.01,0.0,0.0,0.04
8060,Hatsune Miku and Future Stars: Project Mirai,3DS,2012,Misc,Sega,0.0,0.0,0.18,0.0,0.18
7260,Just Dance 2016,PS3,2015,Misc,Ubisoft,0.1,0.08,0.0,0.04,0.22
5417,Spy Hunter,XB,2002,Racing,Midway Games,0.25,0.07,0.0,0.01,0.34
8250,The King of Fighters '97,PS,1998,Fighting,SNK,0.0,0.0,0.16,0.01,0.17
14494,Senko no Ronde DUO,X360,2010,Fighting,G.Rev,0.0,0.0,0.03,0.0,0.03
3171,White Knight Chronicles II,PS3,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.05,0.64
8548,Shadow Man: 2econd Coming,PS2,2002,Adventure,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.16
10148,Tokimeki Memorial: Girl's Side 2nd Season,DS,2008,Adventure,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
12945,Bass Rise,PS,1999,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05
11199,Major League Baseball 2K7,PSP,2007,Sports,Take-Two Interactive,0.08,0.0,0.0,0.01,0.09
10706,Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,0.08,0.02,0.0,0.0,0.1
3102,Radiata Stories,PS2,2005,Role-Playing,Square Enix,0.18,0.14,0.29,0.05,0.65
12885,Adventure Time: Finn & Jake Investigations,WiiU,2015,Action,Little Orbit,0.03,0.02,0.0,0.0,0.05
8371,Disney's Planes,Wii,2013,Simulation,Disney Interactive Studios,0.08,0.07,0.0,0.02,0.17
12415,Giants: Citizen Kabuto,PS2,2001,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06
12412,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006,Misc,Daito,0.0,0.0,0.06,0.0,0.06
5952,Batman: The Brave and the Bold the Videogame,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.22,0.06,0.0,0.02,0.3
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0.0,0.08,0.95
3161,Nicktoons Collection: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.46,0.17,0.0,0.01,0.64
1444,Alan Wake,X360,2010,Action,Microsoft Game Studios,0.66,0.51,0.05,0.13,1.35
14653,Puzzle Challenge: Crosswords and More!,Wii,2009,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.03
10458,Digimon Story: Lost Evolution,DS,2010,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
9745,Lunar: Dragon Song,DS,2005,Role-Playing,Rising Star Games,0.11,0.0,0.0,0.01,0.12
4818,NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0.0,0.03,0.4
11594,Samurai Warriors 2,X360,2006,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08
6700,Penny Racers,PS,1996,Racing,Sony Computer Entertainment,0.0,0.0,0.23,0.02,0.25
754,Final Fantasy XIII,X360,2010,Role-Playing,Square Enix,1.27,0.68,0.01,0.2,2.17
7704,Conan,X360,2007,Action,THQ,0.16,0.02,0.0,0.02,0.2
1782,Puyo Puyo Sun Ketteiban,PS,1997,Puzzle,Compile,0.0,0.0,1.07,0.07,1.15
2508,Tony Hawk's Underground 2 Remix,PSP,2005,Sports,Activision,0.46,0.21,0.0,0.15,0.82
12181,Dungeon Maker II: The Hidden War,PSP,2007,Role-Playing,Global A Entertainment,0.06,0.0,0.0,0.01,0.07
4381,Mobile Suit Gundam,PS,1995,Action,Namco Bandai Games,0.0,0.0,0.42,0.03,0.45
1150,Dance Dance Revolution: Hottest Party 2,Wii,2008,Simulation,Konami Digital Entertainment,0.95,0.48,0.01,0.15,1.6
11522,MXGP 2,PS4,2016,Racing,Milestone S.r.l.,0.02,0.05,0.0,0.01,0.08
6126,One Piece: Burning Blood,PS4,2016,Fighting,Namco Bandai Games,0.1,0.08,0.07,0.04,0.28
16332,Element Hunter,DS,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01
14237,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,2009,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03
13434,Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05
7426,Angel Blade: Neo Tokyo Guardians,PS,1997,Role-Playing,On Demand,0.12,0.08,0.0,0.01,0.21
7171,Sengoku Basara 3 Utage,PS3,2011,Action,Capcom,0.0,0.0,0.22,0.0,0.22
7606,The Legend of Heroes VII: The Trail of Blue,PSP,2011,Role-Playing,Falcom Corporation,0.0,0.0,0.2,0.0,0.2
10008,Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11
1535,Transformers,PS2,2004,Shooter,Atari,0.63,0.49,0.0,0.16,1.29
10102,Stronghold Kingdoms,PC,2011,Strategy,DTP Entertainment,0.0,0.1,0.0,0.02,0.11
8569,Field Commander,PSP,2006,Strategy,Sony Online Entertainment,0.14,0.0,0.0,0.01,0.16
10344,Science Papa,DS,2009,Misc,Activision,0.09,0.01,0.0,0.01,0.11
7163,Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,0.13,0.07,0.0,0.02,0.22
11575,Dead Island: Riptide,PC,N/A,Action,Deep Silver,0.0,0.07,0.0,0.01,0.08
167,Call of Duty: World at War,PS3,2008,Shooter,Activision,2.72,1.87,0.0,0.84,5.43
15434,Kokoro Connect: Yochi Random,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
2760,LittleBigPlanet 3,PS3,2014,Platform,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75
16452,King's Bounty: Armored Princess,PC,2009,Role-Playing,1C Company,0.0,0.01,0.0,0.0,0.01
7033,NHL FaceOff 2001,PS,2000,Sports,Sony Computer Entertainment,0.13,0.09,0.0,0.02,0.23
15183,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",PSP,2009,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02
2732,Spectrobes,DS,2007,Role-Playing,Disney Interactive Studios,0.67,0.03,0.0,0.06,0.75
14979,Bunmei Haruka: Aoiza Ibunroku,PSP,2011,Action,FuRyu,0.0,0.0,0.02,0.0,0.02
14926,Room Zoom: Race for Impact,XB,2004,Racing,Jaleco,0.02,0.01,0.0,0.0,0.02
7238,Dragon Ball: Origins (JP & incomplete US sales),DS,2008,Adventure,Atari,0.04,0.0,0.17,0.0,0.22
11262,Ultimate Card Games DS,DS,2008,Strategy,Telegames,0.08,0.0,0.0,0.01,0.08
14331,East India Company Collection,PC,2010,Misc,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
15030,Kensei: Sacred Fist,PS,1997,Fighting,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
12008,Let's Ride! Dreamer,GBA,2005,Adventure,DTP Entertainment,0.05,0.02,0.0,0.0,0.07
12042,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,2006,Action,Banpresto,0.0,0.0,0.07,0.0,0.07
12529,Digimon All-Star Rumble,X360,2014,Fighting,Namco Bandai Games,0.04,0.01,0.0,0.01,0.06
10139,Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11
5674,Live A Live,SNES,1994,Role-Playing,SquareSoft,0.0,0.0,0.32,0.0,0.32
6017,Angry Birds Star Wars,X360,2013,Strategy,Activision,0.16,0.11,0.0,0.03,0.29
15285,Jake Hunter: Detective Chronicles,DS,2008,Adventure,Aksys Games,0.02,0.0,0.0,0.0,0.02
12887,Bleach: Blade Battlers,PS2,2006,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05
8465,Taz Wanted,PS2,2002,Platform,Atari,0.08,0.06,0.0,0.02,0.16
16156,Entaku no Seito: Students of Round,X360,2011,Role-Playing,ChunSoft,0.0,0.0,0.01,0.0,0.01
13660,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.0,0.03,0.0,0.01,0.04
497,Sega Superstars Tennis,X360,2008,Sports,Sega,1.75,0.86,0.0,0.28,2.9
1615,Ninja Gaiden,XB,2004,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23
11169,Lego Star Wars: The Force Awakens,WiiU,2016,Action,Warner Bros. Interactive Entertainment,0.04,0.04,0.0,0.01,0.09
449,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,1.99,0.82,0.03,0.27,3.11
7060,Neopets Puzzle Adventure,Wii,2008,Puzzle,Capcom,0.19,0.02,0.0,0.02,0.23
5778,Tiger Woods PGA Tour 06,X360,2005,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31
12567,World Soccer Winning Eleven 9 (US sales),PSP,2005,Sports,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06
5262,Wonder Pets! Save the Animals!,DS,2008,Adventure,Take-Two Interactive,0.33,0.0,0.0,0.02,0.36
200,FIFA Soccer 11,PS3,2010,Sports,Electronic Arts,0.6,3.29,0.06,1.13,5.08
1513,Gold's Gym: Cardio Workout,Wii,2008,Sports,Ubisoft,1.11,0.04,0.06,0.09,1.31
15729,Revolution: 25th Anniversary Collection,PC,2016,Adventure,Koch Media,0.0,0.02,0.0,0.0,0.02
6016,Medieval Moves: Deadmund's Quest,PS3,2011,Action,Sony Computer Entertainment,0.13,0.12,0.0,0.05,0.29
15792,Dark Void,PC,2010,Action,Capcom,0.0,0.01,0.0,0.0,0.02
274,Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,2.25,1.47,0.04,0.43,4.19
7984,Phantasy Star Nova,PSV,2014,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19
14205,Diabolik Lovers: More Blood,PSP,2013,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
10120,Pro Yaky? Spirits 5,PS3,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
5444,Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33
10527,The King of Fighters: Dream Match 1999,DC,1999,Fighting,SNK,0.0,0.0,0.1,0.0,0.1
10549,Urban Chaos,PS,1999,Action,Eidos Interactive,0.06,0.04,0.0,0.01,0.1
15229,Triple Crown Championship Snowboarding,Wii,2010,Sports,Destineer,0.02,0.0,0.0,0.0,0.02
12599,Doraemon: Nobita no Uchuu Eiyuuki,3DS,2015,Action,FuRyu,0.0,0.0,0.06,0.0,0.06
13784,Akko ni Omakase! Brain Shock,DS,2006,Misc,Taito,0.0,0.0,0.04,0.0,0.04
11420,Slayers Royal,PS,1998,Role-Playing,Kadokawa Shoten,0.0,0.0,0.08,0.01,0.08
8593,California Speed,N64,1999,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16
4327,Moshi Monsters: Moshlings Theme Park,DS,2012,Misc,Activision,0.03,0.37,0.0,0.05,0.45
10218,Snowboard Kids 2,N64,1999,Sports,Atlus,0.09,0.02,0.0,0.0,0.11
9316,Red Orchestra 2: Heroes of Stalingrad,PC,2011,Shooter,Tripwire Interactive,0.04,0.07,0.0,0.02,0.14
12340,Bionicle Heroes,DS,2006,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,0.06
9563,Gunstar Heroes,GEN,1992,Shooter,Sega,0.0,0.0,0.13,0.0,0.13
9764,Kaijuu Busters,DS,2009,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
5053,Taiko no Tatsujin Portable DX,PSP,2011,Misc,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38
7279,Madden NFL 07,DS,2006,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22
2627,Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
15404,ESPN MLS ExtraTime 2002,GC,2002,Sports,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02
12939,Judge Dredd,PS,1997,Platform,Gremlin Interactive Ltd,0.03,0.02,0.0,0.0,0.05
8588,Hydro Thunder,N64,2000,Racing,Midway Games,0.13,0.03,0.0,0.0,0.16
11174,Team Elimination Games,Wii,2009,Misc,Ubisoft,0.08,0.0,0.0,0.01,0.09
11526,Sentimental Graffiti: First Window,SAT,1997,Adventure,NEC Interchannel,0.0,0.0,0.08,0.0,0.08
2942,King Kong,2600,1981,Action,Tigervision,0.65,0.04,0.0,0.01,0.69
2340,CSI: Hard Evidence,Wii,2008,Adventure,Ubisoft,0.36,0.43,0.0,0.1,0.89
6328,Disney's Chicken Little,GC,2005,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.01,0.27
12895,UEFA Euro 2004: Portugal,XB,2004,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05
11382,Pimp My Ride: Street Racing,PS2,2009,Racing,Activision,0.04,0.03,0.0,0.01,0.08
9260,Major League Baseball 2K8,Wii,2008,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14
5623,TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.24,0.0,0.05,0.32
14821,Monster High 13 Wishes,WiiU,2013,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03
766,R.C. Pro-Am,NES,1988,Racing,Nintendo,1.47,0.38,0.19,0.1,2.14
10855,Langrisser V: The End of Legend,SAT,1998,Strategy,NCS,0.0,0.0,0.09,0.0,0.09
11502,Man vs. Wild,PS3,2010,Action,Abylight,0.07,0.0,0.0,0.01,0.08
16507,Mystereet,PS2,2006,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01
12968,Code Lyoko,DS,2007,Action,Game Factory,0.03,0.01,0.0,0.0,0.05
15911,Adventure Time: The Secret of the Nameless,3DS,2014,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.02
9257,Happy Feet,Wii,2006,Action,Midway Games,0.12,0.0,0.0,0.01,0.14
220,FIFA 15,PS3,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82
3753,War of the Monsters,PS2,2003,Fighting,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.54
11879,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07
70,Gran Turismo 2,PS,1999,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49
13153,Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05
8688,NBA 2K3,GC,2002,Sports,Sega,0.12,0.03,0.0,0.0,0.16
6122,The Warriors,XB,2005,Action,Take-Two Interactive,0.21,0.06,0.0,0.01,0.28
3681,Turok: Evolution,XB,2002,Shooter,Acclaim Entertainment,0.39,0.14,0.0,0.02,0.55
13015,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter,Xseed Games,0.02,0.02,0.0,0.01,0.05
13694,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.02,0.0,0.01,0.04
11642,Dragon Slayer: The Legend of Heroes,GEN,1994,Role-Playing,Sega,0.0,0.0,0.08,0.0,0.08
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
7160,Whirl Tour,PS2,2002,Sports,Crave Entertainment,0.11,0.09,0.0,0.03,0.22
5748,KISS Pinball,PS,2001,Action,Take-Two Interactive,0.17,0.12,0.0,0.02,0.31
9860,Lost Magic,DS,2006,Role-Playing,Ubisoft,0.09,0.0,0.02,0.01,0.12
5205,NBA 2K6,XB,2005,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36
4337,Major League Baseball 2K11,X360,2011,Sports,Take-Two Interactive,0.4,0.03,0.0,0.03,0.45
9641,Mega Man X Collection,GC,2006,Misc,Capcom,0.1,0.03,0.0,0.0,0.13
14060,Cook Wars,Wii,2009,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04
10780,BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.1
13273,Powerful Golf,DS,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
9590,Derby Stallion Advance,GBA,2002,Sports,Enterbrain,0.0,0.0,0.12,0.0,0.13
16296,Jambo! Safari Animal Rescue,DS,2009,Simulation,Sega,0.01,0.0,0.0,0.0,0.01
15812,WRC 5: FIA World Rally Championship,X360,2015,Sports,Bigben Interactive,0.0,0.02,0.0,0.0,0.02
3412,Go Diego Go! Great Dinosaur Rescue,Wii,2008,Action,Take-Two Interactive,0.53,0.02,0.0,0.04,0.59
77,Super Mario Kart,SNES,1992,Racing,Nintendo,3.54,1.24,3.81,0.18,8.76
13865,Harukanaru Toki no Naka de 4: Aizouban,PSP,2010,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
7864,Puyo Puyo Sun 64,N64,1997,Puzzle,Compile,0.0,0.0,0.16,0.03,0.19
13598,Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,Misc,FuRyu,0.0,0.0,0.04,0.0,0.04
5446,Fracture,X360,2008,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33
5419,Imagine: Movie Star,DS,2008,Simulation,Ubisoft,0.31,0.0,0.0,0.02,0.34
10921,Hakuouki: Zuisouroku Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.09,0.0,0.09
2804,Kirby: Canvas Curse,DS,2005,Platform,Nintendo,0.37,0.0,0.32,0.04,0.73
5158,LEGO Batman 2: DC Super Heroes,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.17,0.13,0.0,0.06,0.37
3722,Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54
11854,Backyard Hockey,DS,2007,Sports,Atari,0.07,0.0,0.0,0.01,0.07
5287,Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35
3886,Prince of Persia Trilogy,PS3,2010,Action,Ubisoft,0.17,0.25,0.0,0.09,0.51
6860,Monster Jam,PS2,2007,Racing,Activision,0.12,0.09,0.0,0.03,0.24
10773,Jikkyou Powerful Pro Yakyuu 2013,PSV,2013,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
9872,Fit in Six,Wii,2011,Sports,Ubisoft,0.11,0.0,0.0,0.01,0.12
12130,Secret Service: Ultimate Sacrifice,PS2,2008,Action,Activision,0.03,0.03,0.0,0.01,0.07
5504,Dragon Ball Z: Battle of Z,PS3,2014,Fighting,Namco Bandai Games,0.1,0.11,0.06,0.05,0.33
12500,Flipnic: Ultimate Pinball,PS2,2003,Misc,Ubisoft,0.03,0.02,0.0,0.01,0.06
8099,Disney Friends,DS,2007,Simulation,Disney Interactive Studios,0.13,0.04,0.0,0.01,0.18
11902,The King of Fighters: Evolution,DC,2000,Fighting,SNK,0.0,0.0,0.07,0.0,0.07
8723,Digimon Battle Spirit 2,GBA,2003,Fighting,Namco Bandai Games,0.11,0.04,0.0,0.0,0.15
825,NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1.43,0.33,0.04,0.25,2.05
14253,CT Special Forces,GBA,2002,Action,LSP Games,0.02,0.01,0.0,0.0,0.03
81,Mario Party 8,Wii,2007,Misc,Nintendo,3.81,2.3,1.58,0.73,8.42
13932,Train Simulator 2016,PC,2015,Simulation,Unknown,0.0,0.04,0.0,0.0,0.04
11882,Circus Maximus: Chariot Wars,XB,2002,Racing,THQ,0.05,0.02,0.0,0.0,0.07
16390,Darkened Skye,GC,2002,Adventure,TDK Mediactive,0.01,0.0,0.0,0.0,0.01
12117,Lost Heroes 2,3DS,2015,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
16480,"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",PSV,2015,Action,Idea Factory,0.0,0.0,0.01,0.0,0.01
2989,Metro: Last Light,PS4,2014,Action,Deep Silver,0.22,0.3,0.04,0.12,0.68
3059,Naruto Shippuden: Ultimate Ninja 4,PS2,2007,Fighting,Atari,0.26,0.01,0.13,0.26,0.66
7302,Over G Fighters,X360,2006,Simulation,Ubisoft,0.19,0.01,0.0,0.02,0.22
14311,Hallowed Legends: Samhain,PC,2011,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.01,0.03
3250,Battlezone,2600,1982,Shooter,Atari,0.58,0.03,0.0,0.01,0.62
1455,FIFA Soccer 08,X360,2007,Sports,Electronic Arts,0.31,0.89,0.01,0.14,1.35
10758,Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.02,0.06,0.0,0.01,0.1
7753,Sniper Elite,PS2,2005,Shooter,Ubisoft,0.1,0.07,0.0,0.02,0.19
2644,Tetris Party Deluxe,DS,2010,Puzzle,Nintendo,0.29,0.3,0.12,0.07,0.78
7633,The Con,PSP,2005,Fighting,Sony Computer Entertainment,0.18,0.0,0.0,0.02,0.2
13338,Utawarerumono: Itsuwari no Kamen,PS3,2015,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
