Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2412,Tomb Raider: Anniversary,Wii,2007,Action,Eidos Interactive,0.12,0.63,0.0,0.11,0.86
6553,Polarium,DS,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
14094,Batman: A Telltale Game Series,PS4,2016,Adventure,Telltale Games,0.01,0.02,0.0,0.01,0.04
11041,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,2006,Misc,Sega,0.0,0.0,0.09,0.0,0.09
125,FIFA 15,PS4,2014,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59
15218,Galaxy Angel II: Eigou Kaiki no Koku,PS2,2009,Strategy,Broccoli,0.0,0.0,0.02,0.0,0.02
12666,Vitamin X to Z,PSP,2011,Adventure,D3Publisher,0.0,0.0,0.06,0.0,0.06
15469,Mighty No. 9,WiiU,2016,Platform,Deep Silver,0.01,0.01,0.0,0.0,0.02
6380,Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27
6114,Disney's Extreme Skate Adventure,GBA,2003,Sports,Activision,0.2,0.08,0.0,0.01,0.28
5817,Disney's Stitch: Experiment 626,PS2,2002,Action,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31
13298,Soul Eater: Plot of Medusa,DS,2008,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
15950,Accel World: Kasoku no Chouten,PS3,2013,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
21,Pokemon Diamond/Pokemon Pearl,DS,2006,Role-Playing,Nintendo,6.42,4.52,6.04,1.37,18.36
4017,Raiders of the Lost Ark,2600,1981,Action,Atari,0.46,0.03,0.0,0.01,0.5
5296,Persona 2: Eternal Punishment,PS,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35
10544,Capcom vs. SNK 2 EO,XB,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1
11857,Digimon World Championship,DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07
4132,Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0.0,0.04,0.48
5818,RPG Tsukuru 2,SNES,1996,Role-Playing,ASCII Entertainment,0.0,0.0,0.31,0.0,0.31
8017,Reel Fishing II,PS,2000,Sports,Victor Interactive,0.1,0.07,0.0,0.01,0.18
7684,South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,0.07,0.1,0.0,0.02,0.2
1247,Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0.0,0.0,1.51,0.0,1.51
1740,Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,0.02,1.17
9290,MLB 14: The Show,PSV,2014,Sports,Sony Computer Entertainment America,0.11,0.0,0.0,0.02,0.14
9045,Monster House,PS2,2006,Adventure,THQ,0.07,0.05,0.0,0.02,0.14
1507,Madagascar,PS2,2005,Platform,Activision,0.78,0.45,0.0,0.07,1.31
4101,Dark Sector,X360,2008,Shooter,D3Publisher,0.22,0.2,0.01,0.05,0.48
10121,Samurai Warriors 4-II,PS3,2015,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11
8842,Samurai Shodown Anthology,PS2,2008,Fighting,Ignition Entertainment,0.07,0.06,0.0,0.02,0.15
8895,Pro Baseball Spirits 2015,PS3,2015,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15
5989,WinBack: Covert Operations,PS2,2000,Shooter,Midas Interactive Entertainment,0.14,0.11,0.0,0.04,0.29
11608,LEGO Soccer Mania,GBA,2002,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08
930,SingStar,PS2,2004,Misc,Sony Computer Entertainment,0.0,1.37,0.0,0.49,1.86
5830,Gameboy Gallery,GB,1995,Misc,Nintendo,0.0,0.0,0.3,0.0,0.3
7953,Kuma-Tomo,3DS,2013,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
6299,EyePet,PSP,2010,Simulation,Sony Computer Entertainment,0.02,0.17,0.0,0.09,0.27
15038,Shanghai: True Valor,PS,1998,Puzzle,Activision,0.01,0.01,0.0,0.0,0.02
15040,Major Dream: Major DS Dream Baseball,DS,2008,Sports,Takara Tomy,0.0,0.0,0.02,0.0,0.02
9495,The House of the Dead,SAT,1997,Shooter,Sega,0.0,0.0,0.13,0.0,0.13
15368,Dance Dance Revolution Extra Mix,PS,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
11876,Viewpoint,PS,1995,Shooter,Electronic Arts,0.04,0.03,0.0,0.0,0.07
8426,Super Power League,SNES,1993,Sports,Hudson Soft,0.0,0.0,0.17,0.0,0.17
251,The Elder Scrolls IV: Oblivion,X360,2006,Role-Playing,Take-Two Interactive,2.82,1.05,0.13,0.4,4.39
13245,Golden Axe: The Duel,SAT,1994,Fighting,Sega,0.0,0.0,0.05,0.0,0.05
8033,Lips: Party Classics,X360,2010,Misc,Microsoft Game Studios,0.05,0.11,0.0,0.02,0.18
3775,MLB SlugFest 20-04,PS2,2003,Sports,Midway Games,0.26,0.2,0.0,0.07,0.53
13679,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04
10438,Thrillville: Off the Rails,PSP,2007,Strategy,LucasArts,0.09,0.0,0.0,0.01,0.1
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008,Action,THQ,0.29,0.22,0.0,0.07,0.58
7972,Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.0,0.0,0.19,0.0,0.19
15413,Guitar Freaks V2 & DrumMania V2,PS2,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
527,Yoshi's Island DS,DS,2006,Platform,Nintendo,1.47,0.07,1.1,0.15,2.8
14583,NatGeo Challenge! Wild Life,X360,2010,Misc,Black Bean Games,0.0,0.02,0.0,0.0,0.03
2436,Far Cry: Primal,XOne,2016,Action,Ubisoft,0.46,0.32,0.0,0.07,0.85
764,Super Mario RPG: Legend of the Seven Stars,SNES,1996,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,2.14
7294,NBA Live 14,PS4,2013,Sports,Electronic Arts,0.14,0.05,0.0,0.03,0.22
14560,BeatMania IIDX 15: DJ Troopers,PS2,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
5604,Dragon Quest Monsters 1·2,PS,2002,Role-Playing,Enix Corporation,0.0,0.0,0.3,0.02,0.32
2858,Battlefield: Bad Company 2,PC,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.71
3055,Shaun White Snowboarding,PS3,2008,Sports,Ubisoft,0.31,0.24,0.01,0.1,0.66
13568,Pro Evolution Soccer 2016,PC,2015,Sports,Konami Digital Entertainment,0.0,0.04,0.0,0.0,0.04
8481,Spider-Man: Web of Shadows - Amazing Allies Edition,PSP,2008,Action,Activision,0.12,0.02,0.0,0.02,0.16
14315,Majesty 2: The Fantasy Kingdom Sim,X360,N/A,Simulation,Unknown,0.03,0.0,0.0,0.0,0.03
509,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.55,0.0,0.32,2.85
10775,Tokimeki Memorial: Taisen Pazurudama,PS,1996,Puzzle,Konami Digital Entertainment,0.0,0.0,0.09,0.01,0.1
10667,Bleach: Dark Souls (JP sales),DS,2007,Fighting,Sega,0.0,0.0,0.1,0.0,0.1
9980,Sengoku Cyber: Fujimaru Jigokuhen,PS,1995,Strategy,Sony Computer Entertainment,0.0,0.0,0.11,0.01,0.12
16369,Hakuouki: Shinsengumi Kitan,PS3,N/A,Adventure,Unknown,0.01,0.0,0.0,0.0,0.01
1357,UFC Undisputed 2010,PS3,2010,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
5775,Mountain King,2600,1982,Action,CBS Electronics,0.29,0.02,0.0,0.0,0.31
9018,Fatal Frame,PS2,2001,Action,Wanadoo,0.07,0.06,0.0,0.02,0.14
16373,Gobliiins 4,PC,2009,Adventure,Kalypso Media,0.0,0.01,0.0,0.0,0.01
1344,Tiger Woods PGA Tour 2005,PS2,2004,Sports,Electronic Arts,1.03,0.32,0.0,0.09,1.44
9342,Suzumiya Haruhi no Tomadoi,PS2,2008,Adventure,Banpresto,0.0,0.0,0.13,0.0,0.13
9032,Dream Pinball 3D,Wii,2008,Misc,SouthPeak Games,0.1,0.03,0.0,0.01,0.14
10142,MLB Power Pros,PS2,2007,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
16010,Demon Gaze 2,PSV,2014,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01
11299,Arslan: The Warriors of Legend,PS4,2015,Action,Tecmo Koei,0.02,0.01,0.04,0.01,0.08
14655,Rugby League Live,X360,2010,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.0,0.03
12770,Dreamer Series: Babysitter,DS,2009,Simulation,Deep Silver,0.05,0.0,0.0,0.0,0.06
8992,Elf: The Movie,GBA,2004,Action,Crave Entertainment,0.1,0.04,0.0,0.0,0.15
10826,Disney's Aladdin in Nasira's Revenge,PS,2000,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
16288,Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.0,0.0,0.01,0.0,0.01
5119,Tiger Woods PGA Tour 12: The Masters,Wii,2011,Sports,Electronic Arts,0.21,0.13,0.0,0.03,0.37
10045,BoomBots,PS,1999,Fighting,SouthPeak Games,0.06,0.04,0.0,0.01,0.11
16368,Survivor,Wii,2010,Adventure,Valcon Games,0.01,0.0,0.0,0.0,0.01
7512,Capcom Fighting Evolution,PS2,2004,Fighting,Capcom,0.1,0.08,0.0,0.03,0.2
16087,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Role-Playing,Falcom Corporation,0.0,0.0,0.01,0.0,0.01
13365,Turok: Dinosaur Hunter,N64,1997,Shooter,Acclaim Entertainment,0.0,0.0,0.05,0.0,0.05
5715,Sniper Elite 3,PS3,2014,Shooter,505 Games,0.1,0.15,0.0,0.06,0.31
2048,NBA Jam Tournament Edition,SNES,1995,Sports,Acclaim Entertainment,0.87,0.12,0.0,0.02,1.01
11771,NHL Open Ice,PS,1996,Sports,Midway Games,0.04,0.03,0.0,0.0,0.07
8675,Guilty Gear Xrd: Sign,PS4,2014,Fighting,Arc System Works,0.1,0.0,0.04,0.02,0.16
12738,Samurai Warriors 4: Empires,PS3,2015,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
5732,Jampack: Summer 2003 (RP-M),PS2,2003,Misc,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.31
817,Tom Clancy's Splinter Cell: Conviction,X360,2010,Action,Ubisoft,1.2,0.63,0.04,0.19,2.06
8972,Bakugan Battle Brawlers: Defenders of the Core,X360,2010,Action,Activision,0.11,0.02,0.0,0.01,0.15
9665,Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.07,0.04,0.0,0.01,0.12
14332,Battle vs. Chess,X360,2011,Misc,TopWare Interactive,0.0,0.03,0.0,0.0,0.03
2607,Invizimals,PSP,2009,Strategy,Sony Computer Entertainment,0.17,0.51,0.0,0.11,0.79
16508,Rabbids Invasion: The Interactive TV Show,XOne,2014,Misc,Ubisoft,0.0,0.01,0.0,0.0,0.01
13891,Sleepover Party,Wii,2009,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04
14507,Downstream Panic!,PSP,2008,Action,Atari,0.03,0.0,0.0,0.0,0.03
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Misc,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22
11970,Rec Room Games,DS,2011,Sports,Destineer,0.07,0.0,0.0,0.0,0.07
13711,Men of War: Vietnam,PC,2011,Strategy,Unknown,0.0,0.03,0.0,0.01,0.04
417,FIFA 16,XOne,2015,Sports,Electronic Arts,0.88,2.11,0.0,0.23,3.23
6408,Payday 2,PS4,2015,Shooter,505 Games,0.09,0.14,0.0,0.04,0.27
13584,Riding Stables: The Whitakers present Milton and Friends,3DS,2011,Sports,DTP Entertainment,0.0,0.04,0.0,0.0,0.04
358,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59
14386,Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
7143,Sword Art Online: Infinity Moment,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
3414,Extreme-G,N64,1997,Racing,Acclaim Entertainment,0.47,0.11,0.0,0.01,0.59
14700,HotBrain,PSP,2007,Puzzle,Midway Games,0.02,0.0,0.0,0.0,0.03
7902,Tenchu: Fatal Shadows,PS2,2004,Action,Sega,0.09,0.07,0.0,0.02,0.19
14775,My Frogger: Toy Trials,DS,2006,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03
11289,SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,Puzzle,The Adventure Company,0.07,0.01,0.0,0.01,0.08
14084,Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.04
11615,Bleach: Heat the Soul 7,PSP,2010,Fighting,Sony Computer Entertainment,0.0,0.0,0.08,0.0,0.08
3891,Tiger Woods PGA Tour 13,X360,2012,Sports,Electronic Arts,0.29,0.18,0.0,0.04,0.51
466,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,2.03,0.47,0.45,0.07,3.02
6484,Michael Jackson: The Experience,DS,2010,Misc,Ubisoft,0.22,0.03,0.0,0.02,0.26
6826,Midway Arcade Treasures: Extended Play,PSP,2005,Misc,Midway Games,0.21,0.01,0.0,0.02,0.24
12375,Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0.0,0.0,0.06,0.0,0.06
16524,Akatsuki no Goei Trinity,PS3,2012,Adventure,5pb,0.0,0.0,0.01,0.0,0.01
9830,Phantasy Star Universe,X360,2006,Role-Playing,Sega,0.09,0.02,0.0,0.01,0.12
4684,Danganronpa: Trigger Happy Havoc,PSV,2013,Misc,Nippon Ichi Software,0.14,0.07,0.15,0.06,0.41
11872,Goosebumps HorrorLand,PS2,2008,Adventure,Scholastic Inc.,0.04,0.03,0.0,0.01,0.07
14248,PowerSlave,PS,1996,Shooter,BMG Interactive Entertainment,0.02,0.01,0.0,0.0,0.03
5498,Capcom Classics Collection Reloaded,PSP,2006,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
6862,Harvest Moon: Another Wonderful Life,GC,2004,Role-Playing,Marvelous Interactive,0.19,0.05,0.0,0.01,0.24
12068,Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0.0,0.06,0.0,0.01,0.07
4693,MLB 10: The Show,PS2,2010,Sports,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
610,Perfect Dark,N64,2000,Action,Nintendo,1.55,0.75,0.16,0.06,2.52
1820,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0.0,0.14,1.12
4275,Farming Simulator 2015,PS3,2015,Simulation,Koch Media,0.11,0.28,0.0,0.07,0.46
15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,2007,Simulation,Taito,0.0,0.0,0.02,0.0,0.02
7769,J-League Jikkyou Winning Eleven 3,PS,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.01,0.19
7759,Parlor! Mini 4,SNES,1996,Misc,Nippon Telenet,0.0,0.0,0.19,0.0,0.19
4388,Samurai Warriors: Xtreme Legends,PS2,2004,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45
11908,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07
2573,Final Fantasy Anthology,PS,1999,Role-Playing,Square EA,0.45,0.3,0.0,0.05,0.8
171,Dr. Mario,GB,1989,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34
15871,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
8610,Ener-G Horse Riders,DS,2008,Sports,Ubisoft,0.14,0.01,0.0,0.01,0.16
13792,Date A Live: Rine Utopia,PS3,2013,Adventure,Compile Heart,0.0,0.0,0.04,0.0,0.04
7401,The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,0.16,0.04,0.0,0.01,0.21
10582,World Series of Poker 2008: Battle for the Bracelets,PS3,2007,Misc,Activision,0.08,0.01,0.0,0.01,0.1
11658,Man vs. Wild,Wii,2011,Action,Crave Entertainment,0.07,0.0,0.0,0.0,0.08
14028,Flow: Urban Dance Uprising,PS2,2005,Misc,Ubisoft,0.02,0.01,0.0,0.0,0.04
15511,Hakuoki: Shinkai - Hana no Shou,PSV,2016,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
12136,Hammerin' Hero,PSP,2008,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07
8173,Virtua Tennis,GBA,2002,Sports,Atari,0.13,0.05,0.0,0.0,0.18
15616,Toukiden 2,PS3,2016,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
63,Halo: Reach,X360,2010,Shooter,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
11145,Viewtiful Joe: Red Hot Rumble,PSP,2006,Action,Capcom,0.08,0.0,0.0,0.01,0.09
4481,Naruto: Ultimate Ninja 3,PS2,2005,Fighting,Atari,0.36,0.01,0.0,0.06,0.44
8473,Hamster Heroes,Wii,2008,Puzzle,Popcorn Arcade,0.16,0.0,0.0,0.0,0.16
8780,Get On Da Mic,PS2,2004,Misc,Eidos Interactive,0.07,0.06,0.0,0.02,0.15
473,Star Fox,SNES,1993,Shooter,Nintendo,1.61,0.51,0.8,0.07,2.99
12286,My Pet Chimp,DS,2010,Simulation,505 Games,0.06,0.0,0.0,0.0,0.06
2090,Ace Combat X: Skies of Deception,PSP,2006,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,SAT,1996,Shooter,Gaga,0.0,0.0,0.02,0.0,0.02
7529,Crazy Taxi 3: High Roller,XB,2002,Racing,Sega,0.14,0.04,0.02,0.01,0.2
3194,FIFA Soccer 2003,XB,2002,Sports,Electronic Arts,0.2,0.4,0.0,0.04,0.63
15352,Oil Rush,PC,2012,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02
3513,Tony Hawk's Pro Skater 4,GBA,2002,Sports,Activision,0.41,0.15,0.0,0.01,0.57
9737,Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0.0,0.04,0.06,0.02,0.12
3594,Manhunt 2,PS2,2007,Action,Take-Two Interactive,0.27,0.21,0.0,0.07,0.56
11818,Mega Man Xtreme 2,GB,2001,Platform,Capcom,0.0,0.0,0.07,0.0,0.07
8847,Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,Action,Konami Digital Entertainment,0.04,0.07,0.03,0.01,0.15
3320,Madden NFL 2003,GBA,2002,Sports,Electronic Arts,0.44,0.16,0.0,0.01,0.61
6593,All-Star Baseball 2003,XB,2002,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26
9259,Daytona USA Championship Circuit Edition,SAT,1995,Racing,Sega,0.0,0.0,0.14,0.0,0.14
15828,Puyo Puyo Tetris,WiiU,2014,Puzzle,Sega,0.0,0.0,0.02,0.0,0.02
2788,WarioWare: Twisted!,GBA,N/A,Puzzle,Unknown,0.16,0.06,0.5,0.02,0.74
7121,AC/DC LIVE: Rock Band Track Pack,X360,2008,Misc,MTV Games,0.21,0.0,0.0,0.02,0.23
12789,The King of Fighters '96,NG,1996,Fighting,SNK,0.0,0.0,0.06,0.0,0.06
8727,F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0.0,0.03,0.15
9903,Legends of Wrestling II,GC,2002,Fighting,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12
6804,SRS: Street Racing Syndicate,XB,2004,Racing,Namco Bandai Games,0.18,0.05,0.0,0.01,0.24
6561,Frogger's Journey: The Forgotten Relic,GBA,2003,Action,Konami Digital Entertainment,0.18,0.07,0.0,0.0,0.26
623,Tomb Raider: The Last Revelation,PS,1998,Action,Eidos Interactive,1.15,1.14,0.06,0.13,2.48
5710,Fishing Master,Wii,2007,Misc,Konami Digital Entertainment,0.29,0.0,0.0,0.02,0.31
1309,Mortal Kombat 4,PS,1998,Fighting,GT Interactive,0.81,0.55,0.0,0.1,1.46
2674,Crystal Castles,2600,1983,Action,Atari,0.72,0.04,0.0,0.01,0.77
12592,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0.0,0.0,0.0,0.06
16374,S.Y.K: Shinsetsu Saiyuuki Portable,PSP,2010,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01
10064,My SAT Coach with The Princeton Review,DS,2008,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.11
3952,Sonic Riders,PS2,2006,Racing,Sega,0.42,0.02,0.0,0.07,0.5
2126,Madden NFL 10,PS2,2009,Sports,Electronic Arts,0.88,0.0,0.0,0.1,0.98
8163,Tomb Raider: Underworld,PS2,2009,Action,Eidos Interactive,0.09,0.04,0.0,0.05,0.18
1046,Ace Combat 5: The Unsung War,PS2,2004,Simulation,Sony Computer Entertainment Europe,0.88,0.34,0.32,0.18,1.71
7542,PBR: Out of the Chute,PS2,2008,Sports,Crave Entertainment,0.1,0.08,0.0,0.03,0.2
13974,Chaos Wars,PS2,2006,Strategy,Idea Factory,0.0,0.0,0.04,0.0,0.04
14466,Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
13971,Garfield: The Search for Pooky,GBA,2003,Platform,Game Factory,0.03,0.01,0.0,0.0,0.04
8095,Moon,PS,1997,Adventure,ASCII Entertainment,0.0,0.0,0.17,0.01,0.18
15822,The Incredibles: Rise of the Underminer,PC,2005,Action,THQ,0.01,0.0,0.0,0.0,0.02
14256,Midnight Mysteries: The Edgar Allan Poe Conspiracy,PC,2009,Adventure,GSP,0.0,0.03,0.0,0.01,0.03
10898,Ford Mustang: The Legend Lives,XB,2005,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
12148,Freddi Fish: Kelp Seed Mystery,Wii,2008,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07
11760,The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,0.07,0.0,0.0,0.01,0.07
14787,Kabu Trader Shun,DS,2007,Action,Capcom,0.0,0.0,0.03,0.0,0.03
3080,Tiger Woods PGA Tour 09,PS3,2008,Sports,Electronic Arts,0.34,0.22,0.0,0.1,0.66
11923,Dream Trigger 3D,3DS,N/A,Shooter,D3Publisher,0.04,0.02,0.0,0.01,0.07
16576,Mini Desktop Racing,Wii,2007,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.01
