Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9762,Gundam Memories: Tatakai no Kioku,PSP,2011,Action,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
9013,Jurassic: The Hunted,PS2,2009,Shooter,Activision,0.07,0.06,0.0,0.02,0.14
1558,Atlantis,2600,1981,Shooter,Imagic,1.18,0.08,0.0,0.01,1.27
1201,BioShock 2,PS3,2010,Shooter,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
9765,Neopets Petpet Adventures: The Wand of Wishing,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12
196,Guitar Hero II,PS2,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12
5464,The Darkness II,PS3,2012,Shooter,Take-Two Interactive,0.14,0.14,0.0,0.05,0.33
393,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4
3170,Konami Collector's Series: Arcade Advanced,GBA,2002,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64
3394,Jampack Fall 2001,PS,2001,Misc,Sony Computer Entertainment,0.33,0.22,0.0,0.04,0.59
7281,NFL 2K3,GC,2002,Sports,Sega,0.17,0.04,0.0,0.01,0.22
958,Dragon Quest VI: Realms of Revelation,DS,2010,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,1.81
9006,"Lunar 2: Eternal Blue(sales, but wrong system)",GEN,1994,Role-Playing,Game Arts,0.0,0.0,0.14,0.0,0.14
1719,Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0.0,0.09,1.17
2988,Hot Shots Golf: Open Tee 2,PSP,2007,Sports,Sony Computer Entertainment,0.21,0.11,0.28,0.08,0.68
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
14126,Cooking Mama: My Sweets Shop,3DS,2014,Simulation,Office Create,0.0,0.0,0.03,0.0,0.03
99,Call of Duty: World at War,X360,2008,Shooter,Activision,4.79,1.9,0.0,0.69,7.37
15169,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,0.02,0.0,0.0,0.0,0.02
12664,Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,DS,2007,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06
13029,Sigma Star Saga,GBA,2005,Role-Playing,Atari,0.04,0.01,0.0,0.0,0.05
15899,Truck Racer,Wii,2009,Racing,Nordic Games,0.0,0.01,0.0,0.0,0.02
7494,X2: Wolverine's Revenge,XB,2003,Platform,Activision,0.15,0.04,0.0,0.01,0.21
11715,Winter Sports 2011,Wii,2011,Sports,DTP Entertainment,0.0,0.06,0.0,0.01,0.08
14081,Black Stone: Magic & Steel,XB,2003,Role-Playing,THQ,0.03,0.01,0.0,0.0,0.04
105,Need for Speed Underground,PS2,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2
5026,Tales of Zestiria,PS4,2015,Role-Playing,Namco Bandai Games,0.16,0.15,0.02,0.06,0.38
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,2013,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
10715,Rio,X360,2011,Misc,THQ,0.05,0.03,0.0,0.01,0.1
8533,Crash Tag Team Racing,GC,2005,Racing,Vivendi Games,0.12,0.03,0.0,0.0,0.16
13829,Herc's Adventures,PS,1997,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.04
5133,Harry Potter and the Order of the Phoenix,PSP,2007,Action,Electronic Arts,0.1,0.17,0.0,0.1,0.37
11580,My First Songs,Wii,2010,Misc,Mindscape,0.0,0.07,0.0,0.01,0.08
15178,Doki Majo Plus,DS,2009,Adventure,SNK Playmore,0.0,0.0,0.02,0.0,0.02
4920,Red Faction: Armageddon,X360,2011,Shooter,THQ,0.18,0.17,0.01,0.04,0.39
4292,Burnout Dominator,PSP,2007,Racing,Electronic Arts,0.02,0.38,0.01,0.06,0.46
2356,Mega Man 8 Anniversary Collector's Edition,PS,1996,Platform,Capcom,0.44,0.3,0.09,0.06,0.88
7425,WRC: FIA World Rally Championship,PS3,N/A,Racing,Black Bean Games,0.0,0.15,0.01,0.05,0.21
11808,Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,0.07
14139,Silent Scope,GBA,2002,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
1657,Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,Sony Computer Entertainment,1.03,0.14,0.0,0.04,1.21
5009,Headhunter,PS2,2002,Action,Sega,0.19,0.15,0.0,0.05,0.38
15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
12432,Backyard NFL Football '10,PS2,2009,Sports,Atari,0.03,0.02,0.0,0.01,0.06
16260,Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,PS3,2009,Role-Playing,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01
12612,Mahouka Koukou no Rettousei: Out of Order,PSV,2014,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
12126,Cartoon Network: Punch Time Explosion XL,PS3,2011,Fighting,Crave Entertainment,0.06,0.0,0.0,0.0,0.07
14465,Zoboomafoo: Leapin' Lemurs!,PS,2001,Action,Encore,0.02,0.01,0.0,0.0,0.03
9708,Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,0.06,0.05,0.0,0.02,0.12
15159,Commandos: Strike Force,XB,2006,Shooter,Eidos Interactive,0.02,0.0,0.0,0.0,0.02
4038,SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006,Platform,THQ,0.45,0.0,0.0,0.04,0.49
15671,Freestyle Metal X,GC,2003,Racing,Midway Games,0.01,0.0,0.0,0.0,0.02
16358,Icewind Dale II,PC,2002,Role-Playing,Interplay,0.0,0.01,0.0,0.0,0.01
13482,World Championship Spelling,DS,2010,Misc,505 Games,0.04,0.0,0.0,0.0,0.04
4762,TNA iMPACT!,PS3,2008,Fighting,Midway Games,0.22,0.12,0.0,0.06,0.41
637,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,1.56,0.61,0.02,0.23,2.42
8101,Re-Volt,N64,1999,Racing,Acclaim Entertainment,0.14,0.04,0.0,0.0,0.18
11381,Derby Stallion 98,SNES,1998,Sports,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
13385,Counter Force,Wii,2007,Shooter,505 Games,0.04,0.0,0.0,0.0,0.05
4542,Cool Boarders,PS,1996,Sports,Sony Computer Entertainment,0.1,0.07,0.24,0.03,0.43
13193,MTX Mototrax,PSP,2006,Racing,Activision,0.04,0.0,0.0,0.0,0.05
13268,Colin McRae Rally 2005,XB,2004,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05
10837,Big League Sports: Summer,Wii,2009,Sports,Activision,0.09,0.0,0.0,0.01,0.09
13315,Robotech: Invasion,XB,2004,Shooter,Global Star,0.04,0.01,0.0,0.0,0.05
13675,Dark Half,SNES,1996,Role-Playing,Enix Corporation,0.0,0.0,0.04,0.0,0.04
7132,3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015,Role-Playing,Idea Factory,0.0,0.01,0.01,0.0,0.03
5008,Sega Superstars Tennis,PS2,2008,Sports,Sega,0.1,0.0,0.0,0.28,0.38
14707,The Last Guy,PS3,2009,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
10315,Cats & Dogs: The Revenge of Kitty Galore,DS,2010,Action,505 Games,0.1,0.0,0.0,0.01,0.11
2424,The Lord of the Rings: War in the North,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.52,0.26,0.0,0.08,0.86
6791,Army Men: Sarge's Heroes 2,PS,2000,Shooter,3DO,0.14,0.09,0.0,0.02,0.24
8913,No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PS,2000,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.01,0.15
5544,Despicable Me: The Game,Wii,2010,Platform,D3Publisher,0.19,0.12,0.0,0.03,0.33
5676,Madden NFL 2002,GBA,2001,Sports,Electronic Arts,0.23,0.08,0.0,0.01,0.32
8360,Gyakuten Saiban 3,GBA,2004,Adventure,Capcom,0.0,0.0,0.16,0.0,0.17
230,Tomb Raider,PS,1996,Action,Eidos Interactive,2.29,1.97,0.13,0.24,4.63
4291,Delta Force: Black Hawk Down,PS2,2005,Shooter,NovaLogic,0.22,0.17,0.0,0.06,0.46
7638,The Witch and the Hundred Knight,PS3,2013,Role-Playing,Nippon Ichi Software,0.06,0.02,0.1,0.01,0.2
3854,Cars Toon: Mater's Tall Tales,Wii,2010,Misc,Disney Interactive Studios,0.46,0.02,0.0,0.03,0.52
5472,Naruto: Rise of a Ninja,X360,2007,Action,Ubisoft,0.29,0.02,0.0,0.03,0.33
5380,Super Bust-A-Move,PS2,2000,Puzzle,Acclaim Entertainment,0.17,0.13,0.0,0.04,0.34
11000,Challenge Me: Brain Puzzles 2,DS,2010,Puzzle,O-Games,0.05,0.04,0.0,0.01,0.09
15626,Princess Frontier Portable,PSP,2011,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
11134,Back to the Future: The Game,PS3,2011,Adventure,Telltale Games,0.07,0.01,0.0,0.01,0.09
7404,Hot Shots Tennis: Get a Grip,PSP,2010,Sports,Sony Computer Entertainment,0.06,0.0,0.13,0.01,0.21
6813,Final Fantasy Fables: Chocobo Tales,DS,2006,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
8898,Strawberry Shortcake: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.11,0.04,0.0,0.0,0.15
13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008,Misc,Benesse,0.0,0.0,0.05,0.0,0.05
6431,Imagine: Fashion Party,Wii,2009,Simulation,Ubisoft,0.25,0.0,0.0,0.02,0.27
8444,Resident Evil,SAT,1997,Action,Capcom,0.0,0.0,0.17,0.0,0.17
594,Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,0.89,1.33,0.07,0.28,2.58
3121,Champions: Return to Arms,PS2,2005,Role-Playing,Sony Online Entertainment,0.32,0.25,0.0,0.08,0.65
8059,Metal Gear Ac!d 2,PSP,2005,Strategy,Konami Digital Entertainment,0.11,0.01,0.05,0.01,0.18
15798,Star Trek: Legacy,PC,2006,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02
2785,Jet Moto 3,PS,1999,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74
12239,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,0.06,0.0,0.0,0.0,0.07
13512,Trollz: Hair Affair!,GBA,2005,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
12752,Gothic 3,PC,2006,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06
3384,Dead Space,PC,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59
16572,Resident Evil 4 HD,XOne,2016,Shooter,Capcom,0.01,0.0,0.0,0.0,0.01
15476,Adidas Power Soccer 98,PS,1998,Sports,Psygnosis,0.01,0.01,0.0,0.0,0.02
3371,Blur,X360,2010,Racing,Activision,0.25,0.28,0.0,0.06,0.6
1224,NFL GameDay 99,PS,1998,Sports,989 Studios,1.44,0.05,0.0,0.04,1.53
12079,Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0.0,0.01,0.07
2411,Monster Strike 3DS,3DS,2015,Action,"mixi, Inc",0.0,0.0,0.86,0.0,0.86
5035,Final Fantasy Adventure,GB,1991,Role-Playing,SquareSoft,0.0,0.0,0.38,0.0,0.38
759,Syphon Filter 2,PS,2000,Shooter,Sony Computer Entertainment,1.5,0.55,0.02,0.08,2.15
159,Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55
12075,Classic Action: Devilish,DS,2005,Misc,505 Games,0.06,0.0,0.0,0.0,0.07
1760,LEGO Star Wars: The Video Game,XB,2005,Action,Eidos Interactive,0.83,0.28,0.0,0.05,1.16
2094,Cars: Race-O-Rama,Wii,2009,Racing,THQ,0.61,0.3,0.0,0.09,0.99
13280,Monster Hunter Frontier Online,PS3,N/A,Role-Playing,N/A,0.0,0.0,0.05,0.0,0.05
6598,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,0.1,0.13,0.0,0.03,0.26
6376,NASCAR Thunder 2003,XB,2002,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27
15549,Broken Sword: The Sleeping Dragon,XB,2003,Adventure,THQ,0.01,0.0,0.0,0.0,0.02
14138,Sky Dancers,GBA,2005,Action,Crave Entertainment,0.02,0.01,0.0,0.0,0.03
7778,Dream Salon,DS,2009,Misc,Zoo Digital Publishing,0.18,0.0,0.0,0.01,0.19
10253,Michael Jackson: The Experience,PSV,2011,Misc,Ubisoft,0.05,0.04,0.0,0.02,0.11
9047,Just Cause,X360,2006,Action,Eidos Interactive,0.1,0.03,0.01,0.01,0.14
1057,Ben 10: Protector of Earth,DS,2007,Action,D3Publisher,0.69,0.83,0.0,0.19,1.7
9369,Tak 2: The Staff of Dreams,XB,2004,Platform,THQ,0.1,0.03,0.0,0.0,0.13
12569,Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0.04,0.02,0.0,0.0,0.06
13433,Futurama,XB,2003,Platform,SCi,0.03,0.01,0.0,0.0,0.05
16337,Greg Hastings' Tournament Paintball Max'd,PS2,2006,Shooter,Activision,0.01,0.0,0.0,0.0,0.01
1149,Far Cry 4,XOne,2014,Shooter,Ubisoft,0.79,0.68,0.01,0.13,1.61
837,Need for Speed: The Run,PS3,2011,Action,Electronic Arts,0.58,1.06,0.03,0.37,2.04
7167,Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,0.17,0.04,0.0,0.01,0.22
2443,Rampage World Tour,PS,1997,Action,GT Interactive,0.47,0.32,0.0,0.06,0.85
9870,Major League Baseball 2K6,PSP,N/A,Sports,Unknown,0.11,0.0,0.0,0.01,0.12
5075,Pro Evolution Soccer 2011 3D,3DS,2011,Sports,Konami Digital Entertainment,0.11,0.13,0.11,0.02,0.38
13814,Valhalla Knights 2: Battle Stance,PSP,2009,Role-Playing,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04
3559,Tom Clancy's HAWX,PS3,2009,Action,Ubisoft,0.21,0.22,0.05,0.09,0.57
863,Call of Duty: World at War,Wii,2008,Shooter,Activision,1.2,0.59,0.0,0.19,1.97
5678,Clive Barker's Jericho,X360,2007,Shooter,Codemasters,0.28,0.01,0.0,0.02,0.32
7188,Bust-A-Move 4,PS,1998,Puzzle,Acclaim Entertainment,0.12,0.08,0.0,0.01,0.22
15588,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,Square Enix,0.0,0.0,0.02,0.0,0.02
13783,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,PSP,2009,Fighting,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04
9898,Deca Sports Extreme,3DS,2011,Sports,Hudson Soft,0.08,0.0,0.03,0.01,0.12
10970,Kawasaki Quad Bikes,Wii,2007,Racing,Data Design Interactive,0.07,0.01,0.0,0.01,0.09
258,Call of Duty: Advanced Warfare,X360,2014,Shooter,Activision,2.75,1.18,0.0,0.37,4.31
12624,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,Shooter,THQ,0.01,0.04,0.0,0.01,0.06
8979,BMX XXX,PS2,2002,Sports,Acclaim Entertainment,0.07,0.06,0.0,0.02,0.15
13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,2005,Role-Playing,Banpresto,0.0,0.0,0.04,0.0,0.04
889,Mortal Kombat II,SNES,1993,Fighting,Acclaim Entertainment,1.48,0.39,0.0,0.06,1.93
12776,ESPN International Winter Sports 2002,PS2,2002,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06
3508,Blacksite: Area 51,X360,2007,Shooter,Midway Games,0.29,0.23,0.0,0.06,0.57
7807,FaceBreaker,X360,2008,Fighting,Electronic Arts,0.15,0.02,0.0,0.02,0.19
12441,Kekkon: Marriage,SAT,1995,Adventure,Shogakukan,0.0,0.0,0.06,0.0,0.06
4466,Grind Session,PS,2000,Sports,Sony Computer Entertainment,0.24,0.17,0.0,0.03,0.44
288,Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,2.45,1.26,0.01,0.37,4.09
7511,NBA Live 15,XOne,2014,Sports,Electronic Arts,0.17,0.02,0.0,0.02,0.2
15221,Iron Phoenix,XB,2005,Fighting,Sega,0.02,0.0,0.0,0.0,0.02
15402,Motocross Mania 3,XB,2005,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,0.02
12202,Fantasy Aquarium World,Wii,2009,Simulation,Destineer,0.06,0.0,0.0,0.0,0.07
3317,Petz: Dogz Pack,DS,2008,Simulation,Ubisoft,0.56,0.0,0.0,0.05,0.61
2814,Just Dance Wii,Wii,2011,Misc,Nintendo,0.0,0.0,0.73,0.0,0.73
12394,Atari's Greatest Hits: Volume 2,DS,2011,Misc,Atari,0.06,0.0,0.0,0.0,0.06
3543,Jampack Summer 2002,PS2,2002,Misc,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.57
12100,Mega Man X4,SAT,1997,Action,Capcom,0.0,0.0,0.07,0.0,0.07
5326,Tom Clancy's Rainbow Six: Lockdown,PS2,2005,Shooter,Ubisoft,0.17,0.13,0.0,0.04,0.35
6738,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,2006,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.25
10860,Populous: The Beginning,PS,1998,Strategy,Electronic Arts,0.05,0.04,0.0,0.01,0.09
10180,Worms Forts: Under Siege,PS2,2004,Strategy,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11
8229,Mark Davis Pro Bass Challenge,PS2,2002,Sports,Natsume,0.09,0.07,0.0,0.02,0.17
10021,ToeJam & Earl III: Mission to Earth,XB,2002,Action,Sega,0.09,0.02,0.0,0.0,0.11
7754,Arc Rise Fantasia,Wii,2009,Role-Playing,Marvelous Interactive,0.13,0.0,0.06,0.01,0.19
6031,Supercross 2000,N64,1999,Racing,Electronic Arts,0.23,0.06,0.0,0.0,0.29
16340,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,PSP,2009,Adventure,CyberFront,0.0,0.0,0.01,0.0,0.01
1494,Fighting Force,PS,1997,Fighting,Eidos Interactive,0.73,0.5,0.0,0.09,1.32
11046,Ratchet & Clank Future: Quest for Booty,PS3,2008,Platform,Sony Computer Entertainment,0.01,0.06,0.0,0.02,0.09
15854,Monster Trux Offroad,Wii,2007,Racing,Popcorn Arcade,0.01,0.0,0.0,0.0,0.02
4867,Harvest Moon: Save the Homeland,PS2,N/A,Simulation,Unknown,0.19,0.15,0.0,0.05,0.4
12631,The Fast and the Furious,PS2,2006,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
14686,Animaniacs: The Great Edgar Hunt,GC,2005,Platform,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03
16077,Umihara Kawase Jun: Second Edition Kanzenban,DS,2009,Puzzle,Genterprise,0.0,0.0,0.01,0.0,0.01
14549,Nippon no Asoko de,PSP,2008,Misc,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
4400,Sled Storm,PS2,2002,Racing,Electronic Arts,0.22,0.17,0.0,0.06,0.45
1809,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13
14313,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,DS,2010,Misc,Kamui,0.0,0.0,0.03,0.0,0.03
15334,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02
15122,Minna no Chizu 2,PSP,2007,Misc,Zenrin,0.0,0.0,0.02,0.0,0.02
3307,Small Soldiers,PS,1998,Platform,Electronic Arts,0.34,0.23,0.0,0.04,0.61
12734,The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,Electronic Arts,0.0,0.05,0.0,0.01,0.06
1928,Pro Evolution Soccer 2008,X360,2007,Sports,Konami Digital Entertainment,0.08,0.9,0.04,0.05,1.07
11967,Blast Radius,PS,1998,Action,Psygnosis,0.04,0.03,0.0,0.0,0.07
12824,Kyoukai Senjou no Horizon Portable,PSP,2013,Adventure,Kadokawa Shoten,0.0,0.0,0.05,0.0,0.05
12080,Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.07
13758,Who Wants to Be a Millionaire: 3rd Edition,DS,2010,Misc,Ubisoft,0.04,0.0,0.0,0.0,0.04
4695,Tom Clancy's Rainbow Six: Lockdown,XB,2005,Shooter,Ubisoft,0.26,0.13,0.0,0.02,0.41
1517,Crysis 2,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,0.21,1.3
7661,Shark Tale,XB,2004,Action,Activision,0.15,0.04,0.0,0.01,0.2
126,Donkey Kong Country Returns,Wii,2010,Platform,Nintendo,3.25,1.84,1.03,0.47,6.59
4739,Green Day: Rock Band,X360,2010,Misc,MTV Games,0.24,0.13,0.0,0.04,0.41
2817,Beyblade VForce: Ultimate Blader Jam,GBA,2003,Action,Atari,0.52,0.19,0.0,0.01,0.73
2923,Prince of Persia: The Forgotten Sands,PS3,2010,Action,Ubisoft,0.19,0.36,0.01,0.13,0.7
6595,MTX Mototrax,PS2,2004,Racing,Activision,0.13,0.1,0.0,0.03,0.26
6754,Nickelodeon Party Blast,GC,2002,Misc,Atari,0.19,0.05,0.0,0.01,0.25
4977,Saints Row IV,PS4,2015,Action,Deep Silver,0.13,0.17,0.03,0.06,0.38
9615,Impossible Mission,DS,2007,Platform,System 3 Arcade Software,0.12,0.0,0.0,0.01,0.13
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Misc,Paon Corporation,0.0,0.0,0.03,0.0,0.03
8870,Petz: Dogz Talent Show,DS,2009,Simulation,Ubisoft,0.14,0.0,0.0,0.01,0.15
14218,Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0.0,0.03,0.0,0.0,0.03
9808,Gallop Racer 2000,PS,2000,Sports,Tecmo Koei,0.0,0.0,0.11,0.01,0.12
7256,Transformers: Devastation,PS4,2015,Action,Activision,0.1,0.08,0.0,0.04,0.22
1381,Call of Duty: Black Ops,Wii,2010,Shooter,Activision,0.82,0.47,0.0,0.12,1.4
15953,Just Cause,PS2,2006,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02
12995,Hysteria Hospital: Emergency Ward,Wii,2009,Action,Oxygen Interactive,0.05,0.0,0.0,0.0,0.05
8538,TimeSplitters: Future Perfect,XB,2005,Shooter,Electronic Arts,0.12,0.03,0.0,0.01,0.16
399,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,1.9,0.67,0.73,0.06,3.36
1207,Command & Conquer: Tiberian Sun,PC,1999,Strategy,Westwood Studios,1.55,0.0,0.0,0.0,1.55
9146,Your Shape: Fitness Evolved 2013,WiiU,2012,Action,Ubisoft,0.06,0.07,0.0,0.01,0.14
999,Hitman: Absolution,X360,2012,Action,Square Enix,0.68,0.9,0.01,0.17,1.76
1672,Just Dance 2016,Wii,2015,Misc,Ubisoft,0.52,0.59,0.0,0.1,1.2
1257,NFL Blitz,PS,1998,Sports,Midway Games,1.41,0.05,0.0,0.04,1.5
13159,Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05
8218,Green Lantern: Rise of the Manhunters,PS3,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.03,0.17
16359,The Amazing Spider-Man (DS & Mobile Versions),PSP,2009,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.01
