Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9662,Puella Magi Madoka Magica Portable,PSP,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12
5764,Disney Infinity 3.0,XOne,2015,Action,Disney Interactive Studios,0.18,0.1,0.0,0.03,0.31
16372,Arabians Lost: The Engagement on Desert,PSP,2012,Adventure,Quinrose,0.0,0.0,0.01,0.0,0.01
13893,Ide Yosuke no Mahjong Kazoku,PS,1995,Misc,Seta Corporation,0.0,0.0,0.04,0.0,0.04
4311,Thief (2014),XOne,2014,Action,Square Enix,0.26,0.15,0.0,0.04,0.45
9990,Die Hard: Vendetta,GC,2002,Shooter,NDA Productions,0.09,0.02,0.0,0.0,0.12
15460,Steins;Gate: Hiyoku Renri no Darling,PS3,2012,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
11953,Ecco: The Tides of Time,GEN,1993,Adventure,Sega,0.0,0.0,0.07,0.0,0.07
4223,Dance Dance Revolution: Mario Mix,GC,2005,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47
14198,Game of Thrones (Telltale),X360,2015,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03
2969,The Last Remnant,X360,2008,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69
15837,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02
15230,UnchainBlades EXXiV,3DS,2012,Role-Playing,FuRyu,0.0,0.0,0.02,0.0,0.02
10264,SimAnimals Africa,DS,2009,Simulation,Electronic Arts,0.08,0.02,0.0,0.01,0.11
3422,Silent Hill: Shattered Memories,PS2,2010,Action,Konami Digital Entertainment,0.13,0.22,0.01,0.23,0.59
12826,Shining Force III: Scenario 2,SAT,1998,Strategy,Sega,0.0,0.0,0.05,0.0,0.05
687,James Bond 007: Everything or Nothing,PS2,2004,Shooter,Electronic Arts,0.85,1.06,0.09,0.32,2.31
8482,F1 2011,3DS,2011,Racing,Codemasters,0.07,0.08,0.0,0.02,0.16
7362,50 Cent: Blood on the Sand,X360,2009,Shooter,THQ,0.12,0.07,0.0,0.02,0.21
14345,Dodge Racing: Charger vs Challenger,DS,2009,Racing,Zushi Games,0.03,0.0,0.0,0.0,0.03
6703,Final Fantasy Type-0,XOne,2015,Role-Playing,Square Enix,0.15,0.07,0.0,0.02,0.25
14360,Chaos;Head - Love Chu*Chu!,X360,2010,Adventure,5pb,0.0,0.0,0.03,0.0,0.03
8894,DreamWorks Super Star Kartz,Wii,2011,Racing,Activision,0.1,0.04,0.0,0.01,0.15
5514,Pitfall 3D: Beyond the Jungle,PS,1998,Platform,Activision,0.18,0.12,0.0,0.02,0.33
130,Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43
9717,Colony Wars III: Red Sun,PS,2000,Simulation,Psygnosis,0.07,0.05,0.0,0.01,0.12
9341,Castlevania Chronicles,PS,2001,Platform,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13
7865,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,1996,Sports,Imagineer,0.0,0.0,0.19,0.0,0.19
640,pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,0.29,1.18,0.54,0.41,2.42
7,New Super Mario Bros.,DS,2006,Platform,Nintendo,11.38,9.23,6.5,2.9,30.01
7607,No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.2
9906,Dragon Quest Builders: Revive Alefgard,PS3,2016,Role-Playing,Square Enix,0.0,0.0,0.12,0.0,0.12
4045,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Wii,2009,Shooter,Activision,0.24,0.2,0.0,0.05,0.49
3404,LEGO Indiana Jones 2: The Adventure Continues,PSP,2009,Action,Activision,0.21,0.24,0.0,0.14,0.59
3218,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009,Shooter,Activision,0.34,0.23,0.0,0.06,0.63
12044,Shrek's Carnival Craze Party Games,PS2,2008,Misc,Activision,0.03,0.03,0.0,0.01,0.07
5162,NCAA Football 07,PSP,2006,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37
11305,Elebits: The Adventures of Kai and Zero,DS,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08
14037,Obscure,XB,2004,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04
2754,Madagascar: Escape 2 Africa,DS,2008,Action,Activision,0.42,0.26,0.0,0.07,0.75
4491,Master of Illusion,DS,2006,Puzzle,Nintendo,0.16,0.0,0.26,0.01,0.44
3253,Pro Evolution Soccer 2015,PS3,2014,Sports,Konami Digital Entertainment,0.1,0.23,0.22,0.08,0.62
821,SoulCalibur II,PS2,2003,Fighting,Namco Bandai Games,1.06,0.62,0.13,0.25,2.06
8871,T'ai Fu: Wrath of the Tiger,PS,1998,Action,Activision,0.08,0.06,0.0,0.01,0.15
8949,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.08,0.06,0.0,0.01,0.15
11110,Super Puzzle Fighter II,GBA,N/A,Puzzle,Capcom,0.06,0.02,0.0,0.0,0.09
8997,Ys: The Oath in Felghana,PSP,2010,Role-Playing,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
11644,Momotarou Dentetsu 11,GC,2002,Misc,Hudson Soft,0.0,0.0,0.07,0.0,0.08
13255,Treasure Report: Kikai Jikake no Isan,DS,2011,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
11,Nintendogs,DS,2005,Simulation,Nintendo,9.07,11.0,1.93,2.75,24.76
9504,MLB 13: The Show,PSV,2013,Sports,Sony Computer Entertainment,0.11,0.0,0.0,0.02,0.13
4963,Auto Modellista,PS2,2002,Racing,Capcom,0.19,0.15,0.0,0.05,0.39
13706,Novastorm,PS,1995,Shooter,Psygnosis,0.02,0.02,0.0,0.0,0.04
7042,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.13,0.08,0.0,0.02,0.23
2746,Zone of the Enders,PS2,2001,Shooter,Konami Digital Entertainment,0.3,0.24,0.13,0.08,0.75
1064,Dragon Age: Origins,PS3,2009,Role-Playing,Electronic Arts,0.96,0.44,0.08,0.22,1.69
7818,Tales of the World: Narikiri Dungeon 2,GBA,2002,Role-Playing,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
1397,Dynasty Warriors 5,PS2,2005,Action,Tecmo Koei,0.24,0.18,0.91,0.06,1.39
16016,Codename: Panzers Phase Two,PC,2005,Strategy,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01
1422,LEGO Harry Potter: Years 1-4,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.55,0.6,0.0,0.22,1.37
8914,Brain Boost: Beta Wave,DS,2005,Puzzle,505 Games,0.14,0.0,0.0,0.01,0.15
1976,Derby Stallion 96,SNES,1996,Sports,ASCII Entertainment,0.0,0.0,1.04,0.01,1.05
13354,MiniCopter: Adventure Flight,Wii,2007,Simulation,505 Games,0.04,0.0,0.0,0.0,0.05
6269,Boogie,DS,2007,Misc,Electronic Arts,0.25,0.0,0.0,0.02,0.27
13204,White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05
10841,Dungeons,PC,2011,Strategy,Kalypso Media,0.07,0.02,0.0,0.01,0.09
11060,Porsche Challenge,PS,1997,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
9393,NBA Hoopz,PS,2001,Sports,Midway Games,0.07,0.05,0.0,0.01,0.13
4829,Top Gear Rally,N64,1997,Racing,Kemco,0.32,0.07,0.0,0.0,0.4
2463,The Incredibles,GC,2004,Action,THQ,0.65,0.17,0.0,0.02,0.84
5958,RealSports Boxing,2600,1986,Sports,Atari,0.28,0.02,0.0,0.0,0.29
256,Kingdom Hearts II,PS2,2005,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33
7309,Digimon World Re:Digitize,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
15613,Let's Dance with Mel B,X360,2011,Sports,Black Bean Games,0.0,0.02,0.0,0.0,0.02
16575,Scarlett: Nichijou no Kyoukaisen,PS2,2008,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01
13871,Caesar IV,PC,2006,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04
2639,My Little Pony: Pinkie Pie's Party,DS,2008,Adventure,THQ,0.72,0.0,0.0,0.06,0.78
8240,Global Defence Force,PS2,2005,Shooter,Essential Games,0.0,0.0,0.17,0.0,0.17
1033,Dishonored,X360,2012,Action,Bethesda Softworks,1.06,0.52,0.01,0.14,1.73
4449,Gundam SEED: Federation vs. Z.A.F.T.,PS2,2005,Shooter,Namco Bandai Games,0.0,0.0,0.44,0.0,0.44
2308,Hot Shots Tennis,PS2,2006,Sports,Sony Computer Entertainment,0.17,0.13,0.55,0.05,0.9
5371,Iron Man 2,DS,2010,Action,Sega,0.15,0.16,0.0,0.03,0.34
12646,Project Setsuna,PS4,2016,Role-Playing,Square Enix,0.0,0.0,0.06,0.0,0.06
2671,Boxing,2600,1980,Fighting,Activision,0.72,0.04,0.0,0.01,0.77
8729,"Warhammer 40,000: Fire Warrior",PS2,2003,Shooter,THQ,0.08,0.06,0.0,0.02,0.15
7632,Tomb Raider: Underworld,DS,2008,Action,Eidos Interactive,0.16,0.03,0.0,0.02,0.2
13262,Sword Art Online: Game Director's Edition,PS4,2015,Role-Playing,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13606,Maken Shao: Demon Sword,PS2,2001,Action,Midas Interactive Entertainment,0.0,0.0,0.04,0.0,0.04
6787,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009,Adventure,Ubisoft,0.12,0.1,0.0,0.02,0.24
15260,Spider-Man: Web of Shadows,PC,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02
3185,Red Steel 2,Wii,2010,Shooter,Ubisoft,0.36,0.21,0.01,0.06,0.63
15220,Otome wa Oanesama Boku ni Koi Shiteru Portable,PSP,2010,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
510,F-Zero,SNES,1990,Racing,Nintendo,1.37,0.51,0.89,0.07,2.85
644,Minecraft,XOne,2014,Misc,Microsoft Game Studios,1.43,0.76,0.0,0.22,2.41
1552,Tomb Raider: Underworld,PS3,2008,Action,Eidos Interactive,0.45,0.56,0.05,0.22,1.27
7905,The Legend of Spyro: A New Beginning,GC,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
11722,Disaster: Day of Crisis,Wii,2008,Action,Nintendo,0.0,0.03,0.04,0.0,0.08
1288,Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,0.58,0.55,0.06,0.28,1.47
9151,Scene It? Bright Lights! Big Screen!,Wii,2009,Misc,Warner Bros. Interactive Entertainment,0.13,0.0,0.0,0.01,0.14
6232,Deer Hunter,PS2,2003,Sports,Atari,0.14,0.11,0.0,0.04,0.28
13490,"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001,Action,Red Storm Entertainment,0.02,0.02,0.0,0.0,0.04
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA,2006,Action,Crave Entertainment,0.01,0.0,0.0,0.0,0.02
5767,MySims SkyHeroes,Wii,2010,Action,Electronic Arts,0.18,0.1,0.0,0.03,0.31
9042,Pinball Hall of Fame: The Gottlieb Collection,Wii,2006,Misc,System 3 Arcade Software,0.13,0.0,0.0,0.01,0.14
2352,Call of Duty: Modern Warfare 3,Wii,2011,Shooter,Activision,0.6,0.21,0.0,0.08,0.89
2938,MLB 08: The Show,PS3,2008,Sports,Sony Computer Entertainment,0.64,0.0,0.0,0.05,0.7
9467,Disney Princess: Enchanting Storybooks,DS,2011,Misc,THQ,0.08,0.04,0.0,0.01,0.13
9875,Onimusha: Blade Warriors,PS2,2003,Fighting,Capcom,0.06,0.05,0.0,0.02,0.12
8594,Wonder Project J2: Koruro no Mori no Josette,N64,1996,Simulation,Enix Corporation,0.0,0.0,0.12,0.04,0.16
10954,Jenga World Tour,DS,2007,Misc,Atari,0.09,0.0,0.0,0.01,0.09
3617,Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
3022,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,DS,2006,Misc,Rocket Company,0.0,0.0,0.67,0.0,0.67
11977,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,DS,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07
1965,Apollo Justice: Ace Attorney,DS,2007,Adventure,Capcom,0.32,0.06,0.64,0.04,1.06
4724,SpongeBob SquigglePants,Wii,2011,Misc,THQ,0.36,0.03,0.0,0.03,0.41
3308,Yakuza: Dead Souls,PS3,2011,Shooter,Sega,0.09,0.07,0.42,0.03,0.61
15983,Turok,PC,2008,Action,Touchstone,0.0,0.01,0.0,0.0,0.01
15228,Diabolik Lovers: More Blood,PSV,2015,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15839,The Dark Hills of Cherai,PC,2009,Puzzle,Unknown,0.0,0.01,0.0,0.0,0.02
14285,Nancy Drew: Alibi In Ashes,PC,2011,Adventure,Her Interactive,0.03,0.0,0.0,0.0,0.03
12507,Brunswick Circuit Pro Bowling,N64,1999,Sports,THQ,0.05,0.01,0.0,0.0,0.06
5157,Skylanders SWAP Force,PS4,2013,Platform,Activision,0.2,0.12,0.0,0.05,0.37
11649,Urban Reign,PS2,2005,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08
13141,"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,0.01,0.03,0.0,0.01,0.05
9723,The King of Fighters '98 Ultimate Match,PS2,2008,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12
15851,Joint Operations: Combined Arms,PC,2009,Shooter,NovaLogic,0.01,0.0,0.0,0.0,0.02
15645,Blazing Souls,PS2,2006,Role-Playing,Idea Factory,0.0,0.0,0.02,0.0,0.02
14281,Disney Sports Soccer,GC,2002,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.03
1950,Sleeping Dogs,PS3,2012,Action,Square Enix,0.31,0.5,0.05,0.19,1.06
12476,Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,2014,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
2767,Resonance of Fate,PS3,2010,Role-Playing,Sega,0.2,0.22,0.24,0.09,0.74
13544,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04
2243,Inazuma Eleven 3,DS,2010,Role-Playing,Level 5,0.0,0.0,0.93,0.0,0.93
5279,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,2013,Action,Namco Bandai Games,0.0,0.0,0.35,0.0,0.35
11036,Last Rebellion,PS3,2010,Role-Playing,Nippon Ichi Software,0.06,0.01,0.01,0.01,0.09
5762,Naruto: Ninja Destiny (US sales),DS,2006,Fighting,Namco Bandai Games,0.31,0.0,0.0,0.0,0.31
10500,Riviera: The Promised Land,GBA,2004,Role-Playing,Sting,0.07,0.03,0.0,0.0,0.1
14383,Doodle Hex,DS,2008,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03
4584,The X Files,PS,1999,Adventure,Sony Computer Entertainment,0.24,0.16,0.0,0.03,0.42
10122,BloodRayne,GC,2002,Shooter,Universal Interactive,0.09,0.02,0.0,0.0,0.11
12139,God Hand,PS2,2006,Action,Capcom,0.0,0.0,0.07,0.0,0.07
341,Midnight Club 3: DUB Edition,PSP,2005,Racing,Take-Two Interactive,1.65,1.22,0.0,0.79,3.66
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,2005,Racing,THQ,0.09,0.03,0.0,0.0,0.12
13237,Kekkon Zenya,SAT,1995,Adventure,Shogakukan,0.0,0.0,0.05,0.0,0.05
13961,Cy Girls,PS2,2004,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04
1991,MVP Baseball 2003,PS2,2003,Sports,Electronic Arts,0.51,0.4,0.0,0.13,1.04
8730,Hot Wheels: Battle Force 5,DS,2009,Racing,Activision,0.13,0.02,0.0,0.01,0.15
12807,Nobunaga no Yabou: Souzou,PS4,2014,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06
10483,Etrian Odyssey II: Heroes of Lagaard,3DS,2014,Role-Playing,Atlus,0.0,0.0,0.1,0.0,0.1
12067,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0.0,0.0,0.07,0.0,0.07
15069,DemiKids: Light Version,GBA,2002,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
7270,Shin Megami Tensei x Fire Emblem,WiiU,2015,Role-Playing,Nintendo,0.1,0.04,0.06,0.01,0.22
10983,Driver: Renegade,3DS,2011,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09
11483,Iggy's Reckin' Balls,N64,1998,Racing,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08
9429,RPG Maker II,PS2,2002,Role-Playing,Enterbrain,0.06,0.05,0.0,0.02,0.13
12047,Silpheed: The Lost Planet,PS2,2000,Shooter,Swing! Entertainment,0.03,0.03,0.0,0.01,0.07
7380,Viewtiful Joe 2,PS2,2004,Action,Capcom,0.1,0.08,0.0,0.03,0.21
5187,Monster Rancher 3,PS2,2001,Simulation,Tecmo Koei,0.11,0.09,0.14,0.03,0.36
3445,Tokimeki Memorial: Forever with You,PS,1995,Simulation,Konami Digital Entertainment,0.0,0.0,0.55,0.04,0.58
2442,Harry Potter and the Order of the Phoenix,DS,2007,Action,Electronic Arts,0.28,0.47,0.0,0.1,0.85
11663,Pro Yakyuu Famista DS 2010,DS,2010,Sports,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08
7923,Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19
3736,Bratz: Rock Angelz,GBA,2004,Misc,THQ,0.39,0.14,0.0,0.01,0.54
8331,Glover,PS,1999,Platform,Atari,0.09,0.06,0.0,0.01,0.17
5084,Solaris,2600,1986,Shooter,Atari,0.35,0.02,0.0,0.0,0.37
10955,Riviera: The Promised Land,PSP,2006,Role-Playing,505 Games,0.07,0.0,0.02,0.01,0.09
1209,Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.5,0.24,0.11,1.55
15803,Pro Rally,GC,2002,Racing,Ubisoft,0.01,0.0,0.0,0.0,0.02
14770,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03
2133,Mass Effect 3,PC,2012,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.13,0.97
6042,Disney Infinity,3DS,2013,Action,Disney Interactive Studios,0.16,0.1,0.0,0.02,0.29
9215,Ben 10 Galactic Racing,DS,2011,Racing,D3Publisher,0.1,0.03,0.0,0.01,0.14
4832,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0.2,0.15,0.0,0.05,0.4
