Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8398,Custom Robo Arena,DS,2006,Fighting,Nintendo,0.02,0.02,0.12,0.0,0.17
11095,Burnout Paradise: The Ultimate Box,PS3,2009,Racing,Electronic Arts,0.0,0.06,0.01,0.02,0.09
4996,Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,0.27,0.07,0.0,0.04,0.38
15241,The Idolmaster: Gravure For You! Vol.9,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
2901,Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,Sony Computer Entertainment,0.3,0.29,0.0,0.11,0.71
8907,Ridge Racer DS,DS,2004,Racing,Namco Bandai Games,0.14,0.0,0.0,0.01,0.15
14406,Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03
12601,Jewel Legends: Tree of Life,DS,2011,Puzzle,Rising Star Games,0.0,0.05,0.0,0.01,0.06
4774,From Russia With Love,PS2,2005,Action,Electronic Arts,0.34,0.01,0.0,0.06,0.41
12073,Divinity: Original Sin,XOne,2015,Role-Playing,Focus Home Interactive,0.04,0.02,0.0,0.01,0.07
5324,Yu-Gi-Oh! 5D's Tag Force 5,PSP,2010,Strategy,Konami Digital Entertainment,0.13,0.05,0.14,0.03,0.35
11418,Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08
2927,World of Zoo,DS,2009,Simulation,THQ,0.43,0.2,0.0,0.06,0.7
658,Guitar Hero,PS2,2005,Misc,RedOctane,1.67,0.61,0.03,0.07,2.38
3083,New Play Control! Pikmin,Wii,2008,Strategy,Nintendo,0.29,0.14,0.19,0.04,0.66
14004,Fighting Vipers 2,DC,2000,Fighting,Sega,0.0,0.0,0.04,0.0,0.04
14865,Pro Yakyuu Family Stadium,Wii,2008,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
6646,Tony Hawk's Proving Ground,Wii,2007,Sports,Activision,0.22,0.01,0.0,0.02,0.25
9543,Shin Megami Tensei: Digital Devil Saga,PS2,2004,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13
15033,Urakata Hakuoki,PSP,2013,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
13332,Shin Megami Tensei NINE,XB,2002,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05
14325,Smart Girl's Winter Wonderland,DS,2008,Misc,UFO Interactive,0.03,0.0,0.0,0.0,0.03
1917,Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,Namco Bandai Games,0.49,0.35,0.09,0.16,1.08
14152,SpongeBob: HeroPants,3DS,2015,Platform,Activision,0.03,0.0,0.0,0.0,0.03
9654,Conduit 2,Wii,2011,Shooter,Sega,0.07,0.04,0.0,0.01,0.13
2439,Army of Two: The 40th Day,PS3,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
4932,All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,0.36,0.03,0.0,0.0,0.39
12242,Speed Racer,PS,1996,Racing,Tomy Corporation,0.04,0.02,0.0,0.0,0.07
14495,Starshot: Space Circus Fever,N64,1998,Platform,Infogrames,0.02,0.01,0.0,0.0,0.03
10184,ATV Quad Kings,DS,2010,Racing,Storm City Games,0.1,0.0,0.0,0.01,0.11
2139,NHL 2004,PS2,2003,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97
13265,Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05
11127,The Weakest Link,PS,2001,Misc,Activision,0.05,0.03,0.0,0.01,0.09
7988,Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.19
4857,Mystery Dungeon: Shiren the Wanderer,SNES,1995,Role-Playing,ChunSoft,0.0,0.0,0.4,0.0,0.4
13547,Go Go Ackman 3,SNES,1995,Platform,Banpresto,0.0,0.0,0.04,0.0,0.04
12636,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06
7205,Barbie: Groom and Glam Pups,Wii,2010,Action,THQ,0.19,0.02,0.0,0.01,0.22
14087,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Adventure,Tecmo Koei,0.0,0.0,0.04,0.0,0.04
13605,Dance Dance Revolution Disney Mix,PS,2000,Simulation,Konami Digital Entertainment,0.02,0.02,0.0,0.0,0.04
8038,Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0.0,0.02,0.18
3541,Skylanders: Spyro's Adventure,3DS,2011,Action,Activision,0.32,0.2,0.0,0.05,0.57
4786,Mouse Trap,2600,1981,Action,Coleco,0.38,0.02,0.0,0.0,0.4
11007,Lilie no Atelier: Salburg no Renkinjutsushi 3,PS2,2001,Role-Playing,Gust,0.0,0.0,0.09,0.0,0.09
4062,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS2,2009,Shooter,Activision,0.25,0.01,0.0,0.22,0.49
9857,Ultimate Card Games,GBA,2003,Misc,Telegames,0.09,0.03,0.0,0.0,0.12
9253,Bejeweled 3,X360,N/A,Puzzle,Unknown,0.13,0.0,0.0,0.01,0.14
13602,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04
4324,J-League Excite Stage '95,SNES,1995,Sports,Epoch,0.0,0.0,0.45,0.0,0.45
1253,SoulCalibur II,GC,2003,Fighting,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5
14467,Dennou Senki Virtual-On Force,X360,2010,Fighting,Sega,0.0,0.0,0.03,0.0,0.03
7080,Tales of VS.,PSP,2009,Fighting,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23
13980,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,Adventure,D3Publisher,0.0,0.0,0.04,0.0,0.04
9380,Space Camp,Wii,2009,Action,Activision,0.12,0.0,0.0,0.01,0.13
15173,Dream Chronicles,DS,2010,Adventure,Zoo Games,0.02,0.0,0.0,0.0,0.02
11357,Blades of Blood: Samurai Shodown III,PS,1995,Fighting,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.08
11596,Ape Escape: Pumped & Primed,PS2,2004,Misc,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.08
13180,Hummer Badlands,PS2,2006,Racing,Global Star,0.02,0.02,0.0,0.01,0.05
7011,Tom Clancy's Splinter Cell,GC,2003,Action,Ubisoft,0.18,0.05,0.0,0.01,0.23
11416,Jikkyou Powerful Pro Yakyuu 15,Wii,2008,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08
14082,MLB 15: The Show,PSV,2015,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.01,0.04
10203,Soma Bringer,DS,2008,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,0.11
7935,Doctor Who: Return to Earth,Wii,2010,Adventure,Asylum Entertainment,0.0,0.16,0.0,0.02,0.19
773,Toy Story 3: The Video Game,DS,2010,Action,Disney Interactive Studios,0.93,0.97,0.02,0.21,2.12
3877,Jampack Winter 2002,PS2,2002,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.52
14199,Mashiro Iro Symphony: *mutsu-no-hana,PSP,2011,Adventure,Comfort,0.0,0.0,0.03,0.0,0.03
1479,UFC Undisputed 2010,X360,2010,Fighting,THQ,0.9,0.31,0.0,0.11,1.33
1643,Cars,PSP,2006,Racing,THQ,0.72,0.29,0.0,0.21,1.22
4092,The Sims 2: Pets,Wii,2007,Simulation,Electronic Arts,0.42,0.03,0.0,0.04,0.48
8965,Pac-Man Party 3D,3DS,2011,Misc,Namco Bandai Games,0.09,0.04,0.0,0.01,0.15
2220,NHL 2003,PS2,2002,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93
9815,Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12
14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016,Action,Capcom,0.0,0.0,0.03,0.0,0.03
1206,Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55
14548,Kung Fu Panda: Showdown of Legendary Legends,X360,2015,Action,Little Orbit,0.0,0.03,0.0,0.0,0.03
10607,Kabushiki Baibai Trainer: Kabutore!,DS,2006,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
8192,FIFA 17,X360,2016,Sports,Electronic Arts,0.03,0.13,0.0,0.01,0.18
10617,Kelly Slater's Pro Surfer,XB,2002,Sports,Activision,0.08,0.02,0.0,0.0,0.1
247,Nintendo Land,WiiU,2012,Misc,Nintendo,2.55,1.11,0.46,0.33,4.44
3994,Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0.0,0.04,0.5
12462,Coded Arms: Contagion,PSP,2007,Shooter,Konami Digital Entertainment,0.05,0.0,0.0,0.01,0.06
1377,Knockout Kings 2000,PS,1999,Fighting,Electronic Arts,1.02,0.34,0.0,0.05,1.41
1518,NBA Live 07,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
2900,NBA Live 09,X360,2008,Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71
14375,Sitting Ducks,GBA,2003,Platform,LSP Games,0.02,0.01,0.0,0.0,0.03
4049,Bakugan Battle Brawlers: Defenders of the Core,DS,2010,Action,Activision,0.42,0.02,0.02,0.03,0.49
2085,NFL Fever 2002,XB,2000,Sports,Microsoft Game Studios,0.74,0.21,0.0,0.04,0.99
15974,Memories Off 6: Next Relation,PS2,2009,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
9082,Yogi Bear: The Video Game,DS,2010,Action,D3Publisher,0.1,0.03,0.0,0.01,0.14
10937,Cabela's Big Game Hunter,GBA,2002,Sports,Activision Value,0.07,0.02,0.0,0.0,0.09
7774,Manhunt,XB,2004,Action,Take-Two Interactive,0.14,0.04,0.0,0.01,0.19
1236,Xevious,NES,1984,Shooter,Namco Bandai Games,0.18,0.06,1.27,0.01,1.52
11914,Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07
5796,The King of Fighters XIII,PS3,2011,Fighting,Rising Star Games,0.17,0.07,0.04,0.03,0.31
3653,Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.29,0.15,0.04,0.07,0.55
14110,DoraMoji: Nobita no Kanji Daisakusen,3DS,2015,Misc,Shogakukan,0.0,0.0,0.03,0.0,0.03
12651,Tanjou S Debut,SAT,1996,Simulation,NEC Interchannel,0.0,0.0,0.06,0.0,0.06
10574,Doom 3,PC,2004,Shooter,Activision,0.05,0.04,0.0,0.01,0.1
15646,Seinaru Kana: Orichalcum no Na no Motoni,PSP,2012,Action,CyberFront,0.0,0.0,0.02,0.0,0.02
6847,PDC World Championship Darts 2008,Wii,2008,Sports,Oxygen Interactive,0.02,0.21,0.0,0.01,0.24
1862,F-Zero X,N64,1998,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1
10731,Championship Pony,DS,2008,Simulation,"Destination Software, Inc",0.09,0.0,0.0,0.01,0.1
8324,Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,0.04,0.12,0.0,0.02,0.17
8026,Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.02,0.05,0.01,0.18
6439,Sonic X: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.19,0.07,0.0,0.0,0.27
12682,Real Bout Garou Densetsu Special: Dominated Mind,PS,1998,Fighting,SNK,0.0,0.0,0.05,0.0,0.06
2175,Wheel of Fortune,PS2,N/A,Misc,Unknown,0.47,0.36,0.0,0.12,0.95
5474,Family Party: 90 Great Games Party Pack,Wii,2010,Misc,D3Publisher,0.31,0.0,0.0,0.02,0.33
12762,Doraemon 4: Nobita to Toki no Okoku,SNES,1995,Platform,Epoch,0.0,0.0,0.06,0.0,0.06
10654,NHL 2K6,X360,2005,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1
10453,Banjo-Pilot,GBA,2005,Racing,THQ,0.07,0.03,0.0,0.0,0.1
10435,Adventure Time: Finn & Jake Investigations,PS3,2015,Action,Little Orbit,0.02,0.07,0.0,0.02,0.1
2109,Xenoblade Chronicles,Wii,2010,Role-Playing,Nintendo,0.49,0.26,0.16,0.08,0.98
5481,Jeanne d'Arc,PSP,2006,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33
9586,Advent Rising,XB,2005,Action,THQ,0.1,0.03,0.0,0.0,0.13
12772,Dance Dance Revolution: Mario Mix (JP sales),GC,2005,Simulation,Nintendo,0.0,0.0,0.05,0.0,0.06
15734,Nano Diver,PSP,2011,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02
9548,Mystic Ark,SNES,1995,Role-Playing,Enix Corporation,0.0,0.0,0.13,0.0,0.13
8282,One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0.06,0.04,0.04,0.03,0.17
11617,Whac-A-Mole,DS,2005,Puzzle,Zoo Digital Publishing,0.07,0.0,0.0,0.01,0.08
15972,Sid Meier's Civilization Revolution 2+,PSV,2015,Strategy,Take-Two Interactive,0.0,0.0,0.02,0.0,0.02
15068,F1 Race Stars,PC,2012,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
14919,DEATH NOTE: L o Tsugu Mono,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
10326,Attack of the Movies 3D,Wii,2010,Shooter,Majesco Entertainment,0.1,0.0,0.0,0.01,0.11
5491,Legends of Wrestling II,PS2,2002,Fighting,Acclaim Entertainment,0.16,0.13,0.0,0.04,0.33
6810,Pro Yaky? Spirits 2011,PSP,2011,Sports,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24
1994,Disney Tangled,DS,2010,Action,Disney Interactive Studios,0.58,0.37,0.0,0.09,1.04
13999,Formula 1 06,PS2,2006,Racing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04
250,Winning Eleven: Pro Evolution Soccer 2007,PS2,2006,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39
16145,WSC REAL 09: World Snooker Championship,PS3,2009,Sports,Deep Silver,0.0,0.01,0.0,0.0,0.01
3193,Sim Theme Park,PS,1999,Strategy,Electronic Arts,0.35,0.24,0.0,0.04,0.63
6418,Duel Masters,PS2,2004,Strategy,Atari,0.13,0.1,0.0,0.03,0.27
15641,Elminage II: Sousei no Megami to Unmei no Daichi,PSP,2009,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02
14417,Winning Post 7 2009,PSP,2009,Sports,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
9300,Kamen Rider Battle: Ganbaride,DS,2010,Strategy,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14
15968,Sengoku,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02
296,Far Cry 4,PS4,2014,Shooter,Ubisoft,1.12,2.12,0.1,0.69,4.03
12905,Jirou Akagawa: Majotachi no Nemuri,SNES,1995,Adventure,Pack-In-Video,0.0,0.0,0.05,0.0,0.05
1579,Brian Lara Cricket,PS,1998,Sports,Codemasters,0.02,1.13,0.01,0.1,1.26
10641,The History Channel: Civil War - Secret Missions,PS3,2008,Shooter,Activision,0.09,0.0,0.0,0.01,0.1
14680,Nobunaga no Yabou DS 2,DS,2008,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
2095,Oddworld: Abe's Exoddus,PS,1998,Platform,GT Interactive,0.55,0.38,0.0,0.06,0.99
10360,The Book of Unwritten Tales,PC,2009,Adventure,HMH Interactive,0.0,0.08,0.0,0.02,0.11
9330,Quick Yoga Training,DS,2008,Misc,Ubisoft,0.13,0.0,0.0,0.01,0.14
15873,V-Rally 3,XB,2003,Racing,Atari,0.01,0.0,0.0,0.0,0.02
3230,Okami,PS2,2006,Action,Capcom,0.11,0.03,0.15,0.34,0.63
12643,The History Channel: Battle for the Pacific,X360,2007,Shooter,Activision,0.05,0.0,0.0,0.0,0.06
11396,PoPoLoCrois (JP sales),PSP,2005,Role-Playing,Ignition Entertainment,0.0,0.0,0.08,0.0,0.08
10250,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004,Adventure,Nintendo,0.0,0.0,0.11,0.0,0.11
15427,Net High,PSV,2015,Adventure,Marvelous Games,0.0,0.0,0.02,0.0,0.02
7869,Squeeballs Party,Wii,2009,Puzzle,Performance Designed Products,0.18,0.0,0.0,0.01,0.19
268,Warcraft II: Tides of Darkness,PC,1995,Strategy,Activision,1.7,2.27,0.0,0.23,4.21
322,Nintendogs + cats,3DS,2011,Simulation,Nintendo,1.44,1.37,0.73,0.27,3.81
10551,Monkey Mischief! Party Time,Wii,2008,Misc,Activision,0.09,0.0,0.0,0.01,0.1
11464,Black/Matrix,SAT,1998,Strategy,NEC Interchannel,0.0,0.0,0.08,0.0,0.08
14826,Captain Morgane and the Golden Turtle,PC,2012,Adventure,Reef Entertainment,0.0,0.02,0.0,0.0,0.03
