Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
900,The Sims: Makin' Magic,2003,Simulation,Electronic Arts,1.03,0.8,0.0,0.09,1.92
947,World of Warcraft: Mists of Pandaria,2012,Role-Playing,Activision,0.84,0.76,0.0,0.23,1.83
956,The Sims: Hot Date,2001,Simulation,Electronic Arts,1.81,0.0,0.0,0.0,1.82
1039,Call of Duty: Modern Warfare 3,2011,Shooter,Activision,0.41,0.98,0.0,0.33,1.72
1042,The Sims 3: Late Night Expansion Pack,2010,Simulation,Electronic Arts,0.59,0.87,0.0,0.25,1.71
1071,Sid Meier's Civilization V,2010,Strategy,Take-Two Interactive,0.98,0.52,0.0,0.19,1.69
1080,The Sims: Superstar,2003,Simulation,Electronic Arts,1.67,0.0,0.0,0.0,1.68
1094,StarCraft II: Heart of the Swarm,2013,Strategy,Activision,0.82,0.65,0.0,0.19,1.67
1128,Call of Duty: Black Ops,N/A,Shooter,Activision,0.58,0.81,0.0,0.24,1.63
1161,Diablo,1996,Role-Playing,Activision,0.01,1.58,0.0,0.0,1.59
1207,Command & Conquer: Tiberian Sun,1999,Strategy,Westwood Studios,1.55,0.0,0.0,0.0,1.55
1214,Warcraft III: The Frozen Throne,2003,Strategy,Activision,0.58,0.87,0.0,0.09,1.54
1219,Call of Duty: Black Ops II,2012,Shooter,Activision,0.63,0.69,0.0,0.21,1.53
1246,Football Manager 2012,2011,Sports,Sega,0.02,1.16,0.0,0.34,1.51
1256,Final Fantasy XIV: A Realm Reborn,2010,Role-Playing,Square Enix,0.86,0.48,0.0,0.17,1.5
1322,Anno 2070,2011,Strategy,Ubisoft,0.0,1.13,0.0,0.32,1.45
1337,SimCity (2013),2013,Simulation,Electronic Arts,0.48,0.77,0.0,0.19,1.44
1388,Battlefield 4,2013,Shooter,Electronic Arts,0.38,0.86,0.0,0.16,1.4
1465,Command & Conquer: Red Alert 2,2000,Strategy,Electronic Arts,1.32,0.02,0.0,0.0,1.34
1488,World of Warcraft: Wrath of the Lich King,2008,Role-Playing,Activision,0.01,0.13,0.0,1.18,1.32
1554,The Sims 2: Nightlife,2005,Simulation,Electronic Arts,1.22,0.05,0.0,0.0,1.27
1573,Football Manager 2011,2010,Sports,Sega,0.0,1.01,0.0,0.25,1.26
1578,Championship Manager 03/04,2003,Sports,Eidos Interactive,0.0,1.15,0.0,0.11,1.26
1595,RollerCoaster Tycoon 2,2002,Strategy,Atari,1.19,0.05,0.0,0.0,1.25
1619,Farming Simulator 2015,2014,Simulation,Focus Home Interactive,0.08,1.02,0.0,0.13,1.23
1632,Fallout 4,2015,Role-Playing,Bethesda Softworks,0.5,0.63,0.0,0.1,1.23
1719,Spore,2008,Strategy,Electronic Arts,0.03,1.06,0.0,0.09,1.17
1736,Football Manager 2013,2012,Sports,Sega,0.0,0.95,0.0,0.22,1.17
1743,Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,0.58,0.45,0.0,0.14,1.16
1763,Worldwide Soccer Manager 2009,2008,Simulation,Sega,0.0,1.14,0.0,0.01,1.15
1771,Call of Duty 4: Modern Warfare,2007,Shooter,Activision,0.0,1.12,0.0,0.03,1.15
1831,Worldwide Soccer Manager 2008,2007,Sports,Russel,0.0,1.12,0.0,0.0,1.12
1884,Empire: Total War,2009,Strategy,Sega,0.01,0.97,0.0,0.11,1.09
1898,Grand Theft Auto V,2015,Action,Take-Two Interactive,0.36,0.64,0.0,0.08,1.08
1926,Championship Manager 99/00,1999,Sports,Eidos Interactive,0.0,0.98,0.0,0.09,1.07
1959,Diablo II: Lord of Destruction,2001,Role-Playing,Vivendi Games,1.03,0.02,0.0,0.0,1.06
2024,Tomb Raider,1996,Action,Eidos Interactive,0.96,0.07,0.0,0.0,1.03
2049,Championship Manager 3,2003,Sports,Eidos Interactive,0.0,0.93,0.0,0.08,1.01
2104,Farming Simulator 2013,2012,Simulation,Focus Home Interactive,0.0,0.8,0.0,0.18,0.99
2105,Fallout 3,2008,Role-Playing,Bethesda Softworks,0.02,0.88,0.0,0.08,0.99
2108,Far Cry 3,2012,Shooter,Ubisoft,0.21,0.62,0.0,0.14,0.98
2122,Grand Theft Auto: San Andreas,2005,Action,Take-Two Interactive,0.0,0.92,0.0,0.05,0.98
2133,Mass Effect 3,2012,Role-Playing,Electronic Arts,0.4,0.44,0.0,0.13,0.97
2170,The Witcher 2: Assassins of Kings,2011,Action,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
2204,Assassin's Creed III,2012,Action,Ubisoft,0.28,0.53,0.0,0.13,0.94
2226,Borderlands 2,2012,Shooter,Take-Two Interactive,0.42,0.41,0.0,0.11,0.93
2262,Assassin's Creed,2008,Adventure,Ubisoft,0.01,0.83,0.0,0.08,0.92
2317,The Elder Scrolls Online,2014,Role-Playing,Bethesda Softworks,0.32,0.48,0.0,0.09,0.9
2349,Call of Duty: Modern Warfare 2,2009,Shooter,Activision,0.01,0.79,0.0,0.09,0.89
2359,Grand Theft Auto IV,2008,Action,Take-Two Interactive,0.01,0.79,0.0,0.08,0.88
2635,The 7th Guest,1992,Adventure,Virgin Interactive,0.01,0.77,0.0,0.0,0.78
2701,Portal 2,2011,Shooter,Valve Software,0.33,0.32,0.0,0.11,0.76
2714,Assassin's Creed: Revelations,2011,Action,Ubisoft,0.14,0.48,0.0,0.14,0.76
2730,Total War: Rome II,2013,Strategy,Sega,0.12,0.53,0.0,0.11,0.76
2781,Crysis 2,2011,Action,Electronic Arts,0.16,0.45,0.0,0.13,0.74
2799,Call of Duty: Ghosts,2013,Shooter,Activision,0.23,0.41,0.0,0.09,0.73
2810,Dragon Age: Inquisition,2014,Role-Playing,Electronic Arts,0.32,0.34,0.0,0.07,0.73
2826,XCOM: Enemy Unknown,2012,Strategy,Take-Two Interactive,0.26,0.36,0.0,0.1,0.72
2857,Crysis,2007,Shooter,Electronic Arts,0.0,0.69,0.0,0.03,0.72
2858,Battlefield: Bad Company 2,2010,Shooter,Electronic Arts,0.19,0.53,0.0,0.0,0.71
2891,Football Manager 2014,2013,Sports,Sega,0.0,0.6,0.0,0.1,0.71
2963,Assassin's Creed IV: Black Flag,2013,Action,Ubisoft,0.22,0.38,0.0,0.1,0.69
2971,The Sims: Medieval,2011,Simulation,Electronic Arts,0.27,0.32,0.0,0.1,0.69
3003,Mass Effect,2008,Role-Playing,Electronic Arts,0.0,0.59,0.0,0.09,0.68
3028,The Witcher 3: Wild Hunt,2015,Role-Playing,Namco Bandai Games,0.2,0.42,0.0,0.05,0.67
3032,RIFT,2011,Role-Playing,Unknown,0.44,0.16,0.0,0.07,0.67
3036,BioShock Infinite,2013,Shooter,Take-Two Interactive,0.28,0.3,0.0,0.08,0.67
3042,Command & Conquer: Red Alert 3,2008,Strategy,Electronic Arts,0.01,0.64,0.0,0.02,0.67
3050,The Sims 3: High-End Loft Stuff,2010,Simulation,Electronic Arts,0.01,0.53,0.0,0.12,0.67
3072,Rocksmith 2014,2013,Misc,Ubisoft,0.35,0.24,0.0,0.07,0.66
3075,Napoleon: Total War,2010,Strategy,Sega,0.02,0.52,0.0,0.12,0.66
3134,Crysis 3,2013,Shooter,Electronic Arts,0.17,0.39,0.0,0.09,0.64
3156,Dragon Age II,2011,Action,Electronic Arts,0.23,0.33,0.0,0.09,0.64
3220,The Sims 3: Generations,2011,Simulation,Electronic Arts,0.4,0.23,0.0,0.0,0.63
3249,Far Cry 4,2014,Shooter,Ubisoft,0.15,0.42,0.0,0.05,0.62
3279,Tomb Raider III: Adventures of Lara Croft,1998,Action,Eidos Interactive,0.59,0.03,0.0,0.0,0.62
3384,Dead Space,2008,Action,Electronic Arts,0.0,0.53,0.0,0.06,0.59
3392,Assassin's Creed: Brotherhood,2011,Action,Ubisoft,0.15,0.34,0.0,0.1,0.59
3400,Total War: Shogun 2,2011,Strategy,Sega,0.19,0.31,0.0,0.09,0.59
3432,Deus Ex: Human Revolution,2011,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59
3455,The Sims 3: World Adventures,2009,Simulation,Electronic Arts,0.02,0.18,0.0,0.39,0.58
3459,Titanfall,2014,Shooter,Electronic Arts,0.21,0.3,0.0,0.07,0.58
3528,Assassin's Creed II,2010,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57
3658,Assassin's Creed: Unity,2014,Action,Ubisoft,0.17,0.33,0.0,0.05,0.55
3757,Star Wars Battlefront (2015),2015,Shooter,Electronic Arts,0.13,0.37,0.0,0.04,0.54
3791,Batman: Arkham City,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0.0,0.09,0.53
3873,The Sims 2: Open for Business,2006,Simulation,Electronic Arts,0.46,0.05,0.0,0.0,0.52
3880,Dragon Age: Origins,2009,Role-Playing,Electronic Arts,0.0,0.46,0.0,0.06,0.51
3890,StarCraft II: Legacy of the Void,2015,Strategy,Activision,0.18,0.29,0.0,0.04,0.51
3936,Euro Truck Simulator,2008,Simulation,Rondomedia,0.0,0.42,0.0,0.09,0.51
3938,Dishonored,2012,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51
4050,Medal of Honor,2010,Shooter,Electronic Arts,0.2,0.23,0.0,0.07,0.49
4064,Sniper: Art of Victory,2008,Shooter,City Interactive,0.0,0.45,0.0,0.03,0.49
4078,Far Cry 2,2008,Action,Ubisoft,0.01,0.45,0.0,0.03,0.49
4109,World of Warcraft: Warlords of Draenor,2014,Action,Activision Blizzard,0.08,0.36,0.0,0.04,0.48
4124,Football Manager 2015,2014,Simulation,Sega,0.0,0.43,0.0,0.05,0.48
4182,"Warhammer 40,000: Dawn of War II",2009,Strategy,THQ,0.0,0.45,0.0,0.02,0.47
4194,The Sims 3: Ambitions,2010,Simulation,Electronic Arts,0.0,0.29,0.0,0.18,0.47
4203,FIFA 12,2011,Sports,Electronic Arts,0.04,0.33,0.0,0.1,0.47
4209,The Sims 3: Outdoor Living Stuff,2011,Simulation,Electronic Arts,0.0,0.38,0.0,0.09,0.47
4246,Wolfenstein: The New Order,2014,Shooter,Bethesda Softworks,0.12,0.29,0.0,0.05,0.46
4335,Watch Dogs,2014,Action,Ubisoft,0.14,0.26,0.0,0.05,0.45
4505,FIFA 14,2013,Sports,Electronic Arts,0.01,0.36,0.0,0.06,0.43
4511,Overwatch,2016,Shooter,Activision,0.22,0.18,0.0,0.04,0.43
4535,Max Payne 3,2012,Shooter,Take-Two Interactive,0.15,0.22,0.0,0.06,0.43
4550,Microsoft Flight Simulator X,2006,Simulation,Microsoft Game Studios,0.02,0.34,0.0,0.07,0.43
4685,TERA,N/A,Role-Playing,Unknown,0.24,0.12,0.0,0.05,0.41
4686,Tomb Raider: The Last Revelation,1998,Action,Eidos Interactive,0.41,0.0,0.0,0.0,0.41
4691,BioShock,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41
4742,Call of Duty: Advanced Warfare,2014,Shooter,Activision,0.14,0.23,0.0,0.04,0.41
4764,Duke Nukem Forever,2011,Shooter,Take-Two Interactive,0.18,0.17,0.0,0.06,0.41
4775,FIFA Soccer 13,2012,Action,Electronic Arts,0.02,0.31,0.0,0.07,0.41
4841,Mafia II,2010,Action,Take-Two Interactive,0.17,0.17,0.0,0.06,0.4
4869,Mass Effect 2,2010,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.07,0.4
4928,Age of Empires III,2005,Strategy,Microsoft Game Studios,0.0,0.32,0.0,0.07,0.39
4938,Dawn of Discovery,2009,Simulation,Ubisoft,0.0,0.32,0.0,0.07,0.39
5059,Saints Row: The Third,2011,Action,THQ,0.16,0.16,0.0,0.06,0.38
5073,Need for Speed: Hot Pursuit,2010,Racing,Electronic Arts,0.12,0.2,0.0,0.06,0.38
5106,Tom Clancy's The Division,2016,Shooter,Ubisoft,0.2,0.14,0.0,0.03,0.37
5120,Rage,2011,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37
5134,Medieval II: Total War Gold Edition,2008,Strategy,Sega,0.0,0.33,0.0,0.03,0.37
5152,Sid Meier's Civilization: Beyond Earth,2014,Strategy,Take-Two Interactive,0.11,0.22,0.0,0.03,0.37
5153,Need for Speed: The Run,2011,Action,Electronic Arts,0.09,0.21,0.0,0.07,0.37
5160,Left 4 Dead 2,2009,Shooter,Valve Software,0.0,0.32,0.0,0.04,0.37
5217,Middle-Earth: Shadow of Mordor,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.04,0.36
5242,Tomb Raider (2013),N/A,Action,Square Enix,0.06,0.25,0.0,0.05,0.36
5244,Company of Heroes 2,2013,Strategy,THQ,0.06,0.25,0.0,0.05,0.36
5423,The Sims 3: Town Life Stuff,2011,Simulation,Electronic Arts,0.11,0.17,0.0,0.05,0.34
5487,Medal of Honor: Warfighter,2012,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33
5575,Dead Space 2,2011,Shooter,Electronic Arts,0.13,0.15,0.0,0.05,0.33
5580,The Witcher: Enhanced Edition,2008,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32
5584,Batman: Arkham Origins,2013,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0.0,0.04,0.32
5608,Batman: Arkham Asylum,2009,Action,Eidos Interactive,0.0,0.27,0.0,0.05,0.32
5621,The Settlers 7: Paths to a Kingdom,2010,Strategy,Ubisoft,0.0,0.26,0.0,0.06,0.32
5700,Fable III,2011,Role-Playing,Microsoft Game Studios,0.09,0.17,0.0,0.05,0.32
5702,Might & Magic Heroes VI,2011,Role-Playing,Ubisoft,0.12,0.14,0.0,0.05,0.31
5761,Football Manager 2016,2015,Simulation,Sega,0.0,0.29,0.0,0.02,0.31
5788,Kingdoms of Amalur: Reckoning,2012,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.04,0.31
5843,1701 A.D.,2006,Simulation,Deep Silver,0.0,0.25,0.0,0.05,0.3
5871,The Sims 2,2004,Simulation,Electronic Arts,0.02,0.24,0.0,0.05,0.3
5902,Need for Speed: Most Wanted,2005,Racing,Electronic Arts,0.02,0.23,0.0,0.05,0.3
5913,FIFA 15,2014,Sports,Electronic Arts,0.0,0.27,0.0,0.03,0.3
5921,SimCity 4,2003,Simulation,Electronic Arts,0.01,0.24,0.0,0.05,0.3
6034,World of Tanks,2011,Shooter,Wargaming.net,0.0,0.23,0.0,0.06,0.29
6073,Borderlands: The Pre-Sequel,2014,Shooter,Take-Two Interactive,0.11,0.15,0.0,0.03,0.29
6089,World of Warcraft: Legion,2016,Role-Playing,Activision,0.14,0.12,0.0,0.02,0.29
6209,RollerCoaster Tycoon 3,2004,Strategy,Atari,0.01,0.22,0.0,0.05,0.28
6237,Mass Effect Trilogy,2012,Action,Electronic Arts,0.09,0.16,0.0,0.03,0.28
6254,R.U.S.E.,2010,Strategy,Ubisoft,0.04,0.19,0.0,0.05,0.28
6300,The Evil Within,2014,Action,Bethesda Softworks,0.09,0.16,0.0,0.02,0.27
6343,Tropico 4,2011,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27
6355,Need for Speed Rivals,2013,Racing,Electronic Arts,0.04,0.19,0.0,0.04,0.27
6468,Zoo Tycoon 2: Ultimate Collection,2008,Strategy,Microsoft Game Studios,0.04,0.18,0.0,0.04,0.26
6507,The Elder Scrolls IV: Oblivion,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.05,0.26
6594,Silent Hunter 5: Battle of the Atlantic,2010,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.26
6598,LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,0.1,0.13,0.0,0.03,0.26
6707,L.A. Noire: The Complete Edition,2011,Adventure,Take-Two Interactive,0.08,0.13,0.0,0.04,0.25
6709,Hitman: Absolution,2012,Action,Square Enix,0.03,0.17,0.0,0.04,0.25
6745,Anno 2205,2015,Strategy,Ubisoft,0.02,0.22,0.0,0.01,0.25
6796,Homefront,2011,Shooter,THQ,0.11,0.1,0.0,0.03,0.24
6808,BioShock 2,N/A,Shooter,Take-Two Interactive,0.02,0.19,0.0,0.04,0.24
6839,Metro 2033,2010,Shooter,THQ,0.0,0.19,0.0,0.05,0.24
6919,Angry Birds,2011,Puzzle,Focus Home Interactive,0.0,0.18,0.0,0.05,0.24
6952,DC Universe Online,2011,Role-Playing,Sony Online Entertainment,0.16,0.06,0.0,0.02,0.24
6989,Total War: Attila,2015,Strategy,Sega,0.09,0.13,0.0,0.02,0.23
7052,Call of Duty: Black Ops 3,2015,Shooter,Activision,0.0,0.22,0.0,0.01,0.23
7061,Risen 2: Dark Waters,2012,Role-Playing,Deep Silver,0.0,0.19,0.0,0.04,0.23
7135,Spec Ops: The Line,2012,Shooter,Take-Two Interactive,0.11,0.09,0.0,0.03,0.23
7201,LEGO The Lord of the Rings,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0.0,0.03,0.22
7213,Tom Clancy's Rainbow Six: Siege,2015,Shooter,Ubisoft,0.12,0.08,0.0,0.02,0.22
7215,LEGO Harry Potter: Years 5-7,N/A,Action,Warner Bros. Interactive Entertainment,0.05,0.14,0.0,0.03,0.22
7267,Dead Island,2011,Action,Deep Silver,0.12,0.07,0.0,0.03,0.22
7308,EVE Online,2003,Role-Playing,CCP,0.0,0.19,0.0,0.02,0.22
7486,Defiance,2013,Shooter,Trion Worlds,0.14,0.04,0.0,0.02,0.21
7523,Two Worlds II,2011,Role-Playing,Unknown,0.09,0.09,0.0,0.03,0.2
7534,"Warhammer 40,000: Space Marine",2011,Shooter,THQ,0.09,0.09,0.0,0.03,0.2
7563,Assassin's Creed Syndicate,2015,Action,Ubisoft,0.1,0.08,0.0,0.02,0.2
7566,XCOM 2,2016,Strategy,Take-Two Interactive,0.09,0.1,0.0,0.02,0.2
7613,Star Wars: Battlefront,2004,Shooter,LucasArts,0.06,0.12,0.0,0.02,0.2
7643,Total War: Shogun 2 - Fall of the Samurai,2012,Strategy,Sega,0.07,0.1,0.0,0.03,0.2
7650,Dead Space 3,N/A,Action,Electronic Arts,0.02,0.15,0.0,0.02,0.2
7684,South Park: The Stick of Truth,2014,Role-Playing,Ubisoft,0.07,0.1,0.0,0.02,0.2
7722,Test Drive Unlimited 2,N/A,Racing,Atari,0.05,0.11,0.0,0.03,0.2
7728,Shutter Island,2009,Adventure,Merscom LLC,0.0,0.17,0.0,0.03,0.2
7746,Metro: Last Light,2013,Action,Deep Silver,0.06,0.11,0.0,0.02,0.19
7763,Aliens vs Predator,2010,Shooter,Sega,0.0,0.17,0.0,0.02,0.19
7770,The Sims 4: Get Together,2015,Simulation,Electronic Arts,0.05,0.13,0.0,0.01,0.19
7800,Supreme Commander 2,2010,Strategy,Square Enix,0.0,0.15,0.0,0.04,0.19
7828,Tom Clancy's Splinter Cell: Blacklist,2013,Action,Ubisoft,0.04,0.13,0.0,0.03,0.19
7853,Need for Speed: Shift 2 Unleashed,2011,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.19
7874,Saints Row IV,2013,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19
7881,NBA 2K11,2010,Action,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19
7923,Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19
7932,F1 2011,2011,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19
7951,Call of Duty: World at War,2008,Shooter,Activision,0.02,0.13,0.0,0.03,0.19
7998,The Lord of the Rings: War in the North,2011,Action,Warner Bros. Interactive Entertainment,0.04,0.11,0.0,0.03,0.18
8029,Evolve,2015,Shooter,Take-Two Interactive,0.07,0.1,0.0,0.01,0.18
8035,Borderlands,2009,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.04,0.18
8042,Company of Heroes: Anthology,2009,Strategy,THQ,0.0,0.15,0.0,0.04,0.18
8058,Driver: San Francisco,2011,Racing,Ubisoft,0.05,0.1,0.0,0.03,0.18
8077,Dying Light,2015,Action,Warner Bros. Interactive Entertainment,0.11,0.06,0.0,0.02,0.18
8096,FIFA Soccer 11,2010,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18
8097,LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.02,0.18
8116,Aliens: Colonial Marines,2013,Shooter,Sega,0.1,0.06,0.0,0.02,0.18
8119,Dark Souls II,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.02,0.18
8129,Tom Clancy's Ghost Recon: Future Soldier,2012,Shooter,Ubisoft,0.05,0.1,0.0,0.03,0.18
8132,Brink,2011,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18
8136,FIFA 16,2015,Sports,Electronic Arts,0.04,0.13,0.0,0.01,0.18
8140,Doom (2016),2016,Shooter,Bethesda Softworks,0.06,0.1,0.0,0.01,0.18
8188,Star Wars: Battlefront II,2005,Shooter,LucasArts,0.02,0.13,0.0,0.03,0.18
8219,Monkey Island: Special Edition Collection,2011,Adventure,LucasArts,0.0,0.14,0.0,0.04,0.17
8251,Dungeon Siege III,2011,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17
8263,The Secret World,2012,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17
8296,Age of Empires III: Complete Collection,2009,Strategy,Microsoft Game Studios,0.01,0.12,0.0,0.03,0.17
8352,Sid Meier's Civilization IV,2005,Strategy,Take-Two Interactive,0.02,0.12,0.0,0.03,0.17
8445,Wildstar,2014,Role-Playing,NCSoft,0.08,0.07,0.0,0.02,0.17
8453,The Sims 3: Seasons,2012,Simulation,Electronic Arts,0.0,0.13,0.0,0.03,0.17
8505,Stronghold 3,2011,Strategy,N/A,0.06,0.1,0.0,0.0,0.16
8580,NBA 2K12,2011,Sports,Take-Two Interactive,0.09,0.05,0.0,0.02,0.16
8600,The Crew,2014,Racing,Ubisoft,0.0,0.15,0.0,0.01,0.16
8618,Bulletstorm,2011,Shooter,Electronic Arts,0.07,0.07,0.0,0.02,0.16
8654,Sniper: Ghost Warrior,2010,Shooter,City Interactive,0.0,0.13,0.0,0.03,0.16
8679,DiRT 3,2011,Racing,Codemasters,0.0,0.13,0.0,0.03,0.16
8700,Darksiders II,2012,Action,Nordic Games,0.03,0.1,0.0,0.03,0.16
8727,F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0.0,0.03,0.15
8748,Deponia,2012,Adventure,Daedalic,0.0,0.13,0.0,0.03,0.15
8795,Darksiders,2010,Action,THQ,0.07,0.06,0.0,0.02,0.15
8824,The Sims Medieval: Pirates and Nobles,2011,Simulation,Electronic Arts,0.05,0.08,0.0,0.02,0.15
8846,Terraria,2011,Action,Unknown,0.0,0.13,0.0,0.02,0.15
8930,F1 2012,2012,Racing,Codemasters,0.01,0.11,0.0,0.03,0.15
8962,Alien: Isolation,2014,Shooter,Sega,0.0,0.13,0.0,0.01,0.15
9037,Dragon Age: Origins - Ultimate Edition,2010,Role-Playing,Electronic Arts,0.0,0.12,0.0,0.02,0.14
9048,ArmA II,2009,Shooter,505 Games,0.0,0.12,0.0,0.03,0.14
9057,Age of Empires: Collector's Edition,2000,Strategy,Ubisoft,0.02,0.1,0.0,0.02,0.14
9064,The Orange Box,2007,Shooter,Electronic Arts,0.0,0.11,0.0,0.03,0.14
9078,Star Wars: Knights of the Old Republic,2003,Role-Playing,LucasArts,0.01,0.1,0.0,0.02,0.14
9110,Risen,2009,Role-Playing,Deep Silver,0.0,0.11,0.0,0.03,0.14
9138,Just Cause 3,2015,Action,Square Enix,0.03,0.11,0.0,0.01,0.14
9201,The Darkness II,2012,Shooter,Take-Two Interactive,0.1,0.03,0.0,0.01,0.14
9232,Cities: Skylines,2015,Simulation,Paradox Interactive,0.0,0.13,0.0,0.01,0.14
9252,Far Cry: Primal,2016,Action,Ubisoft,0.04,0.09,0.0,0.01,0.14
9255,Dead Rising 2,2010,Action,Capcom,0.1,0.02,0.0,0.01,0.14
9291,Dragon Age Origins: Awakening,2010,Role-Playing,Electronic Arts,0.01,0.1,0.0,0.02,0.14
9306,Battlefield: Hardline,2015,Shooter,Electronic Arts,0.0,0.13,0.0,0.01,0.14
9316,Red Orchestra 2: Heroes of Stalingrad,2011,Shooter,Tripwire Interactive,0.04,0.07,0.0,0.02,0.14
9372,Euro Truck Simulator 2,2012,Action,SCS Software,0.0,0.12,0.0,0.02,0.13
9449,Diablo II,2000,Role-Playing,Havas Interactive,0.01,0.09,0.0,0.02,0.13
9477,Street Fighter IV,N/A,Fighting,Capcom,0.07,0.04,0.0,0.02,0.13
9518,Warcraft III: Reign of Chaos,2002,Strategy,Vivendi Games,0.03,0.08,0.0,0.02,0.13
