Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2160,Star Soldier,1986,Shooter,Hudson Soft,0.32,0.06,0.57,0.01,0.96
2235,Mega Man 4,1991,Platform,Capcom,0.51,0.09,0.32,0.01,0.93
2236,Castlevania II: Simon's Quest,1987,Platform,Konami Digital Entertainment,0.45,0.06,0.42,0.0,0.93
2261,Balloon Fight,1985,Platform,Nintendo,0.39,0.09,0.43,0.01,0.92
2441,Castlevania III: Dracula's Curse,1989,Platform,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85
2468,Final Fantasy,1987,Role-Playing,SquareSoft,0.32,0.0,0.52,0.0,0.84
2515,Clu Clu Land,1984,Puzzle,Nintendo,0.42,0.1,0.28,0.02,0.82
2549,Mega Man,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81
2612,Mega Man 5,1992,Platform,Capcom,0.39,0.07,0.32,0.01,0.79
2706,Final Fantasy II,1988,Role-Playing,SquareSoft,0.0,0.0,0.76,0.0,0.76
2957,Mappy,1984,Platform,Namco Bandai Games,0.0,0.0,0.69,0.0,0.69
3534,The Mysterious Murasame Castle,1986,Action,Nintendo,0.0,0.0,0.57,0.0,0.57
3846,Mega Man 6,1993,Platform,Capcom,0.28,0.07,0.16,0.01,0.52
3909,Wrecking Crew,1985,Platform,Nintendo,0.0,0.0,0.51,0.0,0.51
4453,Bomberman II,1991,Puzzle,Hudson Soft,0.16,0.03,0.15,0.1,0.44
4729,Dig Dug,1985,Puzzle,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41
5206,Jurassic Park,1993,Action,Ocean,0.25,0.1,0.0,0.01,0.36
5653,Tetris 2 + Bombliss,1991,Puzzle,BPS,0.0,0.0,0.32,0.0,0.32
5864,Famista '91,1990,Sports,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3
6163,Famista '92,1991,Sports,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28
10311,Final Fantasy I & II,1994,Role-Playing,Square,0.0,0.0,0.11,0.0,0.11
11987,Teenage Mutant Ninja Turtles: Tournament Fighters,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0.0,0.07
12638,Adventures of Lolo,1989,Puzzle,HAL Laboratory,0.06,0.0,0.0,0.0,0.06
