Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4469,Wario World,2003,Platform,Nintendo,0.34,0.09,0.0,0.01,0.44
4476,TimeSplitters 2,2002,Shooter,Eidos Interactive,0.34,0.09,0.0,0.01,0.44
4479,Eternal Darkness: Sanity's Requiem,2002,Adventure,Nintendo,0.34,0.09,0.0,0.01,0.44
4552,Madden NFL 2003,2002,Sports,Electronic Arts,0.33,0.09,0.0,0.01,0.43
4571,NBA Street,2002,Sports,Electronic Arts,0.33,0.09,0.0,0.01,0.42
4580,Medal of Honor: Rising Sun,2003,Shooter,Electronic Arts,0.33,0.09,0.0,0.01,0.42
4588,Tony Hawk's American Wasteland,2005,Sports,Activision,0.33,0.08,0.0,0.01,0.42
4628,James Bond 007: Everything or Nothing,2004,Shooter,Electronic Arts,0.32,0.08,0.0,0.01,0.42
4634,Mega Man Anniversary Collection,2004,Platform,Capcom,0.32,0.08,0.0,0.01,0.42
4640,Harry Potter and the Goblet of Fire,2005,Action,Electronic Arts,0.32,0.08,0.0,0.01,0.42
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,2005,Puzzle,Sega,0.32,0.08,0.0,0.01,0.42
4751,Mortal Kombat: Deadly Alliance,2002,Fighting,Midway Games,0.31,0.08,0.0,0.01,0.41
4790,Tak and the Power of Juju,2003,Platform,THQ,0.31,0.08,0.0,0.01,0.4
4805,Harry Potter: Quidditch World Cup,2003,Sports,Electronic Arts,0.31,0.08,0.0,0.01,0.4
4813,Battalion Wars,2005,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4
4815,Power Rangers: Dino Thunder,2004,Action,THQ,0.31,0.08,0.0,0.01,0.4
4845,Rampage: Total Destruction,2006,Action,Midway Games,0.31,0.08,0.0,0.01,0.4
4847,The Urbz: Sims in the City,2004,Simulation,Electronic Arts,0.24,0.14,0.0,0.02,0.4
4861,Star Wars: Clone Wars,2002,Shooter,Activision,0.31,0.08,0.0,0.01,0.4
4871,Call of Duty: Finest Hour,2004,Shooter,Activision,0.31,0.08,0.0,0.01,0.4
4915,Donkey Konga 2,2004,Misc,Nintendo,0.3,0.08,0.0,0.01,0.39
4937,Chibi-Robo! Plug into Adventure!,2005,Adventure,Nintendo,0.23,0.06,0.09,0.01,0.39
5003,Turok: Evolution,2002,Shooter,Acclaim Entertainment,0.3,0.08,0.0,0.01,0.38
5014,Marvel Nemesis: Rise of the Imperfects,2005,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38
5024,SSX 3,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.38
5052,Pokemon Channel,2003,Adventure,Nintendo,0.24,0.06,0.07,0.01,0.38
5081,Harry Potter and the Prisoner of Azkaban,2004,Action,Electronic Arts,0.29,0.08,0.0,0.01,0.38
5097,Ultimate Spider-Man,2005,Action,Activision,0.29,0.07,0.0,0.01,0.37
5110,"Monsters, Inc. Scream Arena",2002,Platform,THQ,0.29,0.07,0.0,0.01,0.37
5130,Custom Robo,2004,Role-Playing,Nintendo,0.29,0.07,0.0,0.01,0.37
5135,Pac-Man World 2,2002,Action,Nintendo,0.28,0.07,0.0,0.01,0.37
5167,GoldenEye: Rogue Agent,2004,Shooter,Electronic Arts,0.28,0.07,0.0,0.01,0.36
5272,Nicktoons: Unite!,2005,Adventure,THQ,0.27,0.07,0.0,0.01,0.35
5312,Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35
5331,NFL Street,2004,Sports,Electronic Arts,0.27,0.07,0.0,0.01,0.35
5345,Over the Hedge,2006,Platform,Activision,0.27,0.07,0.0,0.01,0.35
5388,WWE Day of Reckoning 2,2005,Fighting,THQ,0.26,0.07,0.0,0.01,0.34
5424,Teenage Mutant Ninja Turtles,2003,Action,Konami Digital Entertainment,0.26,0.07,0.0,0.01,0.34
5468,WWE Wrestlemania XIX,2003,Fighting,THQ,0.26,0.07,0.0,0.01,0.33
5470,The Sims 2,2005,Simulation,Electronic Arts,0.26,0.07,0.0,0.01,0.33
5485,Tak 2: The Staff of Dreams,2004,Platform,THQ,0.26,0.07,0.0,0.01,0.33
5522,Call Of Duty 2: Big Red One,2005,Shooter,Activision,0.25,0.07,0.0,0.01,0.33
5531,SpongeBob SquarePants: Creature from the Krusty Krab,2006,Platform,THQ,0.25,0.07,0.0,0.01,0.33
5542,Naruto: Gekito Ninja Taisen! 4,2005,Fighting,Tomy Corporation,0.0,0.0,0.32,0.01,0.33
5547,MVP Baseball 2005,2005,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33
5559,Teen Titans,2006,Action,THQ,0.25,0.07,0.0,0.01,0.33
5564,NBA Live 06,2005,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.33
5630,Prince of Persia: The Sands of Time,2003,Action,Ubisoft,0.25,0.06,0.0,0.01,0.32
5789,NASCAR Thunder 2003,2002,Racing,Electronic Arts,0.24,0.06,0.0,0.01,0.31
5847,Burnout,2002,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.01,0.3
5903,NBA Live 2003,N/A,Sports,Electronic Arts,0.23,0.06,0.0,0.01,0.3
5945,Shark Tale,2004,Action,Activision,0.23,0.06,0.0,0.01,0.3
5956,Scooby-Doo! Night of 100 Frights,2002,Platform,THQ,0.23,0.06,0.0,0.01,0.3
5988,NBA Street V3,2005,Sports,Electronic Arts,0.23,0.06,0.0,0.01,0.29
6007,From TV Animation One Piece: Treasure Battle!,2002,Fighting,Namco Bandai Games,0.0,0.0,0.28,0.01,0.29
6041,The Lord of the Rings: The Third Age,2004,Role-Playing,Electronic Arts,0.22,0.06,0.0,0.01,0.29
6044,Nicktoons: Battle for Volcano Island,N/A,Action,Unknown,0.22,0.06,0.0,0.01,0.29
6094,Spyro: A Hero's Tail,2004,Platform,Vivendi Games,0.22,0.06,0.0,0.01,0.29
6134,ATV Quad Power Racing 2,2003,Racing,Acclaim Entertainment,0.22,0.06,0.0,0.01,0.28
6197,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",N/A,Action,Disney Interactive Studios,0.22,0.06,0.0,0.01,0.28
6202,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,THQ,0.22,0.06,0.0,0.01,0.28
6213,Pac-Man Fever,N/A,Misc,Unknown,0.21,0.06,0.0,0.01,0.28
6233,Pokemon Box: Ruby & Sapphire,2003,Misc,Nintendo,0.0,0.0,0.27,0.01,0.28
6238,Dave Mirra Freestyle BMX 2,2001,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28
6273,Dragon Ball Z: Budokai 2,2004,Fighting,Atari,0.21,0.06,0.0,0.01,0.27
6307,Baten Kaitos: Eternal Wings and the Lost Ocean,2003,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27
6328,Disney's Chicken Little,2005,Platform,Disney Interactive Studios,0.21,0.05,0.0,0.01,0.27
6330,Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6374,NBA Live 2004,2003,Sports,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6393,The Sims 2: Pets,2006,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27
6500,Star Wars: Bounty Hunter,2002,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26
6537,Batman: Vengeance,2001,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26
6550,Crash Nitro Kart,2003,Racing,Vivendi Games,0.2,0.05,0.0,0.01,0.26
6580,Lemony Snicket's A Series of Unfortunate Events,2004,Platform,Activision,0.2,0.05,0.0,0.01,0.26
6592,Backyard NFL Football,2002,Sports,Infogrames,0.2,0.05,0.0,0.01,0.26
6608,MVP Baseball 2004,2004,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26
6622,Bomberman Generation,2002,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25
6636,Happy Feet,2006,Action,Midway Games,0.2,0.05,0.0,0.01,0.25
6666,Medal of Honor European Assault,2005,Shooter,Electronic Arts,0.19,0.05,0.0,0.01,0.25
6668,Billy Hatcher and the Giant Egg,2003,Platform,Sega,0.19,0.05,0.0,0.01,0.25
6698,Def Jam Vendetta,2003,Fighting,Electronic Arts,0.19,0.05,0.0,0.01,0.25
6741,"Ed, Edd n Eddy: The Mis-Edventures",2005,Platform,Midway Games,0.19,0.05,0.0,0.01,0.25
6754,Nickelodeon Party Blast,2002,Misc,Atari,0.19,0.05,0.0,0.01,0.25
6761,X-Men Legends II: Rise of Apocalypse,2005,Role-Playing,Activision,0.19,0.05,0.0,0.01,0.25
6765,NBA Courtside 2002,2002,Sports,Nintendo,0.19,0.05,0.0,0.01,0.25
6814,Harvest Moon: Magical Melody,2005,Simulation,Ubisoft,0.19,0.05,0.0,0.01,0.24
6840,Peter Jackson's King Kong: The Official Game of the Movie,2005,Action,Ubisoft,0.19,0.05,0.0,0.01,0.24
6845,The Simpsons: Road Rage,2001,Racing,Electronic Arts,0.19,0.05,0.0,0.01,0.24
6862,Harvest Moon: Another Wonderful Life,2004,Role-Playing,Marvelous Interactive,0.19,0.05,0.0,0.01,0.24
6881,Fantastic 4,2005,Action,Activision,0.19,0.05,0.0,0.01,0.24
7010,Star Wars Jedi Knight II: Jedi Outcast,2002,Shooter,Activision,0.18,0.05,0.0,0.01,0.23
7011,Tom Clancy's Splinter Cell,2003,Action,Ubisoft,0.18,0.05,0.0,0.01,0.23
7025,Rocket Power: Beach Bandits,2002,Platform,THQ,0.18,0.05,0.0,0.01,0.23
7099,Tiger Woods PGA Tour 2003,2002,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.23
7142,Def Jam: Fight for NY,2004,Fighting,Electronic Arts,0.17,0.05,0.0,0.01,0.22
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,2003,Misc,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22
7167,Skies of Arcadia Legends,2002,Role-Playing,Atari,0.17,0.04,0.0,0.01,0.22
7175,NCAA Football 2005,2004,Sports,Electronic Arts,0.17,0.04,0.0,0.01,0.22
7223,Tetris Worlds,2002,Puzzle,THQ,0.17,0.04,0.0,0.01,0.22
7232,Viewtiful Joe 2,2004,Action,Capcom,0.17,0.04,0.0,0.01,0.22
7249,All-Star Baseball 2002,2001,Sports,Acclaim Entertainment,0.17,0.04,0.0,0.01,0.22
7258,From Russia With Love,2005,Action,Electronic Arts,0.17,0.04,0.0,0.01,0.22
7281,NFL 2K3,2002,Sports,Sega,0.17,0.04,0.0,0.01,0.22
7295,Scooby-Doo! Mystery Mayhem,2004,Action,THQ,0.17,0.04,0.0,0.01,0.22
7300,Shrek SuperSlam,2005,Action,Activision,0.17,0.04,0.0,0.01,0.22
7324,Namco Museum: 50th Anniversary,2005,Misc,Namco Bandai Games,0.17,0.04,0.0,0.01,0.21
7343,Bratz: Forever Diamondz,2006,Adventure,THQ,0.17,0.04,0.0,0.01,0.21
7383,Naruto: Clash of Ninja (JP sales),2003,Fighting,Tomy Corporation,0.0,0.0,0.21,0.01,0.21
7401,The Fairly OddParents: Breakin' Da Rules,2003,Platform,THQ,0.16,0.04,0.0,0.01,0.21
7424,Bionicle,2003,Action,Electronic Arts,0.16,0.04,0.0,0.01,0.21
7444,NHL Hitz 20-02,2001,Sports,Midway Games,0.16,0.04,0.0,0.01,0.21
7446,NCAA Football 2003,2002,Sports,Electronic Arts,0.16,0.04,0.0,0.01,0.21
7481,BeyBlade VForce: Super Tournament Battle,2002,Action,Atari,0.16,0.04,0.0,0.01,0.21
7491,Dragon Ball Z: Sagas,2005,Fighting,Atari,0.16,0.04,0.0,0.01,0.21
7553,Bratz: Rock Angelz,2005,Misc,THQ,0.16,0.04,0.0,0.01,0.2
7562,From TV Animation One Piece: Grand Battle! 3,2003,Fighting,Namco Bandai Games,0.0,0.0,0.2,0.01,0.2
7576,The Fairly Odd Parents: Shadow Showdown,2004,Platform,THQ,0.16,0.04,0.0,0.01,0.2
7587,Spy Hunter,2002,Racing,Midway Games,0.16,0.04,0.0,0.01,0.2
7604,Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,Electronic Arts,0.15,0.04,0.0,0.01,0.2
7662,NFL Street 2,2004,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002,Platform,THQ,0.15,0.04,0.0,0.01,0.2
7708,MC Groovz Dance Craze,2004,Misc,Mad Catz,0.15,0.04,0.0,0.01,0.2
7718,Prince of Persia: Warrior Within,2004,Action,Ubisoft,0.15,0.04,0.0,0.01,0.2
7764,Ice Age 2: The Meltdown,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
7803,Disney's Magical Mirror Starring Mickey Mouse,2002,Adventure,Nintendo,0.15,0.04,0.0,0.01,0.19
7873,Teenage Mutant Ninja Turtles 2: Battle Nexus,2004,Action,Konami Digital Entertainment,0.15,0.04,0.0,0.01,0.19
7893,Hulk,2003,Action,Universal Interactive,0.15,0.04,0.0,0.01,0.19
7905,The Legend of Spyro: A New Beginning,2006,Platform,Vivendi Games,0.15,0.04,0.0,0.01,0.19
8066,Bloody Roar: Primal Fury,2002,Fighting,Activision,0.14,0.04,0.0,0.0,0.18
8075,FIFA Soccer 07,2006,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
8104,Gauntlet: Dark Legacy,2002,Action,Midway Games,0.14,0.04,0.0,0.0,0.18
8121,Gun,2005,Shooter,Activision,0.14,0.04,0.0,0.0,0.18
8144,FIFA Soccer 2002,2001,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18
8151,Disney's Tarzan Untamed,2001,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18
8161,Charlie and the Chocolate Factory,2005,Adventure,Global Star,0.14,0.04,0.0,0.0,0.18
8230,Rugrats: Royal Ransom,2002,Platform,THQ,0.13,0.03,0.0,0.0,0.17
8232,Open Season,2006,Platform,Ubisoft,0.13,0.03,0.0,0.0,0.17
8242,Major League Baseball 2K6,2006,Sports,Take-Two Interactive,0.13,0.03,0.0,0.0,0.17
8248,The Grim Adventures of Billy & Mandy,2006,Action,Midway Games,0.13,0.03,0.0,0.0,0.17
8262,The Hobbit,2003,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17
8266,True Crime: New York City,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17
8275,Fight Night Round 2,2005,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17
8309,Looney Tunes: Back in Action,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17
8380,SSX On Tour,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17
8385,Shrek Extra Large,2002,Platform,TDK Mediactive,0.13,0.03,0.0,0.0,0.17
8403,Mega Man Network Transmission,2003,Platform,Capcom,0.13,0.03,0.0,0.0,0.17
8418,Lost Kingdoms,2002,Role-Playing,Activision,0.1,0.02,0.04,0.0,0.17
8437,Midway Arcade Treasures,2003,Misc,Midway Games,0.13,0.03,0.0,0.0,0.17
8452,Cubivore: Survival of the Fittest,2002,Adventure,Nintendo,0.01,0.0,0.15,0.0,0.17
8495,Robotech: Battlecry,2002,Shooter,TDK Mediactive,0.13,0.03,0.0,0.0,0.16
8520,Midway Arcade Treasures 2,2004,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16
8521,Hot Wheels World Race,2003,Racing,THQ,0.13,0.03,0.0,0.0,0.16
8533,Crash Tag Team Racing,2005,Racing,Vivendi Games,0.12,0.03,0.0,0.0,0.16
8553,The Incredibles: Rise of the Underminer,2005,Action,THQ,0.12,0.03,0.0,0.0,0.16
8557,Flushed Away,2006,Platform,D3Publisher,0.12,0.03,0.0,0.0,0.16
8570,Robots,2005,Action,Vivendi Games,0.12,0.03,0.0,0.0,0.16
8671,Tiger Woods PGA Tour 2004,2003,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.16
8688,NBA 2K3,2002,Sports,Sega,0.12,0.03,0.0,0.0,0.16
8738,Burnout 2: Point of Impact,2003,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
8747,Tak: The Great Juju Challenge,2005,Platform,THQ,0.12,0.03,0.0,0.0,0.15
8750,Knockout Kings 2003,2002,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15
8751,NCAA Football 2004,2003,Sports,Electronic Arts,0.12,0.03,0.0,0.0,0.15
8752,XGIII: Extreme G Racing,2001,Racing,Acclaim Entertainment,0.12,0.03,0.0,0.0,0.15
8774,Scooby-Doo! Unmasked,2005,Platform,THQ,0.12,0.03,0.0,0.0,0.15
8783,Army Men: Sarge's War,2004,Shooter,Global Star,0.12,0.03,0.0,0.0,0.15
8793,Frogger's Adventures: The Rescue,2003,Platform,Konami Digital Entertainment,0.12,0.03,0.0,0.0,0.15
8816,Zoids: Battle Legends,2003,Action,Tomy Corporation,0.12,0.03,0.0,0.0,0.15
8820,Killer7,2005,Action,Capcom,0.12,0.03,0.0,0.0,0.15
8826,Super Monkey Ball Adventure,2006,Platform,Sega,0.12,0.03,0.0,0.0,0.15
