Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3611,Fatal Fury Special,1994,Fighting,Takara,0.0,0.0,0.56,0.0,0.56
3782,Virtual Soccer,1993,Sports,Hudson Soft,0.0,0.0,0.53,0.0,0.53
3783,Romance of the Three Kingdoms IV: Wall of Fire,1994,Strategy,Tecmo Koei,0.0,0.0,0.53,0.0,0.53
3784,Winning Post,1993,Sports,Tecmo Koei,0.0,0.0,0.53,0.0,0.53
3814,J-League Soccer: Prime Goal 2,1994,Sports,Namco Bandai Games,0.0,0.0,0.53,0.0,0.53
4004,Super Famista 5,1996,Sports,Namco Bandai Games,0.0,0.0,0.5,0.0,0.5
4043,Mario & Wario,1993,Puzzle,Nintendo,0.0,0.0,0.49,0.0,0.49
4076,SimCity 2000,1995,Simulation,THQ,0.0,0.0,0.49,0.0,0.49
4099,The Legend of the Mystical Ninja,1991,Adventure,Konami Digital Entertainment,0.0,0.0,0.48,0.0,0.48
4162,Super Puyo Puyo 2,1995,Puzzle,Compile,0.0,0.0,0.47,0.0,0.47
4207,Super Momotarou Dentetsu DX,1995,Misc,Hudson Soft,0.0,0.0,0.47,0.0,0.47
4242,Super Batter Up,1992,Sports,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46
4244,Crayon Shin-Chan: Arashi o Yobu Enji,1993,Platform,Namco Bandai Games,0.0,0.0,0.46,0.0,0.46
4295,Space Invaders,1994,Shooter,Taito,0.0,0.0,0.46,0.0,0.46
4318,Jikkyou Powerful Pro Yakyuu 3,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.45,0.0,0.45
4324,J-League Excite Stage '95,1995,Sports,Epoch,0.0,0.0,0.45,0.0,0.45
4365,Fatal Fury 2,1993,Fighting,Takara,0.0,0.0,0.45,0.0,0.45
4452,Super Bomberman 4,1996,Puzzle,Hudson Soft,0.0,0.0,0.44,0.0,0.44
4524,Wonder Project J: Kikai no Shonen Pino,1994,Simulation,Enix Corporation,0.0,0.0,0.43,0.0,0.43
4585,Super Wagyan Land,1991,Action,Namco Bandai Games,0.0,0.0,0.42,0.0,0.42
4636,Super Famista 4,1995,Sports,Namco Bandai Games,0.0,0.0,0.42,0.0,0.42
4767,Mario no Super Picross,1995,Puzzle,Nintendo,0.0,0.0,0.41,0.0,0.41
4769,Jikkyou Powerful Pro Yakuu '94,1994,Sports,Konami Digital Entertainment,0.0,0.0,0.41,0.0,0.41
4817,Samurai Shodown,1994,Fighting,Takara,0.0,0.0,0.4,0.0,0.4
4857,Mystery Dungeon: Shiren the Wanderer,1995,Role-Playing,ChunSoft,0.0,0.0,0.4,0.0,0.4
4876,Tales of Phantasia,1995,Role-Playing,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4
4946,Super Fire ProWrestling,1991,Fighting,Human Entertainment,0.0,0.0,0.39,0.0,0.39
4954,Fatal Fury,1992,Fighting,Takara,0.0,0.0,0.39,0.0,0.39
4962,Super Famista 3,1994,Sports,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39
4983,Super Soccer,1991,Sports,Nintendo,0.0,0.0,0.38,0.0,0.38
5050,Dai-4-Ji Super Robot Taisen,1995,Strategy,Banpresto,0.0,0.0,0.38,0.0,0.38
5117,Super Formation Soccer 94,1994,Sports,Human Entertainment,0.0,0.0,0.37,0.0,0.37
5144,Super Robot Taisen EX,1994,Strategy,Banpresto,0.0,0.0,0.37,0.0,0.37
5149,Shin Megami Tensei II,1994,Role-Playing,Atlus,0.0,0.0,0.37,0.0,0.37
5168,Zero4 Champ RR,1994,Sports,Media Rings,0.0,0.0,0.36,0.0,0.36
5175,Super Fire ProWrestling Special,1994,Fighting,Human Entertainment,0.0,0.0,0.36,0.0,0.36
5176,Yuu Yuu Hakusho,1993,Fighting,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36
5202,Kirby's Dream Land 3,1997,Platform,Nintendo,0.0,0.0,0.36,0.0,0.36
5219,Breath of Fire II,1994,Role-Playing,Laguna,0.0,0.0,0.36,0.0,0.36
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,1994,Platform,Konami Digital Entertainment,0.0,0.0,0.36,0.0,0.36
5291,Mega Man X3,1995,Action,Laguna,0.04,0.01,0.3,0.0,0.35
5293,Stunt Race FX,1993,Racing,Nintendo,0.0,0.0,0.35,0.0,0.35
5496,Super Power League 2,1994,Sports,Hudson Soft,0.0,0.0,0.33,0.0,0.33
5519,Battle Dodge Ball,1991,Sports,Banpresto,0.0,0.0,0.33,0.0,0.33
5543,Kidou Senshi Gundam F91: Formula Senki 0122,1991,Strategy,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33
5668,Shin Momotarou Densetsu,1993,Role-Playing,Hudson Soft,0.0,0.0,0.32,0.0,0.32
5674,Live A Live,1994,Role-Playing,SquareSoft,0.0,0.0,0.32,0.0,0.32
5683,Momotarou Dentetsu Happy,1996,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32
5716,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,1995,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.31,0.0,0.31
5818,RPG Tsukuru 2,1996,Role-Playing,ASCII Entertainment,0.0,0.0,0.31,0.0,0.31
5819,Yuu Yuu Hakusho 2: Kakutou no Sho,1994,Fighting,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31
5883,Daikaijyuu Monogatari,1994,Role-Playing,Hudson Soft,0.0,0.0,0.3,0.0,0.3
5898,Super Bomberman 5,1997,Puzzle,Hudson Soft,0.0,0.0,0.3,0.0,0.3
5910,Winning Post 2,1995,Sports,Tecmo Koei,0.0,0.0,0.3,0.0,0.3
5922,Far East of Eden Zero,1995,Role-Playing,Hudson Soft,0.0,0.0,0.3,0.0,0.3
6004,Itadaki Street 2: Neon Sign wa Bara Iro ni,1994,Misc,Enix Corporation,0.0,0.0,0.29,0.0,0.29
6055,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,1991,Role-Playing,Angel Studios,0.0,0.0,0.29,0.0,0.29
6090,Romance of the Three Kingdoms III: Dragon of Destiny,1992,Strategy,Tecmo Koei,0.0,0.0,0.29,0.0,0.29
6117,Super Fire ProWrestling X,1995,Fighting,Human Entertainment,0.0,0.0,0.28,0.0,0.28
6119,International Superstar Soccer,1994,Sports,Konami Digital Entertainment,0.0,0.0,0.28,0.0,0.28
6167,Lord of Darkness,1991,Action,Tecmo Koei,0.0,0.0,0.28,0.0,0.28
6194,Mega Man 7,1995,Platform,Laguna,0.03,0.01,0.23,0.01,0.28
6200,F1 ROC: Race of Champions,1992,Sports,Ocean,0.0,0.0,0.28,0.0,0.28
6228,F-1 Grand Prix,1992,Racing,Video System,0.0,0.0,0.28,0.0,0.28
6262,Nichibutsu Arcade Classics,1995,Misc,Nichibutsu,0.0,0.0,0.28,0.0,0.28
6308,Bishoujo Senshi Sailormoon R,1993,Fighting,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27
6310,Slam Dunk: Yonkyo Taiketsu!!,1994,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27
6365,Jikkyou Powerful Pro Yakyuu 2,1995,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27
6370,Thoroughbred Breeder II,1994,Simulation,Hect,0.0,0.0,0.27,0.0,0.27
6415,Super Nazo Puyo: Ruruu no Ruu,1995,Puzzle,Banpresto,0.0,0.0,0.27,0.0,0.27
6584,Fire Emblem: Thracia 776,1999,Strategy,Nintendo,0.0,0.0,0.26,0.0,0.26
6625,Romance of the Three Kingdoms II,1991,Strategy,Tecmo Koei,0.0,0.0,0.25,0.0,0.25
6899,Front Mission: Gun Hazard,1996,Role-Playing,SquareSoft,0.0,0.0,0.24,0.0,0.24
7086,Star Ocean,1996,Role-Playing,Enix Corporation,0.0,0.0,0.23,0.0,0.23
7096,Super R-Type,1991,Shooter,Nintendo,0.0,0.0,0.23,0.0,0.23
7187,Super Adventure Island,1992,Platform,Hudson Soft,0.0,0.0,0.22,0.0,0.22
7303,Sailor Moon,1993,Action,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
7387,Dragon Ball Z Hyper Dimension,1995,Fighting,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21
7514,SD Gundam GNext,1995,Strategy,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2
7537,Drift King Shutokou Battle '94,1994,Racing,BPS,0.0,0.0,0.2,0.0,0.2
7646,Treasure Hunter G,1996,Role-Playing,SquareSoft,0.0,0.0,0.2,0.0,0.2
7690,Super Baseball Simulator 1.000,1991,Sports,Culture Brain,0.0,0.0,0.2,0.0,0.2
7759,Parlor! Mini 4,1996,Misc,Nippon Telenet,0.0,0.0,0.19,0.0,0.19
7771,Jissen Pachi-Slot Hisshouhou,1993,Misc,Sammy Corporation,0.0,0.0,0.19,0.0,0.19
7786,J-League Excite Stage '96,1996,Sports,Epoch,0.0,0.0,0.19,0.0,0.19
7825,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19
7931,Thoroughbred Breeder,1993,Simulation,Hect,0.0,0.0,0.19,0.0,0.19
7964,SD Gundam GX,1994,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19
8069,Mega Man Soccer,1993,Sports,Capcom,0.04,0.01,0.13,0.0,0.18
8087,Battle Commander: Hachibushu Shura no Heihou,1991,Strategy,Banpresto,0.0,0.0,0.18,0.0,0.18
8102,Gokujou Parodius,1994,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18
8373,Bomberman B-Daman,1996,Shooter,Hudson Soft,0.0,0.0,0.17,0.0,0.17
8423,Nobunaga no Yabou: Tenshoki,1996,Strategy,Tecmo Koei,0.0,0.0,0.17,0.0,0.17
8426,Super Power League,1993,Sports,Hudson Soft,0.0,0.0,0.17,0.0,0.17
8428,Street Fighter Alpha 2,1996,Fighting,Nintendo,0.0,0.0,0.17,0.0,0.17
8451,Itoi Shigesato no Bass Tsuri No. 1,1997,Sports,Nintendo,0.0,0.0,0.17,0.0,0.17
8531,Otogirisou,1992,Adventure,ChunSoft,0.0,0.0,0.16,0.0,0.16
8554,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16
8566,International Superstar Soccer Deluxe,1995,Sports,Konami Digital Entertainment,0.0,0.0,0.16,0.0,0.16
8577,SimEarth: The Living Planet,1991,Simulation,Imagineer,0.0,0.0,0.16,0.0,0.16
8619,Battle Soccer: Field no Hasha,1992,Sports,Banpresto,0.0,0.0,0.16,0.0,0.16
8641,Saturday Night Slam Masters,1994,Fighting,Capcom,0.0,0.0,0.16,0.0,0.16
8812,Rudra no Hihou,1996,Role-Playing,SquareSoft,0.0,0.0,0.15,0.0,0.15
8836,World League Soccer,1991,Sports,Imagineer,0.0,0.0,0.15,0.0,0.15
8877,Tetris Attack,1995,Puzzle,Nintendo,0.0,0.0,0.15,0.0,0.15
9226,RockMan & Forte,1998,Platform,Capcom,0.0,0.0,0.14,0.0,0.14
9444,Contra III: The Alien Wars,1992,Shooter,Konami Digital Entertainment,0.0,0.0,0.13,0.0,0.13
9463,Illusion of Gaia,1993,Role-Playing,Nintendo,0.0,0.0,0.13,0.0,0.13
9548,Mystic Ark,1995,Role-Playing,Enix Corporation,0.0,0.0,0.13,0.0,0.13
9758,Daikaijyuu Monogatari II,1996,Role-Playing,Hudson Soft,0.0,0.0,0.12,0.0,0.12
9846,Slayers,1994,Role-Playing,Banpresto,0.0,0.0,0.12,0.0,0.12
9921,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,1994,Fighting,Angel Studios,0.0,0.0,0.12,0.0,0.12
9931,Harukanaru Augusta 2: Masters,1993,Sports,T&E Soft,0.0,0.0,0.12,0.0,0.12
9960,UN Squadron,1991,Shooter,Capcom,0.0,0.0,0.12,0.0,0.12
10261,Classic Road,1993,Sports,Victor Interactive,0.0,0.0,0.11,0.0,0.11
10333,Ranma 1/2: Akanekodan Teki Hihou,1993,Role-Playing,TOHO,0.0,0.0,0.11,0.0,0.11
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,1995,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
10422,Wizardry VI: Bane of the Cosmic Forge,1995,Role-Playing,ASCII Entertainment,0.0,0.0,0.1,0.0,0.1
10686,Zero4 Champ RR-Z,1995,Racing,Media Rings,0.0,0.0,0.1,0.0,0.1
10748,Derby Jockey 2,1995,Sports,Asmik Corp,0.0,0.0,0.1,0.0,0.1
10864,Terranigma,1995,Role-Playing,Nintendo,0.0,0.0,0.09,0.0,0.09
11049,Castlevania Dracula X,1995,Platform,Konami Digital Entertainment,0.03,0.01,0.05,0.0,0.09
11129,Lethal Enforcers,1993,Shooter,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
11332,Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,1991,Misc,Epoch,0.0,0.0,0.08,0.0,0.08
11381,Derby Stallion 98,1998,Sports,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
11640,Sound Novel Tsukuru,1996,Misc,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
11672,Majin Tensei,1994,Role-Playing,Atlus,0.0,0.0,0.08,0.0,0.08
11837,Derby Jockey: Kishou e no Michi,1994,Sports,Asmik Corp,0.0,0.0,0.07,0.0,0.07
11884,Kenyuu Densetsu Yaiba,1994,Action,Banpresto,0.0,0.0,0.07,0.0,0.07
11982,John Madden Football,1991,Sports,Imagineer,0.0,0.0,0.07,0.0,0.07
12064,Dragon Slayer: The Legend of Heroes,1992,Role-Playing,Epoch,0.0,0.0,0.07,0.0,0.07
12111,Ninja Warriors,1993,Action,Titus,0.0,0.0,0.07,0.0,0.07
12219,Parlor! Mini 2,1996,Misc,Nippon Telenet,0.0,0.0,0.07,0.0,0.07
12291,Super Mahjong 2: Honkaku 4Jin Uchi,1993,Misc,Imax,0.0,0.0,0.06,0.0,0.06
12387,A llI S.V.: A Ressha de Gyoukou 3 Super Version,1995,Simulation,Pack-In-Video,0.0,0.0,0.06,0.0,0.06
12654,Pop'n TwinBee: Rainbow Bell Adventure,1993,Platform,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12702,Teenage Mutant Ninja Turtles: Tournament Fighters,1992,Fighting,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
12762,Doraemon 4: Nobita to Toki no Okoku,1995,Platform,Epoch,0.0,0.0,0.06,0.0,0.06
12905,Jirou Akagawa: Majotachi no Nemuri,1995,Adventure,Pack-In-Video,0.0,0.0,0.05,0.0,0.05
12929,Doraemon 2: Nobita no Toizurando Daibouken,1993,Role-Playing,Epoch,0.0,0.0,0.05,0.0,0.05
12958,Pachinko Wars II,1993,Misc,Coconuts Japan,0.0,0.0,0.05,0.0,0.05
13020,Lagoon,1991,Role-Playing,Kemco,0.0,0.0,0.05,0.0,0.05
13123,Slam Dunk SD Heat Up!!,1995,Sports,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05
13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,1994,Misc,Vap,0.0,0.0,0.05,0.0,0.05
13149,Keiba Eight Special,1993,Sports,Misawa,0.0,0.0,0.05,0.0,0.05
13220,Jikkyou Oshaberi Parodius,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05
13221,Super Jinsei Game 2,1995,Misc,Takara,0.0,0.0,0.05,0.0,0.05
13243,J-League '96 Dream Stadium,1996,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05
13257,Block Kuzushi,1995,Puzzle,Pow,0.0,0.0,0.05,0.0,0.05
13547,Go Go Ackman 3,1995,Platform,Banpresto,0.0,0.0,0.04,0.0,0.04
13675,Dark Half,1996,Role-Playing,Enix Corporation,0.0,0.0,0.04,0.0,0.04
13724,Metal Max Returns,1995,Role-Playing,Data East,0.0,0.0,0.04,0.0,0.04
13737,Zen-Nippon GT Senshuken,1995,Racing,Banpresto,0.0,0.0,0.04,0.0,0.04
14221,First Queen: Ornic Senki,1994,Role-Playing,Culture Brain,0.0,0.0,0.03,0.0,0.03
14233,Gaia Saver Hero Saidai no Sakusen,1994,Role-Playing,Banpresto,0.0,0.0,0.03,0.0,0.03
14359,Nishijin Pachinko Monogatari 2,1996,Misc,KSS,0.0,0.0,0.03,0.0,0.03
14505,Daibakushou: Jinsei Gekijou,1995,Misc,Taito,0.0,0.0,0.03,0.0,0.03
14515,Konpeki no Kantai,1995,Strategy,Angel Studios,0.0,0.0,0.03,0.0,0.03
14569,Hissatsu Pachinko Collection 3,1995,Misc,Sunsoft,0.0,0.0,0.03,0.0,0.03
14664,Kidou Senshi V Gundam,1994,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14810,Captain Tsubasa J: The Way to World Youth,1995,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,1994,Action,Banpresto,0.0,0.0,0.03,0.0,0.03
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996,Puzzle,Compile,0.0,0.0,0.02,0.0,0.02
15258,Sugoi Hebereke,1994,Fighting,Sunsoft,0.0,0.0,0.02,0.0,0.02
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,1994,Sports,Misawa,0.0,0.0,0.02,0.0,0.02
16108,Rock N' Roll Racing,1993,Racing,Interplay,0.0,0.0,0.01,0.0,0.01
